Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Reshad Jones DB MIA (1),,OAKL 24-27 ,11,,0,9,1,0,0,0,0,,91%
Keanu Neal DB ATL (5),,@CARL 17-20 ,11,,2,6,0,0,2,1,0,,84%
IRTyvon Branch DB ARI (8),,@SFW 20-10 ,10,,0,10,0,0,0,0,0,,38%
Eddie Pleasant DB HOU (7),,INDL 14-20 ,9,,1,3,0,2,1,0,0,,1%
QDavon House DB GB (8),,DETL 17-30 ,8,,1,8,0,0,0,0,0,,2%
Kevin Byard DB TEN (8),,BALW 23-20 ,8,,0,4,2,0,0,0,0,,54%
Adoree' Jackson DB TEN (8),,BALW 23-20 ,8,,2,6,0,0,0,0,0,,39%
George Iloka DB CIN (6),,@JACL 7-23 ,7,,0,7,0,0,0,0,0,,4%
Trumaine Johnson DB LA (8),,@NYGW 51-17 ,7,,1,5,1,0,0,0,0,,33%
IRAdam Jones DB CIN (6),,@JACL 7-23 ,6,,0,6,0,0,0,0,0,,4%
Eric Weddle DB BAL (10),,@TENL 20-23 ,6,,0,4,1,0,0,0,0,,58%
Buster Skrine DB NYJ (11),,BUFW 34-21 ,6,,0,6,0,0,0,0,0,,8%
Dre Kirkpatrick DB CIN (6),,@JACL 7-23 ,6,,0,6,0,0,0,0,0,,4%
Jordan Poyer DB BUF (6),,@NYJL 21-34 ,6,,1,6,0,0,0,0,0,,58%
T.J. Carrie DB OAK (10),,@MIAW 27-24 ,6,,0,5,0,0,0,1,0,,17%
Darryl Roberts DB NYJ (11),,BUFW 34-21 ,6,,0,6,0,0,0,0,0,,0%
Vonn Bell DB NO (5),,TBW 30-10 ,6,,2,3,0,0.5,1,0,0,,31%
Juston Burris DB NYJ (11),,BUFW 34-21 ,6,,0,3,0,0,1,1,0,,0%
Matthias Farley DB IND (11),,@HOUW 20-14 ,6,,2,6,0,0,0,0,0,,33%
QMarcus Maye DB NYJ (11),,BUFW 34-21 ,6,,0,4,0,0,1,0,0,,15%
Kurt Coleman DB CAR (11),,ATLW 20-17 ,5,,5,5,0,0,0,0,0,,29%
Josh Norman DB WAS (5),,@SEAW 17-14 ,5,,1,5,0,0,0,0,0,,17%
Tyrann Mathieu DB ARI (8),,@SFW 20-10 ,5,,0,3,0,0,1,0,0,,62%
QShawn Williams DB CIN (6),,@JACL 7-23 ,5,,0,4,0,0,0,1,0,,5%
Ha Ha Clinton-Dix DB GB (8),,DETL 17-30 ,5,,0,5,0,0,0,0,0,,64%
Bradley Roby DB DEN (5),,@PHIL 23-51 ,5,,0,5,0,0,0,0,0,,3%
Ross Cockrell DB NYG (8),,LAL 17-51 ,5,,1,5,0,0,0,0,0,,0%
Kenneth Acker DB KC (10),,@DALL 17-28 ,5,,0,5,0,0,0,0,0,,0%
Kevin Johnson DB HOU (7),,INDL 14-20 ,5,,0,5,0,0,0,0,0,,1%
Steven Nelson DB KC (10),,@DALL 17-28 ,5,,0,5,0,0,0,0,0,,2%
IRLandon Collins DB NYG (8),,LAL 17-51 ,5,,2,5,0,0,0,0,0,,86%
QDexter McDonald DB OAK (10),,@MIAW 27-24 ,5,,5,5,0,0,0,0,0,,0%
Kendall Fuller DB WAS (5),,@SEAW 17-14 ,5,,1,3,1,0,0,0,0,,2%
IRJustin Simmons DB DEN (5),,@PHIL 23-51 ,5,,1,5,0,0,0,0,0,,18%
James Bradberry DB CAR (11),,ATLW 20-17 ,5,,1,5,0,0,0,0,0,,12%
Brian Poole DB ATL (5),,@CARL 17-20 ,5,,0,5,0,0,0,0,0,,5%
Josh Jones DB GB (8),,DETL 17-30 ,5,,3,5,0,0,0,0,0,,14%
OUTDeAngelo Hall DB WAS (5),,@SEAW 17-14 ,4,,1,4,0,0,0,0,0,,2%
Tramon Williams DB ARI (8),,@SFW 20-10 ,4,,0,4,0,0,0,0,0,,2%
Johnathan Joseph DB HOU (7),,INDL 14-20 ,4,,0,4,0,0,0,0,0,,5%
Corey Graham DB PHI (10),,DENW 51-23 ,4,,0,4,0,0,0,0,0,,8%
Leon Hall DB SF (11),,ARIL 10-20 ,4,,0,4,0,0,0,0,0,,0%
Glover Quin DB DET (7),,@GBW 30-17 ,4,,3,4,0,0,0,0,0,,61%
Patrick Robinson DB PHI (10),,DENW 51-23 ,4,,0,2,1,0,0,0,0,,5%
Morgan Burnett DB GB (8),,DETL 17-30 ,4,,1,4,0,0,0,0,0,,41%
Robert McClain DB TB (1),,@NOL 10-30 ,4,,3,4,0,0,0,0,0,,2%
IRRichard Sherman DB SEA (6),,WASL 14-17 ,4,,2,4,0,0,0,0,0,,11%
Ron Parker DB KC (10),,@DALL 17-28 ,4,,0,4,0,0,0,0,0,,14%
IRTavon Wilson DB DET (7),,@GBW 30-17 ,4,,1,2,0,1,0,0,0,,18%
Desmond Trufant DB ATL (5),,@CARL 17-20 ,4,,0,3,0,0,0,1,0,,7%
Eric Reid DB SF (11),,ARIL 10-20 ,4,,3,2,1,0,0,0,0,,21%
Logan Ryan DB TEN (8),,BALW 23-20 ,4,,2,4,0,0,0,0,0,,18%
Micah Hyde DB BUF (6),,@NYJL 21-34 ,4,,1,4,0,0,0,0,0,,46%
Darqueze Dennard DB CIN (6),,@JACL 7-23 ,4,,1,4,0,0,0,0,0,,19%
Dontae Johnson DB SF (11),,ARIL 10-20 ,4,,1,4,0,0,0,0,0,,6%
Andre Hal DB HOU (7),,INDL 14-20 ,4,,1,4,0,0,0,0,0,,3%
Daniel Sorensen DB KC (10),,@DALL 17-28 ,4,,2,4,0,0,0,0,0,,39%
OUTDamarious Randall DB GB (8),,DETL 17-30 ,4,,1,3,0,0,0,1,0,,7%
Justin Coleman DB SEA (6),,WASL 14-17 ,4,,3,4,0,0,0,0,0,,1%
Ryan Smith DB TB (1),,@NOL 10-30 ,4,,5,4,0,0,0,0,0,,1%
IRLeShaun Sims DB TEN (8),,BALW 23-20 ,4,,0,4,0,0,0,0,0,,1%
Anthony Brown DB DAL (6),,KCW 28-17 ,4,,0,4,0,0,0,0,0,,2%
