Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Tyrann Mathieu DB ARI (8),,SFW 18-15 ,14,,0,12,0,1,0,0,0,,62%
Tre'Davious White DB BUF (6),,@ATLW 23-17 ,12,,1,3,0,0,0,1,1,,41%
Micah Hyde DB BUF (6),,@ATLW 23-17 ,10,,1,6,2,0,0,0,0,,46%
Ha Ha Clinton-Dix DB GB (8),,CHIW 35-14 ,10,,0,8,1,0,0,0,0,,64%
IRTyvon Branch DB ARI (8),,SFW 18-15 ,9,,2,7,0,0,1,0,0,,38%
Chris Conte DB TB (1),,NYGW 25-23 ,9,,0,7,0,0,1,0,0,,25%
Malcolm Butler DB NE (9),,CARL 30-33 ,9,,1,7,1,0,0,0,0,,17%
Justin Coleman DB SEA (6),,INDW 46-18 ,9,,0,1,1,0,0,0,1,,1%
IRVernon Hargreaves DB TB (1),,NYGW 25-23 ,9,,0,9,0,0,0,0,0,,12%
Nate Hairston DB IND (11),,@SEAL 18-46 ,9,,3,3,0,1,0,0,0,,1%
Mike Hilton DB PIT (9),,@BALW 26-9 ,8,,0,4,1,1,0,0,0,,1%
Mike Adams DB CAR (11),,@NEW 33-30 ,7,,0,7,0,0,0,0,0,,11%
Jason McCourty DB CLE (9),,CINL 7-31 ,7,,0,7,0,0,0,0,0,,26%
Barry Church DB JAC (8),,@NYJL 20-23 ,7,,1,5,0,1,0,0,0,,63%
Tashaun Gipson DB JAC (8),,@NYJL 20-23 ,7,,0,7,0,0,0,0,0,,15%
D.J. Swearinger DB WAS (5),,@KCL 20-29 ,7,,0,5,0,1,0,0,0,,13%
Jahleel Addae DB LAC (9),,PHIL 24-26 ,7,,4,7,0,0,0,0,0,,38%
Dontae Johnson DB SF (11),,@ARIL 15-18 ,7,,1,7,0,0,0,0,0,,6%
Byron Jones DB DAL (6),,LAL 30-35 ,7,,0,7,0,0,0,0,0,,26%
Adrian Amos DB CHI (9),,@GBL 14-35 ,7,,1,7,0,0,0,0,0,,45%
Trevor Williams DB LAC (9),,PHIL 24-26 ,7,,0,7,0,0,0,0,0,,3%
Marshon Lattimore DB NO (5),,@MIAW 20-0 ,7,,0,5,0,0,1,0,0,,27%
Eric Weddle DB BAL (10),,PITL 9-26 ,6,,4,4,1,0,0,0,0,,58%
OUTVontae Davis DB IND (11),,@SEAL 18-46 ,6,,0,6,0,0,0,0,0,,2%
Glover Quin DB DET (7),,@MINW 14-7 ,6,,0,4,0,0,1,0,0,,61%
Morgan Burnett DB GB (8),,CHIW 35-14 ,6,,3,6,0,0,0,0,0,,41%
IRKayvon Webster DB LA (8),,@DALW 35-30 ,6,,0,6,0,0,0,0,0,,0%
Bashaud Breeland DB WAS (5),,@KCL 20-29 ,6,,0,6,0,0,0,0,0,,11%
Marcus Peters DB KC (10),,WASW 29-20 ,6,,0,4,0,0,1,0,0,,40%
Bobby McCain DB MIA (1),,NOL 0-20 ,6,,1,6,0,0,0,0,0,,1%
Kevin Byard DB TEN (8),,@HOUL 14-57 ,6,,5,4,1,0,0,0,0,,54%
James Bradberry DB CAR (11),,@NEW 33-30 ,6,,0,6,0,0,0,0,0,,12%
OUTKeiVarae Russell DB CIN (6),,@CLEW 31-7 ,6,,0,6,0,0,0,0,0,,0%
OUTRashard Robinson DB SF (11),,@ARIL 15-18 ,6,,0,6,0,0,0,0,0,,2%
QWill Parks DB DEN (5),,OAKW 16-10 ,6,,0,6,0,0,0,0,0,,0%
Ken Crawley DB NO (5),,@MIAW 20-0 ,6,,0,4,1,0,0,0,0,,3%
Matthias Farley DB IND (11),,@SEAL 18-46 ,6,,6,4,1,0,0,0,0,,33%
Marcus Williams DB NO (5),,@MIAW 20-0 ,6,,0,6,0,0,0,0,0,,4%
Damontae Kazee DB ATL (5),,BUFL 17-23 ,6,,5,4,0,0,1,0,0,,1%
Brent Grimes DB TB (1),,NYGW 25-23 ,5,,0,5,0,0,0,0,0,,7%
Malcolm Jenkins DB PHI (10),,@LACW 26-24 ,5,,1,5,0,0,0,0,0,,44%
Patrick Chung DB NE (9),,CARL 30-33 ,5,,2,5,0,0,0,0,0,,26%
Lardarius Webb DB BAL (10),,PITL 9-26 ,5,,0,3,0,1,0,0,0,,7%
IRNate Allen DB MIA (1),,NOL 0-20 ,5,,0,5,0,0,0,0,0,,2%
Reshad Jones DB MIA (1),,NOL 0-20 ,5,,0,5,0,0,0,0,0,,91%
Darian Stewart DB DEN (5),,OAKW 16-10 ,5,,2,5,0,0,0,0,0,,5%
Andrew Sendejo DB MIN (9),,DETL 7-14 ,5,,6,5,0,0,0,0,0,,14%
Justin Bethel DB ARI (8),,SFW 18-15 ,5,,0,5,0,0,0,0,0,,15%
IRTavon Wilson DB DET (7),,@MINW 14-7 ,5,,0,3,0,0,1,0,0,,18%
IRJanoris Jenkins DB NYG (8),,@TBL 23-25 ,5,,0,5,0,0,0,0,0,,11%
Logan Ryan DB TEN (8),,@HOUL 14-57 ,5,,1,5,0,0,0,0,0,,18%
Jeff Heath DB DAL (6),,LAL 30-35 ,5,,1,5,0,0,0,0,0,,11%
Darqueze Dennard DB CIN (6),,@CLEW 31-7 ,5,,1,3,0,1,0,0,0,,19%
Andre Hal DB HOU (7),,TENW 57-14 ,5,,3,1,2,0,0,0,0,,3%
OUTNevin Lawson DB DET (7),,@MINW 14-7 ,5,,0,5,0,0,0,0,0,,1%
K'Waun Williams DB SF (11),,@ARIL 15-18 ,5,,3,5,0,0,0,0,0,,1%
IRLandon Collins DB NYG (8),,@TBL 23-25 ,5,,2,5,0,0,0,0,0,,86%
Sean Davis DB PIT (9),,@BALW 26-9 ,5,,0,5,0,0,0,0,0,,42%
Xavien Howard DB MIA (1),,NOL 0-20 ,5,,0,5,0,0,0,0,0,,4%
Anthony Brown DB DAL (6),,LAL 30-35 ,5,,1,5,0,0,0,0,0,,2%
Josh Hawkins DB GB (8),,CHIW 35-14 ,5,,0,5,0,0,0,0,0,,0%
IRKentrell Brice DB GB (8),,CHIW 35-14 ,5,,1,3,1,0,0,0,0,,0%
Adoree' Jackson DB TEN (8),,@HOUL 14-57 ,5,,0,5,0,0,0,0,0,,39%
Cordrea Tankersley DB MIA (1),,NOL 0-20 ,5,,0,5,0,0,0,0,0,,1%
QMarcus Maye DB NYJ (11),,JACW 23-20 ,5,,0,5,0,0,0,0,0,,15%
Earl Thomas DB SEA (6),,INDW 46-18 ,4,,3,4,0,0,0,0,0,,36%
IRKam Chancellor DB SEA (6),,INDW 46-18 ,4,,1,4,0,0,0,0,0,,37%
Robert McClain DB TB (1),,NYGW 25-23 ,4,,0,4,0,0,0,0,0,,2%
Marcus Gilchrist DB HOU (7),,TENW 57-14 ,4,,0,2,1,0,0,0,0,,2%
OUTShareece Wright DB BUF (6),,@ATLW 23-17 ,4,,0,4,0,0,0,0,0,,2%
Trumaine Johnson DB LA (8),,@DALW 35-30 ,4,,0,4,0,0,0,0,0,,33%
QXavier Rhodes DB MIN (9),,DETL 7-14 ,4,,0,4,0,0,0,0,0,,11%
IRKenny Vaccaro DB NO (5),,@MIAW 20-0 ,4,,0,4,0,0,0,0,0,,49%
Tony Jefferson DB BAL (10),,PITL 9-26 ,4,,1,4,0,0,0,0,0,,42%
A.J. Bouye DB JAC (8),,@NYJL 20-23 ,4,,0,2,1,0,0,0,0,,17%
IRJimmie Ward DB SF (11),,@ARIL 15-18 ,4,,0,4,0,0,0,0,0,,4%
Kyle Fuller DB CHI (9),,@GBL 14-35 ,4,,1,4,0,0,0,0,0,,10%
Terrance Mitchell DB KC (10),,WASW 29-20 ,4,,0,4,0,0,0,0,0,,26%
E.J. Gaines DB BUF (6),,@ATLW 23-17 ,4,,1,2,0,0,1,0,0,,4%
Trae Waynes DB MIN (9),,DETL 7-14 ,4,,1,4,0,0,0,0,0,,30%
IRJaquiski Tartt DB SF (11),,@ARIL 15-18 ,4,,3,4,0,0,0,0,0,,15%
Deshazor Everett DB WAS (5),,@KCL 20-29 ,4,,0,4,0,0,0,0,0,,1%
OUTCurtis Riley DB TEN (8),,@HOUL 14-57 ,4,,0,4,0,0,0,0,0,,0%
Quinton Dunbar DB WAS (5),,@KCL 20-29 ,4,,0,4,0,0,0,0,0,,2%
SUSEli Apple DB NYG (8),,@TBL 23-25 ,4,,0,4,0,0,0,0,0,,11%
Keanu Neal DB ATL (5),,BUFL 17-23 ,4,,3,4,0,0,0,0,0,,84%
Artie Burns DB PIT (9),,@BALW 26-9 ,4,,0,4,0,0,0,0,0,,3%
QKarl Joseph DB OAK (10),,@DENL 10-16 ,4,,0,4,0,0,0,0,0,,51%
Jalen Ramsey DB JAC (8),,@NYJL 20-23 ,4,,0,4,0,0,0,0,0,,26%
Vonn Bell DB NO (5),,@MIAW 20-0 ,4,,0,4,0,0,0,0,0,,31%
Eric Murray DB KC (10),,WASW 29-20 ,4,,0,4,0,0,0,0,0,,0%
IRLeShaun Sims DB TEN (8),,@HOUL 14-57 ,4,,1,4,0,0,0,0,0,,1%
Marlon Humphrey DB BAL (10),,PITL 9-26 ,4,,0,4,0,0,0,0,0,,3%
John Johnson DB LA (8),,@DALW 35-30 ,4,,0,4,0,0,0,0,0,,3%
IRDemetrious Cox DB CAR (11),,@NEW 33-30 ,4,,0,4,0,0,0,0,0,,0%
Marcus Williams DB NYJ (11),,JACW 23-20 ,3.1,,0,0,0,0,0,0,0,,0%
IRAntoine Bethea DB ARI (8),,SFW 18-15 ,3,,0,1,1,0,0,0,0,,35%
Reggie Nelson DB OAK (10),,@DENL 10-16 ,3,,1,3,0,0,0,0,0,,20%
Dominique Rodgers-Cromartie DB NYG (8),,@TBL 23-25 ,3,,1,2,0,0.5,0,0,0,,7%
Aqib Talib DB DEN (5),,OAKW 16-10 ,3,,1,3,0,0,0,0,0,,12%
Brandon Carr DB BAL (10),,PITL 9-26 ,3,,1,3,0,0,0,0,0,,4%
IROrlando Scandrick DB DAL (6),,LAL 30-35 ,3,,1,3,0,0,0,0,0,,2%
Sean Smith DB OAK (10),,@DENL 10-16 ,3,,0,3,0,0,0,0,0,,1%
Joe Haden DB PIT (9),,@BALW 26-9 ,3,,0,3,0,0,0,0,0,,5%
Devin McCourty DB NE (9),,CARL 30-33 ,3,,2,3,0,0,0,0,0,,74%
Patrick Robinson DB PHI (10),,@LACW 26-24 ,3,,1,3,0,0,0,0,0,,5%
Rafael Bush DB NO (5),,@MIAW 20-0 ,3,,0,1,0,1,0,0,0,,1%
Patrick Peterson DB ARI (8),,SFW 18-15 ,3,,1,3,0,0,0,0,0,,12%
IRJimmy Smith DB BAL (10),,PITL 9-26 ,3,,1,3,0,0,0,0,0,,5%
Buster Skrine DB NYJ (11),,JACW 23-20 ,3,,1,3,0,0,0,0,0,,8%
Ron Parker DB KC (10),,WASW 29-20 ,3,,0,3,0,0,0,0,0,,14%
Chris Harris DB DEN (5),,OAKW 16-10 ,3,,2,3,0,0,0,0,0,,7%
Stephon Gilmore DB NE (9),,CARL 30-33 ,3,,1,3,0,0,0,0,0,,4%
Harrison Smith DB MIN (9),,DETL 7-14 ,3,,3,3,0,0,0,0,0,,80%
Keith Tandy DB TB (1),,NYGW 25-23 ,3,,0,3,0,0,0,0,0,,6%
Leonard Johnson DB BUF (6),,@ATLW 23-17 ,3,,0,3,0,0,0,0,0,,1%
Robert Alford DB ATL (5),,BUFL 17-23 ,3,,0,3,0,0,0,0,0,,10%
J.J. Wilcox DB PIT (9),,@BALW 26-9 ,3,,0,3,0,0,0,0,0,,2%
Jamar Taylor DB CLE (9),,CINL 7-31 ,3,,3,3,0,0,0,0,0,,2%
Johnthan Banks DB HOU (7),,TENW 57-14 ,3,,0,3,0,0,0,0,0,,0%
Jordan Poyer DB BUF (6),,@ATLW 23-17 ,3,,4,3,0,0,0,0,0,,58%
Tre Boston DB LAC (9),,PHIL 24-26 ,3,,4,3,0,0,0,0,0,,9%
T.J. Carrie DB OAK (10),,@DENL 10-16 ,3,,2,3,0,0,0,0,0,,17%
OUTDamarious Randall DB GB (8),,CHIW 35-14 ,3,,2,3,0,0,0,0,0,,7%
IRJustin Simmons DB DEN (5),,OAKW 16-10 ,3,,0,1,1,0,0,0,0,,18%
Miles Killebrew DB DET (7),,@MINW 14-7 ,3,,0,3,0,0,0,0,0,,11%
QClayton Fejedelem DB CIN (6),,@CLEW 31-7 ,3,,1,1,1,0,0,0,0,,0%
Briean Boddy-Calhoun DB CLE (9),,CINL 7-31 ,3,,1,3,0,0,0,0,0,,1%
Jonathan Jones DB NE (9),,CARL 30-33 ,3,,0,3,0,0,0,0,0,,0%
Jamal Adams DB NYJ (11),,JACW 23-20 ,3,,2,3,0,0,0,0,0,,44%
IRMalik Hooker DB IND (11),,@SEAL 18-46 ,3,,2,1,1,0,0,0,0,,18%
IRJustin Evans DB TB (1),,NYGW 25-23 ,3,,0,3,0,0,0,0,0,,14%
Shaquill Griffin DB SEA (6),,INDW 46-18 ,3,,2,3,0,0,0,0,0,,7%
Desmond King DB LAC (9),,PHIL 24-26 ,3,,0,3,0,0,0,0,0,,39%
IRMontae Nicholson DB WAS (5),,@KCL 20-29 ,3,,0,3,0,0,0,0,0,,0%
Captain Munnerlyn DB CAR (11),,@NEW 33-30 ,2,,0,2,0,0,0,0,0,,1%
Kareem Jackson DB HOU (7),,TENW 57-14 ,2,,1,2,0,0,0,0,0,,6%
Dre Kirkpatrick DB CIN (6),,@CLEW 31-7 ,2,,1,2,0,0,0,0,0,,4%
OUTCoty Sensabaugh DB PIT (9),,@BALW 26-9 ,2,,0,2,0,0,0,0,0,,0%
D.J. Hayden DB DET (7),,@MINW 14-7 ,2,,0,2,0,0,0,0,0,,2%
QShawn Williams DB CIN (6),,@CLEW 31-7 ,2,,0,2,0,0,0,0,0,,5%
Duron Harmon DB NE (9),,CARL 30-33 ,2,,0,2,0,0,0,0,0,,0%
OUTDavid Amerson DB OAK (10),,@DENL 10-16 ,2,,0,2,0,0,0,0,0,,5%
Nickell Robey DB LA (8),,@DALW 35-30 ,2,,0,2,0,0,0,0,0,,2%
IRRashaan Melvin DB IND (11),,@SEAL 18-46 ,2,,2,2,0,0,0,0,0,,8%
Bradley Roby DB DEN (5),,OAKW 16-10 ,2,,0,2,0,0,0,0,0,,3%
Aaron Colvin DB JAC (8),,@NYJL 20-23 ,2,,1,2,0,0,0,0,0,,1%
Kendall Fuller DB WAS (5),,@KCL 20-29 ,2,,0,2,0,0,0,0,0,,2%
OUTJalen Mills DB PHI (10),,@LACW 26-24 ,2,,2,2,0,0,0,0,0,,45%
Kavon Frazier DB DAL (6),,LAL 30-35 ,2,,2,2,0,0,0,0,0,,0%
Stefan McClure DB WAS (5),,@KCL 20-29 ,2,,0,2,0,0,0,0,0,,0%
Jabrill Peppers DB CLE (9),,CINL 7-31 ,2,,2,2,0,0,0,0,0,,32%
Jourdan Lewis DB DAL (6),,LAL 30-35 ,2,,1,2,0,0,0,0,0,,3%
Rasul Douglas DB PHI (10),,@LACW 26-24 ,2,,0,2,0,0,0,0,0,,1%
Budda Baker DB ARI (8),,SFW 18-15 ,2,,0,2,0,0,0,0,0,,31%
Josh Jones DB GB (8),,CHIW 35-14 ,2,,1,2,0,0,0,0,0,,14%
IRKevin King DB GB (8),,CHIW 35-14 ,2,,0,2,0,0,0,0,0,,3%
Xavier Woods DB DAL (6),,LAL 30-35 ,2,,0,2,0,0,0,0,0,,1%
Terence Newman DB MIN (9),,DETL 7-14 ,1,,0,1,0,0,0,0,0,,1%
Johnathan Joseph DB HOU (7),,TENW 57-14 ,1,,1,1,0,0,0,0,0,,5%
William Gay DB PIT (9),,@BALW 26-9 ,1,,0,1,0,0,0,0,0,,1%
Darius Butler DB IND (11),,@SEAL 18-46 ,1,,0,1,0,0,0,0,0,,1%
