Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Rob Gronkowski TE NE (9),,MIAW 35-17 ,20.2,,0,0,0,,5,8,82,2,,0,2,82,,98%
QKyle Rudolph TE MIN (9),,@DETW 30-23 ,18.3,,0,0,0,,4,4,63,2,,0,2,63,,91%
Zach Ertz TE PHI (10),,CHIW 31-3 ,18.3,,0,0,0,,10,12,103,1,,0,1,103,,95%
IRHunter Henry TE LAC (9),,@DALW 28-6 ,13.6,,0,0,0,,5,5,76,1,,0,1,76,,76%
QRicky Seals-Jones TE ARI (8),,JACW 27-24 ,13.2,,0,0,0,,4,6,72,1,,0,1,72,,21%
Delanie Walker TE TEN (8),,@INDW 20-16 ,12.3,,0,0,0,,4,5,63,1,,0,1,63,,93%
Jimmy Graham TE SEA (6),,@SFW 24-13 ,9.4,,0,0,0,,3,6,34,1,,0,1,34,,96%
Jack Doyle TE IND (11),,TENL 16-20 ,9.4,,0,0,0,,7,8,94,0,,0,0,94,,79%
OUTNick Vannett TE SEA (6),,@SFW 24-13 ,8.9,,0,0,0,,2,4,29,1,,0,1,29,,1%
Tyler Kroft TE CIN (6),,CLEW 30-16 ,7.4,,0,0,0,,3,4,14,1,,0,1,14,,39%
Xavier Grimble TE PIT (9),,GBW 31-28 ,6.1,,0,0,0,,1,1,1,1,,0,1,1,,0%
QCharles Clay TE BUF (6),,@KCW 16-10 ,6,,0,0,0,,4,4,60,0,,0,0,60,,44%
IRJulius Thomas TE MIA (1),,@NEL 17-35 ,5.2,,0,0,0,,5,6,52,0,,0,0,52,,45%
IRO.J. Howard TE TB (1),,@ATLL 20-34 ,5.2,,0,0,0,,3,4,52,0,,0,0,52,,38%
Tyler Higbee TE LA (8),,NOW 26-20 ,4.8,,0,0,0,,3,3,48,0,,0,0,48,,7%
David Njoku TE CLE (9),,@CINL 16-30 ,4.7,,0,0,0,,4,4,47,0,,0,0,47,,26%
Jason Witten TE DAL (6),,LACL 6-28 ,4.4,,0,0,0,,7,7,44,0,,0,0,44,,86%
QTravis Kelce TE KC (10),,BUFL 10-16 ,3.9,,0,0,0,,3,4,39,0,,0,0,39,,97%
Austin Hooper TE ATL (5),,TBW 34-20 ,3.8,,0,0,0,,3,5,38,0,,0,0,38,,68%
IRC.J. Fiedorowicz TE HOU (7),,@BALL 16-23 ,3.7,,0,0,0,,4,8,37,0,,0,0,37,,26%
Eric Ebron TE DET (7),,MINL 23-30 ,3.4,,0,0,0,,4,4,34,0,,0,0,34,,63%
Austin Traylor TE DEN (5),,@OAKL 14-21 ,3.4,,0,0,0,,1,4,34,0,,0,0,34,,0%
Demetrius Harris TE KC (10),,BUFL 10-16 ,3.3,,0,0,0,,2,2,33,0,,0,0,33,,1%
Seth DeValve TE CLE (9),,@CINL 16-30 ,3.3,,0,0,0,,2,2,33,0,,0,0,33,,4%
Jesse James TE PIT (9),,GBW 31-28 ,3.2,,0,0,0,,3,4,32,0,,0,0,32,,28%
Benjamin Watson TE BAL (10),,HOUW 23-16 ,2.9,,0,0,0,,3,3,29,0,,0,0,29,,28%
OUTAustin Seferian-Jenkins TE NYJ (11),,CARL 27-35 ,2.7,,0,0,0,,2,7,27,0,,0,0,27,,40%
OUTRichard Rodgers TE GB (8),,@PITL 28-31 ,2.5,,0,0,0,,1,3,25,0,,0,0,25,,3%
Troy Niklas TE ARI (8),,JACW 27-24 ,2.2,,0,0,0,,2,2,22,0,,0,0,22,,0%
Daniel Brown TE CHI (9),,@PHIL 3-31 ,2,,0,0,0,,2,3,20,0,,0,0,20,,0%
Nick O'Leary TE BUF (6),,@KCW 16-10 ,1.8,,0,0,0,,2,2,18,0,,0,0,18,,2%
OUTEvan Engram TE NYG (8),,@WASL 10-20 ,1.8,,0,0,0,,3,7,18,0,,0,0,18,,83%
Dion Sims TE CHI (9),,@PHIL 3-31 ,1.7,,0,0,0,,1,1,-3,0,,0,0,-3,,2%
Virgil Green TE DEN (5),,@OAKL 14-21 ,1.6,,0,0,0,,1,3,16,0,,0,0,16,,3%
Niles Paul TE WAS (5),,NYGW 20-10 ,1.6,,0,0,0,,3,5,16,0,,0,0,16,,1%
Ed Dickson TE CAR (11),,@NYJW 35-27 ,1.5,,0,0,0,,1,3,15,0,,0,0,15,,15%
George Kittle TE SF (11),,SEAL 13-24 ,1.4,,0,0,0,,1,2,14,0,,0,0,14,,13%
