Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Nat Berhe DB NYG (8),,KCW 12-9 ,2.2,,1,2,0,0,0,0,0,,0%
IRAntoine Bethea DB ARI (8),,@HOUL 21-31 ,2,,3,2,0,0,0,0,0,,35%
Johnathan Joseph DB HOU (7),,ARIW 31-21 ,2,,2,2,0,0,0,0,0,,5%
Brandon Carr DB BAL (10),,@GBW 23-0 ,2,,1,2,0,0,0,0,0,,4%
IROrlando Scandrick DB DAL (6),,PHIL 9-37 ,2,,0,2,0,0,0,0,0,,2%
QT.J. Ward DB TB (1),,@MIAW 30-20 ,2,,1,2,0,0,0,0,0,,27%
Barry Church DB JAC (8),,@CLEW 19-7 ,2,,1,2,0,0,0,0,0,,63%
Marcus Sherels DB MIN (9),,LAW 24-7 ,2,,0,2,0,0,0,0,0,,1%
Marcus Gilchrist DB HOU (7),,ARIW 31-21 ,2,,0,2,0,0,0,0,0,,2%
QDavon House DB GB (8),,BALL 0-23 ,2,,1,2,0,0,0,0,0,,2%
Harrison Smith DB MIN (9),,LAW 24-7 ,2,,0,2,0,0,0,0,0,,80%
Jeremy Lane DB SEA (6),,ATLL 31-34 ,2,,5,2,0,0,0,0,0,,0%
Leonard Johnson DB BUF (6),,@LACL 24-54 ,2,,1,2,0,0,0,0,0,,1%
QXavier Rhodes DB MIN (9),,LAW 24-7 ,2,,0,2,0,0,0,0,0,,11%
IRKayvon Webster DB LA (8),,@MINL 7-24 ,2,,2,2,0,0,0,0,0,,0%
Micah Hyde DB BUF (6),,@LACL 24-54 ,2,,2,2,0,0,0,0,0,,46%
Shamarko Thomas DB BUF (6),,@LACL 24-54 ,2,,0,2,0,0,0,0,0,,0%
Marcus Cooper DB CHI (9),,DETL 24-27 ,2,,0,2,0,0,0,0,0,,9%
Kyle Fuller DB CHI (9),,DETL 24-27 ,2,,1,2,0,0,0,0,0,,10%
IRPhillip Gaines DB KC (10),,@NYGL 9-12 ,2,,0,2,0,0,0,0,0,,1%
Kenneth Acker DB KC (10),,@NYGL 9-12 ,2,,0,1,0,0,0,0,0,,0%
Malcolm Butler DB NE (9),,@OAKW 33-8 ,2,,0,2,0,0,0,0,0,,17%
OUTDamarious Randall DB GB (8),,BALL 0-23 ,2,,0,2,0,0,0,0,0,,7%
Marcus Peters DB KC (10),,@NYGL 9-12 ,2,,3,2,0,0,0,0,0,,40%
Kurtis Drummond DB HOU (7),,ARIW 31-21 ,2,,0,2,0,0,0,0,0,,0%
Mackensie Alexander DB MIN (9),,LAW 24-7 ,2,,0,2,0,0,0,0,0,,0%
Kevin Byard DB TEN (8),,@PITL 17-40 ,2,,0,2,0,0,0,0,0,,54%
Blake Countess DB LA (8),,@MINL 7-24 ,2,,1,2,0,0,0,0,0,,1%
