Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Rob Gronkowski TE NE (9),,@PITW 27-24 ,21.8,,0,0,0,,9,13,168,0,,0,0,168,,98%
Greg Olsen TE CAR (11),,GBW 31-24 ,19.6,,0,0,0,,9,12,116,1,,0,1,116,,84%
OUTRichard Rodgers TE GB (8),,@CARL 24-31 ,13.7,,0,0,0,,4,4,77,1,,0,1,77,,3%
Benjamin Watson TE BAL (10),,@CLEW 27-10 ,13.4,,0,0,0,,4,4,74,1,,0,1,74,,28%
Jeff Heuerman TE DEN (5),,@INDW 25-13 ,13.4,,0,0,0,,1,1,54,1,,0,1,54,,1%
Garrett Celek TE SF (11),,TENW 25-23 ,12.3,,0,0,0,,3,3,63,1,,0,1,63,,5%
Zach Ertz TE PHI (10),,@NYGW 34-29 ,11.6,,0,0,0,,6,9,56,1,,0,1,56,,95%
OUTEvan Engram TE NYG (8),,PHIL 29-34 ,10.1,,1,14,0,,8,13,87,0,,0,0,101,,83%
Eric Ebron TE DET (7),,CHIW 20-10 ,9.3,,0,0,0,,5,7,33,1,,0,1,33,,63%
IRO.J. Howard TE TB (1),,ATLL 21-24 ,9,,0,0,0,,1,1,30,1,,0,1,30,,38%
Luke Willson TE SEA (6),,LAL 7-42 ,8.6,,0,0,0,,1,2,26,1,,0,1,26,,2%
Delanie Walker TE TEN (8),,@SFL 23-25 ,7.7,,0,0,0,,5,10,37,1,,1-1,1,37,,93%
QKyle Rudolph TE MIN (9),,CINW 34-7 ,7.7,,0,0,0,,2,2,17,1,,0,1,17,,91%
Trey Burton TE PHI (10),,@NYGW 34-29 ,7.5,,0,0,0,,2,2,15,1,,0,1,15,,11%
Antonio Gates TE LAC (9),,@KCL 13-30 ,7,,0,0,0,,1,3,10,1,,0,1,10,,33%
QCharles Clay TE BUF (6),,MIAW 24-16 ,6.8,,0,0,0,,5,9,68,0,,0,0,68,,44%
Levine Toilolo TE ATL (5),,@TBW 24-21 ,6,,0,0,0,,0,0,0,0,,0,1,0,,1%
George Kittle TE SF (11),,TENW 25-23 ,5.2,,0,0,0,,4,5,52,0,,0,0,52,,13%
Cameron Brate TE TB (1),,ATLL 21-24 ,4.9,,0,0,0,,4,5,49,0,,0,0,49,,76%
Jason Witten TE DAL (6),,@OAKW 20-17 ,4.7,,0,0,0,,4,5,47,0,,0,0,47,,86%
Jack Doyle TE IND (11),,DENL 13-25 ,4.7,,0,0,0,,7,8,47,0,,0,0,47,,79%
QTravis Kelce TE KC (10),,LACW 30-13 ,4.6,,0,0,0,,6,7,46,0,,0,0,46,,97%
Troy Niklas TE ARI (8),,@WASL 15-20 ,4.1,,0,0,0,,3,6,41,0,,0,0,41,,0%
Nick O'Leary TE BUF (6),,MIAW 24-16 ,3.3,,0,0,0,,2,2,33,0,,0,0,33,,2%
Ross Travis TE IND (11),,DENL 13-25 ,3.3,,0,0,0,,2,2,33,0,,0,0,33,,0%
Daniel Brown TE CHI (9),,@DETL 10-20 ,3.2,,0,0,0,,3,4,32,0,,0,0,32,,0%
Seth DeValve TE CLE (9),,BALL 10-27 ,3.2,,0,0,0,,2,4,32,0,,0,0,32,,4%
James Hanna TE DAL (6),,@OAKW 20-17 ,3.1,,0,0,0,,1,1,31,0,,0,0,31,,0%
IRHunter Henry TE LAC (9),,@KCL 13-30 ,2.8,,0,0,0,,3,3,28,0,,0,0,28,,76%
C.J. Uzomah TE CIN (6),,@MINL 7-34 ,2.4,,0,0,0,,4,4,24,0,,0,0,24,,0%
Josh Hill TE NO (5),,NYJW 31-19 ,2.2,,0,0,0,,1,2,22,0,,0,0,22,,1%
Marcedes Lewis TE JAC (8),,HOUW 45-7 ,1.8,,0,0,0,,2,2,18,0,,0,0,18,,16%
Jared Cook TE OAK (10),,DALL 17-20 ,1.7,,0,0,0,,2,4,17,0,,0,0,17,,63%
Anthony Fasano TE MIA (1),,@BUFL 16-24 ,1.5,,0,0,0,,2,2,15,0,,0,0,15,,1%
IRJulius Thomas TE MIA (1),,@BUFL 16-24 ,1.5,,0,0,0,,2,4,15,0,,0,0,15,,45%
James O'Shaughnessy TE JAC (8),,HOUW 45-7 ,1.5,,0,0,0,,1,2,15,0,,0,0,15,,0%
Antony Auclair TE TB (1),,ATLL 21-24 ,1.4,,0,0,0,,1,1,14,0,,0,0,14,,0%
OUTAustin Seferian-Jenkins TE NYJ (11),,@NOL 19-31 ,1.3,,0,0,0,,2,2,13,0,,0,0,13,,40%
Austin Hooper TE ATL (5),,@TBW 24-21 ,1.2,,0,0,0,,2,2,12,0,,0,0,12,,68%
Tyler Higbee TE LA (8),,@SEAW 42-7 ,1.2,,0,0,0,,1,1,12,0,,0,0,12,,7%
Niles Paul TE WAS (5),,ARIW 20-15 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,1%
QRicky Seals-Jones TE ARI (8),,@WASL 15-20 ,1.1,,0,0,0,,2,6,11,0,,0,0,11,,21%
Dwayne Allen TE NE (9),,@PITW 27-24 ,1,,0,0,0,,1,1,10,0,,0,0,10,,9%
Dion Sims TE CHI (9),,@DETL 10-20 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,2%
Nick Boyle TE BAL (10),,@CLEW 27-10 ,0.9,,0,0,0,,1,2,9,0,,0,0,9,,1%
Xavier Grimble TE PIT (9),,NEL 24-27 ,0.8,,0,0,0,,1,1,8,0,,0,0,8,,0%
Demetrius Harris TE KC (10),,LACW 30-13 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,1%
MarQueis Gray TE MIA (1),,@BUFL 16-24 ,0.7,,2,7,0,,0,0,0,0,,0,0,7,,0%
Jesse James TE PIT (9),,NEL 24-27 ,0.7,,0,0,0,,2,5,7,0,,0,0,7,,28%
Lance Kendricks TE GB (8),,@CARL 24-31 ,0.5,,0,0,0,,1,2,5,0,,0,0,5,,4%
Jonnu Smith TE TEN (8),,@SFL 23-25 ,0.5,,0,0,0,,1,1,5,0,,0,0,5,,8%
Derek Carrier TE LA (8),,@SEAW 42-7 ,0.4,,0,0,0,,1,2,4,0,,0,0,4,,0%
Maxx Williams TE BAL (10),,@CLEW 27-10 ,0.4,,1,4,0,,0,1,0,0,,0,0,4,,3%
Lee Smith TE OAK (10),,DALL 17-20 ,0.3,,0,0,0,,1,1,3,0,,0,0,3,,0%
Tyler Kroft TE CIN (6),,@MINL 7-34 ,0.1,,0,0,0,,2,4,1,0,,0,0,1,,39%
Clark Harris TE CIN (6),,@MINL 7-34 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Jeff Cumberland TE LAC (9),,@KCL 13-30 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Logan Paulsen TE SF (11),,TENW 25-23 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Virgil Green TE DEN (5),,@INDW 25-13 ,0,,0,0,0,,0,1,0,0,,0,0,0,,3%
Luke Stocker TE TEN (8),,@SFL 23-25 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
