Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
OUTRobert Ayers DL TB (1),,@NOL 10-30 ,8,,1,4,0,1,1,0,0,,6%
Cameron Jordan DL NO (5),,TBW 30-10 ,8,,2,5,0,1.5,0,0,0,,85%
Aaron Donald DL LA (8),,@NYGW 51-17 ,8,,0,3,0,1,1,1,0,,73%
Chris Long DL PHI (10),,DENW 51-23 ,7,,0,3,0,1,1,0,0,,5%
Terrell McClain DL WAS (5),,@SEAW 17-14 ,7,,0,5,0,1,0,0,0,,1%
Dwight Freeney DL SEA (6),,WASL 14-17 ,6,,0,2,0,2,0,0,0,,1%
OUTLeger Douzable DL SF (11),,ARIL 10-20 ,6,,1,6,0,0,0,0,0,,3%
Jurrell Casey DL TEN (8),,BALW 23-20 ,6,,1,4,0,1,0,0,0,,28%
Matt Judon DL BAL (10),,@TENL 20-23 ,6,,1,4,0,1,0,0,0,,58%
Ndamukong Suh DL MIA (1),,OAKL 24-27 ,5,,0,1,0,1,1,0,0,,44%
Corey Peters DL ARI (8),,@SFW 20-10 ,5,,0,3,0,1,0,0,0,,0%
QJadeveon Clowney DL HOU (7),,INDL 14-20 ,5,,1,3,0,1,0,0,0,,80%
QMario Edwards DL OAK (10),,@MIAW 27-24 ,5,,1,4,0,0.5,0,0,0,,11%
OUTDavid Irving DL DAL (6),,KCW 28-17 ,5,,0,3,0,1,0,0,0,,27%
Anthony Zettel DL DET (7),,@GBW 30-17 ,5,,0,3,0,1,0,0,0,,30%
OUTAvery Moss DL NYG (8),,LAL 17-51 ,5,,1,5,0,0,0,0,0,,0%
Calais Campbell DL JAC (8),,CINW 23-7 ,4,,0,2,0,1,0,0,0,,89%
Mario Addison DL CAR (11),,ATLW 20-17 ,4,,0,2,0,1,0,0,0,,33%
Malik Jackson DL JAC (8),,CINW 23-7 ,4,,0,2,0,1,0,0,0,,22%
Vinny Curry DL PHI (10),,DENW 51-23 ,4,,0,2,0,1,0,0,0,,6%
QMichael Brockers DL LA (8),,@NYGW 51-17 ,4,,0,4,0,0,0,0,0,,30%
Damon Harrison DL NYG (8),,LAL 17-51 ,4,,3,4,0,0,0,0,0,,36%
Chris Smith DL CIN (6),,@JACL 7-23 ,4,,0,2,0,0,1,0,0,,1%
Leonard Williams DL NYJ (11),,BUFW 34-21 ,4,,2,3,0,0.5,0,0,0,,31%
Grady Jarrett DL ATL (5),,@CARL 17-20 ,4,,2,4,0,0,0,0,0,,10%
IRD.J. Reader DL HOU (7),,INDL 14-20 ,4,,1,4,0,0,0,0,0,,3%
Davon Godchaux DL MIA (1),,OAKL 24-27 ,4,,1,4,0,0,0,0,0,,1%
Tony McDaniel DL SF (11),,ARIL 10-20 ,3,,0,1,0,0,1,0,0,,0%
Michael Johnson DL CIN (6),,@JACL 7-23 ,3,,0,3,0,0,0,0,0,,10%
Michael Bennett DL SEA (6),,WASL 14-17 ,3,,1,1,0,1,0,0,0,,43%
OUTBrandon Graham DL PHI (10),,DENW 51-23 ,3,,2,3,0,0,0,0,0,,58%
Gerald McCoy DL TB (1),,@NOL 10-30 ,3,,1,3,0,0,0,0,0,,23%
Jason Pierre-Paul DL NYG (8),,LAL 17-51 ,3,,0,3,0,0,0,0,0,,79%
Geno Atkins DL CIN (6),,@JACL 7-23 ,3,,0,3,0,0,0,0,0,,42%
Al Woods DL IND (11),,@HOUW 20-14 ,3,,1,3,0,0,0,0,0,,1%
Marcell Dareus DL JAC (8),,CINW 23-7 ,3,,0,3,0,0,0,0,0,,13%
OUTMuhammad Wilkerson DL NYJ (11),,BUFW 34-21 ,3,,2,1,0,1,0,0,0,,39%
Cedric Thornton DL BUF (6),,@NYJL 21-34 ,3,,0,1,0,1,0,0,0,,1%
QBrandon Williams DL BAL (10),,@TENL 20-23 ,3,,0,3,0,0,0,0,0,,2%
Wes Horton DL CAR (11),,ATLW 20-17 ,3,,0,1,0,1,0,0,0,,0%
Kony Ealy DL NYJ (11),,BUFW 34-21 ,3,,1,1,0,1,0,0,0,,7%
QJay Bromley DL NYG (8),,LAL 17-51 ,3,,0,3,0,0,0,0,0,,0%
Shelby Harris DL DEN (5),,@PHIL 23-51 ,3,,0,3,0,0,0,0,0,,1%
IRHenry Anderson DL IND (11),,@HOUW 20-14 ,3,,0,3,0,0,0,0,0,,3%
Rodney Gunter DL ARI (8),,@SFW 20-10 ,3,,0,1,0,1,0,0,0,,0%
Adolphus Washington DL BUF (6),,@NYJL 21-34 ,3,,2,3,0,0,0,0,0,,1%
Jarran Reed DL SEA (6),,WASL 14-17 ,3,,3,2,0,0.5,0,0,0,,4%
OUTQuinton Jefferson DL SEA (6),,WASL 14-17 ,3,,0,1,0,1,0,0,0,,0%
Taco Charlton DL DAL (6),,KCW 28-17 ,3,,0,1,0,1,0,0,0,,11%
Dalvin Tomlinson DL NYG (8),,LAL 17-51 ,3,,1,3,0,0,0,0,0,,2%
IRNazair Jones DL SEA (6),,WASL 14-17 ,3,,2,1,0,0.5,0,1,0,,1%
Domata Peko DL DEN (5),,@PHIL 23-51 ,2,,0,2,0,0,0,0,0,,2%
Kyle Williams DL BUF (6),,@NYJL 21-34 ,2,,1,2,0,0,0,0,0,,12%
IRWilliam Hayes DL MIA (1),,OAKL 24-27 ,2,,0,2,0,0,0,0,0,,4%
Clinton McDonald DL TB (1),,@NOL 10-30 ,2,,2,2,0,0,0,0,0,,2%
Steve McLendon DL NYJ (11),,BUFW 34-21 ,2,,2,1,0,0.5,0,0,0,,2%
Karl Klug DL TEN (8),,BALW 23-20 ,2,,1,1,0,0.5,0,0,0,,1%
IRDerek Wolfe DL DEN (5),,@PHIL 23-51 ,2,,2,2,0,0,0,0,0,,11%
Fletcher Cox DL PHI (10),,DENW 51-23 ,2,,0,2,0,0,0,0,0,,43%
Ezekiel Ansah DL DET (7),,@GBW 30-17 ,2,,0,2,0,0,0,0,0,,43%
Kawann Short DL CAR (11),,ATLW 20-17 ,2,,0,2,0,0,0,0,0,,34%
OUTJohnathan Hankins DL IND (11),,@HOUW 20-14 ,2,,0,2,0,0,0,0,0,,4%
Cornelius Washington DL DET (7),,@GBW 30-17 ,2,,0,2,0,0,0,0,0,,0%
Stacy McGee DL WAS (5),,@SEAW 17-14 ,2,,2,2,0,0,0,0,0,,1%
Khalil Mack DL OAK (10),,@MIAW 27-24 ,2,,2,2,0,0,0,0,0,,92%
Justin Ellis DL OAK (10),,@MIAW 27-24 ,2,,0,2,0,0,0,0,0,,2%
IRDaQuan Jones DL TEN (8),,BALW 23-20 ,2,,0,2,0,0,0,0,0,,1%
Terrence Fede DL MIA (1),,OAKL 24-27 ,2,,0,2,0,0,0,0,0,,0%
Brandon Dunn DL HOU (7),,INDL 14-20 ,2,,1,2,0,0,0,0,0,,0%
Mike Pennel DL NYJ (11),,BUFW 34-21 ,2,,0,2,0,0,0,0,0,,0%
QJosh Mauro DL ARI (8),,@SFW 20-10 ,2,,1,2,0,0,0,0,0,,0%
OUTRakeem Nunez-Roches DL KC (10),,@DALL 17-28 ,2,,3,2,0,0,0,0,0,,0%
Olsen Pierre DL ARI (8),,@SFW 20-10 ,2,,1,1,0,0.5,0,0,0,,1%
Kenny Clark DL GB (8),,DETL 17-30 ,2,,1,2,0,0,0,0,0,,6%
Adam Gotsis DL DEN (5),,@PHIL 23-51 ,2,,1,2,0,0,0,0,0,,2%
Austin Johnson DL TEN (8),,BALW 23-20 ,2,,0,2,0,0,0,0,0,,0%
Yannick Ngakoue DL JAC (8),,CINW 23-7 ,2,,0,2,0,0,0,0,0,,48%
