Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
OUTRamik Wilson LB KC (10),,@DENW 27-24 ,14,,1,7,0,0,0,1,1,,4%
Kwon Alexander LB TB (1),,NOW 31-24 ,10,,1,10,0,0,0,0,0,,69%
Zaire Anderson LB DEN (5),,KCL 24-27 ,10,,1,3,0,0,0,1,1,,0%
Jarrad Davis LB DET (7),,GBW 35-11 ,10,,4,8,1,0,0,0,0,,40%
James Harrison LB NE (9),,NYJW 26-6 ,9,,2,3,0,2,1,0,0,,3%
Navorro Bowman LB OAK (10),,@LACL 10-30 ,9,,5,8,0,0.5,0,0,0,,60%
Kelvin Sheppard LB NYG (8),,WASW 18-10 ,9,,1,5,2,0,0,0,0,,1%
Luke Kuechly LB CAR (11),,@ATLL 10-22 ,9,,2,8,0,0.5,0,0,0,,94%
Chandler Jones LB ARI (8),,@SEAW 26-24 ,9,,1,5,0,2,0,0,0,,55%
Martrell Spaight LB WAS (5),,@NYGL 10-18 ,9,,4,9,0,0,0,0,0,,1%
Joe Schobert LB CLE (9),,@PITL 24-28 ,9,,3,9,0,0,0,0,0,,61%
Thomas Davis LB CAR (11),,@ATLL 10-22 ,8,,2,8,0,0,0,0,0,,32%
Ramon Humber LB BUF (6),,@MIAW 22-16 ,8,,1,6,0,1,0,0,0,,23%
Vincent Rey LB CIN (6),,@BALW 31-27 ,8,,2,8,0,0,0,0,0,,9%
Ryan Kerrigan LB WAS (5),,@NYGL 10-18 ,8,,0,2,0,2,1,0,0,,27%
Demario Davis LB NYJ (11),,@NEL 6-26 ,8,,3,8,0,0,0,0,0,,75%
Zach Vigil LB WAS (5),,@NYGL 10-18 ,8,,8,8,0,0,0,0,0,,3%
T.J. Watt LB PIT (9),,CLEW 28-24 ,8,,2,6,0,1,0,0,0,,45%
Sean Lee LB DAL (6),,@PHIW 6-0 ,7,,1,7,0,0,0,0,0,,68%
C.J. Mosley LB BAL (10),,CINL 27-31 ,7,,1,5,0,0,1,0,0,,91%
Preston Brown LB BUF (6),,@MIAW 22-16 ,7,,5,7,0,0,0,0,0,,38%
Telvin Smith LB JAC (8),,@TENL 10-15 ,7,,2,7,0,0,0,0,0,,89%
Avery Williamson LB TEN (8),,JACW 15-10 ,7,,6,5,0,0,1,0,0,,20%
Bryce Hager LB LA (8),,SFL 13-34 ,7,,0,4,0,0,1,1,0,,0%
Nick Kwiatkoski LB CHI (9),,@MINL 10-23 ,7,,3,7,0,0,0,0,0,,4%
Terrance Smith LB KC (10),,@DENW 27-24 ,7,,1,5,1,0,0,0,0,,0%
QEric Lee LB NE (9),,NYJW 26-6 ,7,,1,1,0,1,0,0,0,,2%
Hardy Nickerson LB CIN (6),,@BALW 31-27 ,7,,0,7,0,0,0,0,0,,0%
Craig Robertson LB NO (5),,@TBL 24-31 ,6,,0,4,1,0,0,0,0,,14%
Marquis Flowers LB NE (9),,NYJW 26-6 ,6,,0,4,0,1,0,0,0,,0%
Mike Hull LB MIA (1),,BUFL 16-22 ,6,,0,6,0,0,0,0,0,,2%
Lawrence Timmons LB MIA (1),,BUFL 16-22 ,5,,1,5,0,0,0,0,0,,34%
Tahir Whitehead LB DET (7),,GBW 35-11 ,5,,3,4,0,0,0,1,0,,47%
Bruce Irvin LB OAK (10),,@LACL 10-30 ,5,,2,2,0,0.5,1,0,0,,12%
Lavonte David LB TB (1),,NOW 31-24 ,5,,1,5,0,0,0,0,0,,76%
Najee Goode LB PHI (10),,DALL 0-6 ,5,,0,5,0,0,0,0,0,,0%
Steven Means LB PHI (10),,DALL 0-6 ,5,,0,3,0,1,0,0,0,,0%
Manti Te'o LB NO (5),,@TBL 24-31 ,5,,0,5,0,0,0,0,0,,6%
Vince Williams LB PIT (9),,CLEW 28-24 ,5,,1,3,0,1,0,0,0,,39%
Benardrick McKinney LB HOU (7),,@INDL 13-22 ,5,,1,5,0,0,0,0,0,,48%
Jake Ryan LB GB (8),,@DETL 11-35 ,5,,1,5,0,0,0,0,0,,7%
Deion Jones LB ATL (5),,CARW 22-10 ,5,,5,5,0,0,0,0,0,,77%
Cory Littleton LB LA (8),,SFL 13-34 ,5,,3,5,0,0,0,0,0,,0%
Patrick Onwuasor LB BAL (10),,CINL 27-31 ,5,,1,5,0,0,0,0,0,,8%
Ukeme Eligwe LB KC (10),,@DENW 27-24 ,5,,0,3,0,1,0,0,0,,1%
Brandon Bell LB CIN (6),,@BALW 31-27 ,5,,2,5,0,0,0,0,0,,0%
Elvis Dumervil LB SF (11),,@LAW 34-13 ,4,,0,2,0,1,0,0,0,,3%
Paul Posluszny LB JAC (8),,@TENL 10-15 ,4,,3,4,0,0,0,0,0,,29%
Brian Orakpo LB TEN (8),,JACW 15-10 ,4,,0,2,0,1,0,0,0,,8%
Clay Matthews LB GB (8),,@DETL 11-35 ,4,,1,2,0,1,0,0,0,,19%
Dannell Ellerbe LB PHI (10),,DALL 0-6 ,4,,0,4,0,0,0,0,0,,1%
Jabaal Sheard LB IND (11),,HOUW 22-13 ,4,,1,2,0,1,0,0,0,,9%
Danny Trevathan LB CHI (9),,@MINL 10-23 ,4,,3,4,0,0,0,0,0,,39%
Brandon Marshall LB DEN (5),,KCL 24-27 ,4,,1,4,0,0,0,0,0,,52%
Christian Kirksey LB CLE (9),,@PITL 24-28 ,4,,3,4,0,0,0,0,0,,75%
Shaq Thompson LB CAR (11),,@ATLL 10-22 ,4,,2,4,0,0,0,0,0,,14%
Stephone Anthony LB MIA (1),,BUFL 16-22 ,4,,0,4,0,0,0,0,0,,4%
Preston Smith LB WAS (5),,@NYGL 10-18 ,4,,1,2,1,0,0,0,0,,6%
Hayes Pullard LB LAC (9),,OAKW 30-10 ,4,,0,4,0,0,0,0,0,,13%
Kyle Emanuel LB LAC (9),,OAKW 30-10 ,4,,0,4,0,0,0,0,0,,1%
Blake Martinez LB GB (8),,@DETL 11-35 ,4,,2,4,0,0,0,0,0,,77%
Antonio Morrison LB IND (11),,HOUW 22-13 ,4,,1,4,0,0,0,0,0,,11%
Zach Cunningham LB HOU (7),,@INDL 13-22 ,4,,8,4,0,0,0,0,0,,16%
Ben Gedeon LB MIN (9),,CHIW 23-10 ,4,,2,4,0,0,0,0,0,,2%
OUTMatt Milano LB BUF (6),,@MIAW 22-16 ,4,,3,4,0,0,0,0,0,,6%
Chase Allen LB MIA (1),,BUFL 16-22 ,4,,4,4,0,0,0,0,0,,0%
Karlos Dansby LB ARI (8),,@SEAW 26-24 ,3,,3,3,0,0,0,0,0,,28%
Sam Acho LB CHI (9),,@MINL 10-23 ,3,,1,1,0,1,0,0,0,,1%
