Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
OUTJordy Nelson WR GB (8),,@MINL 10-23 ,6,,0,0,0,,6,10,60,0,,0,0,60,,92%
IRPierre Garcon WR SF (11),,@WASL 24-26 ,5.5,,0,0,0,,5,12,55,0,,0,0,55,,50%
Braxton Miller WR HOU (7),,CLEW 33-17 ,5.5,,0,0,0,,2,2,-5,1,,0,1,-5,,5%
Adam Humphries WR TB (1),,@ARIL 33-38 ,5.1,,0,0,0,,6,7,51,0,,0,0,51,,9%
Robert Woods WR LA (8),,@JACW 27-17 ,5,,0,0,0,,5,7,70,0,,1-1,0,70,,68%
Pharoh Cooper WR LA (8),,@JACW 27-17 ,5,,0,0,0,,0,0,0,0,,1,1,141,,4%
Keenan Allen WR LAC (9),,@OAKW 17-16 ,4.5,,0,0,0,,5,9,45,0,,0,0,45,,95%
QChris Moore WR BAL (10),,CHIL 24-27 ,4.4,,0,0,0,,3,7,44,0,,0,0,44,,2%
OUTKasen Williams WR CLE (9),,@HOUL 17-33 ,4.1,,0,0,0,,4,6,41,0,,0,0,41,,1%
Danny Amendola WR NE (9),,@NYJW 24-17 ,4,,0,0,0,,3,5,40,0,,0,0,60,,42%
Ryan Grant WR WAS (5),,SFW 26-24 ,3.9,,0,0,0,,3,5,39,0,,0,0,39,,9%
Taylor Gabriel WR ATL (5),,MIAL 17-20 ,3.9,,0,0,0,,4,8,39,0,,0,0,39,,18%
Mack Hollins WR PHI (10),,@CARW 28-23 ,3.8,,0,0,0,,2,2,38,0,,0,0,38,,7%
Allen Hurns WR JAC (8),,LAL 17-27 ,3.7,,0,0,0,,3,3,37,0,,0,0,37,,32%
Kendall Wright WR CHI (9),,@BALW 27-24 ,3.6,,0,0,0,,2,3,36,0,,0,0,36,,19%
QDevin Funchess WR CAR (11),,PHIL 23-28 ,3.6,,0,0,0,,3,9,36,0,,0,0,36,,82%
Seth Roberts WR OAK (10),,LACL 16-17 ,3.5,,0,0,0,,3,3,35,0,,0,0,35,,7%
Cooper Kupp WR LA (8),,@JACW 27-17 ,3.5,,0,0,0,,2,3,35,0,,0,0,35,,61%
Justin Hardy WR ATL (5),,MIAL 17-20 ,3.4,,0,0,0,,3,3,34,0,,0,0,34,,2%
IRT.J. Jones WR DET (7),,@NOL 38-52 ,3.3,,0,0,0,,3,9,33,0,,0,0,33,,3%
JuJu Smith-Schuster WR PIT (9),,@KCW 19-13 ,3.2,,0,0,0,,3,3,32,0,,0,0,43,,78%
QMarquise Goodwin WR SF (11),,@WASL 24-26 ,3.2,,1,6,0,,2,5,26,0,,0,0,32,,52%
Mike Wallace WR BAL (10),,CHIL 24-27 ,3,,0,0,0,,3,5,30,0,,0,0,30,,60%
Jaron Brown WR ARI (8),,TBW 38-33 ,3,,0,0,0,,1,1,30,0,,0,0,30,,11%
Randall Cobb WR GB (8),,@MINL 10-23 ,2.8,,0,0,0,,3,3,28,0,,0,0,28,,68%
Amari Cooper WR OAK (10),,LACL 16-17 ,2.8,,0,0,0,,5,6,28,0,,0,0,28,,89%
Jared Abbrederis WR DET (7),,@NOL 38-52 ,2.7,,0,0,0,,1,4,7,0,,0,0,7,,1%
Martavis Bryant WR PIT (9),,@KCW 19-13 ,2.7,,0,0,0,,2,3,27,0,,0,0,27,,73%
Jamison Crowder WR WAS (5),,SFW 26-24 ,2.6,,1,11,0,,3,5,15,0,,0,0,32,,74%
QJordan Taylor WR DEN (5),,NYGL 10-23 ,2.6,,0,0,0,,3,4,26,0,,0,0,26,,0%
Ricardo Louis WR CLE (9),,@HOUL 17-33 ,2.5,,0,0,0,,3,7,25,0,,0,0,25,,4%
Tyreek Hill WR KC (10),,PITL 13-19 ,2.5,,1,-9,0,,5,7,34,0,,0,0,64,,94%
IRTerrelle Pryor WR WAS (5),,SFW 26-24 ,2.3,,0,0,0,,3,5,23,0,,0,0,23,,49%
Brandon Coleman WR NO (5),,DETW 52-38 ,2.3,,0,0,0,,2,4,23,0,,0,0,23,,12%
IRBruce Ellington WR HOU (7),,CLEW 33-17 ,2.2,,0,0,0,,2,3,22,0,,0,0,22,,6%
Kamar Aiken WR IND (11),,@TENL 22-36 ,2.1,,0,0,0,,2,4,21,0,,0,0,21,,4%
Bennie Fowler WR DEN (5),,NYGL 10-23 ,2.1,,0,0,0,,3,8,21,0,,0,0,21,,7%
Bryce Treggs WR CLE (9),,@HOUL 17-33 ,2,,0,0,0,,1,3,20,0,,0,0,20,,0%
OUTChris Hogan WR NE (9),,@NYJW 24-17 ,1.9,,0,0,0,,1,4,19,0,,0,0,19,,69%
T.Y. Hilton WR IND (11),,@TENL 22-36 ,1.9,,0,0,0,,1,4,19,0,,0,0,19,,95%
J.J. Nelson WR ARI (8),,TBW 38-33 ,1.6,,1,16,0,,0,1,0,0,,0,0,16,,27%
Demarcus Robinson WR KC (10),,PITL 13-19 ,1.6,,0,0,0,,1,5,16,0,,0,0,16,,3%
Marcus Johnson WR PHI (10),,@CARW 28-23 ,1.6,,0,0,0,,1,1,16,0,,0,0,16,,0%
QRoger Lewis WR NYG (8),,@DENW 23-10 ,1.5,,0,0,0,,1,2,15,0,,0,0,15,,5%
Mike Williams WR LAC (9),,@OAKW 17-16 ,1.5,,0,0,0,,1,1,15,0,,0,0,15,,19%
Rashard Higgins WR CLE (9),,@HOUL 17-33 ,1.3,,0,0,0,,1,2,13,0,,0,0,13,,3%
Russell Shepard WR CAR (11),,PHIL 23-28 ,1.2,,0,0,0,,2,6,12,0,,0,0,44,,4%
Sammy Watkins WR LA (8),,@JACW 27-17 ,1.1,,0,0,0,,1,4,11,0,,0,0,11,,85%
Willie Snead WR NO (5),,DETW 52-38 ,1.1,,0,0,0,,1,3,11,0,,0,0,11,,44%
Sammie Coates WR CLE (9),,@HOUL 17-33 ,1.1,,0,0,0,,1,2,11,0,,0,0,11,,4%
Michael Thomas WR NO (5),,DETW 52-38 ,1.1,,0,0,0,,3,6,11,0,,0,0,11,,95%
Trent Taylor WR SF (11),,@WASL 24-26 ,1.1,,0,0,0,,2,5,11,0,,0,0,50,,10%
Chris Godwin WR TB (1),,@ARIL 33-38 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,11%
IRCurtis Samuel WR CAR (11),,PHIL 23-28 ,0.8,,1,8,0,,0,0,0,0,,0,0,41,,14%
ArDarius Stewart WR NYJ (11),,NEL 17-24 ,0.8,,1,6,0,,1,2,2,0,,0,0,61,,8%
Tyrell Williams WR LAC (9),,@OAKW 17-16 ,0.7,,0,0,0,,3,3,27,0,,1-1,0,27,,54%
IRTavarres King WR NYG (8),,@DENW 23-10 ,0.7,,0,0,0,,1,3,7,0,,0,0,7,,1%
QGeronimo Allison WR GB (8),,@MINL 10-23 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,5%
Keelan Cole WR JAC (8),,LAL 17-27 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,29%
Torrey Smith WR PHI (10),,@CARW 28-23 ,0.6,,0,0,0,,1,2,6,0,,0,0,6,,15%
Chris Matthews WR BAL (10),,CHIL 24-27 ,0.5,,0,0,0,,1,3,5,0,,0,0,5,,0%
Michael Floyd WR MIN (9),,GBW 23-10 ,0.5,,0,0,0,,1,3,5,0,,0,0,5,,8%
Bernard Reedy WR TB (1),,@ARIL 33-38 ,0.4,,1,4,0,,0,0,0,0,,0,0,14,,0%
Jakeem Grant WR MIA (1),,@ATLW 20-17 ,0.4,,0,0,0,,1,1,4,0,,0,0,12,,1%
Eric Weems WR TEN (8),,INDW 36-22 ,0,,0,0,0,,0,0,0,0,,0,0,15,,0%
IRArrelious Benn WR JAC (8),,LAL 17-27 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Andre Roberts WR ATL (5),,MIAL 17-20 ,0,,0,0,0,,0,0,0,0,,0,0,34,,1%
Travis Benjamin WR LAC (9),,@OAKW 17-16 ,0,,0,0,0,,0,1,0,0,,0,0,6,,28%
Josh Bellamy WR CHI (9),,@BALW 27-24 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Tavon Austin WR LA (8),,@JACW 27-17 ,0,,2,0,0,,0,0,0,0,,0,0,0,,13%
Jeff Janis WR GB (8),,@MINL 10-23 ,0,,0,0,0,,0,0,0,0,,0,0,11,,2%
OUTBreshad Perriman WR BAL (10),,CHIL 24-27 ,0,,0,0,0,,0,2,0,0,,0,0,0,,16%
Phillip Dorsett WR NE (9),,@NYJW 24-17 ,0,,0,0,0,,0,3,0,0,,0,0,0,,8%
Vince Mayle WR BAL (10),,CHIL 24-27 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
QQuan Bray WR IND (11),,@TENL 22-36 ,0,,0,0,0,,0,0,0,0,,0,0,157,,0%
PUPLeonte Carroo WR MIA (1),,@ATLW 20-17 ,0,,0,0,0,,0,3,0,0,,0,0,0,,4%
Trevor Davis WR GB (8),,@MINL 10-23 ,0,,0,0,0,,0,0,0,0,,0,0,63,,1%
Johnny Holton WR OAK (10),,LACL 16-17 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Ed Eagan WR NYG (8),,@DENW 23-10 ,0,,0,0,0,,0,0,0,0,,0,0,20,,0%
OUTMax McCaffrey WR JAC (8),,LAL 17-27 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
OUTStacy Coley WR MIN (9),,GBW 23-10 ,0,,0,0,0,,0,1,0,0,,0,0,19,,0%
Tanner Gentry WR CHI (9),,@BALW 27-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
Travis Rudolph WR NYG (8),,@DENW 23-10 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Justin Hardee WR NO (5),,DETW 52-38 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Chris Thompson WR HOU (7),,CLEW 33-17 ,0,,0,0,0,,0,0,0,0,,0,0,56,,0%
Isaiah McKenzie WR DEN (5),,NYGL 10-23 ,-1,,0,0,0,,1,2,0,0,,1,0,17,,1%
