Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Khalil Mack DL OAK (10),,@PHIL 10-19 ,4,,0,4,0,0,0,0,0,,92%
Aaron Donald DL LA (8),,@TENW 27-23 ,4,,0,2,0,0,1,0,0,,73%
Demarcus Lawrence DL DAL (6),,SEAL 12-21 ,4,,0,2,0,1,0,0,0,,82%
Mike Pennel DL NYJ (11),,LACL 7-14 ,4,,1,4,0,0,0,0,0,,0%
Frank Clark DL SEA (6),,@DALW 21-12 ,4,,2,2,0,1,0,0,0,,20%
Sheldon Rankins DL NO (5),,ATLW 23-13 ,4,,1,2,0,1,0,0,0,,5%
Yannick Ngakoue DL JAC (8),,@SFL 33-44 ,4,,0,2,0,1,0,0,0,,48%
Taco Charlton DL DAL (6),,SEAL 12-21 ,4,,0,2,0,1,0,0,0,,11%
Charles Harris DL MIA (1),,@KCL 13-29 ,4,,0,2,0,1,0,0,0,,5%
Deatrich Wise DL NE (9),,BUFW 37-16 ,4,,1,1,0,1.5,0,0,0,,3%
Isaac Rochell DL LAC (9),,@NYJW 14-7 ,4,,0,2,0,1,0,0,0,,0%
OUTBrandon Graham DL PHI (10),,OAKW 19-10 ,3,,1,3,0,0,0,0,0,,58%
Jerry Hughes DL BUF (6),,@NEL 16-37 ,3,,0,1,0,1,0,0,0,,32%
Malik Jackson DL JAC (8),,@SFL 33-44 ,3,,0,3,0,0,0,0,0,,22%
Fletcher Cox DL PHI (10),,OAKW 19-10 ,3,,1,2,0,0,0,1,0,,43%
Akeem Spence DL DET (7),,@CINL 17-26 ,3,,5,3,0,0,0,0,0,,0%
Denico Autry DL OAK (10),,@PHIL 10-19 ,3,,0,1,0,1,0,0,0,,1%
Danny Shelton DL CLE (9),,@CHIL 3-20 ,3,,0,3,0,0,0,0,0,,4%
Danielle Hunter DL MIN (9),,@GBW 16-0 ,3,,1,3,0,0,0,0,0,,50%
Ryan Russell DL TB (1),,@CARL 19-22 ,3,,1,1,0,1,0,0,0,,0%
Grady Jarrett DL ATL (5),,@NOL 13-23 ,3,,2,3,0,0,0,0,0,,10%
Joey Bosa DL LAC (9),,@NYJW 14-7 ,3,,1,3,0,0,0,0,0,,88%
Jihad Ward DL OAK (10),,@PHIL 10-19 ,3,,0,1,0,1,0,0,0,,1%
David Onyemata DL NO (5),,ATLW 23-13 ,3,,1,2,0,0.5,0,0,0,,0%
Matt Judon DL BAL (10),,INDW 23-16 ,3,,0,3,0,0,0,0,0,,58%
Myles Garrett DL CLE (9),,@CHIL 3-20 ,3,,0,1,0,1,0,0,0,,52%
Dalvin Tomlinson DL NYG (8),,@ARIL 0-23 ,3,,0,3,0,0,0,0,0,,2%
Carl Lawson DL CIN (6),,DETW 26-17 ,3,,2,1,0,1,0,0,0,,6%
Brandon Mebane DL LAC (9),,@NYJW 14-7 ,2,,1,2,0,0,0,0,0,,1%
Cameron Wake DL MIA (1),,@KCL 13-29 ,2,,1,2,0,0,0,0,0,,43%
Steve McLendon DL NYJ (11),,LACL 7-14 ,2,,2,2,0,0,0,0,0,,2%
Linval Joseph DL MIN (9),,@GBW 16-0 ,2,,1,2,0,0,0,0,0,,34%
Kyle Love DL CAR (11),,TBW 22-19 ,2,,0,2,0,0,0,0,0,,0%
Allen Bailey DL KC (10),,MIAW 29-13 ,2,,1,2,0,0,0,0,0,,7%
Mario Addison DL CAR (11),,TBW 22-19 ,2,,2,1,0,0.5,0,0,0,,33%
Tyrone Crawford DL DAL (6),,SEAL 12-21 ,2,,1,2,0,0,0,0,0,,6%
Akiem Hicks DL CHI (9),,CLEW 20-3 ,2,,2,1,0,0.5,0,0,0,,52%
Tyrunn Walker DL LA (8),,@TENW 27-23 ,2,,0,2,0,0,0,0,0,,1%
Sylvester Williams DL TEN (8),,LAL 23-27 ,2,,2,2,0,0,0,0,0,,0%
Sheldon Richardson DL SEA (6),,@DALW 21-12 ,2,,2,2,0,0,0,0,0,,23%
Margus Hunt DL IND (11),,@BALL 16-23 ,2,,0,2,0,0,0,0,0,,1%
Bennie Logan DL KC (10),,MIAW 29-13 ,2,,0,2,0,0,0,0,0,,10%
Stacy McGee DL WAS (5),,DENW 27-11 ,2,,0,2,0,0,0,0,0,,1%
Abry Jones DL JAC (8),,@SFL 33-44 ,2,,0,2,0,0,0,0,0,,1%
QJadeveon Clowney DL HOU (7),,PITL 6-34 ,2,,0,2,0,0,0,0,0,,80%
QJay Bromley DL NYG (8),,@ARIL 0-23 ,2,,0,2,0,0,0,0,0,,0%
Terrence Fede DL MIA (1),,@KCL 13-29 ,2,,0,2,0,0,0,0,0,,0%
Garrison Smith DL SEA (6),,@DALW 21-12 ,2,,0,2,0,0,0,0,0,,0%
Eddie Goldman DL CHI (9),,CLEW 20-3 ,2,,2,2,0,0,0,0,0,,5%
Jordan Phillips DL MIA (1),,@KCL 13-29 ,2,,0,2,0,0,0,0,0,,0%
Rodney Gunter DL ARI (8),,NYGW 23-0 ,2,,0,2,0,0,0,0,0,,0%
Angelo Blackson DL HOU (7),,PITL 6-34 ,2,,0,2,0,0,0,0,0,,0%
QDeForest Buckner DL SF (11),,JACW 44-33 ,2,,1,2,0,0,0,0,0,,55%
Jonathan Bullard DL CHI (9),,CLEW 20-3 ,2,,0,2,0,0,0,0,0,,1%
Dean Lowry DL GB (8),,MINL 0-16 ,2,,0,2,0,0,0,0,0,,1%
Davon Godchaux DL MIA (1),,@KCL 13-29 ,2,,0,2,0,0,0,0,0,,1%
Cameron Malveaux DL MIA (1),,@KCL 13-29 ,2,,0,2,0,0,0,0,0,,0%
Domata Peko DL DEN (5),,@WASL 11-27 ,1,,1,1,0,0,0,0,0,,2%
Frostee Rucker DL ARI (8),,NYGW 23-0 ,1,,0,1,0,0,0,0,0,,1%
Brian Robison DL MIN (9),,@GBW 16-0 ,1,,0,1,0,0,0,0,0,,3%
Chris Baker DL TB (1),,@CARL 19-22 ,1,,2,1,0,0,0,0,0,,4%
Tyson Alualu DL PIT (9),,@HOUW 34-6 ,1,,1,1,0,0,0,0,0,,1%
Earl Mitchell DL SF (11),,JACW 44-33 ,1,,0,1,0,0,0,0,0,,1%
Everson Griffen DL MIN (9),,@GBW 16-0 ,1,,0,1,0,0,0,0,0,,78%
Al Woods DL IND (11),,@BALL 16-23 ,1,,0,1,0,0,0,0,0,,1%
Marcell Dareus DL JAC (8),,@SFL 33-44 ,1,,0,1,0,0,0,0,0,,13%
Lawrence Guy DL NE (9),,BUFW 37-16 ,1,,0,1,0,0,0,0,0,,2%
Cedric Thornton DL BUF (6),,@NEL 16-37 ,1,,1,1,0,0,0,0,0,,1%
Dontari Poe DL ATL (5),,@NOL 13-23 ,1,,1,1,0,0,0,0,0,,4%
Melvin Ingram DL LAC (9),,@NYJW 14-7 ,1,,1,1,0,0,0,0,0,,81%
QMichael Brockers DL LA (8),,@TENW 27-23 ,1,,3,1,0,0,0,0,0,,30%
Ryan Davis DL BUF (6),,@NEL 16-37 ,1,,0,1,0,0,0,0,0,,0%
Star Lotulelei DL CAR (11),,TBW 22-19 ,1,,2,0,0,0.5,0,0,0,,1%
Datone Jones DL DAL (6),,SEAL 12-21 ,1,,2,1,0,0,0,0,0,,0%
John Jenkins DL CHI (9),,CLEW 20-3 ,1,,1,1,0,0,0,0,0,,0%
Cornelius Washington DL DET (7),,@CINL 17-26 ,1,,2,1,0,0,0,0,0,,0%
David Bass DL NYJ (11),,LACL 7-14 ,1,,0,1,0,0,0,0,0,,1%
Quinton Dial DL GB (8),,MINL 0-16 ,1,,0,1,0,0,0,0,0,,0%
A.J. Francis DL WAS (5),,DENW 27-11 ,1,,1,1,0,0,0,0,0,,0%
OUTTimmy Jernigan DL PHI (10),,OAKW 19-10 ,1,,1,1,0,0,0,0,0,,3%
Shelby Harris DL DEN (5),,@WASL 11-27 ,1,,0,1,0,0,0,0,0,,1%
OUTShamar Stephen DL MIN (9),,@GBW 16-0 ,1,,0,1,0,0,0,0,0,,0%
Beau Allen DL PHI (10),,OAKW 19-10 ,1,,1,1,0,0,0,0,0,,0%
Cassius Marsh DL SF (11),,JACW 44-33 ,1,,0,1,0,0,0,0,0,,2%
QJosh Mauro DL ARI (8),,NYGW 23-0 ,1,,1,1,0,0,0,0,0,,0%
OUTZach Kerr DL DEN (5),,@WASL 11-27 ,1,,2,1,0,0,0,0,0,,0%
Deandre Coleman DL BUF (6),,@NEL 16-37 ,1,,0,1,0,0,0,0,0,,0%
Dante Fowler DL JAC (8),,@SFL 33-44 ,1,,0,1,0,0,0,0,0,,52%
Xavier Cooper DL NYJ (11),,LACL 7-14 ,1,,1,1,0,0,0,0,0,,0%
Nate Orchard DL CLE (9),,@CHIL 3-20 ,1,,0,1,0,0,0,0,0,,0%
Christian Ringo DL DET (7),,@CINL 17-26 ,1,,0,1,0,0,0,0,0,,0%
Darius Philon DL LAC (9),,@NYJW 14-7 ,1,,0,1,0,0,0,0,0,,1%
Joey Mbu DL IND (11),,@BALL 16-23 ,1,,0,1,0,0,0,0,0,,0%
Vernon Butler DL CAR (11),,TBW 22-19 ,1,,0,1,0,0,0,0,0,,0%
Adolphus Washington DL BUF (6),,@NEL 16-37 ,1,,1,1,0,0,0,0,0,,1%
Jarran Reed DL SEA (6),,@DALW 21-12 ,1,,1,1,0,0,0,0,0,,4%
Maliek Collins DL DAL (6),,SEAL 12-21 ,1,,2,1,0,0,0,0,0,,2%
Carl Nassib DL CLE (9),,@CHIL 3-20 ,1,,0,1,0,0,0,0,0,,2%
A'Shawn Robinson DL DET (7),,@CINL 17-26 ,1,,6,1,0,0,0,0,0,,12%
Shilique Calhoun DL OAK (10),,@PHIL 10-19 ,1,,1,1,0,0,0,0,0,,0%
QChris Jones DL KC (10),,MIAW 29-13 ,1,,0,1,0,0,0,0,0,,24%
Sheldon Day DL SF (11),,JACW 44-33 ,1,,1,1,0,0,0,0,0,,0%
Hassan Ridgeway DL IND (11),,@BALL 16-23 ,1,,0,1,0,0,0,0,0,,0%
Joel Heath DL HOU (7),,PITL 6-34 ,1,,1,1,0,0,0,0,0,,0%
OUTDarius Latham DL OAK (10),,@PHIL 10-19 ,1,,0,1,0,0,0,0,0,,0%
Michael Pierce DL BAL (10),,INDW 23-16 ,1,,1,1,0,0,0,0,0,,8%
Trevon Coley DL CLE (9),,@CHIL 3-20 ,1,,0,1,0,0,0,0,0,,1%
