Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Shane Vereen RB NYG (8),,@SFL 21-31 ,3.8,,5,11,0,,4,4,27,0,,0,0,62,,15%
OUTJamaal Charles RB DEN (5),,NEL 16-41 ,3.8,,8,38,0,,0,1,0,0,,0,0,38,,41%
OUTLance Dunbar RB LA (8),,HOUW 33-7 ,3.1,,5,31,0,,0,1,0,0,,0,0,31,,2%
OUTRod Smith RB DAL (6),,@ATLL 7-27 ,2.9,,3,14,0,,4,6,15,0,,0,0,29,,20%
Devontae Booker RB DEN (5),,NEL 16-41 ,2.9,,8,24,0,,1,1,5,0,,0,0,136,,26%
Marlon Mack RB IND (11),,PITL 17-20 ,2.6,,7,7,0,,2,4,19,0,,0,0,26,,34%
Terron Ward RB ATL (5),,DALW 27-7 ,2.3,,9,23,0,,0,0,0,0,,0,0,23,,1%
Wayne Gallman RB NYG (8),,@SFL 21-31 ,2.2,,3,22,0,,0,1,0,0,,0,0,22,,19%
IRAdrian Peterson RB ARI (8),,SEAL 16-22 ,2.2,,21,29,0,,1,2,13,0,,1-1,0,42,,73%
Patrick DiMarco RB BUF (6),,NOL 10-47 ,2.1,,1,0,0,,3,3,21,0,,0,0,21,,0%
IRD'Onta Foreman RB HOU (7),,@LAL 7-33 ,1.8,,7,18,0,,0,0,0,0,,0,0,18,,23%
James Develin RB NE (9),,@DENW 41-16 ,1.6,,0,0,0,,2,2,16,0,,0,0,16,,0%
Bilal Powell RB NYJ (11),,@TBL 10-15 ,1.6,,10,30,0,,1,2,6,0,,1-1,0,36,,75%
Mike Tolbert RB BUF (6),,NOL 10-47 ,1.5,,2,-2,0,,2,2,17,0,,0,0,15,,6%
Aaron Ripkowski RB GB (8),,@CHIW 23-16 ,1.5,,2,3,0,,1,1,12,0,,0,0,15,,0%
IRRob Kelley RB WAS (5),,MINL 30-38 ,1.4,,4,10,0,,2,2,4,0,,0,0,14,,44%
Jacquizz Rodgers RB TB (1),,NYJW 15-10 ,1.2,,3,12,0,,0,0,0,0,,0,0,12,,31%
Benny Cunningham RB CHI (9),,GBL 16-23 ,1.2,,1,0,0,,3,4,32,0,,1-1,0,65,,3%
Derek Watt RB LAC (9),,@JACL 17-20 ,1.2,,0,0,0,,1,2,12,0,,0,0,12,,0%
IRJames Conner RB PIT (9),,@INDW 20-17 ,1.2,,1,12,0,,0,0,0,0,,0,0,12,,17%
OUTAaron Jones RB GB (8),,@CHIW 23-16 ,1.2,,3,12,0,,1,1,0,0,,0,0,12,,39%
Tarik Cohen RB CHI (9),,GBL 16-23 ,1.1,,1,1,0,,1,2,10,0,,0,0,114,,51%
Alfred Blue RB HOU (7),,@LAL 7-33 ,1,,4,10,0,,0,0,0,0,,0,0,10,,4%
OUTDwayne Washington RB DET (7),,CLEW 38-24 ,1,,0,0,0,,1,1,10,0,,0,0,10,,3%
Zach Line RB NO (5),,@BUFW 47-10 ,0.9,,1,9,0,,0,0,0,0,,0,0,9,,0%
Derrick Coleman RB ATL (5),,DALW 27-7 ,0.8,,2,8,0,,0,0,0,0,,0,0,8,,0%
Kyle Juszczyk RB SF (11),,NYGW 31-21 ,0.7,,1,0,0,,5,6,27,0,,1-1,0,27,,3%
Devonta Freeman RB ATL (5),,DALW 27-7 ,0.3,,2,3,0,,0,0,0,0,,0,0,3,,97%
IRC.J. Prosise RB SEA (6),,@ARIW 22-16 ,0.3,,3,3,0,,0,0,0,0,,0,0,3,,32%
Andy Janovich RB DEN (5),,NEL 16-41 ,0.3,,1,3,0,,0,0,0,0,,0,0,13,,0%
QC.J. Ham RB MIN (9),,@WASW 38-30 ,0.3,,1,3,0,,0,0,0,0,,0,0,3,,0%
Brandon Bolden RB NE (9),,@DENW 41-16 ,0.1,,2,1,0,,0,0,0,0,,0,0,1,,1%
Jalston Fowler RB TEN (8),,CINW 24-20 ,0.1,,1,1,0,,0,0,0,0,,0,0,1,,0%
Kerwynn Williams RB ARI (8),,SEAL 16-22 ,0,,0,0,0,,0,0,0,0,,0,0,61,,17%
Tommy Bohanon RB JAC (8),,LACW 20-17 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Senorise Perry RB MIA (1),,@CARL 21-45 ,0,,0,0,0,,0,0,0,0,,0,0,87,,0%
Terrell Watson RB PIT (9),,@INDW 20-17 ,0,,0,0,0,,0,0,0,0,,0,0,18,,1%
OUTDan Vitale RB CLE (9),,@DETL 24-38 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
IRDaniel Lasco RB NO (5),,@BUFW 47-10 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
Matthew Dayes RB CLE (9),,@DETL 24-38 ,0,,0,0,0,,0,0,0,0,,0,0,22,,2%
OUTDarren McFadden RB DAL (6),,@ATLL 7-27 ,-0.2,,1,-2,0,,0,0,0,0,,0,0,-2,,25%
Peyton Barber RB TB (1),,NYJW 15-10 ,-0.2,,2,-2,0,,0,0,0,0,,0,0,-2,,23%
Chris Ivory RB JAC (8),,LACW 20-17 ,-0.4,,1,1,0,,1,2,-5,0,,0,0,-4,,28%
