Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
OUTJames White RB NE (9),,LACW 21-13 ,8.7,,1,2,0,,5,6,85,0,,0,0,87,,62%
C.J. Anderson RB DEN (5),,@KCL 19-29 ,8.5,,15,78,0,,1,1,7,0,,0,0,85,,88%
OUTRex Burkhead RB NE (9),,LACW 21-13 ,8.3,,4,15,0,,7,7,68,0,,0,0,83,,62%
IRRob Kelley RB WAS (5),,DALL 19-33 ,7.9,,8,19,1,,0,1,0,0,,0,1,19,,44%
Doug Martin RB TB (1),,CARL 3-17 ,7.5,,18,71,0,,1,2,4,0,,0,0,75,,76%
IRChris Thompson RB WAS (5),,DALL 19-33 ,7.4,,4,18,0,,8,9,76,0,,1-1,0,155,,46%
Kareem Hunt RB KC (10),,DENW 29-19 ,6.8,,22,46,0,,3,5,22,0,,0,0,68,,92%
Tarik Cohen RB CHI (9),,@NOL 12-20 ,6.8,,4,2,1,,1,3,6,0,,0,1,53,,51%
IRDTre Madden RB SEA (6),,HOUW 41-38 ,6.6,,0,0,0,,1,1,66,0,,0,0,66,,0%
Bilal Powell RB NYJ (11),,ATLL 20-25 ,6.1,,14,33,0,,3,3,28,0,,0,0,61,,75%
Devonta Freeman RB ATL (5),,@NYJW 25-20 ,6.1,,12,41,0,,1,3,20,0,,0,0,61,,97%
Javorius Allen RB BAL (10),,MIAW 40-0 ,5.7,,17,55,0,,1,3,2,0,,0,0,57,,46%
Dion Lewis RB NE (9),,LACW 21-13 ,5.4,,15,44,0,,2,2,10,0,,0,0,150,,76%
Corey Clement RB PHI (10),,SFW 33-10 ,5.4,,10,54,0,,0,1,0,0,,0,0,54,,20%
Jamize Olawale RB OAK (10),,@BUFL 14-34 ,5.3,,2,3,1,,0,0,0,0,,1,1,12,,1%
Christian McCaffrey RB CAR (11),,@TBW 17-3 ,5.2,,4,3,0,,5,7,49,0,,0,0,52,,91%
IRMatt Forte RB NYJ (11),,ATLL 20-25 ,5.2,,4,7,0,,6,7,45,0,,0,0,52,,64%
Latavius Murray RB MIN (9),,@CLEW 33-16 ,4.7,,19,39,0,,1,1,8,0,,0,0,47,,82%
Carlos Hyde RB SF (11),,@PHIL 10-33 ,4.7,,12,25,0,,4,9,22,0,,0,0,47,,95%
QTheo Riddick RB DET (7),,PITL 15-20 ,4.5,,4,21,0,,2,2,24,0,,0,0,45,,65%
Duke Johnson RB CLE (9),,MINL 16-33 ,4.3,,6,33,0,,4,5,10,0,,0,0,43,,79%
OUTJay Ajayi RB MIA (1),,@BALL 0-40 ,4.1,,13,23,0,,4,4,18,0,,0,0,41,,92%
Ameer Abdullah RB DET (7),,PITL 15-20 ,3.8,,11,27,0,,3,3,11,0,,0,0,38,,76%
Jalen Richard RB OAK (10),,@BUFL 14-34 ,3.6,,5,21,0,,5,7,35,0,,1-1,0,83,,21%
OUTMike Gillislee RB NE (9),,LACW 21-13 ,3.4,,11,34,0,,0,0,0,0,,0,0,34,,52%
OUTJamaal Charles RB DEN (5),,@KCL 19-29 ,2.4,,8,39,0,,1,1,5,0,,1-1,0,44,,41%
Kenyan Drake RB MIA (1),,@BALL 0-40 ,2.2,,6,22,0,,0,1,0,0,,0,0,37,,67%
Alfred Blue RB HOU (7),,@SEAL 38-41 ,2.1,,5,21,0,,0,0,0,0,,0,0,21,,4%
Austin Ekeler RB LAC (9),,@NEL 13-21 ,2.1,,2,8,0,,1,1,13,0,,0,0,57,,29%
OUTDwayne Washington RB DET (7),,PITL 15-20 ,1.6,,6,12,0,,1,1,4,0,,0,0,16,,3%
Matthew Dayes RB CLE (9),,MINL 16-33 ,1.5,,0,0,0,,1,1,15,0,,0,0,120,,2%
Wendell Smallwood RB PHI (10),,SFW 33-10 ,1.4,,1,5,0,,1,2,9,0,,0,0,14,,14%
Kyle Juszczyk RB SF (11),,@PHIL 10-33 ,1.2,,1,12,0,,0,0,0,0,,0,0,12,,3%
J.D. McKissic RB SEA (6),,HOUW 41-38 ,1.2,,4,6,0,,1,2,6,0,,0,0,12,,14%
Mike Tolbert RB BUF (6),,OAKW 34-14 ,1.2,,4,14,0,,1,1,-2,0,,0,0,12,,6%
Kenjon Barner RB PHI (10),,SFW 33-10 ,1.1,,0,0,0,,2,2,11,0,,0,0,25,,1%
IRJeremy Hill RB CIN (6),,INDW 24-23 ,1.1,,4,11,0,,0,0,0,0,,0,0,11,,35%
Cameron Artis-Payne RB CAR (11),,@TBW 17-3 ,1,,4,8,0,,1,1,2,0,,0,0,10,,3%
Giovani Bernard RB CIN (6),,INDW 24-23 ,0.5,,2,5,0,,0,2,0,0,,0,0,5,,58%
Charcandrick West RB KC (10),,DENW 29-19 ,0.4,,0,0,0,,1,2,4,0,,0,0,4,,15%
Alfred Morris RB DAL (6),,@WASW 33-19 ,0.3,,3,3,0,,0,0,0,0,,0,0,3,,48%
Branden Oliver RB LAC (9),,@NEL 13-21 ,0.3,,3,3,0,,0,0,0,0,,0,0,3,,4%
Elijah McGuire RB NYJ (11),,ATLL 20-25 ,0.2,,1,2,0,,0,0,0,0,,0,0,69,,16%
IRJames Conner RB PIT (9),,@DETW 20-15 ,0.1,,1,1,0,,0,0,0,0,,0,0,1,,17%
James Develin RB NE (9),,LACW 21-13 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Anthony Sherman RB KC (10),,DENW 29-19 ,0,,0,0,0,,0,0,0,0,,0,0,7,,0%
OUTJordan Todman RB HOU (7),,@SEAL 38-41 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Bobby Rainey RB BAL (10),,MIAW 40-0 ,0,,0,0,0,,0,0,0,0,,0,0,26,,1%
Derrick Coleman RB ATL (5),,@NYJW 25-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Brandon Bolden RB NE (9),,LACW 21-13 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
OUTEddie Lacy RB SEA (6),,HOUW 41-38 ,0,,6,0,0,,0,0,0,0,,0,0,0,,42%
Benny Cunningham RB CHI (9),,@NOL 12-20 ,0,,1,0,0,,1,1,0,0,,0,0,0,,3%
Roosevelt Nix RB PIT (9),,@DETW 20-15 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
IRAkeem Hunt RB KC (10),,DENW 29-19 ,0,,0,0,0,,0,0,0,0,,0,0,47,,1%
Andy Janovich RB DEN (5),,@KCL 19-29 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
OUTDan Vitale RB CLE (9),,MINL 16-33 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Peyton Barber RB TB (1),,CARL 3-17 ,0,,0,0,0,,0,0,0,0,,0,0,0,,23%
OUTDamien Williams RB MIA (1),,@BALL 0-40 ,-0.1,,0,0,0,,1,2,-1,0,,0,0,-1,,17%
Thomas Rawls RB SEA (6),,HOUW 41-38 ,-0.1,,6,-1,0,,0,1,0,0,,0,0,-1,,39%
Jacquizz Rodgers RB TB (1),,CARL 3-17 ,-0.4,,1,1,0,,1,1,-5,0,,0,0,-4,,31%
