Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Cameron Jordan DL NO (5),,DETW 52-38 ,16,,1,4,1,2,0,0,1,,85%
Matt Judon DL BAL (10),,CHIL 24-27 ,16,,2,12,0,2,0,0,0,,58%
Jason Pierre-Paul DL NYG (8),,@DENW 23-10 ,15,,1,7,0,3,1,0,0,,79%
A'Shawn Robinson DL DET (7),,@NOL 38-52 ,12,,3,4,1,0,0,0,1,,12%
Solomon Thomas DL SF (11),,@WASL 24-26 ,9,,2,7,0,1,0,0,0,,25%
Calais Campbell DL JAC (8),,LAL 17-27 ,8,,1,4,0,2,0,0,0,,89%
Kenny Clark DL GB (8),,@MINL 10-23 ,7,,1,5,0,0,1,0,0,,6%
Michael Pierce DL BAL (10),,CHIL 24-27 ,7,,0,6,0,0,0,1,0,,8%
QMichael Brockers DL LA (8),,@JACW 27-17 ,6,,0,4,0,1,0,0,0,,30%
Aaron Donald DL LA (8),,@JACW 27-17 ,6,,0,2,0,1,1,0,0,,73%
Malcom Brown DL NE (9),,@NYJW 24-17 ,6,,0,4,0,1,0,0,0,,5%
Eddie Goldman DL CHI (9),,@BALW 27-24 ,6,,0,6,0,0,0,0,0,,5%
Joey Bosa DL LAC (9),,@OAKW 17-16 ,6,,1,2,0,1,1,0,0,,88%
Morgan Fox DL LA (8),,@JACW 27-17 ,6,,0,2,0,1,1,0,0,,1%
Julius Peppers DL CAR (11),,PHIL 23-28 ,5,,0,1,0,1,1,0,0,,38%
Akiem Hicks DL CHI (9),,@BALW 27-24 ,5,,0,3,0,1,0,0,0,,52%
Damon Harrison DL NYG (8),,@DENW 23-10 ,5,,1,3,0,1,0,0,0,,36%
IRD.J. Reader DL HOU (7),,CLEW 33-17 ,5,,2,3,0,1,0,0,0,,3%
Clinton McDonald DL TB (1),,@ARIL 33-38 ,4,,0,2,0,1,0,0,0,,2%
Chris Baker DL TB (1),,@ARIL 33-38 ,4,,1,4,0,0,0,0,0,,4%
Cameron Wake DL MIA (1),,@ATLW 20-17 ,4,,0,2,0,1,0,0,0,,43%
Gerald McCoy DL TB (1),,@ARIL 33-38 ,4,,0,2,0,1,0,0,0,,23%
Ndamukong Suh DL MIA (1),,@ATLW 20-17 ,4,,1,2,0,1,0,0,0,,44%
Earl Mitchell DL SF (11),,@WASL 24-26 ,4,,3,4,0,0,0,0,0,,1%
Everson Griffen DL MIN (9),,GBW 23-10 ,4,,3,2,0,1,0,0,0,,78%
Khalil Mack DL OAK (10),,LACL 16-17 ,4,,0,4,0,0,0,0,0,,92%
Justin Ellis DL OAK (10),,LACL 16-17 ,4,,1,4,0,0,0,0,0,,2%
Trey Flowers DL NE (9),,@NYJW 24-17 ,4,,1,4,0,0,0,0,0,,44%
QMario Edwards DL OAK (10),,LACL 16-17 ,4,,2,4,0,0,0,0,0,,11%
QDeForest Buckner DL SF (11),,@WASL 24-26 ,4,,1,4,0,0,0,0,0,,55%
Adam Gotsis DL DEN (5),,NYGL 10-23 ,4,,0,2,0,1,0,0,0,,2%
QMatt Ioannidis DL WAS (5),,SFW 26-24 ,4,,2,1,0,1.5,0,0,0,,0%
Myles Garrett DL CLE (9),,@HOUL 17-33 ,4,,3,2,0,1,0,0,0,,52%
Domata Peko DL DEN (5),,NYGL 10-23 ,3,,4,3,0,0,0,0,0,,2%
IRWilliam Hayes DL MIA (1),,@ATLW 20-17 ,3,,0,3,0,0,0,0,0,,4%
Al Woods DL IND (11),,@TENL 22-36 ,3,,2,3,0,0,0,0,0,,1%
OUTCorey Liuget DL LAC (9),,@OAKW 17-16 ,3,,0,3,0,0,0,0,0,,7%
Jurrell Casey DL TEN (8),,INDW 36-22 ,3,,0,3,0,0,0,0,0,,28%
Malik Jackson DL JAC (8),,LAL 17-27 ,3,,0,3,0,0,0,0,0,,22%
Abry Jones DL JAC (8),,LAL 17-27 ,3,,0,3,0,0,0,0,0,,1%
Kareem Martin DL ARI (8),,TBW 38-33 ,3,,1,3,0,0,0,0,0,,0%
Denico Autry DL OAK (10),,LACL 16-17 ,3,,0,3,0,0,0,0,0,,1%
Kerry Wynn DL NYG (8),,@DENW 23-10 ,3,,0,3,0,0,0,0,0,,0%
Willie Henry DL BAL (10),,CHIL 24-27 ,3,,1,2,0,0.5,0,0,0,,2%
Ufomba Kamalu DL HOU (7),,CLEW 33-17 ,3,,0,1,0,1,0,0,0,,0%
Brandon Mebane DL LAC (9),,@OAKW 17-16 ,2,,2,2,0,0,0,0,0,,1%
Brian Robison DL MIN (9),,GBW 23-10 ,2,,3,0,0,1,0,0,0,,3%
OUTBrandon Graham DL PHI (10),,@CARW 28-23 ,2,,2,1,0,0.5,0,0,0,,58%
Linval Joseph DL MIN (9),,GBW 23-10 ,2,,3,1,0,0.5,0,0,0,,34%
Corey Peters DL ARI (8),,TBW 38-33 ,2,,0,2,0,0,0,0,0,,0%
IRMitch Unrein DL CHI (9),,@BALW 27-24 ,2,,0,2,0,0,0,0,0,,0%
OUTCameron Heyward DL PIT (9),,@KCW 19-13 ,2,,0,2,0,0,0,0,0,,50%
Allen Bailey DL KC (10),,PITL 13-19 ,2,,4,2,0,0,0,0,0,,7%
Karl Klug DL TEN (8),,INDW 36-22 ,2,,0,2,0,0,0,0,0,,1%
IRDerek Wolfe DL DEN (5),,NYGL 10-23 ,2,,0,2,0,0,0,0,0,,11%
Vinny Curry DL PHI (10),,@CARW 28-23 ,2,,2,2,0,0,0,0,0,,6%
Melvin Ingram DL LAC (9),,@OAKW 17-16 ,2,,1,2,0,0,0,0,0,,81%
Ezekiel Ansah DL DET (7),,@NOL 38-52 ,2,,1,1,0,0,0,1,0,,43%
Stacy McGee DL WAS (5),,SFW 26-24 ,2,,2,2,0,0,0,0,0,,1%
QJadeveon Clowney DL HOU (7),,CLEW 33-17 ,2,,1,2,0,0,0,0,0,,80%
