Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Khalil Mack DL OAK (10),,@DENL 10-16 ,11,,0,7,0,2,0,0,0,,92%
IREmmanuel Ogbah DL CLE (9),,CINL 7-31 ,11,,2,4,0,1,2,1,0,,20%
OUTCameron Heyward DL PIT (9),,@BALW 26-9 ,10,,1,3,0,2,1,1,0,,50%
Linval Joseph DL MIN (9),,DETL 7-14 ,8,,3,6,0,1,0,0,0,,34%
Cameron Jordan DL NO (5),,@MIAW 20-0 ,8,,0,4,0,1,1,0,0,,85%
Yannick Ngakoue DL JAC (8),,@NYJL 20-23 ,8,,0,2,0,2,1,0,0,,48%
Jerry Hughes DL BUF (6),,@ATLW 23-17 ,7,,0,3,0,1,1,0,0,,32%
Jurrell Casey DL TEN (8),,@HOUL 14-57 ,7,,2,5,0,1,0,0,0,,28%
Demarcus Lawrence DL DAL (6),,LAL 30-35 ,7,,1,3,0,1,1,0,0,,82%
Dante Fowler DL JAC (8),,@NYJL 20-23 ,7,,0,3,0,1,1,0,0,,52%
Danielle Hunter DL MIN (9),,DETL 7-14 ,7,,2,3,0,2,0,0,0,,50%
Anthony Zettel DL DET (7),,@MINW 14-7 ,7,,1,2,0,2,0,1,0,,30%
Solomon Thomas DL SF (11),,@ARIL 15-18 ,7,,0,5,0,1,0,0,0,,25%
Julius Peppers DL CAR (11),,@NEW 33-30 ,6,,2,2,0,2,0,0,0,,38%
QJadeveon Clowney DL HOU (7),,TENW 57-14 ,6,,0,2,0,1,1,0,0,,80%
Trey Flowers DL NE (9),,CARL 30-33 ,6,,2,4,0,0,1,0,0,,44%
QDeForest Buckner DL SF (11),,@ARIL 15-18 ,6,,0,4,0,1,0,0,0,,55%
Calais Campbell DL JAC (8),,@NYJL 20-23 ,5,,3,3,0,1,0,0,0,,89%
Chris Long DL PHI (10),,@LACW 26-24 ,5,,0,1,0,1,1,0,0,,5%
Cameron Wake DL MIA (1),,NOL 0-20 ,5,,0,3,0,1,0,0,0,,43%
Everson Griffen DL MIN (9),,DETL 7-14 ,5,,2,3,0,1,0,0,0,,78%
Terrell McClain DL WAS (5),,@KCL 20-29 ,5,,0,3,0,1,0,0,0,,1%
David Bass DL NYJ (11),,JACW 23-20 ,5,,3,3,0,1,0,0,0,,1%
Olsen Pierre DL ARI (8),,SFW 18-15 ,5,,0,3,0,1,0,0,0,,1%
QMario Edwards DL OAK (10),,@DENL 10-16 ,5,,0,3,0,1,0,0,0,,11%
Joey Bosa DL LAC (9),,PHIL 24-26 ,5,,1,5,0,0,0,0,0,,88%
Michael Pierce DL BAL (10),,PITL 9-26 ,5,,2,5,0,0,0,0,0,,8%
Gerald McCoy DL TB (1),,NYGW 25-23 ,4,,0,4,0,0,0,0,0,,23%
Jason Pierre-Paul DL NYG (8),,@TBL 23-25 ,4,,1,3,0,0.5,0,0,0,,79%
Ndamukong Suh DL MIA (1),,NOL 0-20 ,4,,0,4,0,0,0,0,0,,44%
IRDerek Wolfe DL DEN (5),,OAKW 16-10 ,4,,1,2,0,1,0,0,0,,11%
QMichael Brockers DL LA (8),,@DALW 35-30 ,4,,1,2,0,1,0,0,0,,30%
Bennie Logan DL KC (10),,WASW 29-20 ,4,,0,4,0,0,0,0,0,,10%
Beau Allen DL PHI (10),,@LACW 26-24 ,4,,0,2,0,1,0,0,0,,0%
Tenny Palepoi DL LAC (9),,PHIL 24-26 ,4,,0,4,0,0,0,0,0,,0%
Grady Jarrett DL ATL (5),,BUFL 17-23 ,4,,3,4,0,0,0,0,0,,10%
Trevon Coley DL CLE (9),,CINL 7-31 ,4,,2,2,0,1,0,0,0,,1%
Caleb Brantley DL CLE (9),,CINL 7-31 ,4,,0,2,0,1,0,0,0,,1%
OUTRobert Ayers DL TB (1),,NYGW 25-23 ,3,,2,3,0,0,0,0,0,,6%
Corey Peters DL ARI (8),,SFW 18-15 ,3,,0,3,0,0,0,0,0,,0%
OUTCorey Liuget DL LAC (9),,PHIL 24-26 ,3,,0,3,0,0,0,0,0,,7%
Lawrence Guy DL NE (9),,CARL 30-33 ,3,,0,3,0,0,0,0,0,,2%
Dontari Poe DL ATL (5),,BUFL 17-23 ,3,,2,3,0,0,0,0,0,,4%
Melvin Ingram DL LAC (9),,PHIL 24-26 ,3,,1,3,0,0,0,0,0,,81%
Derrick Shelby DL ATL (5),,BUFL 17-23 ,3,,1,1,0,1,0,0,0,,1%
Ezekiel Ansah DL DET (7),,@MINW 14-7 ,3,,0,3,0,0,0,0,0,,43%
Kawann Short DL CAR (11),,@NEW 33-30 ,3,,1,1,0,1,0,0,0,,34%
OUTJohnathan Hankins DL IND (11),,@SEAL 18-46 ,3,,3,1,0,1,0,0,0,,4%
Kony Ealy DL NYJ (11),,JACW 23-20 ,3,,0,1,1,0,0,0,0,,7%
Shelby Harris DL DEN (5),,OAKW 16-10 ,3,,0,1,0,1,0,0,0,,1%
Cassius Marsh DL NE (9),,CARL 30-33 ,3,,1,3,0,0,0,0,0,,2%
Leonard Williams DL NYJ (11),,JACW 23-20 ,3,,4,3,0,0,0,0,0,,31%
Carl Davis DL BAL (10),,PITL 9-26 ,3,,0,3,0,0,0,0,0,,0%
Rodney Gunter DL ARI (8),,SFW 18-15 ,3,,1,3,0,0,0,0,0,,0%
Darius Philon DL LAC (9),,PHIL 24-26 ,3,,0,1,0,1,0,0,0,,1%
OUTXavier Williams DL ARI (8),,SFW 18-15 ,3,,1,2,0,0.5,0,0,0,,0%
David Onyemata DL NO (5),,@MIAW 20-0 ,3,,0,1,0,1,0,0,0,,0%
QMatt Ioannidis DL WAS (5),,@KCL 20-29 ,3,,2,1,0,1,0,0,0,,0%
Eddie Yarbrough DL BUF (6),,@ATLW 23-17 ,3,,1,3,0,0,0,0,0,,1%
OUTDerek Barnett DL PHI (10),,@LACW 26-24 ,3,,0,2,0,0,0,1,0,,21%
IRVincent Taylor DL MIA (1),,NOL 0-20 ,3,,0,3,0,0,0,0,0,,0%
Frostee Rucker DL ARI (8),,SFW 18-15 ,2,,2,1,0,0.5,0,0,0,,1%
Brandon Mebane DL LAC (9),,PHIL 24-26 ,2,,2,2,0,0,0,0,0,,1%
Steve McLendon DL NYJ (11),,JACW 23-20 ,2,,0,2,0,0,0,0,0,,2%
Carlos Dunlap DL CIN (6),,@CLEW 31-7 ,2,,1,2,0,0,0,0,0,,58%
