Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Ed Dickson TE CAR (11),,@DETW 27-24 ,18.5,,0,0,0,,5,5,175,0,,0,0,175,,15%
Darren Fells TE DET (7),,CARL 24-27 ,14.4,,0,0,0,,2,2,24,2,,0,2,24,,4%
George Kittle TE SF (11),,@INDL 23-26 ,14.3,,0,0,0,,7,9,83,1,,0,1,83,,13%
Cameron Brate TE TB (1),,NEL 14-19 ,12.8,,0,0,0,,5,9,68,1,,0,1,68,,76%
Zach Ertz TE PHI (10),,ARIW 34-7 ,12.1,,0,0,0,,6,12,61,1,,0,1,61,,95%
David Njoku TE CLE (9),,NYJL 14-17 ,10.9,,1,1,0,,3,3,48,1,,0,1,49,,26%
QKyle Rudolph TE MIN (9),,@CHIW 20-17 ,10.5,,0,0,0,,6,9,45,1,,0,1,45,,91%
IRHunter Henry TE LAC (9),,@NYGW 27-22 ,10.2,,0,0,0,,3,8,42,1,,0,1,42,,76%
IRZach Miller TE CHI (9),,MINL 17-20 ,9.9,,0,0,0,,3,7,39,1,,0,1,39,,11%
QTravis Kelce TE KC (10),,@HOUW 42-34 ,9.8,,0,0,0,,8,11,98,0,,0,0,98,,97%
Tyler Higbee TE LA (8),,SEAL 10-16 ,9.8,,0,0,0,,4,8,98,0,,0,0,98,,7%
Jimmy Graham TE SEA (6),,@LAW 16-10 ,9.7,,0,0,0,,6,8,37,1,,0,1,37,,96%
OUTAustin Seferian-Jenkins TE NYJ (11),,@CLEW 17-14 ,8.9,,0,0,0,,6,8,29,1,,0,1,29,,40%
Phillip Supernaw TE TEN (8),,@MIAL 10-16 ,7.6,,0,0,0,,2,2,16,1,,0,1,16,,0%
Trey Burton TE PHI (10),,ARIW 34-7 ,7.6,,0,0,0,,2,2,16,1,,0,1,16,,11%
Stephen Anderson TE HOU (7),,KCL 34-42 ,6.3,,0,0,0,,2,2,63,0,,0,0,63,,10%
Nick O'Leary TE BUF (6),,@CINL 16-20 ,5.4,,0,0,0,,5,6,54,0,,0,0,54,,2%
IRMartellus Bennett TE GB (8),,@DALW 35-31 ,5.3,,0,0,0,,3,3,53,0,,0,0,53,,45%
Jason Witten TE DAL (6),,GBL 31-35 ,4.1,,0,0,0,,8,10,61,0,,1-1,0,61,,86%
Tyler Kroft TE CIN (6),,BUFW 20-16 ,3.8,,0,0,0,,4,5,38,0,,0,0,38,,39%
Eric Tomlinson TE NYJ (11),,@CLEW 17-14 ,3.4,,0,0,0,,1,1,34,0,,0,0,34,,0%
QCharles Clay TE BUF (6),,@CINL 16-20 ,3.1,,0,0,0,,2,3,31,0,,0,0,31,,44%
Delanie Walker TE TEN (8),,@MIAL 10-16 ,2.5,,0,0,0,,3,5,25,0,,0,0,25,,93%
Lance Kendricks TE GB (8),,@DALW 35-31 ,2.4,,0,0,0,,1,1,24,0,,0,0,24,,4%
Jesse James TE PIT (9),,JACL 9-30 ,2.4,,0,0,0,,3,5,24,0,,0,0,24,,28%
Seth DeValve TE CLE (9),,NYJL 14-17 ,2.4,,0,0,0,,3,4,24,0,,0,0,24,,4%
Antonio Gates TE LAC (9),,@NYGW 27-22 ,2.3,,0,0,0,,2,3,23,0,,0,0,23,,33%
IRRyan Griffin TE HOU (7),,KCL 34-42 ,2.2,,0,0,0,,2,4,22,0,,0,0,22,,4%
Demetrius Harris TE KC (10),,@HOUW 42-34 ,2.1,,0,0,0,,3,3,21,0,,0,0,21,,1%
C.J. Uzomah TE CIN (6),,BUFW 20-16 ,2.1,,0,0,0,,1,2,21,0,,0,0,21,,0%
Jonnu Smith TE TEN (8),,@MIAL 10-16 ,2.1,,0,0,0,,5,5,21,0,,0,0,21,,8%
Dion Sims TE CHI (9),,MINL 17-20 ,1.7,,0,0,0,,1,4,17,0,,0,0,17,,2%
IRBrandon Williams TE IND (11),,SFW 26-23 ,1.7,,0,0,0,,3,3,17,0,,0,0,17,,0%
OUTJermaine Gresham TE ARI (8),,@PHIL 7-34 ,1.6,,0,0,0,,2,2,16,0,,0,0,16,,7%
OUTRichard Rodgers TE GB (8),,@DALW 35-31 ,1.6,,0,0,0,,1,1,16,0,,0,0,16,,3%
Ross Travis TE KC (10),,@HOUW 42-34 ,1.6,,0,0,0,,2,2,26,0,,1,0,26,,0%
IRJulius Thomas TE MIA (1),,TENW 16-10 ,1.5,,0,0,0,,1,4,15,0,,0,0,15,,45%
Marcedes Lewis TE JAC (8),,@PITW 30-9 ,1.4,,0,0,0,,1,2,14,0,,0,0,14,,16%
Darrell Daniels TE IND (11),,SFW 26-23 ,1.3,,0,0,0,,1,4,13,0,,0,0,13,,0%
Jerell Adams TE NYG (8),,LACL 22-27 ,1.1,,0,0,0,,1,1,11,0,,0,0,11,,1%
Rhett Ellison TE NYG (8),,LACL 22-27 ,0.9,,0,0,0,,1,2,9,0,,0,0,9,,0%
Nick Boyle TE BAL (10),,@OAKW 30-17 ,0.9,,0,0,0,,1,2,9,0,,0,0,9,,1%
Gerald Everett TE LA (8),,SEAL 10-16 ,0.8,,0,0,0,,1,3,8,0,,0,0,8,,11%
Garrett Celek TE SF (11),,@INDL 23-26 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,5%
Eric Ebron TE DET (7),,CARL 24-27 ,0.6,,0,0,0,,1,4,6,0,,0,0,6,,63%
Brent Celek TE PHI (10),,ARIW 34-7 ,0.5,,0,0,0,,1,1,5,0,,0,0,5,,2%
Jared Cook TE OAK (10),,BALL 17-30 ,0.5,,0,0,0,,3,6,25,0,,1-1,0,25,,63%
Logan Thomas TE BUF (6),,@CINL 16-20 ,0.3,,0,0,0,,1,2,3,0,,0,0,3,,0%
OUTNick Vannett TE SEA (6),,@LAW 16-10 ,0.3,,0,0,0,,2,2,3,0,,0,0,3,,1%
Anthony Fasano TE MIA (1),,TENW 16-10 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
James Hanna TE DAL (6),,GBL 31-35 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Vance McDonald TE PIT (9),,JACL 9-30 ,0,,0,0,0,,0,2,0,0,,0,0,0,,6%
Luke Willson TE SEA (6),,@LAW 16-10 ,0,,0,0,0,,0,1,0,0,,0,0,0,,2%
MarQueis Gray TE MIA (1),,TENW 16-10 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
