Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Dante Fowler DL JAC (8),,@HOUW 29-7 ,16,,0,3,0,1,1,1,1,,52%
Calais Campbell DL JAC (8),,@HOUW 29-7 ,12,,2,4,0,4,0,0,0,,89%
Fletcher Cox DL PHI (10),,@WASW 30-17 ,12,,0,1,0,1,1,1,1,,43%
Yannick Ngakoue DL JAC (8),,@HOUW 29-7 ,12,,1,3,0,2,2,1,0,,48%
Mike Daniels DL GB (8),,SEAW 17-9 ,10,,2,5,0,1.5,1,0,0,,16%
OUTBrandon Graham DL PHI (10),,@WASW 30-17 ,9,,1,3,0,2,1,0,0,,58%
Demarcus Lawrence DL DAL (6),,NYGW 19-3 ,8,,1,4,0,2,0,0,0,,82%
Trey Flowers DL NE (9),,KCL 27-42 ,8,,1,4,0,2,0,0,0,,44%
Allen Bailey DL KC (10),,@NEW 42-27 ,7,,1,5,0,1,0,0,0,,7%
Akiem Hicks DL CHI (9),,ATLL 17-23 ,7,,0,3,0,2,0,0,0,,52%
Geno Atkins DL CIN (6),,BALL 0-20 ,6,,3,4,0,1,0,0,0,,42%
Melvin Ingram DL LAC (9),,@DENL 21-24 ,6,,1,3,0,1.5,0,0,0,,81%
Joey Bosa DL LAC (9),,@DENL 21-24 ,6,,3,3,0,1.5,0,0,0,,88%
Morgan Fox DL LA (8),,INDW 46-9 ,6,,0,2,0,0,0,0,0,,1%
Michael Pierce DL BAL (10),,@CINW 20-0 ,6,,1,3,0,1,0,1,0,,8%
Michael Bennett DL SEA (6),,@GBL 9-17 ,5,,1,2,0,1.5,0,0,0,,43%
Everson Griffen DL MIN (9),,NOW 29-19 ,5,,3,3,0,1,0,0,0,,78%
Malik Jackson DL JAC (8),,@HOUW 29-7 ,5,,0,3,0,1,0,0,0,,22%
Wes Horton DL CAR (11),,@SFW 23-3 ,5,,1,1,0,1,1,0,0,,0%
QDeForest Buckner DL SF (11),,CARL 3-23 ,5,,1,5,0,0,0,0,0,,55%
Adam Gotsis DL DEN (5),,LACW 24-21 ,5,,0,5,0,0,0,0,0,,2%
Javon Hargrave DL PIT (9),,@CLEW 21-18 ,5,,0,3,0,1,0,0,0,,3%
