Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Myles Jack LB JAC (8),,@NYJL 20-23 ,19,,1,8,0,0,0,1,1,,68%
Dylan Cole LB HOU (7),,TENW 57-14 ,13,,2,3,1,1,0,0,1,,3%
Luke Kuechly LB CAR (11),,@NEW 33-30 ,12,,2,12,0,0,0,0,0,,94%
Bobby Wagner LB SEA (6),,INDW 46-18 ,12,,2,4,0,0.5,0,1,1,,93%
Ray-Ray Armstrong LB SF (11),,@ARIL 15-18 ,12,,2,8,1,1,0,0,0,,21%
C.J. Mosley LB BAL (10),,PITL 9-26 ,12,,2,10,0,0,1,0,0,,91%
IRRyan Shazier LB PIT (9),,@BALW 26-9 ,12,,1,10,1,0,0,0,0,,68%
Telvin Smith LB JAC (8),,@NYJL 20-23 ,11,,2,11,0,0,0,0,0,,89%
Justin Houston LB KC (10),,WASW 29-20 ,10,,0,3,0,0,0,1,1,,60%
Mark Barron LB LA (8),,@DALW 35-30 ,10,,0,8,1,0,0,0,0,,77%
IRNick Vigil LB CIN (6),,@CLEW 31-7 ,10,,4,8,0,1,0,0,0,,22%
IRCory James LB OAK (10),,@DENL 10-16 ,10,,0,10,0,0,0,0,0,,10%
Shaq Thompson LB CAR (11),,@NEW 33-30 ,9,,1,9,0,0,0,0,0,,14%
Kendell Beckwith LB TB (1),,NYGW 25-23 ,9,,0,9,0,0,0,0,0,,26%
Lorenzo Alexander LB BUF (6),,@ATLW 23-17 ,8,,0,6,0,0,1,0,0,,36%
IRJordan Hicks LB PHI (10),,@LACW 26-24 ,8,,1,8,0,0,0,0,0,,20%
Deion Jones LB ATL (5),,BUFL 17-23 ,8,,2,6,0,1,0,0,0,,77%
Clay Matthews LB GB (8),,CHIW 35-14 ,7,,0,3,0,1,1,0,0,,19%
Jabaal Sheard LB IND (11),,@SEAL 18-46 ,7,,2,5,0,1,0,0,0,,9%
Tahir Whitehead LB DET (7),,@MINW 14-7 ,7,,0,5,0,0,0,2,0,,47%
Kyle Van Noy LB NE (9),,CARL 30-33 ,7,,2,5,0,1,0,0,0,,43%
Jaylon Smith LB DAL (6),,LAL 30-35 ,7,,3,7,0,0,0,0,0,,28%
Elvis Dumervil LB SF (11),,@ARIL 15-18 ,6,,0,2,0,2,0,0,0,,3%
Lawrence Timmons LB MIA (1),,NOL 0-20 ,6,,0,6,0,0,0,0,0,,34%
IRMason Foster LB WAS (5),,@KCL 20-29 ,6,,1,6,0,0,0,0,0,,15%
Danny Trevathan LB CHI (9),,@GBL 14-35 ,6,,7,6,0,0,0,0,0,,39%
Demario Davis LB NYJ (11),,JACW 23-20 ,6,,2,6,0,0,0,0,0,,75%
Alec Ogletree LB LA (8),,@DALW 35-30 ,6,,1,6,0,0,0,0,0,,81%
IRA.J. Klein LB NO (5),,@MIAW 20-0 ,6,,0,4,0,1,0,0,0,,8%
Bud Dupree LB PIT (9),,@BALW 26-9 ,6,,0,4,0,1,0,0,0,,10%
Eric Kendricks LB MIN (9),,DETL 7-14 ,6,,1,4,0,1,0,0,0,,58%
Martrell Spaight LB WAS (5),,@KCL 20-29 ,6,,2,6,0,0,0,0,0,,1%
Marcus Smith LB SEA (6),,INDW 46-18 ,6,,1,1,0,1.5,1,0,0,,0%
Blake Martinez LB GB (8),,CHIW 35-14 ,6,,2,5,0,0,0,1,0,,77%
Karlos Dansby LB ARI (8),,SFW 18-15 ,5,,0,5,0,0,0,0,0,,28%
IRJonathan Casillas LB NYG (8),,@TBL 23-25 ,5,,0,5,0,0,0,0,0,,5%
Brooks Reed LB ATL (5),,BUFL 17-23 ,5,,4,3,0,1,0,0,0,,4%
OUTZach Brown LB WAS (5),,@KCL 20-29 ,5,,4,5,0,0,0,0,0,,77%
QKiko Alonso LB MIA (1),,NOL 0-20 ,5,,1,5,0,0,0,0,0,,51%
IRJon Bostic LB IND (11),,@SEAL 18-46 ,5,,7,5,0,0,0,0,0,,20%
Preston Brown LB BUF (6),,@ATLW 23-17 ,5,,5,5,0,0,0,0,0,,38%
Hayes Pullard LB LAC (9),,PHIL 24-26 ,5,,1,5,0,0,0,0,0,,13%
IRLeonard Floyd LB CHI (9),,@GBL 14-35 ,5,,0,3,0,1,0,0,0,,15%
Joe Schobert LB CLE (9),,CINL 7-31 ,5,,7,5,0,0,0,0,0,,61%
IRB.J. Goodson LB NYG (8),,@TBL 23-25 ,5,,1,5,0,0,0,0,0,,18%
Elandon Roberts LB NE (9),,CARL 30-33 ,5,,1,4,0,0,0,1,0,,5%
Wesley Woodyard LB TEN (8),,@HOUL 14-57 ,4,,5,4,0,0,0,0,0,,65%
Brian Orakpo LB TEN (8),,@HOUL 14-57 ,4,,1,4,0,0,0,0,0,,8%
Derrick Morgan LB TEN (8),,@HOUL 14-57 ,4,,0,2,0,1,0,0,0,,5%
Navorro Bowman LB SF (11),,@ARIL 15-18 ,4,,4,4,0,0,0,0,0,,60%
Von Miller LB DEN (5),,OAKW 16-10 ,4,,0,2,0,1,0,0,0,,75%
IRPernell McPhee LB CHI (9),,@GBL 14-35 ,4,,0,2,0,1,0,0,0,,2%
OUTNigel Bradham LB PHI (10),,@LACW 26-24 ,4,,0,4,0,0,0,0,0,,23%
IRDont'a Hightower LB NE (9),,CARL 30-33 ,4,,0,2,0,1,0,0,0,,15%
OUTVontaze Burfict LB CIN (6),,@CLEW 31-7 ,4,,2,4,0,0,0,0,0,,55%
Anthony Barr LB MIN (9),,DETL 7-14 ,4,,2,4,0,0,0,0,0,,24%
Christian Kirksey LB CLE (9),,CINL 7-31 ,4,,4,4,0,0,0,0,0,,75%
IRAdarius Glanton LB TB (1),,NYGW 25-23 ,4,,2,4,0,0,0,0,0,,2%
Eli Harold LB SF (11),,@ARIL 15-18 ,4,,0,2,0,1,0,0,0,,1%
Darron Lee LB NYJ (11),,JACW 23-20 ,4,,3,4,0,0,0,0,0,,41%
De'Vondre Campbell LB ATL (5),,BUFL 17-23 ,4,,1,4,0,0,0,0,0,,22%
Jatavis Brown LB LAC (9),,PHIL 24-26 ,4,,1,4,0,0,0,0,0,,38%
James Burgess LB CLE (9),,CINL 7-31 ,4,,3,4,0,0,0,0,0,,5%
T.J. Watt LB PIT (9),,@BALW 26-9 ,4,,0,4,0,0,0,0,0,,45%
Derrick Johnson LB KC (10),,WASW 29-20 ,3,,0,3,0,0,0,0,0,,35%
OUTJustin Durant LB DAL (6),,LAL 30-35 ,3,,1,3,0,0,0,0,0,,1%
Connor Barwin LB LA (8),,@DALW 35-30 ,3,,1,1,0,1,0,0,0,,6%
Ramon Humber LB BUF (6),,@ATLW 23-17 ,3,,3,3,0,0,0,0,0,,23%
Frank Zombo LB KC (10),,WASW 29-20 ,3,,2,3,0,0,0,0,0,,1%
K.J. Wright LB SEA (6),,INDW 46-18 ,3,,1,3,0,0,0,0,0,,49%
Nick Bellore LB DET (7),,@MINW 14-7 ,3,,1,3,0,0,0,0,0,,2%
Craig Robertson LB NO (5),,@MIAW 20-0 ,3,,0,3,0,0,0,0,0,,14%
IRNick Perry LB GB (8),,CHIW 35-14 ,3,,1,3,0,0,0,0,0,,9%
Brandon Marshall LB DEN (5),,OAKW 16-10 ,3,,3,3,0,0,0,0,0,,52%
Chandler Jones LB ARI (8),,SFW 18-15 ,3,,0,3,0,0,0,0,0,,55%
Bruce Irvin LB OAK (10),,@DENL 10-16 ,3,,1,1,0,1,0,0,0,,12%
IRAlex Okafor LB NO (5),,@MIAW 20-0 ,3,,0,3,0,0,0,0,0,,8%
Vince Williams LB PIT (9),,@BALW 26-9 ,3,,0,3,0,0,0,0,0,,39%
Christian Jones LB CHI (9),,@GBL 14-35 ,3,,2,3,0,0,0,0,0,,21%
IRMarkus Golden LB ARI (8),,SFW 18-15 ,3,,0,3,0,0,0,0,0,,7%
Benardrick McKinney LB HOU (7),,TENW 57-14 ,3,,0,3,0,0,0,0,0,,48%
Preston Smith LB WAS (5),,@KCL 20-29 ,3,,1,1,0,1,0,0,0,,6%
Damien Wilson LB DAL (6),,LAL 30-35 ,3,,0,3,0,0,0,0,0,,1%
Jake Ryan LB GB (8),,CHIW 35-14 ,3,,3,2,0,0,0,1,0,,7%
Mike Hull LB MIA (1),,NOL 0-20 ,3,,0,3,0,0,0,0,0,,2%
Antonio Morrison LB IND (11),,@SEAL 18-46 ,3,,4,3,0,0,0,0,0,,11%
Steve Longa LB DET (7),,@MINW 14-7 ,3,,1,3,0,0,0,0,0,,0%
Patrick Onwuasor LB BAL (10),,PITL 9-26 ,3,,0,3,0,0,0,0,0,,8%
OUTMatt Milano LB BUF (6),,@ATLW 23-17 ,3,,1,3,0,0,0,0,0,,6%
Marquel Lee LB OAK (10),,@DENL 10-16 ,3,,0,3,0,0,0,0,0,,3%
Nigel Harris LB LAC (9),,PHIL 24-26 ,3,,1,3,0,0,0,0,0,,0%
Nicholas Morrow LB OAK (10),,@DENL 10-16 ,3,,1,3,0,0,0,0,0,,2%
Thomas Davis LB CAR (11),,@NEW 33-30 ,2,,0,2,0,0,0,0,0,,32%
Erik Walden LB TEN (8),,@HOUL 14-57 ,2,,1,2,0,0,0,0,0,,1%
OUTJosh Bynes LB ARI (8),,SFW 18-15 ,2,,0,2,0,0,0,0,0,,2%
Jonathan Freeny LB BAL (10),,PITL 9-26 ,2,,0,2,0,0,0,0,0,,0%
Michael Wilhoite LB SEA (6),,INDW 46-18 ,2,,2,2,0,0,0,0,0,,1%
Mychal Kendricks LB PHI (10),,@LACW 26-24 ,2,,2,2,0,0,0,0,0,,19%
IRKeenan Robinson LB NYG (8),,@TBL 23-25 ,2,,1,2,0,0,0,0,0,,4%
Julian Stanford LB NYJ (11),,JACW 23-20 ,2,,1,2,0,0,0,0,0,,0%
Avery Williamson LB TEN (8),,@HOUL 14-57 ,2,,3,2,0,0,0,0,0,,20%
Devon Kennard LB NYG (8),,@TBL 23-25 ,2,,1,2,0,0,0,0,0,,2%
Shaquil Barrett LB DEN (5),,OAKW 16-10 ,2,,0,2,0,0,0,0,0,,2%
Chris McCain LB LAC (9),,PHIL 24-26 ,2,,0,2,0,0,0,0,0,,2%
Za'Darius Smith LB BAL (10),,PITL 9-26 ,2,,0,2,0,0,0,0,0,,0%
Zaire Anderson LB DEN (5),,OAKW 16-10 ,2,,0,2,0,0,0,0,0,,0%
John Timu LB CHI (9),,@GBL 14-35 ,2,,1,2,0,0,0,0,0,,0%
Jordan Jenkins LB NYJ (11),,JACW 23-20 ,2,,0,2,0,0,0,0,0,,1%
Tyler Matakevich LB PIT (9),,@BALW 26-9 ,2,,0,2,0,0,0,0,0,,1%
IRBrennan Scarlett LB HOU (7),,TENW 57-14 ,2,,0,2,0,0,0,0,0,,1%
Haason Reddick LB ARI (8),,SFW 18-15 ,2,,0,2,0,0,0,0,0,,17%
Zach Cunningham LB HOU (7),,TENW 57-14 ,2,,1,2,0,0,0,0,0,,16%
Jayon Brown LB TEN (8),,@HOUL 14-57 ,2,,2,2,0,0,0,0,0,,2%
Chase Allen LB MIA (1),,NOL 0-20 ,2,,0,2,0,0,0,0,0,,0%
Ahmad Brooks LB GB (8),,CHIW 35-14 ,1,,0,1,0,0,0,0,0,,2%
Paul Posluszny LB JAC (8),,@NYJL 20-23 ,1,,1,1,0,0,0,0,0,,29%
Arthur Moats LB PIT (9),,@BALW 26-9 ,1,,0,1,0,0,0,0,0,,0%
Junior Galette LB WAS (5),,@KCL 20-29 ,1,,0,1,0,0,0,0,0,,1%
Robert Quinn LB LA (8),,@DALW 35-30 ,1,,1,1,0,0,0,0,0,,17%
IRChris Carter LB WAS (5),,@KCL 20-29 ,1,,0,1,0,0,0,0,0,,0%
IRWhitney Mercilus LB HOU (7),,TENW 57-14 ,1,,0,1,0,0,0,0,0,,8%
IRNathan Stupar LB NO (5),,@MIAW 20-0 ,1,,0,1,0,0,0,0,0,,1%
IRJohn Simon LB IND (11),,@SEAL 18-46 ,1,,3,1,0,0,0,0,0,,9%
