Name,,Opp,FPts,,Solo,INT,Sack,FF,FR,TD,,Pts,Yd,,% Own
Atlanta Falcons D/ST ATL (5),,@LAW 26-13 ,10,,45,0,3,1,2,0,,13,361,,22%
Kansas City Chiefs D/ST KC (10),,TENL 21-22 ,9,,42,1,2,1,1,0,,22,397,,74%
Tennessee Titans D/ST TEN (8),,@KCW 22-21 ,8,,40,0,4,0,0,0,,21,325,,16%
Los Angeles Rams D/ST LA (8),,ATLL 13-26 ,6,,60,0,3,0,0,0,,26,322,,87%
Jacksonville Jaguars D/ST JAC (8),,BUFHalf,4,,30,1,1,0,0,0,,3,148,,91%
