Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
IRCurtis Samuel WR CAR (11),,ATLW 20-17 ,3.7,,1,14,0,,3,5,23,0,,0,0,37,,14%
Nelson Agholor WR PHI (10),,DENW 51-23 ,3.6,,0,0,0,,2,4,36,0,,0,0,36,,74%
OUTJordy Nelson WR GB (8),,DETL 17-30 ,3.5,,0,0,0,,4,7,35,0,,0,0,35,,92%
OUTDeSean Jackson WR TB (1),,@NOL 10-30 ,3.3,,1,8,0,,2,4,25,0,,0,0,33,,79%
QWill Fuller WR HOU (7),,INDL 14-20 ,3.2,,0,0,0,,2,8,32,0,,0,0,36,,50%
Allen Hurns WR JAC (8),,CINW 23-7 ,3.1,,0,0,0,,3,4,31,0,,0,0,31,,32%
OUTEmmanuel Sanders WR DEN (5),,@PHIL 23-51 ,3,,0,0,0,,1,5,30,0,,0,0,30,,79%
IRT.J. Jones WR DET (7),,@GBW 30-17 ,2.9,,0,0,0,,2,2,29,0,,0,0,29,,3%
Brandon LaFell WR CIN (6),,@JACL 7-23 ,2.8,,0,0,0,,2,2,28,0,,0,0,28,,17%
QKenny Stills WR MIA (1),,OAKL 24-27 ,2.8,,0,0,0,,3,4,28,0,,0,0,28,,66%
Seth Roberts WR OAK (10),,@MIAW 27-24 ,2.8,,0,0,0,,2,2,28,0,,0,0,28,,7%
OUTBreshad Perriman WR BAL (10),,@TENL 20-23 ,2.8,,0,0,0,,3,7,28,0,,0,0,28,,16%
Corey Davis WR TEN (8),,BALW 23-20 ,2.8,,0,0,0,,2,5,28,0,,0,0,28,,50%
IRJordan Matthews WR BUF (6),,@NYJL 21-34 ,2.6,,0,0,0,,6,8,46,0,,1-1,0,46,,42%
Justin Hardy WR ATL (5),,@CARL 17-20 ,2.6,,0,0,0,,2,2,26,0,,0,0,26,,2%
IRBruce Ellington WR HOU (7),,INDL 14-20 ,2.2,,0,0,0,,3,8,22,0,,0,0,22,,6%
Trent Taylor WR SF (11),,ARIL 10-20 ,2.2,,0,0,0,,2,3,22,0,,0,0,32,,10%
Aldrick Robinson WR SF (11),,ARIL 10-20 ,1.8,,0,0,0,,2,8,18,0,,0,0,18,,2%
Demarcus Robinson WR KC (10),,@DALL 17-28 ,1.8,,0,0,0,,2,2,18,0,,0,0,18,,3%
IRTerrelle Pryor WR WAS (5),,@SEAW 17-14 ,1.7,,0,0,0,,2,3,17,0,,0,0,17,,49%
Chester Rogers WR IND (11),,@HOUW 20-14 ,1.7,,0,0,0,,1,2,17,0,,0,0,17,,4%
IRAndre Holmes WR BUF (6),,@NYJL 21-34 ,1.6,,0,0,0,,1,3,16,0,,0,0,16,,3%
QChris Moore WR BAL (10),,@TENL 20-23 ,1.6,,0,0,0,,1,4,16,0,,0,0,16,,2%
Bernard Reedy WR TB (1),,@NOL 10-30 ,1.5,,0,0,0,,1,1,15,0,,0,0,15,,0%
J.J. Nelson WR ARI (8),,@SFW 20-10 ,1.5,,0,0,0,,1,2,15,0,,0,0,15,,27%
Adam Humphries WR TB (1),,@NOL 10-30 ,1.4,,0,0,0,,2,2,14,0,,0,0,14,,9%
Trevor Davis WR GB (8),,DETL 17-30 ,1.4,,1,9,0,,1,1,5,0,,0,0,154,,1%
Isaiah McKenzie WR DEN (5),,@PHIL 23-51 ,1.4,,0,0,0,,1,3,14,0,,0,0,58,,1%
Mike Evans WR TB (1),,@NOL 10-30 ,1.3,,0,0,0,,1,6,13,0,,0,0,13,,96%
QJosh Malone WR CIN (6),,@JACL 7-23 ,1.3,,0,0,0,,1,4,13,0,,0,0,13,,2%
Torrey Smith WR PHI (10),,DENW 51-23 ,1.1,,0,0,0,,1,2,11,0,,0,0,11,,15%
Russell Shepard WR CAR (11),,ATLW 20-17 ,1.1,,1,11,0,,0,2,0,0,,0,0,11,,4%
Tyler Lockett WR SEA (6),,WASL 14-17 ,1,,0,0,0,,2,8,10,0,,0,0,88,,49%
OUTTanner McEvoy WR SEA (6),,WASL 14-17 ,1,,0,0,0,,1,2,10,0,,0,0,10,,0%
Jehu Chesson WR KC (10),,@DALL 17-28 ,1,,0,0,0,,1,1,10,0,,0,0,10,,1%
Pharoh Cooper WR LA (8),,@NYGW 51-17 ,0.9,,0,0,0,,1,1,9,0,,0,0,64,,4%
Chris Godwin WR TB (1),,@NOL 10-30 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,11%
Mack Hollins WR PHI (10),,DENW 51-23 ,0.8,,0,0,0,,1,1,8,0,,0,0,8,,7%
OUTDonte Moncrief WR IND (11),,@HOUW 20-14 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,50%
Brandon Coleman WR NO (5),,TBW 30-10 ,0.7,,0,0,0,,1,1,7,0,,0,0,7,,12%
A.J. Green WR CIN (6),,@JACL 7-23 ,0.6,,0,0,0,,1,2,6,0,,0,0,6,,98%
Brice Butler WR DAL (6),,KCW 28-17 ,0.6,,0,0,0,,1,3,6,0,,0,0,6,,5%
QRoger Lewis WR NYG (8),,LAL 17-51 ,0.4,,0,0,0,,1,3,4,0,,0,0,4,,5%
IRArrelious Benn WR JAC (8),,CINW 23-7 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Jeremy Kerley WR NYJ (11),,BUFW 34-21 ,0,,0,0,0,,0,0,0,0,,0,0,3,,5%
Kamar Aiken WR IND (11),,@HOUW 20-14 ,0,,0,0,0,,0,2,0,0,,0,0,0,,4%
Cordarrelle Patterson WR OAK (10),,@MIAW 27-24 ,0,,0,0,0,,0,0,0,0,,0,0,61,,11%
Bennie Fowler WR DEN (5),,@PHIL 23-51 ,0,,0,0,0,,0,2,0,0,,0,0,0,,7%
QQuan Bray WR IND (11),,@HOUW 20-14 ,0,,0,0,0,,0,0,0,0,,0,0,41,,0%
Jakeem Grant WR MIA (1),,OAKL 24-27 ,0,,0,0,0,,0,0,0,0,,0,0,52,,1%
Marcus Johnson WR PHI (10),,DENW 51-23 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Alex Erickson WR CIN (6),,@JACL 7-23 ,0,,0,0,0,,0,1,0,0,,0,0,123,,2%
QGeronimo Allison WR GB (8),,DETL 17-30 ,0,,0,0,0,,0,1,0,0,,0,0,0,,5%
Tommylee Lewis WR NO (5),,TBW 30-10 ,0,,0,0,0,,0,0,0,0,,0,0,24,,1%
Ed Eagan WR NYG (8),,LAL 17-51 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
OUTJace Billingsley WR DET (7),,@GBW 30-17 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
ArDarius Stewart WR NYJ (11),,BUFW 34-21 ,0,,0,0,0,,0,0,0,0,,0,0,44,,8%
Ryan Switzer WR DAL (6),,KCW 28-17 ,0,,0,0,0,,0,0,0,0,,0,0,1,,4%
Josh Reynolds WR LA (8),,@NYGW 51-17 ,0,,0,0,0,,0,1,0,0,,0,0,0,,6%
IRVictor Bolden WR SF (11),,ARIL 10-20 ,0,,0,0,0,,0,0,0,0,,0,0,59,,0%
Chris Thompson WR HOU (7),,INDL 14-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Taywan Taylor WR TEN (8),,BALW 23-20 ,-0.4,,0,0,0,,1,2,-4,0,,0,0,-4,,9%
Andre Roberts WR ATL (5),,@CARL 17-20 ,-1,,0,0,0,,0,1,0,0,,1,0,13,,1%
Kaelin Clay WR CAR (11),,ATLW 20-17 ,-1,,0,0,0,,0,1,0,0,,1,0,2,,0%
Willie Snead WR NO (5),,TBW 30-10 ,-2,,0,0,0,,0,0,0,0,,1-1,0,0,,44%
