Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Jaylon Smith LB DAL (6),,KCW 28-17 ,3,,0,3,0,0,0,0,0,,28%
De'Vondre Campbell LB ATL (5),,@CARL 17-20 ,3,,5,3,0,0,0,0,0,,22%
Kamu Grugier-Hill LB PHI (10),,DENW 51-23 ,3,,0,3,0,0,0,0,0,,0%
Patrick Onwuasor LB BAL (10),,@TENL 20-23 ,3,,4,3,0,0,0,0,0,,8%
Derrick Johnson LB KC (10),,@DALL 17-28 ,2,,1,2,0,0,0,0,0,,35%
Lawrence Timmons LB MIA (1),,OAKL 24-27 ,2,,2,2,0,0,0,0,0,,34%
Paul Posluszny LB JAC (8),,CINW 23-7 ,2,,0,2,0,0,0,0,0,,29%
Rey Maualuga LB MIA (1),,OAKL 24-27 ,2,,0,2,0,0,0,0,0,,1%
Vincent Rey LB CIN (6),,@JACL 7-23 ,2,,1,2,0,0,0,0,0,,9%
Ryan Kerrigan LB WAS (5),,@SEAW 17-14 ,2,,1,2,0,0,0,0,0,,27%
Justin Houston LB KC (10),,@DALL 17-28 ,2,,0,2,0,0,0,0,0,,60%
Craig Robertson LB NO (5),,TBW 30-10 ,2,,3,2,0,0,0,0,0,,14%
Mychal Kendricks LB PHI (10),,DENW 51-23 ,2,,2,2,0,0,0,0,0,,19%
Telvin Smith LB JAC (8),,CINW 23-7 ,2,,2,2,0,0,0,0,0,,89%
Shaquil Barrett LB DEN (5),,@PHIL 23-51 ,2,,0,2,0,0,0,0,0,,2%
Benardrick McKinney LB HOU (7),,INDL 14-20 ,2,,4,2,0,0,0,0,0,,48%
Eli Harold LB SF (11),,ARIL 10-20 ,2,,1,2,0,0,0,0,0,,1%
Za'Darius Smith LB BAL (10),,@TENL 20-23 ,2,,0,2,0,0,0,0,0,,0%
Damien Wilson LB DAL (6),,KCW 28-17 ,2,,3,2,0,0,0,0,0,,1%
Reggie Ragland LB KC (10),,@DALL 17-28 ,2,,0,2,0,0,0,0,0,,12%
IRCory James LB OAK (10),,@MIAW 27-24 ,2,,1,2,0,0,0,0,0,,10%
OUTDevante Bond LB TB (1),,@NOL 10-30 ,2,,0,2,0,0,0,0,0,,0%
Zach Cunningham LB HOU (7),,INDL 14-20 ,2,,4,2,0,0,0,0,0,,16%
Jalen Reeves-Maybin LB DET (7),,@GBW 30-17 ,2,,0,2,0,0,0,0,0,,3%
Vince Biegel LB GB (8),,DETL 17-30 ,2,,1,2,0,0,0,0,0,,1%
Tamba Hali LB KC (10),,@DALL 17-28 ,1,,0,1,0,0,0,0,0,,3%
Erik Walden LB TEN (8),,BALW 23-20 ,1,,1,1,0,0,0,0,0,,1%
Brian Orakpo LB TEN (8),,BALW 23-20 ,1,,3,1,0,0,0,0,0,,8%
Clay Matthews LB GB (8),,DETL 17-30 ,1,,2,1,0,0,0,0,0,,19%
Bruce Carter LB NYJ (11),,BUFW 34-21 ,1,,0,1,0,0,0,0,0,,1%
IRChris Carter LB WAS (5),,@SEAW 17-14 ,1,,1,1,0,0,0,0,0,,0%
Ben Jacobs LB CAR (11),,ATLW 20-17 ,1,,1,1,0,0,0,0,0,,0%
Courtney Upshaw LB ATL (5),,@CARL 17-20 ,1,,1,1,0,0,0,0,0,,1%
Najee Goode LB PHI (10),,DENW 51-23 ,1,,0,1,0,0,0,0,0,,0%
Steven Johnson LB BAL (10),,@TENL 20-23 ,1,,0,1,0,0,0,0,0,,0%
Manti Te'o LB NO (5),,TBW 30-10 ,1,,1,1,0,0,0,0,0,,6%
QJelani Jenkins LB HOU (7),,INDL 14-20 ,1,,1,1,0,0,0,0,0,,3%
Lerentee McCray LB JAC (8),,CINW 23-7 ,1,,0,1,0,0,0,0,0,,0%
LaRoy Reynolds LB ATL (5),,@CARL 17-20 ,1,,0,1,0,0,0,0,0,,0%
Josh Martin LB NYJ (11),,BUFW 34-21 ,1,,0,1,0,0,0,0,0,,2%
QTerence Garvin LB SEA (6),,WASL 14-17 ,1,,0,1,0,0,0,0,0,,1%
Anthony Hitchens LB DAL (6),,KCW 28-17 ,1,,3,1,0,0,0,0,0,,15%
Avery Williamson LB TEN (8),,BALW 23-20 ,1,,0,1,0,0,0,0,0,,20%
Devon Kennard LB NYG (8),,LAL 17-51 ,1,,1,1,0,0,0,0,0,,2%
Jeremiah George LB IND (11),,@HOUW 20-14 ,1,,0,1,0,0,0,0,0,,0%
IRShane Ray LB DEN (5),,@PHIL 23-51 ,1,,0,1,0,0,0,0,0,,8%
Martrell Spaight LB WAS (5),,@SEAW 17-14 ,1,,2,1,0,0,0,0,0,,1%
Marcus Smith LB SEA (6),,WASL 14-17 ,1,,1,1,0,0,0,0,0,,0%
Myles Jack LB JAC (8),,CINW 23-7 ,1,,0,1,0,0,0,0,0,,68%
IRJoe Walker LB PHI (10),,DENW 51-23 ,1,,1,1,0,0,0,0,0,,0%
Cory Littleton LB LA (8),,@NYGW 51-17 ,1,,1,1,0,0,0,0,0,,0%
Haason Reddick LB ARI (8),,@SFW 20-10 ,1,,1,0,0,0.5,0,0,0,,17%
Anthony Walker LB IND (11),,@HOUW 20-14 ,1,,0,1,0,0,0,0,0,,2%
Blair Brown LB JAC (8),,CINW 23-7 ,1,,0,1,0,0,0,0,0,,1%
Marquel Lee LB OAK (10),,@MIAW 27-24 ,1,,0,1,0,0,0,0,0,,3%
Nigel Harris LB NYG (8),,LAL 17-51 ,1,,0,1,0,0,0,0,0,,0%
Donald Payne LB JAC (8),,CINW 23-7 ,1,,0,1,0,0,0,0,0,,0%
Elvis Dumervil LB SF (11),,ARIL 10-20 ,0,,0,0,0,0,0,0,0,,3%
Robert Quinn LB LA (8),,@NYGW 51-17 ,0,,2,0,0,0,0,0,0,,17%
Brooks Reed LB ATL (5),,@CARL 17-20 ,0,,2,0,0,0,0,0,0,,4%
Michael Wilhoite LB SEA (6),,WASL 14-17 ,0,,1,0,0,0,0,0,0,,1%
IRKeenan Robinson LB NYG (8),,LAL 17-51 ,0,,2,0,0,0,0,0,0,,4%
Daren Bates LB TEN (8),,BALW 23-20 ,0,,1,0,0,0,0,0,0,,0%
Preston Smith LB WAS (5),,@SEAW 17-14 ,0,,1,0,0,0,0,0,0,,6%
QDavid Mayo LB CAR (11),,ATLW 20-17 ,0,,1,0,0,0,0,0,0,,0%
Kyler Fackrell LB GB (8),,DETL 17-30 ,0,,2,0,0,0,0,0,0,,0%
Antonio Morrison LB IND (11),,@HOUW 20-14 ,0,,1,0,0,0,0,0,0,,11%
Kendell Beckwith LB TB (1),,@NOL 10-30 ,0,,1,0,0,0,0,0,0,,26%
OUTRyan Anderson LB WAS (5),,@SEAW 17-14 ,0,,1,0,0,0,0,0,0,,1%
Tanner Vallejo LB BUF (6),,@NYJL 21-34 ,0,,1,0,0,0,0,0,0,,0%
Nicholas Morrow LB OAK (10),,@MIAW 27-24 ,0,,1,0,0,0,0,0,0,,2%
