Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Kwon Alexander LB TB (1),,ATLL 21-24 ,13,,0,13,0,0,0,0,0,,69%
Eric Kendricks LB MIN (9),,CINW 34-7 ,11,,2,3,1,0,0,0,1,,58%
Wesley Woodyard LB TEN (8),,@SFL 23-25 ,9,,3,7,0,1,0,0,0,,65%
Robert Quinn LB LA (8),,@SEAW 42-7 ,8,,0,2,0,2,1,0,0,,17%
OUTNigel Bradham LB PHI (10),,@NYGW 34-29 ,8,,3,8,0,0,0,0,0,,23%
Mychal Kendricks LB PHI (10),,@NYGW 34-29 ,8,,1,8,0,0,0,0,0,,19%
Barkevious Mingo LB IND (11),,DENL 13-25 ,8,,0,4,0,1,1,0,0,,2%
Avery Williamson LB TEN (8),,@SFL 23-25 ,8,,0,6,0,1,0,0,0,,20%
Preston Smith LB WAS (5),,ARIW 20-15 ,8,,0,3,1,1,0,1,0,,6%
QReuben Foster LB SF (11),,TENW 25-23 ,8,,1,8,0,0,0,0,0,,45%
Lamarr Houston LB CHI (9),,@DETL 10-20 ,7,,0,3,0,2,0,0,0,,2%
Vincent Rey LB CIN (6),,@MINL 7-34 ,7,,4,7,0,0,0,0,0,,9%
Sam Acho LB CHI (9),,@DETL 10-20 ,7,,1,3,0,1,1,0,0,,1%
Preston Brown LB BUF (6),,MIAW 24-16 ,7,,3,7,0,0,0,0,0,,38%
Deion Jones LB ATL (5),,@TBW 24-21 ,7,,2,7,0,0,0,0,0,,77%
Jatavis Brown LB LAC (9),,@KCL 13-30 ,7,,1,7,0,0,0,0,0,,38%
Jayon Brown LB TEN (8),,@SFL 23-25 ,7,,0,5,0,1,0,0,0,,2%
Derrick Johnson LB KC (10),,LACW 30-13 ,6,,0,6,0,0,0,0,0,,35%
Brian Cushing LB HOU (7),,@JACL 7-45 ,6,,2,4,0,1,0,0,0,,6%
Connor Barwin LB LA (8),,@SEAW 42-7 ,6,,1,4,0,1,0,0,0,,6%
Navorro Bowman LB OAK (10),,DALL 17-20 ,6,,3,6,0,0,0,0,0,,60%
Sean Lee LB DAL (6),,@OAKW 20-17 ,6,,4,6,0,0,0,0,0,,68%
Tahir Whitehead LB DET (7),,CHIW 20-10 ,6,,3,6,0,0,0,0,0,,47%
QKiko Alonso LB MIA (1),,@BUFL 16-24 ,6,,2,6,0,0,0,0,0,,51%
QTerence Garvin LB SEA (6),,LAL 7-42 ,6,,3,6,0,0,0,0,0,,1%
Christian Kirksey LB CLE (9),,BALL 10-27 ,6,,6,6,0,0,0,0,0,,75%
Martrell Spaight LB WAS (5),,ARIW 20-15 ,6,,2,6,0,0,0,0,0,,1%
Zach Vigil LB WAS (5),,ARIW 20-15 ,6,,2,6,0,0,0,0,0,,3%
Darron Lee LB NYJ (11),,@NOL 19-31 ,6,,0,6,0,0,0,0,0,,41%
Nick Kwiatkoski LB CHI (9),,@DETL 10-20 ,6,,2,6,0,0,0,0,0,,4%
De'Vondre Campbell LB ATL (5),,@TBW 24-21 ,6,,0,6,0,0,0,0,0,,22%
James Burgess LB CLE (9),,BALL 10-27 ,6,,1,6,0,0,0,0,0,,5%
Lorenzo Alexander LB BUF (6),,MIAW 24-16 ,5,,0,5,0,0,0,0,0,,36%
Craig Robertson LB NO (5),,NYJW 31-19 ,5,,4,3,1,0,0,0,0,,14%
Manti Te'o LB NO (5),,NYJW 31-19 ,5,,2,5,0,0,0,0,0,,6%
Vince Williams LB PIT (9),,NEL 24-27 ,5,,0,3,1,0,0,0,0,,39%
Deone Bucannon LB ARI (8),,@WASL 15-20 ,5,,3,5,0,0,0,0,0,,34%
OUTBrock Coyle LB SF (11),,TENW 25-23 ,5,,1,3,0,0,1,0,0,,1%
Za'Darius Smith LB BAL (10),,@CLEW 27-10 ,5,,0,1,0,1,1,0,0,,0%
Jarrad Davis LB DET (7),,CHIW 20-10 ,5,,1,5,0,0,0,0,0,,40%
Zach Cunningham LB HOU (7),,@JACL 7-45 ,5,,1,5,0,0,0,0,0,,16%
Nicholas Morrow LB OAK (10),,DALL 17-20 ,5,,2,5,0,0,0,0,0,,2%
Keith Smith LB DAL (6),,@OAKW 20-17 ,4.2,,0,1,0,0,1,0,0,,0%
Ahmad Brooks LB GB (8),,@CARL 24-31 ,4,,1,4,0,0,0,0,0,,2%
OUTDavid Harris LB NE (9),,@PITW 27-24 ,4,,0,4,0,0,0,0,0,,8%
Michael Wilhoite LB SEA (6),,LAL 7-42 ,4,,2,2,1,0,0,0,0,,1%
Chandler Jones LB ARI (8),,@WASL 15-20 ,4,,0,2,0,1,0,0,0,,55%
C.J. Mosley LB BAL (10),,@CLEW 27-10 ,4,,1,4,0,0,0,0,0,,91%
Joe Thomas LB GB (8),,@CARL 24-31 ,4,,5,4,0,0,0,0,0,,0%
Bud Dupree LB PIT (9),,NEL 24-27 ,4,,0,2,0,1,0,0,0,,10%
Benardrick McKinney LB HOU (7),,@JACL 7-45 ,4,,2,4,0,0,0,0,0,,48%
Blake Martinez LB GB (8),,@CARL 24-31 ,4,,4,4,0,0,0,0,0,,77%
Antonio Morrison LB IND (11),,DENL 13-25 ,4,,8,4,0,0,0,0,0,,11%
Kamu Grugier-Hill LB PHI (10),,@NYGW 34-29 ,4,,0,4,0,0,0,0,0,,0%
Kendell Beckwith LB TB (1),,ATLL 21-24 ,4,,1,4,0,0,0,0,0,,26%
Eric Wilson LB MIN (9),,CINW 34-7 ,4,,0,2,0,0,1,0,0,,0%
Hardy Nickerson LB CIN (6),,@MINL 7-34 ,4,,1,4,0,0,0,0,0,,0%
Ramon Humber LB BUF (6),,MIAW 24-16 ,3,,2,3,0,0,0,0,0,,23%
Junior Galette LB WAS (5),,ARIW 20-15 ,3,,0,1,0,1,0,0,0,,1%
Justin Houston LB KC (10),,LACW 30-13 ,3,,0,3,0,0,0,0,0,,60%
Demario Davis LB NYJ (11),,@NOL 19-31 ,3,,5,3,0,0,0,0,0,,75%
Sean Spence LB PIT (9),,NEL 24-27 ,3,,1,3,0,0,0,0,0,,1%
Bobby Wagner LB SEA (6),,LAL 7-42 ,3,,4,3,0,0,0,0,0,,93%
Josh Martin LB NYJ (11),,@NOL 19-31 ,3,,0,3,0,0,0,0,0,,2%
