Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
IRJohn Simon LB IND (11),,SFW 26-23 ,4,,2,4,0,0,0,0,0,,9%
Anthony Barr LB MIN (9),,@CHIW 20-17 ,4,,0,4,0,0,0,0,0,,24%
Preston Brown LB BUF (6),,@CINL 16-20 ,4,,4,4,0,0,0,0,0,,38%
Christian Kirksey LB CLE (9),,NYJL 14-17 ,4,,1,4,0,0,0,0,0,,75%
Avery Williamson LB TEN (8),,@MIAL 10-16 ,4,,3,4,0,0,0,0,0,,20%
Eric Kendricks LB MIN (9),,@CHIW 20-17 ,4,,1,4,0,0,0,0,0,,58%
IRNick Vigil LB CIN (6),,BUFW 20-16 ,4,,5,4,0,0,0,0,0,,22%
IRBrennan Scarlett LB HOU (7),,KCL 34-42 ,4,,2,4,0,0,0,0,0,,1%
Jarrad Davis LB DET (7),,CARL 24-27 ,4,,4,4,0,0,0,0,0,,40%
Derrick Johnson LB KC (10),,@HOUW 42-34 ,3,,3,2,0,0,0,1,0,,35%
Brian Orakpo LB TEN (8),,@MIAL 10-16 ,3,,0,3,0,0,0,0,0,,8%
IRJon Bostic LB IND (11),,SFW 26-23 ,3,,4,3,0,0,0,0,0,,20%
C.J. Mosley LB BAL (10),,@OAKW 30-17 ,3,,3,3,0,0,0,0,0,,91%
Anthony Hitchens LB DAL (6),,GBL 31-35 ,3,,3,3,0,0,0,0,0,,15%
OUTBrock Coyle LB SF (11),,@INDL 23-26 ,3,,1,2,0,0.5,0,0,0,,1%
Benardrick McKinney LB HOU (7),,KCL 34-42 ,3,,3,3,0,0,0,0,0,,48%
IRJordan Hicks LB PHI (10),,ARIW 34-7 ,3,,1,3,0,0,0,0,0,,20%
Jonathan Anderson LB CHI (9),,MINL 17-20 ,3,,1,3,0,0,0,0,0,,0%
John Timu LB CHI (9),,MINL 17-20 ,3,,2,3,0,0,0,0,0,,0%
Jaylon Smith LB DAL (6),,GBL 31-35 ,3,,4,3,0,0,0,0,0,,28%
Kentrell Brothers LB MIN (9),,@CHIW 20-17 ,3,,0,3,0,0,0,0,0,,0%
Elandon Roberts LB NE (9),,@TBW 19-14 ,3,,0,3,0,0,0,0,0,,5%
Dylan Cole LB HOU (7),,KCL 34-42 ,3,,3,3,0,0,0,0,0,,3%
Thomas Davis LB CAR (11),,@DETW 27-24 ,2,,2,1,0,0,0,1,0,,32%
Rey Maualuga LB MIA (1),,TENW 16-10 ,2,,3,2,0,0,0,0,0,,1%
Sam Acho LB CHI (9),,MINL 17-20 ,2,,2,2,0,0,0,0,0,,1%
IRDont'a Hightower LB NE (9),,@TBW 19-14 ,2,,0,2,0,0,0,0,0,,15%
Barkevious Mingo LB IND (11),,SFW 26-23 ,2,,0,2,0,0,0,0,0,,2%
Daren Bates LB TEN (8),,@MIAL 10-16 ,2,,0,2,0,0,0,0,0,,0%
Jeremiah George LB IND (11),,SFW 26-23 ,2,,2,1,0,0.5,0,0,0,,0%
Keith Smith LB DAL (6),,GBL 31-35 ,2,,0,1,0,0,0,0,0,,0%
Nick Dzubnar LB LAC (9),,@NYGW 27-22 ,2,,2,2,0,0,0,0,0,,0%
Tyrell Adams LB OAK (10),,BALL 17-30 ,2,,4,2,0,0,0,0,0,,1%
Jordan Jenkins LB NYJ (11),,@CLEW 17-14 ,2,,0,2,0,0,0,0,0,,1%
Joe Schobert LB CLE (9),,NYJL 14-17 ,2,,0,2,0,0,0,0,0,,61%
Kamu Grugier-Hill LB PHI (10),,ARIW 34-7 ,2,,0,2,0,0,0,0,0,,0%
Haason Reddick LB ARI (8),,@PHIL 7-34 ,2,,0,2,0,0,0,0,0,,17%
Nigel Harris LB LAC (9),,@NYGW 27-22 ,2,,0,2,0,0,0,0,0,,0%
Nicholas Morrow LB OAK (10),,BALL 17-30 ,2,,2,2,0,0,0,0,0,,2%
Jon Condo LB OAK (10),,BALL 17-30 ,1,,0,1,0,0,0,0,0,,0%
Ahmad Brooks LB GB (8),,@DALW 35-31 ,1,,1,1,0,0,0,0,0,,2%
Paul Posluszny LB JAC (8),,@PITW 30-9 ,1,,0,1,0,0,0,0,0,,29%
IRJonathan Casillas LB NYG (8),,LACL 22-27 ,1,,0,1,0,0,0,0,0,,5%
Derrick Morgan LB TEN (8),,@MIAL 10-16 ,1,,1,1,0,0,0,0,0,,5%
IRPernell McPhee LB CHI (9),,MINL 17-20 ,1,,0,1,0,0,0,0,0,,2%
K.J. Wright LB SEA (6),,@LAW 16-10 ,1,,1,1,0,0,0,0,0,,49%
Mychal Kendricks LB PHI (10),,ARIW 34-7 ,1,,0,1,0,0,0,0,0,,19%
OUTAaron Lynch LB SF (11),,@INDL 23-26 ,1,,1,1,0,0,0,0,0,,1%
Devon Kennard LB NYG (8),,LACL 22-27 ,1,,0,1,0,0,0,0,0,,2%
Kevin Pierre-Louis LB KC (10),,@HOUW 42-34 ,1,,0,1,0,0,0,0,0,,1%
Chris McCain LB LAC (9),,@NYGW 27-22 ,1,,0,1,0,0,0,0,0,,2%
Za'Darius Smith LB BAL (10),,@OAKW 30-17 ,1,,3,1,0,0,0,0,0,,0%
Damien Wilson LB DAL (6),,GBL 31-35 ,1,,0,1,0,0,0,0,0,,1%
Kyle Emanuel LB LAC (9),,@NYGW 27-22 ,1,,2,1,0,0,0,0,0,,1%
Mike Hull LB MIA (1),,TENW 16-10 ,1,,0,1,0,0,0,0,0,,2%
Marcus Smith LB SEA (6),,@LAW 16-10 ,1,,0,1,0,0,0,0,0,,0%
Kamalei Correa LB BAL (10),,@OAKW 30-17 ,1,,0,1,0,0,0,0,0,,3%
IRCory James LB OAK (10),,BALL 17-30 ,1,,1,1,0,0,0,0,0,,10%
OUTDevante Bond LB TB (1),,NEL 14-19 ,1,,1,1,0,0,0,0,0,,0%
Stephen Weatherly LB MIN (9),,@CHIW 20-17 ,1,,0,1,0,0,0,0,0,,0%
IRJoe Walker LB PHI (10),,ARIW 34-7 ,1,,0,1,0,0,0,0,0,,0%
IRJared Norris LB CAR (11),,@DETW 27-24 ,1,,0,1,0,0,0,0,0,,0%
Terrance Smith LB KC (10),,@HOUW 42-34 ,1,,0,1,0,0,0,0,0,,0%
Cory Littleton LB LA (8),,SEAL 10-16 ,1,,0,1,0,0,0,0,0,,0%
Ben Gedeon LB MIN (9),,@CHIW 20-17 ,1,,0,1,0,0,0,0,0,,2%
OUTMatt Milano LB BUF (6),,@CINL 16-20 ,1,,3,1,0,0,0,0,0,,6%
Jayon Brown LB TEN (8),,@MIAL 10-16 ,1,,0,1,0,0,0,0,0,,2%
Anthony Walker LB IND (11),,SFW 26-23 ,1,,0,1,0,0,0,0,0,,2%
Erik Walden LB TEN (8),,@MIAL 10-16 ,0,,2,0,0,0,0,0,0,,1%
Connor Barwin LB LA (8),,SEAL 10-16 ,0,,0,0,0,0,0,0,0,,6%
OUTJosh Bynes LB ARI (8),,@PHIL 7-34 ,0,,1,0,0,0,0,0,0,,2%
Michael Wilhoite LB SEA (6),,@LAW 16-10 ,0,,1,0,0,0,0,0,0,,1%
Kyle Wilber LB DAL (6),,GBL 31-35 ,0,,1,0,0,0,0,0,0,,1%
Bruce Irvin LB OAK (10),,BALL 17-30 ,0,,2,0,0,0,0,0,0,,12%
IRKeenan Robinson LB NYG (8),,LACL 22-27 ,0,,2,0,0,0,0,0,0,,4%
OUTNate Palmer LB TEN (8),,@MIAL 10-16 ,0,,1,0,0,0,0,0,0,,0%
QTerence Garvin LB SEA (6),,@LAW 16-10 ,0,,1,0,0,0,0,0,0,,1%
Bud Dupree LB PIT (9),,JACL 9-30 ,0,,1,0,0,0,0,0,0,,10%
Eli Harold LB SF (11),,@INDL 23-26 ,0,,0,0,0,0,0,0,0,,1%
Tyler Matakevich LB PIT (9),,JACL 9-30 ,0,,1,0,0,0,0,0,0,,1%
Eric Wilson LB MIN (9),,@CHIW 20-17 ,0,,1,0,0,0,0,0,0,,0%
Calvin Munson LB NYG (8),,LACL 22-27 ,0,,2,0,0,0,0,0,0,,2%
