Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Jaron Brown WR ARI (8),,@INDW 16-13 ,7.3,,0,0,0,,4,11,73,0,,0,0,73,,11%
Demaryius Thomas WR DEN (5),,DALW 42-17 ,7.1,,0,0,0,,6,8,71,0,,0,0,71,,94%
Ryan Grant WR WAS (5),,@LAW 27-20 ,7.1,,0,0,0,,1,2,11,1,,0,1,11,,9%
Randall Cobb WR GB (8),,@ATLL 23-34 ,7,,1,10,0,,6,9,60,0,,0,0,70,,68%
Kendall Wright WR CHI (9),,@TBL 7-29 ,6.9,,0,0,0,,7,10,69,0,,0,0,69,,19%
Nelson Agholor WR PHI (10),,@KCL 20-27 ,6.9,,0,0,0,,1,3,9,1,,0,1,9,,74%
QDevin Funchess WR CAR (11),,BUFW 9-3 ,6.8,,0,0,0,,4,6,68,0,,0,0,68,,82%
A.J. Green WR CIN (6),,HOUL 9-13 ,6.7,,0,0,0,,5,8,67,0,,0,0,67,,98%
Torrey Smith WR PHI (10),,@KCL 20-27 ,6.6,,0,0,0,,4,8,66,0,,0,0,66,,15%
Tyler Lockett WR SEA (6),,SFW 12-9 ,6.4,,0,0,0,,6,9,64,0,,0,0,110,,49%
Alex Erickson WR CIN (6),,HOUL 9-13 ,6.4,,1,2,0,,4,6,62,0,,0,0,197,,2%
OUTAntonio Brown WR PIT (9),,MINW 26-9 ,6.2,,0,0,0,,5,11,62,0,,0,0,62,,95%
Taywan Taylor WR TEN (8),,@JACW 37-16 ,5.8,,2,16,0,,1,1,42,0,,0,0,58,,9%
IRChris Conley WR KC (10),,PHIW 27-20 ,5.5,,0,0,0,,4,4,55,0,,0,0,55,,7%
Tyrell Williams WR LAC (9),,MIAL 17-19 ,5.4,,0,0,0,,4,4,54,0,,0,0,54,,54%
Josh Bellamy WR CHI (9),,@TBL 7-29 ,5.1,,0,0,0,,4,7,51,0,,0,0,51,,1%
T.Y. Hilton WR IND (11),,ARIL 13-16 ,4.9,,0,0,0,,4,6,49,0,,0,0,49,,95%
Tyreek Hill WR KC (10),,PHIW 27-20 ,4.9,,1,6,0,,4,6,43,0,,0,0,57,,94%
Jamison Crowder WR WAS (5),,@LAW 27-20 ,4.7,,0,0,0,,4,5,47,0,,0,0,60,,74%
QMarquise Goodwin WR SF (11),,@SEAL 9-12 ,4.6,,0,0,0,,3,6,26,0,,0,0,26,,52%
Doug Baldwin WR SEA (6),,SFW 12-9 ,4.4,,0,0,0,,6,9,44,0,,0,0,44,,96%
Rishard Matthews WR TEN (8),,@JACW 37-16 ,4.3,,0,0,0,,3,5,43,0,,0,0,43,,73%
Brandin Cooks WR NE (9),,@NOW 36-20 ,4.3,,2,6,0,,2,4,37,0,,0,0,43,,97%
Eli Rogers WR PIT (9),,MINW 26-9 ,4.3,,0,0,0,,4,7,43,0,,0,0,42,,5%
OUTDeSean Jackson WR TB (1),,CHIW 29-7 ,3.9,,0,0,0,,3,7,39,0,,0,0,39,,79%
IROdell Beckham WR NYG (8),,DETL 10-24 ,3.6,,0,0,0,,4,5,36,0,,0,0,36,,68%
OUTCole Beasley WR DAL (6),,@DENL 17-42 ,3.3,,0,0,0,,4,8,33,0,,0,0,33,,30%
Amari Cooper WR OAK (10),,NYJW 45-20 ,3.3,,0,0,0,,4,5,33,0,,0,0,33,,89%
Laquon Treadwell WR MIN (9),,@PITL 9-26 ,3.3,,0,0,0,,3,6,33,0,,0,0,33,,11%
Cooper Kupp WR LA (8),,WASL 20-27 ,3.3,,0,0,0,,3,6,33,0,,0,0,33,,61%
Eric Decker WR TEN (8),,@JACW 37-16 ,3.2,,0,0,0,,3,5,32,0,,0,0,54,,47%
Mack Hollins WR PHI (10),,@KCL 20-27 ,3.2,,0,0,0,,3,3,32,0,,0,0,32,,7%
Stefon Diggs WR MIN (9),,@PITL 9-26 ,3.1,,1,4,0,,2,6,27,0,,0,0,31,,92%
Kamar Aiken WR IND (11),,ARIL 13-16 ,3.1,,0,0,0,,3,9,31,0,,0,0,31,,4%
IRTerrelle Pryor WR WAS (5),,@LAW 27-20 ,3.1,,0,0,0,,2,4,31,0,,0,0,31,,49%
Brandon LaFell WR CIN (6),,HOUL 9-13 ,3,,0,0,0,,4,7,30,0,,0,0,30,,17%
Sammy Watkins WR LA (8),,WASL 20-27 ,3,,0,0,0,,2,2,30,0,,0,0,30,,85%
IRJordan Matthews WR BUF (6),,@CARL 3-9 ,3,,0,0,0,,3,3,30,0,,0,0,30,,42%
OUTSterling Shepard WR NYG (8),,DETL 10-24 ,3,,2,7,0,,2,4,23,0,,0,0,30,,70%
IRBrittan Golden WR ARI (8),,@INDW 16-13 ,2.9,,0,0,0,,1,2,29,0,,0,0,29,,0%
QRobby Anderson WR NYJ (11),,@OAKL 20-45 ,2.8,,0,0,0,,2,4,28,0,,0,0,28,,79%
Josh Reynolds WR LA (8),,WASL 20-27 ,2.8,,0,0,0,,1,1,28,0,,0,0,28,,6%
Ricardo Louis WR CLE (9),,@BALL 10-24 ,2.7,,0,0,0,,2,2,27,0,,0,0,27,,4%
Tanner Gentry WR CHI (9),,@TBL 7-29 ,2.7,,0,0,0,,2,3,27,0,,0,0,27,,1%
Albert Wilson WR KC (10),,PHIW 27-20 ,2.6,,1,4,0,,2,3,22,0,,0,0,26,,6%
IRPierre Garcon WR SF (11),,@SEAL 9-12 ,2.6,,0,0,0,,3,5,26,0,,0,0,26,,50%
Golden Tate WR DET (7),,@NYGW 24-10 ,2.5,,0,0,0,,4,4,25,0,,0,0,25,,94%
Ted Ginn WR NO (5),,NEL 20-36 ,2.4,,0,0,0,,3,6,24,0,,0,0,40,,69%
Adam Thielen WR MIN (9),,@PITL 9-26 ,2.4,,0,0,0,,5,6,44,0,,1-1,0,44,,91%
QGeronimo Allison WR GB (8),,@ATLL 23-34 ,2.4,,0,0,0,,3,5,24,0,,0,0,24,,5%
Larry Fitzgerald WR ARI (8),,@INDW 16-13 ,2.1,,0,0,0,,3,6,21,0,,0,0,21,,96%
Taylor Gabriel WR ATL (5),,GBW 34-23 ,2.1,,1,7,0,,2,3,14,0,,0,0,21,,18%
Justin Hardy WR ATL (5),,GBW 34-23 ,1.9,,0,0,0,,1,2,19,0,,0,0,19,,2%
IRAndre Holmes WR BUF (6),,@CARL 3-9 ,1.8,,0,0,0,,2,4,18,0,,0,0,18,,3%
Brice Butler WR DAL (6),,@DENL 17-42 ,1.8,,0,0,0,,1,2,18,0,,0,0,18,,5%
OUTDonte Moncrief WR IND (11),,ARIL 13-16 ,1.8,,0,0,0,,2,8,18,0,,0,0,18,,50%
Adam Humphries WR TB (1),,CHIW 29-7 ,1.8,,0,0,0,,2,3,18,0,,0,0,18,,9%
Zay Jones WR BUF (6),,@CARL 3-9 ,1.8,,0,0,0,,2,6,18,0,,0,0,18,,35%
IRBrandon Marshall WR NYG (8),,DETL 10-24 ,1.7,,0,0,0,,1,5,17,0,,0,0,17,,40%
Terrance Williams WR DAL (6),,@DENL 17-42 ,1.7,,0,0,0,,4,5,17,0,,0,0,17,,15%
Tommylee Lewis WR NO (5),,NEL 20-36 ,1.6,,0,0,0,,1,2,16,0,,0,0,16,,1%
Amara Darboh WR SEA (6),,SFW 12-9 ,1.6,,0,0,0,,1,1,16,0,,0,0,16,,3%
OUTChad Williams WR ARI (8),,@INDW 16-13 ,1.5,,0,0,0,,1,2,15,0,,0,0,15,,6%
Jeremy Kerley WR NYJ (11),,@OAKL 20-45 ,1.4,,0,0,0,,3,3,14,0,,0,0,14,,5%
QRoger Lewis WR NYG (8),,DETL 10-24 ,1.3,,0,0,0,,2,2,13,0,,0,0,13,,5%
OUTCody Latimer WR DEN (5),,DALW 42-17 ,1.2,,0,0,0,,2,2,22,0,,1,0,47,,3%
Travis Benjamin WR LAC (9),,MIAL 17-19 ,1.1,,0,0,0,,1,3,11,0,,0,0,34,,28%
Braxton Miller WR HOU (7),,@CINW 13-9 ,1,,0,0,0,,2,3,10,0,,0,0,10,,5%
Corey Coleman WR CLE (9),,@BALL 10-24 ,0.9,,0,0,0,,1,7,9,0,,0,0,9,,51%
Jarius Wright WR MIN (9),,@PITL 9-26 ,0.9,,0,0,0,,1,2,9,0,,0,0,9,,1%
Trevor Davis WR GB (8),,@ATLL 23-34 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,1%
Tavon Austin WR LA (8),,WASL 20-27 ,0.8,,3,8,0,,0,2,0,0,,0,0,26,,13%
Robert Woods WR LA (8),,WASL 20-27 ,0.8,,0,0,0,,1,4,8,0,,0,0,8,,68%
Bennie Fowler WR DEN (5),,DALW 42-17 ,0.8,,0,0,0,,1,3,8,0,,0,0,8,,7%
Kenny Golladay WR DET (7),,@NYGW 24-10 ,0.8,,0,0,0,,1,3,8,0,,0,0,8,,27%
Mike Wallace WR BAL (10),,CLEW 24-10 ,0.7,,0,0,0,,1,3,7,0,,0,0,7,,60%
IRCurtis Samuel WR CAR (11),,BUFW 9-3 ,0.7,,0,0,0,,2,3,7,0,,0,0,7,,14%
Russell Shepard WR CAR (11),,BUFW 9-3 ,0.6,,0,0,0,,1,2,6,0,,0,0,6,,4%
Trent Taylor WR SF (11),,@SEAL 9-12 ,0.6,,0,0,0,,2,4,6,0,,0,0,46,,10%
Michael Campanaro WR BAL (10),,CLEW 24-10 ,0.5,,1,5,0,,0,0,0,0,,0,0,24,,1%
Corey Davis WR TEN (8),,@JACW 37-16 ,0.4,,0,0,0,,1,3,4,0,,0,0,4,,50%
IRCharone Peake WR NYJ (11),,@OAKL 20-45 ,0.3,,0,0,0,,1,1,3,0,,0,0,3,,1%
Keelan Cole WR JAC (8),,TENL 16-37 ,0.3,,0,0,0,,2,3,13,0,,1,0,27,,29%
Kenny Britt WR CLE (9),,@BALL 10-24 ,0.2,,0,0,0,,1,2,2,0,,0,0,2,,36%
Eric Weems WR TEN (8),,@JACW 37-16 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Andre Roberts WR ATL (5),,GBW 34-23 ,0,,0,0,0,,0,1,0,0,,0,0,31,,1%
IRDwayne Harris WR NYG (8),,DETL 10-24 ,0,,0,0,0,,0,0,0,0,,0,0,30,,1%
Dontrelle Inman WR LAC (9),,MIAL 17-19 ,0,,0,0,0,,0,2,0,0,,0,0,0,,12%
Chris Matthews WR BAL (10),,CLEW 24-10 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
IRDe'Anthony Thomas WR KC (10),,PHIW 27-20 ,0,,0,0,0,,0,0,0,0,,0,0,49,,2%
Bernard Reedy WR TB (1),,CHIW 29-7 ,0,,0,0,0,,0,0,0,0,,0,0,17,,0%
Seth Roberts WR OAK (10),,NYJW 45-20 ,0,,0,0,0,,0,1,0,0,,0,0,0,,7%
OUTBreshad Perriman WR BAL (10),,CLEW 24-10 ,0,,0,0,0,,0,4,0,0,,0,0,0,,16%
IRJaelen Strong WR HOU (7),,@CINW 13-9 ,0,,0,0,0,,0,0,0,0,,0,0,0,,2%
Sammie Coates WR CLE (9),,@BALL 10-24 ,0,,0,0,0,,0,4,0,0,,0,0,0,,4%
IRDamiere Byrd WR CAR (11),,BUFW 9-3 ,0,,0,0,0,,0,1,0,0,,0,0,0,,3%
Josh Doctson WR WAS (5),,@LAW 27-20 ,0,,0,0,0,,0,1,0,0,,0,0,0,,50%
Pharoh Cooper WR LA (8),,WASL 20-27 ,0,,0,0,0,,0,0,0,0,,0,0,59,,4%
Jakeem Grant WR MIA (1),,@LACW 19-17 ,0,,0,0,0,,0,0,0,0,,0,0,21,,1%
Johnny Holton WR OAK (10),,NYJW 45-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,1%
OUTTanner McEvoy WR SEA (6),,SFW 12-9 ,0,,0,0,0,,0,2,0,0,,0,0,0,,0%
Chris Godwin WR TB (1),,CHIW 29-7 ,0,,0,0,0,,0,2,0,0,,0,0,0,,11%
Ryan Switzer WR DAL (6),,@DENL 17-42 ,0,,0,0,0,,0,0,0,0,,0,0,19,,4%
Isaiah McKenzie WR DEN (5),,DALW 42-17 ,0,,0,0,0,,0,0,0,0,,0,0,20,,1%
IRVictor Bolden WR SF (11),,@SEAL 9-12 ,0,,0,0,0,,0,0,0,0,,0,0,71,,0%
IRJohn Ross WR CIN (6),,HOUL 9-13 ,-0.8,,1,12,0,,0,0,0,0,,1-1,0,12,,17%
Kaelin Clay WR BUF (6),,@CARL 3-9 ,-1,,0,0,0,,0,0,0,0,,1,0,2,,0%
QQuan Bray WR IND (11),,ARIL 13-16 ,-1,,0,0,0,,0,0,0,0,,1,0,102,,0%
Kalif Raymond WR NYJ (11),,@OAKL 20-45 ,-2,,0,0,0,,0,0,0,0,,1-1,0,51,,0%
