Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Dean Lowry DL GB (8),,TBW 26-20 ,14,,1,3,0,1,0,1,1,,1%
Joey Bosa DL LAC (9),,CLEW 19-10 ,11,,0,7,0,1,1,0,0,,88%
Demarcus Lawrence DL DAL (6),,WASW 38-14 ,10,,0,4,0,2,1,0,0,,82%
Khalil Mack DL OAK (10),,NYGW 24-17 ,8,,1,3,0,1,1,1,0,,92%
Kenny Clark DL GB (8),,TBW 26-20 ,8,,3,3,0,1.5,1,0,0,,6%
OUTBrandon Graham DL PHI (10),,@SEAL 10-24 ,7,,1,4,0,1.5,0,0,0,,58%
Aaron Donald DL LA (8),,@ARIW 32-16 ,7,,0,3,0,2,0,0,0,,73%
Ethan Westbrooks DL LA (8),,@ARIW 32-16 ,7,,1,3,0,2,0,0,0,,1%
Frank Clark DL SEA (6),,PHIW 24-10 ,7,,1,3,0,2,0,0,0,,20%
Austin Johnson DL TEN (8),,HOUW 24-13 ,7,,1,5,0,1,0,0,0,,0%
Patrick Ricard DL BAL (10),,DETW 44-20 ,6.3,,1,0,0,0,0,0,0,,0%
Calais Campbell DL JAC (8),,INDW 30-10 ,6,,0,4,0,1,0,0,0,,89%
Adolphus Washington DL BUF (6),,NEL 3-23 ,6,,2,4,0,1,0,0,0,,1%
Taco Charlton DL DAL (6),,WASW 38-14 ,6,,0,2,0,1,1,0,0,,11%
Cameron Jordan DL NO (5),,CARW 31-21 ,5,,1,5,0,0,0,0,0,,85%
Ezekiel Ansah DL DET (7),,@BALL 20-44 ,5,,0,5,0,0,0,0,0,,43%
Abry Jones DL JAC (8),,INDW 30-10 ,5,,0,3,0,0,1,0,0,,1%
Will Clarke DL TB (1),,@GBL 20-26 ,5,,1,2,0,1.5,0,0,0,,0%
Shelby Harris DL DEN (5),,@MIAL 9-35 ,5,,1,3,0,1,0,0,0,,1%
IRDaQuan Jones DL TEN (8),,HOUW 24-13 ,5,,3,2,0,1.5,0,0,0,,1%
Cassius Marsh DL SF (11),,@CHIW 15-14 ,5,,0,1,0,1,1,0,0,,2%
Denico Autry DL OAK (10),,NYGW 24-17 ,5,,0,3,0,1,0,0,0,,1%
Malcom Brown DL NE (9),,@BUFW 23-3 ,5,,3,4,0,0.5,0,0,0,,5%
Nate Orchard DL CLE (9),,@LACL 10-19 ,5,,0,3,0,0,1,0,0,,0%
Grady Jarrett DL ATL (5),,MINL 9-14 ,5,,2,3,0,1,0,0,0,,10%
IRMatt Longacre DL LA (8),,@ARIW 32-16 ,5,,0,3,0,1,0,0,0,,3%
Tarell Basham DL IND (11),,@JACL 10-30 ,5,,0,1,0,1,1,0,0,,0%
Samson Ebukam DL LA (8),,@ARIW 32-16 ,5,,0,5,0,0,0,0,0,,1%
Kyle Williams DL BUF (6),,NEL 3-23 ,4,,0,2,0,1,0,0,0,,12%
Ndamukong Suh DL MIA (1),,DENW 35-9 ,4,,0,4,0,0,0,0,0,,44%
Kyle Love DL CAR (11),,@NOL 21-31 ,4,,1,2,0,1,0,0,0,,0%
OUTMuhammad Wilkerson DL NYJ (11),,KCW 38-31 ,4,,3,3,0,0.5,0,0,0,,39%
Mario Addison DL CAR (11),,@NOL 21-31 ,4,,0,2,0,1,0,0,0,,33%
Dontari Poe DL ATL (5),,MINL 9-14 ,4,,1,4,0,0,0,0,0,,4%
Melvin Ingram DL LAC (9),,CLEW 19-10 ,4,,0,4,0,0,0,0,0,,81%
Sheldon Richardson DL SEA (6),,PHIW 24-10 ,4,,2,2,0,0,1,0,0,,23%
Bennie Logan DL KC (10),,@NYJL 31-38 ,4,,2,4,0,0,0,0,0,,10%
Jordan Phillips DL MIA (1),,DENW 35-9 ,4,,0,2,0,1,0,0,0,,0%
Darius Philon DL LAC (9),,CLEW 19-10 ,4,,0,2,0,1,0,0,0,,1%
Michael Johnson DL CIN (6),,PITL 20-23 ,3,,1,3,0,0,0,0,0,,10%
Carlos Dunlap DL CIN (6),,PITL 20-23 ,3,,1,1,0,1,0,0,0,,58%
Marcell Dareus DL JAC (8),,INDW 30-10 ,3,,0,3,0,0,0,0,0,,13%
Malik Jackson DL JAC (8),,INDW 30-10 ,3,,1,1,0,1,0,0,0,,22%
Andre Branch DL MIA (1),,DENW 35-9 ,3,,0,1,0,1,0,0,0,,3%
Akiem Hicks DL CHI (9),,SFL 14-15 ,3,,1,3,0,0,0,0,0,,52%
QMichael Brockers DL LA (8),,@ARIW 32-16 ,3,,0,3,0,0,0,0,0,,30%
Damon Harrison DL NYG (8),,@OAKL 17-24 ,3,,3,3,0,0,0,0,0,,36%
Kareem Martin DL ARI (8),,LAL 16-32 ,3,,0,1,1,0,0,0,0,,0%
Tyeler Davison DL NO (5),,CARW 31-21 ,3,,1,3,0,0,0,0,0,,0%
OUTDavid Irving DL DAL (6),,WASW 38-14 ,3,,1,1,0,1,0,0,0,,27%
IRShaq Lawson DL BUF (6),,NEL 3-23 ,3,,1,1,0,1,0,0,0,,11%
A'Shawn Robinson DL DET (7),,@BALL 20-44 ,3,,0,3,0,0,0,0,0,,12%
Jonathan Bullard DL CHI (9),,SFL 14-15 ,3,,1,3,0,0,0,0,0,,1%
Sheldon Day DL SF (11),,@CHIW 15-14 ,3,,0,3,0,0,0,0,0,,0%
Matt Judon DL BAL (10),,DETW 44-20 ,3,,0,1,0,1,0,0,0,,58%
Eddie Yarbrough DL BUF (6),,NEL 3-23 ,3,,0,3,0,0,0,0,0,,1%
Trevon Coley DL CLE (9),,@LACL 10-19 ,3,,1,3,0,0,0,0,0,,1%
Takkarist McKinley DL ATL (5),,MINL 9-14 ,3,,1,1,0,1,0,0,0,,10%
IRVincent Taylor DL MIA (1),,DENW 35-9 ,3,,0,3,0,0,0,0,0,,0%
Julius Peppers DL CAR (11),,@NOL 21-31 ,2,,0,2,0,0,0,0,0,,38%
Chris Baker DL TB (1),,@GBL 20-26 ,2,,1,1,0,0.5,0,0,0,,4%
Gerald McCoy DL TB (1),,@GBL 20-26 ,2,,1,2,0,0,0,0,0,,23%
Geno Atkins DL CIN (6),,PITL 20-23 ,2,,2,2,0,0,0,0,0,,42%
IRJohn Hughes DL NO (5),,CARW 31-21 ,2,,1,2,0,0,0,0,0,,0%
Tyrone Crawford DL DAL (6),,WASW 38-14 ,2,,0,2,0,0,0,0,0,,6%
Mike Daniels DL GB (8),,TBW 26-20 ,2,,4,1,0,0.5,0,0,0,,16%
Olivier Vernon DL NYG (8),,@OAKL 17-24 ,2,,2,2,0,0,0,0,0,,46%
Margus Hunt DL IND (11),,@JACL 10-30 ,2,,1,2,0,0,0,0,0,,1%
Stacy McGee DL WAS (5),,@DALL 14-38 ,2,,3,2,0,0,0,0,0,,1%
