Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Vic Beasley LB ATL (5),,@NOL 13-23 ,2,,0,2,0,0,0,0,0,,32%
Benardrick McKinney LB HOU (7),,PITL 6-34 ,2,,3,2,0,0,0,0,0,,48%
John Timu LB CHI (9),,CLEW 20-3 ,2,,0,2,0,0,0,0,0,,0%
Jatavis Brown LB LAC (9),,@NYJW 14-7 ,2,,1,2,0,0,0,0,0,,38%
Elandon Roberts LB NE (9),,BUFW 37-16 ,2,,4,2,0,0,0,0,0,,5%
Stephen Weatherly LB MIN (9),,@GBW 16-0 ,2,,0,2,0,0,0,0,0,,0%
Terrance Smith LB KC (10),,MIAW 29-13 ,2,,0,2,0,0,0,0,0,,0%
Jarrad Davis LB DET (7),,@CINL 17-26 ,2,,3,2,0,0,0,0,0,,40%
Kendell Beckwith LB TB (1),,@CARL 19-22 ,2,,3,2,0,0,0,0,0,,26%
Duke Riley LB ATL (5),,@NOL 13-23 ,2,,1,2,0,0,0,0,0,,3%
Ahmad Brooks LB GB (8),,MINL 0-16 ,1,,1,1,0,0,0,0,0,,2%
Zak DeOssie LB NYG (8),,@ARIL 0-23 ,1,,0,1,0,0,0,0,0,,0%
Lawrence Timmons LB MIA (1),,@KCL 13-29 ,1,,1,1,0,0,0,0,0,,34%
Dekoda Watson LB SF (11),,JACW 44-33 ,1,,0,1,0,0,0,0,0,,0%
Frank Zombo LB KC (10),,MIAW 29-13 ,1,,0,1,0,0,0,0,0,,1%
Nick Bellore LB DET (7),,@CINL 17-26 ,1,,0,1,0,0,0,0,0,,2%
L.J. Fort LB PIT (9),,@HOUW 34-6 ,1,,0,1,0,0,0,0,0,,0%
Michael Mauti LB NO (5),,ATLW 23-13 ,1,,0,1,0,0,0,0,0,,0%
Lerentee McCray LB JAC (8),,@SFL 33-44 ,1,,0,1,0,0,0,0,0,,0%
LaRoy Reynolds LB ATL (5),,@NOL 13-23 ,1,,0,1,0,0,0,0,0,,0%
Chris McCain LB LAC (9),,@NYJW 14-7 ,1,,0,1,0,0,0,0,0,,2%
Shaq Thompson LB CAR (11),,TBW 22-19 ,1,,4,1,0,0,0,0,0,,14%
Stephone Anthony LB MIA (1),,@KCL 13-29 ,1,,0,1,0,0,0,0,0,,4%
Paul Dawson LB SEA (6),,@DALW 21-12 ,1,,1,1,0,0,0,0,0,,0%
Eli Harold LB SF (11),,JACW 44-33 ,1,,0,1,0,0,0,0,0,,1%
QDavid Mayo LB CAR (11),,TBW 22-19 ,1,,0,1,0,0,0,0,0,,0%
Damien Wilson LB DAL (6),,SEAL 12-21 ,1,,2,1,0,0,0,0,0,,1%
Kyle Emanuel LB LAC (9),,@NYJW 14-7 ,1,,1,0,0,0.5,0,0,0,,1%
Deiontrez Mount LB DEN (5),,@WASL 11-27 ,1,,0,1,0,0,0,0,0,,0%
Nick Dzubnar LB LAC (9),,@NYJW 14-7 ,1,,0,1,0,0,0,0,0,,0%
Mike Hull LB MIA (1),,@KCL 13-29 ,1,,0,1,0,0,0,0,0,,2%
Carlos Thompson LB LA (8),,@TENW 27-23 ,1,,0,1,0,0,0,0,0,,0%
OUTCameron Lynch LB LA (8),,@TENW 27-23 ,1,,0,1,0,0,0,0,0,,0%
De'Vondre Campbell LB ATL (5),,@NOL 13-23 ,1,,2,1,0,0,0,0,0,,22%
Kentrell Brothers LB MIN (9),,@GBW 16-0 ,1,,0,1,0,0,0,0,0,,0%
OUTDevante Bond LB TB (1),,@CARL 19-22 ,1,,0,1,0,0,0,0,0,,0%
Kamu Grugier-Hill LB PHI (10),,OAKW 19-10 ,1,,0,1,0,0,0,0,0,,0%
QPete Robertson LB WAS (5),,DENW 27-11 ,1,,0,1,0,0,0,0,0,,0%
Nicholas Grigsby LB NE (9),,BUFW 37-16 ,1,,0,1,0,0,0,0,0,,0%
Deon Lacey LB BUF (6),,@NEL 16-37 ,1,,0,1,0,0,0,0,0,,0%
Haason Reddick LB ARI (8),,NYGW 23-0 ,1,,0,1,0,0,0,0,0,,17%
OUTMatt Milano LB BUF (6),,@NEL 16-37 ,1,,4,1,0,0,0,0,0,,6%
Vince Biegel LB GB (8),,MINL 0-16 ,1,,0,1,0,0,0,0,0,,1%
Blair Brown LB JAC (8),,@SFL 33-44 ,1,,1,1,0,0,0,0,0,,1%
Marquel Lee LB OAK (10),,@PHIL 10-19 ,1,,0,1,0,0,0,0,0,,3%
Jordan Evans LB CIN (6),,DETW 26-17 ,1,,0,1,0,0,0,0,0,,2%
Hardy Nickerson LB CIN (6),,DETW 26-17 ,1,,2,1,0,0,0,0,0,,0%
Dylan Cole LB HOU (7),,PITL 6-34 ,1,,4,1,0,0,0,0,0,,3%
Brandon Bell LB CIN (6),,DETW 26-17 ,1,,2,1,0,0,0,0,0,,0%
Chase Allen LB MIA (1),,@KCL 13-29 ,1,,0,1,0,0,0,0,0,,0%
Otha Peters LB WAS (5),,DENW 27-11 ,1,,0,1,0,0,0,0,0,,0%
Joseph Jones LB DEN (5),,@WASL 11-27 ,1,,0,1,0,0,0,0,0,,0%
Elvis Dumervil LB SF (11),,JACW 44-33 ,0,,1,0,0,0,0,0,0,,3%
Brian Cushing LB HOU (7),,PITL 6-34 ,0,,1,0,0,0,0,0,0,,6%
Derrick Morgan LB TEN (8),,LAL 23-27 ,0,,1,0,0,0,0,0,0,,5%
Lamarr Houston LB CHI (9),,CLEW 20-3 ,0,,1,0,0,0,0,0,0,,2%
Robert Quinn LB LA (8),,@TENW 27-23 ,0,,1,0,0,0,0,0,0,,17%
Michael Wilhoite LB SEA (6),,@DALW 21-12 ,0,,1,0,0,0,0,0,0,,1%
Alec Ogletree LB LA (8),,@TENW 27-23 ,0,,5,0,0,0,0,0,0,,81%
Paul Worrilow LB DET (7),,@CINL 17-26 ,0,,3,0,0,0,0,0,0,,4%
Kevin Pierre-Louis LB KC (10),,MIAW 29-13 ,0,,0,0,0,0,0,0,0,,1%
IRHau'oli Kikaha LB NO (5),,ATLW 23-13 ,0,,2,0,0,0,0,0,0,,1%
Bryce Hager LB LA (8),,@TENW 27-23 ,0,,1,0,0,0,0,0,0,,0%
Marcus Smith LB SEA (6),,@DALW 21-12 ,0,,1,0,0,0,0,0,0,,0%
Kevin Dodd LB TEN (8),,LAL 23-27 ,0,,1,0,0,0,0,0,0,,0%
Jaylon Smith LB DAL (6),,SEAL 12-21 ,0,,1,0,0,0,0,0,0,,28%
QEric Lee LB NE (9),,BUFW 37-16 ,0,,3,0,0,0,0,0,0,,2%
T.J. Watt LB PIT (9),,@HOUW 34-6 ,0,,2,0,0,0,0,0,0,,45%
Riley Bullough LB TB (1),,@CARL 19-22 ,0,,1,0,0,0,0,0,0,,0%
