Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Lavonte David LB TB (1),,@BUFL 27-30 ,15,,2,12,0,0,1,1,0,,76%
OUTZach Brown LB WAS (5),,@PHIL 24-34 ,13,,3,10,0,1.5,0,0,0,,77%
Deone Bucannon LB ARI (8),,@LAL 0-33 ,13,,1,11,1,0,0,0,0,,34%
Blake Martinez LB GB (8),,NOL 17-26 ,13,,3,13,0,0,0,0,0,,77%
Chris McCain LB LAC (9),,DENW 21-0 ,11,,1,3,0,2,2,0,0,,2%
Darron Lee LB NYJ (11),,@MIAL 28-31 ,11,,2,9,0,0,1,0,0,,41%
De'Vondre Campbell LB ATL (5),,@NEL 7-23 ,11,,1,7,0,1,1,0,0,,22%
Christian Kirksey LB CLE (9),,TENL 9-12 ,10,,9,8,0,0,1,0,0,,75%
Eric Kendricks LB MIN (9),,BALW 24-16 ,10,,3,10,0,0,0,0,0,,58%
Von Miller LB DEN (5),,@LACL 0-21 ,9,,0,5,0,2,0,0,0,,75%
Anthony Barr LB MIN (9),,BALW 24-16 ,9,,4,7,0,1,0,0,0,,24%
Christian Jones LB CHI (9),,CARW 17-3 ,9,,2,9,0,0,0,0,0,,21%
Wesley Woodyard LB TEN (8),,@CLEW 12-9 ,8,,0,8,0,0,0,0,0,,65%
Anthony Hitchens LB DAL (6),,@SFW 40-10 ,8,,0,8,0,0,0,0,0,,15%
Hayes Pullard LB LAC (9),,DENW 21-0 ,8,,0,8,0,0,0,0,0,,13%
Antonio Morrison LB IND (11),,JACL 0-27 ,8,,6,8,0,0,0,0,0,,11%
Lorenzo Alexander LB BUF (6),,TBW 30-27 ,7,,2,7,0,0,0,0,0,,36%
Danny Trevathan LB CHI (9),,CARW 17-3 ,7,,1,3,1,1,0,0,0,,39%
Kyle Van Noy LB NE (9),,ATLW 23-7 ,7,,0,7,0,0,0,0,0,,43%
Telvin Smith LB JAC (8),,@INDW 27-0 ,7,,3,7,0,0,0,0,0,,89%
Todd Davis LB DEN (5),,@LACL 0-21 ,7,,3,7,0,0,0,0,0,,7%
T.J. Watt LB PIT (9),,CINW 29-14 ,7,,1,5,0,1,0,0,0,,45%
Navorro Bowman LB OAK (10),,KCW 31-30 ,6,,5,6,0,0,0,0,0,,60%
K.J. Wright LB SEA (6),,@NYGW 24-7 ,6,,5,6,0,0,0,0,0,,49%
Chandler Jones LB ARI (8),,@LAL 0-33 ,6,,0,4,0,1,0,0,0,,55%
Demario Davis LB NYJ (11),,@MIAL 28-31 ,6,,2,4,0,1,0,0,0,,75%
Bobby Wagner LB SEA (6),,@NYGW 24-7 ,6,,2,6,0,0,0,0,0,,93%
IRKeenan Robinson LB NYG (8),,SEAL 7-24 ,6,,3,6,0,0,0,0,0,,4%
IRA.J. Klein LB NO (5),,@GBW 26-17 ,6,,0,6,0,0,0,0,0,,8%
C.J. Mosley LB BAL (10),,@MINL 16-24 ,6,,3,6,0,0,0,0,0,,91%
Avery Williamson LB TEN (8),,@CLEW 12-9 ,6,,8,6,0,0,0,0,0,,20%
Vic Beasley LB ATL (5),,@NEL 7-23 ,6,,1,4,0,1,0,0,0,,32%
Kwon Alexander LB TB (1),,@BUFL 27-30 ,6,,3,6,0,0,0,0,0,,69%
Myles Jack LB JAC (8),,@INDW 27-0 ,6,,4,4,0,1,0,0,0,,68%
Jaylon Smith LB DAL (6),,@SFW 40-10 ,6,,1,2,0,1,1,0,0,,28%
Deion Jones LB ATL (5),,@NEL 7-23 ,6,,5,6,0,0,0,0,0,,77%
Joe Schobert LB CLE (9),,TENL 9-12 ,6,,4,6,0,0,0,0,0,,61%
OUTMatt Milano LB BUF (6),,TBW 30-27 ,6,,1,4,1,0,0,0,0,,6%
Derrick Morgan LB TEN (8),,@CLEW 12-9 ,5,,1,2,0,1.5,0,0,0,,5%
Sean Lee LB DAL (6),,@SFW 40-10 ,5,,0,5,0,0,0,0,0,,68%
Junior Galette LB WAS (5),,@PHIL 24-34 ,5,,1,4,0,0.5,0,0,0,,1%
Ryan Kerrigan LB WAS (5),,@PHIL 24-34 ,5,,4,2,0,0.5,1,0,0,,27%
IRMason Foster LB WAS (5),,@PHIL 24-34 ,5,,2,4,0,0.5,0,0,0,,15%
Craig Robertson LB NO (5),,@GBW 26-17 ,5,,1,5,0,0,0,0,0,,14%
Najee Goode LB PHI (10),,WASW 34-24 ,5,,0,5,0,0,0,0,0,,0%
IRJamie Collins LB CLE (9),,TENL 9-12 ,5,,2,3,0,1,0,0,0,,44%
IRAlex Okafor LB NO (5),,@GBW 26-17 ,5,,1,3,0,1,0,0,0,,8%
Ray-Ray Armstrong LB SF (11),,DALL 10-40 ,5,,0,5,0,0,0,0,0,,21%
IRRyan Shazier LB PIT (9),,CINW 29-14 ,5,,3,5,0,0,0,0,0,,68%
Preston Brown LB BUF (6),,TBW 30-27 ,5,,6,5,0,0,0,0,0,,38%
