Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Melvin Ingram DL LAC (9),,@NYGW 27-22 ,11,,2,4,0,2,1,1,0,,81%
Kawann Short DL CAR (11),,@DETW 27-24 ,9,,0,3,0,2,1,0,0,,34%
Michael Johnson DL CIN (6),,BUFW 20-16 ,8,,0,4,0,2,0,0,0,,10%
Akiem Hicks DL CHI (9),,MINL 17-20 ,8,,0,4,0,2,0,0,0,,52%
Joey Bosa DL LAC (9),,@NYGW 27-22 ,8,,4,2,0,2,1,0,0,,88%
Linval Joseph DL MIN (9),,@CHIW 20-17 ,7,,0,6,0,0,0,1,0,,34%
Frank Clark DL SEA (6),,@LAW 16-10 ,7,,0,3,0,1,1,0,0,,20%
OUTDavid Irving DL DAL (6),,GBL 31-35 ,7,,2,3,0,2,0,0,0,,27%
OUTBrandon Graham DL PHI (10),,ARIW 34-7 ,6,,0,4,0,1,0,0,0,,58%
Everson Griffen DL MIN (9),,@CHIW 20-17 ,6,,0,2,0,1,1,0,0,,78%
Jurrell Casey DL TEN (8),,@MIAL 10-16 ,6,,1,4,0,1,0,0,0,,28%
Andre Branch DL MIA (1),,TENW 16-10 ,6,,0,2,0,2,0,0,0,,3%
Vinny Curry DL PHI (10),,ARIW 34-7 ,6,,0,4,0,1,0,0,0,,6%
Akeem Spence DL DET (7),,CARL 24-27 ,6,,1,2,0,1,1,0,0,,0%
Khalil Mack DL OAK (10),,BALL 17-30 ,6,,2,6,0,0,0,0,0,,92%
Joel Heath DL HOU (7),,KCL 34-42 ,6,,0,4,0,1,0,0,0,,0%
Myles Garrett DL CLE (9),,NYJL 14-17 ,6,,0,2,0,2,0,0,0,,52%
Clinton McDonald DL TB (1),,NEL 14-19 ,5,,0,3,0,1,0,0,0,,2%
Michael Bennett DL SEA (6),,@LAW 16-10 ,5,,1,3,0,1,0,0,0,,43%
Gerald McCoy DL TB (1),,NEL 14-19 ,5,,1,3,0,1,0,0,0,,23%
Mario Addison DL CAR (11),,@DETW 27-24 ,5,,1,1,0,1,1,0,0,,33%
Darius Philon DL LAC (9),,@NYGW 27-22 ,5,,2,3,0,1,0,0,0,,1%
Jordan Willis DL CIN (6),,BUFW 20-16 ,5,,0,3,0,1,0,0,0,,2%
Julius Peppers DL CAR (11),,@DETW 27-24 ,4,,0,2,0,1,0,0,0,,38%
IRHaloti Ngata DL DET (7),,CARL 24-27 ,4,,0,2,0,1,0,0,0,,2%
Jason Pierre-Paul DL NYG (8),,LACL 22-27 ,4,,0,4,0,0,0,0,0,,79%
Geno Atkins DL CIN (6),,BUFW 20-16 ,4,,1,2,0,1,0,0,0,,42%
Damon Harrison DL NYG (8),,LACL 22-27 ,4,,1,4,0,0,0,0,0,,36%
Ezekiel Ansah DL DET (7),,CARL 24-27 ,4,,0,2,0,1,0,0,0,,43%
IRMatt Longacre DL LA (8),,SEAL 10-16 ,4,,1,2,0,1,0,0,0,,3%
Javon Hargrave DL PIT (9),,JACL 9-30 ,4,,6,4,0,0,0,0,0,,3%
IREmmanuel Ogbah DL CLE (9),,NYJL 14-17 ,4,,1,4,0,0,0,0,0,,20%
QChris Jones DL KC (10),,@HOUW 42-34 ,4,,1,1,0,0.5,1,0,0,,24%
Anthony Zettel DL DET (7),,CARL 24-27 ,4,,1,4,0,0,0,0,0,,30%
James Cowser DL OAK (10),,BALL 17-30 ,4,,2,2,0,0,1,0,0,,0%
