Name,,Opp,FPts,,Cmp,Att,%,Yd,TD,INT,Rat,,Att,Yd,TD,,% Own
Marcus Mariota QB TEN (8),,@KCW 22-21 ,27.45,,19,31,19/31,205,2,1,88.8,,8,46,0,,81%
Alex Smith QB KC (10),,TENL 21-22 ,22.5,,24,33,24/33,264,2,0,116.2,,4,13,0,,87%
Jared Goff QB LA (8),,ATLL 13-26 ,16.95,,24,45,24/45,259,1,0,77.9,,0,0,0,,80%
Matt Ryan QB ATL (5),,@LAW 26-13 ,15.4,,21,30,21/30,218,1,0,101.8,,6,5,0,,95%
Blake Bortles QB JAC (8),,BUF0:192nd,5.15,,6,14,6/14,33,0,0,50.3,,3,35,0,,63%
