Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
OUTRichard Rodgers TE GB (8),,@CHIW 23-16 ,0.8,,0,0,0,,1,1,8,0,,0,0,8,,3%
IRHunter Henry TE LAC (9),,@JACL 17-20 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,76%
Michael Hoomanawanui TE NO (5),,@BUFW 47-10 ,0.4,,0,0,0,,1,1,4,0,,0,0,4,,0%
Tyler Kroft TE CIN (6),,@TENL 20-24 ,0.4,,0,0,0,,1,6,4,0,,0,0,4,,39%
Jeff Heuerman TE DEN (5),,NEL 16-41 ,0.4,,0,0,0,,1,3,4,0,,0,0,4,,1%
Antonio Gates TE LAC (9),,@JACL 17-20 ,0.3,,0,0,0,,1,2,3,0,,0,0,3,,33%
David Njoku TE CLE (9),,@DETL 24-38 ,0.3,,0,0,0,,1,6,3,0,,0,0,3,,26%
A.J. Derby TE DEN (5),,NEL 16-41 ,0.2,,0,0,0,,1,1,2,0,,0,0,2,,4%
Clark Harris TE CIN (6),,@TENL 20-24 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
IRCoby Fleener TE NO (5),,@BUFW 47-10 ,0,,0,0,0,,0,1,0,0,,0,0,0,,44%
Rhett Ellison TE NYG (8),,@SFL 21-31 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Darren Fells TE DET (7),,CLEW 38-24 ,0,,0,0,0,,0,1,0,0,,0,0,0,,4%
IRIfeanyi Momah TE ARI (8),,SEAL 16-22 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Troy Niklas TE ARI (8),,SEAL 16-22 ,0,,0,0,0,,0,2,0,0,,0,0,1,,0%
Ben Koyack TE JAC (8),,LACW 20-17 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Neal Sterling TE NYJ (11),,@TBL 10-15 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
James O'Shaughnessy TE JAC (8),,LACW 20-17 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Jesse James TE PIT (9),,@INDW 20-17 ,0,,0,0,0,,0,2,0,0,,0,0,0,,28%
Ben Braunecker TE CHI (9),,GBL 16-23 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Gerald Everett TE LA (8),,HOUW 33-7 ,0,,0,0,0,,0,2,0,0,,0,0,0,,11%
Jacob Hollister TE NE (9),,@DENW 41-16 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Cethan Carter TE CIN (6),,@TENL 20-24 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Darrell Daniels TE IND (11),,PITL 17-20 ,0,,0,0,0,,0,2,0,0,,0,0,0,,0%
Josh Hill TE NO (5),,@BUFW 47-10 ,-2.2,,0,0,0,,1,1,-2,0,,1-1,0,-2,,1%
