Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Morgan Fox DL LA (8),,@SFW 41-39 ,3,,0,1,0,1,0,0,0,,1%
Michael Pierce DL BAL (10),,@JACL 7-44 ,3,,0,3,0,0,0,0,0,,8%
Jeremiah Valoaga DL DET (7),,ATLL 26-30 ,3,,0,1,0,1,0,0,0,,0%
Clinton McDonald DL TB (1),,@MINL 17-34 ,2,,1,2,0,0,0,0,0,,2%
Tyson Alualu DL PIT (9),,@CHIL 17-23 ,2,,1,2,0,0,0,0,0,,1%
Jerry Hughes DL BUF (6),,DENW 26-16 ,2,,1,2,0,0,0,0,0,,32%
Gerald McCoy DL TB (1),,@MINL 17-34 ,2,,2,2,0,0,0,0,0,,23%
Lawrence Guy DL NE (9),,HOUW 36-33 ,2,,1,2,0,0,0,0,0,,2%
Malik Jackson DL JAC (8),,BALW 44-7 ,2,,1,1,0,0.5,0,0,0,,22%
IRDerek Wolfe DL DEN (5),,@BUFL 16-26 ,2,,1,2,0,0,0,0,0,,11%
Sheldon Richardson DL SEA (6),,@TENL 27-33 ,2,,0,2,0,0,0,0,0,,23%
Bennie Logan DL KC (10),,@LACW 24-10 ,2,,0,2,0,0,0,0,0,,10%
Cornellius Carradine DL SF (11),,LAL 39-41 ,2,,0,2,0,0,0,0,0,,0%
Abry Jones DL JAC (8),,BALW 44-7 ,2,,0,2,0,0,0,0,0,,1%
OUTTimmy Jernigan DL PHI (10),,NYGW 27-24 ,2,,1,2,0,0,0,0,0,,3%
Kerry Wynn DL NYG (8),,@PHIL 24-27 ,2,,0,2,0,0,0,0,0,,0%
Eddie Goldman DL CHI (9),,PITW 23-17 ,2,,0,2,0,0,0,0,0,,5%
Adam Gotsis DL DEN (5),,@BUFL 16-26 ,2,,1,2,0,0,0,0,0,,2%
Adolphus Washington DL BUF (6),,DENW 26-16 ,2,,0,2,0,0,0,0,0,,1%
Yannick Ngakoue DL JAC (8),,BALW 44-7 ,2,,0,2,0,0,0,0,0,,48%
Carl Nassib DL CLE (9),,@INDL 28-31 ,2,,2,2,0,0,0,0,0,,2%
A'Shawn Robinson DL DET (7),,ATLL 26-30 ,2,,1,2,0,0,0,0,0,,12%
QChris Jones DL KC (10),,@LACW 24-10 ,2,,1,2,0,0,0,0,0,,24%
Jonathan Bullard DL CHI (9),,PITW 23-17 ,2,,0,2,0,0,0,0,0,,1%
Dean Lowry DL GB (8),,CINW 27-24 ,2,,0,2,0,0,0,0,0,,1%
QMatt Ioannidis DL WAS (5),,OAKW 27-10 ,2,,1,1,0,0.5,0,0,0,,0%
Trevon Coley DL CLE (9),,@INDL 28-31 ,2,,3,2,0,0,0,0,0,,1%
IRBrian Price DL DAL (6),,@ARIW 28-17 ,2,,1,2,0,0,0,0,0,,0%
IRJonathan Allen DL WAS (5),,OAKW 27-10 ,2,,2,0,0,1,0,0,0,,15%
Dalvin Tomlinson DL NYG (8),,@PHIL 24-27 ,2,,1,2,0,0,0,0,0,,2%
Dawuane Smoot DL JAC (8),,BALW 44-7 ,2,,0,2,0,0,0,0,0,,1%
OUTEli Ankou DL JAC (8),,BALW 44-7 ,2,,0,2,0,0,0,0,0,,0%
Lawrence Thomas DL NYJ (11),,MIAW 20-6 ,1.5,,1,0,0,0,0,0,0,,0%
Tom Johnson DL MIN (9),,TBW 34-17 ,1,,1,1,0,0,0,0,0,,0%
Domata Peko DL DEN (5),,@BUFL 16-26 ,1,,2,1,0,0,0,0,0,,2%
IRCliff Avril DL SEA (6),,@TENL 27-33 ,1,,0,1,0,0,0,0,0,,19%
IRWilliam Hayes DL MIA (1),,@NYJL 6-20 ,1,,0,1,0,0,0,0,0,,4%
OUTRobert Ayers DL TB (1),,@MINL 17-34 ,1,,4,1,0,0,0,0,0,,6%
Steve McLendon DL NYJ (11),,MIAW 20-6 ,1,,0,1,0,0,0,0,0,,2%
Jason Pierre-Paul DL NYG (8),,@PHIL 24-27 ,1,,4,1,0,0,0,0,0,,79%
Geno Atkins DL CIN (6),,@GBL 24-27 ,1,,0,1,0,0,0,0,0,,42%
IRMitch Unrein DL CHI (9),,PITW 23-17 ,1,,0,1,0,0,0,0,0,,0%
OUTMuhammad Wilkerson DL NYJ (11),,MIAW 20-6 ,1,,0,1,0,0,0,0,0,,39%
Stephen Paea DL DAL (6),,@ARIW 28-17 ,1,,0,1,0,0,0,0,0,,1%
Cedric Thornton DL BUF (6),,DENW 26-16 ,1,,1,1,0,0,0,0,0,,1%
Sealver Siliga DL TB (1),,@MINL 17-34 ,1,,2,1,0,0,0,0,0,,0%
Fletcher Cox DL PHI (10),,NYGW 27-24 ,1,,0,1,0,0,0,0,0,,43%
Ryan Davis DL BUF (6),,DENW 26-16 ,1,,0,1,0,0,0,0,0,,0%
Damon Harrison DL NYG (8),,@PHIL 24-27 ,1,,1,1,0,0,0,0,0,,36%
Derrick Shelby DL ATL (5),,@DETW 30-26 ,1,,0,1,0,0,0,0,0,,1%
Kawann Short DL CAR (11),,NOL 13-34 ,1,,1,1,0,0,0,0,0,,34%
OUTJohnathan Hankins DL IND (11),,CLEW 31-28 ,1,,1,1,0,0,0,0,0,,4%
OUTDamontre Moore DL DAL (6),,@ARIW 28-17 ,1,,1,1,0,0,0,0,0,,0%
Cornelius Washington DL DET (7),,ATLL 26-30 ,1,,1,1,0,0,0,0,0,,0%
Quinton Dial DL GB (8),,CINW 27-24 ,1,,0,1,0,0,0,0,0,,0%
OUTBenson Mayowa DL DAL (6),,@ARIW 28-17 ,1,,0,1,0,0,0,0,0,,2%
Alejandro Villanueva DL PIT (9),,@CHIL 17-23 ,1,,0,1,0,0,0,0,0,,0%
Will Clarke DL TB (1),,@MINL 17-34 ,1,,0,1,0,0,0,0,0,,0%
Justin Ellis DL OAK (10),,@WASL 10-27 ,1,,5,1,0,0,0,0,0,,2%
Daniel McCullers DL PIT (9),,@CHIL 17-23 ,1,,0,1,0,0,0,0,0,,0%
Ethan Westbrooks DL LA (8),,@SFW 41-39 ,1,,0,1,0,0,0,0,0,,1%
Denico Autry DL OAK (10),,@WASL 10-27 ,1,,3,1,0,0,0,0,0,,1%
Leonard Williams DL NYJ (11),,MIAW 20-6 ,1,,1,1,0,0,0,0,0,,31%
IRArik Armstead DL SF (11),,LAL 39-41 ,1,,0,1,0,0,0,0,0,,4%
Danielle Hunter DL MIN (9),,TBW 34-17 ,1,,2,1,0,0,0,0,0,,50%
OUTRakeem Nunez-Roches DL KC (10),,@LACW 24-10 ,1,,0,1,0,0,0,0,0,,0%
Tyeler Davison DL NO (5),,@CARW 34-13 ,1,,0,1,0,0,0,0,0,,0%
Darius Philon DL LAC (9),,KCL 10-24 ,1,,1,1,0,0,0,0,0,,1%
Olsen Pierre DL ARI (8),,DALL 17-28 ,1,,0,1,0,0,0,0,0,,1%
QMario Edwards DL OAK (10),,@WASL 10-27 ,1,,0,1,0,0,0,0,0,,11%
Jarran Reed DL SEA (6),,@TENL 27-33 ,1,,0,1,0,0,0,0,0,,4%
Matt Judon DL BAL (10),,@JACL 7-44 ,1,,0,1,0,0,0,0,0,,58%
IRD.J. Reader DL HOU (7),,@NEL 33-36 ,1,,2,1,0,0,0,0,0,,3%
Romeo Okwara DL NYG (8),,@PHIL 24-27 ,1,,0,1,0,0,0,0,0,,0%
Eddie Yarbrough DL BUF (6),,DENW 26-16 ,1,,0,1,0,0,0,0,0,,1%
Taco Charlton DL DAL (6),,@ARIW 28-17 ,1,,0,1,0,0,0,0,0,,11%
Solomon Thomas DL SF (11),,LAL 39-41 ,1,,0,1,0,0,0,0,0,,25%
OUTEddie Vanderdoes DL OAK (10),,@WASL 10-27 ,1,,0,1,0,0,0,0,0,,0%
Jordan Willis DL CIN (6),,@GBL 24-27 ,1,,0,1,0,0,0,0,0,,2%
