Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Kyle Emanuel LB LAC (9),,MIAL 17-19 ,1,,2,1,0,0,0,0,0,,1%
Jonathan Anderson LB CHI (9),,@TBL 7-29 ,1,,0,1,0,0,0,0,0,,0%
IRLeonard Floyd LB CHI (9),,@TBL 7-29 ,1,,2,0,0,0,0,1,0,,15%
Kyler Fackrell LB GB (8),,@ATLL 23-34 ,1,,0,1,0,0,0,0,0,,0%
Kentrell Brothers LB MIN (9),,@PITL 9-26 ,1,,0,1,0,0,0,0,0,,0%
IRAaron Wallace LB TEN (8),,@JACW 37-16 ,1,,0,1,0,0,0,0,0,,0%
Tyler Matakevich LB PIT (9),,MINW 26-9 ,1,,0,1,0,0,0,0,0,,1%
IRJared Norris LB CAR (11),,BUFW 9-3 ,1,,0,1,0,0,0,0,0,,0%
Steve Longa LB DET (7),,@NYGW 24-10 ,1,,0,1,0,0,0,0,0,,0%
Deon Lacey LB BUF (6),,@CARL 3-9 ,1,,0,1,0,0,0,0,0,,0%
Haason Reddick LB ARI (8),,@INDW 16-13 ,1,,6,1,0,0,0,0,0,,17%
OUTTim Williams LB BAL (10),,CLEW 24-10 ,1,,0,1,0,0,0,0,0,,1%
