Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
QClayton Fejedelem DB CIN (6),,@TENL 20-24 ,4,,2,4,0,0,0,0,0,,0%
Cre'von LeBlanc DB CHI (9),,GBL 16-23 ,4,,1,2,0,1,0,0,0,,0%
Andrew Adams DB NYG (8),,@SFL 21-31 ,4,,0,2,0,0,1,0,0,,0%
Marwin Evans DB GB (8),,@CHIW 23-16 ,4,,0,2,0,0,1,0,0,,0%
Jabrill Peppers DB CLE (9),,@DETL 24-38 ,4,,0,4,0,0,0,0,0,,32%
QMarcus Maye DB NYJ (11),,@TBL 10-15 ,4,,0,4,0,0,0,0,0,,15%
Josh Jones DB GB (8),,@CHIW 23-16 ,4,,0,4,0,0,0,0,0,,14%
Xavier Woods DB DAL (6),,@ATLL 7-27 ,4,,2,2,1,0,0,0,0,,1%
Adrian Colbert DB SF (11),,NYGW 31-21 ,4,,0,4,0,0,0,0,0,,1%
Mike Adams DB CAR (11),,MIAW 45-21 ,3,,1,3,0,0,0,0,0,,11%
Tramon Williams DB ARI (8),,SEAL 16-22 ,3,,0,3,0,0,0,0,0,,2%
Glover Quin DB DET (7),,CLEW 38-24 ,3,,2,3,0,0,0,0,0,,61%
Captain Munnerlyn DB CAR (11),,MIAW 45-21 ,3,,0,3,0,0,0,0,0,,1%
QT.J. Ward DB TB (1),,NYJW 15-10 ,3,,0,3,0,0,0,0,0,,27%
OUTTramaine Brock DB MIN (9),,@WASW 38-30 ,3,,0,3,0,0,0,0,0,,1%
Rafael Bush DB NO (5),,@BUFW 47-10 ,3,,1,3,0,0,0,0,0,,1%
Darian Stewart DB DEN (5),,NEL 16-41 ,3,,3,3,0,0,0,0,0,,5%
Barry Church DB JAC (8),,LACW 20-17 ,3,,0,3,0,0,0,0,0,,63%
IRRichard Sherman DB SEA (6),,@ARIW 22-16 ,3,,1,3,0,0,0,0,0,,11%
Stephon Gilmore DB NE (9),,@DENW 41-16 ,3,,0,3,0,0,0,0,0,,4%
George Iloka DB CIN (6),,@TENL 20-24 ,3,,4,3,0,0,0,0,0,,4%
OUTCoty Sensabaugh DB PIT (9),,@INDW 20-17 ,3,,0,3,0,0,0,0,0,,0%
Eddie Pleasant DB HOU (7),,@LAL 7-33 ,3,,0,3,0,0,0,0,0,,1%
Johnathan Cyprien DB TEN (8),,CINW 24-20 ,3,,1,3,0,0,0,0,0,,44%
Logan Ryan DB TEN (8),,CINW 24-20 ,3,,1,3,0,0,0,0,0,,18%
Nickell Robey DB LA (8),,HOUW 33-7 ,3,,1,3,0,0,0,0,0,,2%
Bradley McDougald DB SEA (6),,@ARIW 22-16 ,3,,1,3,0,0,0,0,0,,12%
Malcolm Butler DB NE (9),,@DENW 41-16 ,3,,0,3,0,0,0,0,0,,17%
OUTDamarious Randall DB GB (8),,@CHIW 23-16 ,3,,0,3,0,0,0,0,0,,7%
Kevin Johnson DB HOU (7),,@LAL 7-33 ,3,,1,3,0,0,0,0,0,,1%
Quandre Diggs DB DET (7),,CLEW 38-24 ,3,,3,3,0,0,0,0,0,,2%
Justin Coleman DB SEA (6),,@ARIW 22-16 ,3,,1,3,0,0,0,0,0,,1%
Kurtis Drummond DB HOU (7),,@LAL 7-33 ,3,,0,3,0,0,0,0,0,,0%
IRCorey Moore DB HOU (7),,@LAL 7-33 ,3,,0,3,0,0,0,0,0,,0%
Jalen Ramsey DB JAC (8),,LACW 20-17 ,3,,1,3,0,0,0,0,0,,26%
Kendall Fuller DB WAS (5),,MINL 30-38 ,3,,1,3,0,0,0,0,0,,2%
Xavien Howard DB MIA (1),,@CARL 21-45 ,3,,0,3,0,0,0,0,0,,4%
Anthony Brown DB DAL (6),,@ATLL 7-27 ,3,,1,3,0,0,0,0,0,,2%
Mike Hilton DB PIT (9),,@INDW 20-17 ,3,,0,3,0,0,0,0,0,,1%
Jonathan Jones DB NE (9),,@DENW 41-16 ,3,,1,3,0,0,0,0,0,,0%
Brian Poole DB ATL (5),,DALW 27-7 ,3,,0,3,0,0,0,0,0,,5%
Tre'Davious White DB BUF (6),,NOL 10-47 ,3,,1,3,0,0,0,0,0,,41%
Ahkello Witherspoon DB SF (11),,NYGW 31-21 ,3,,0,3,0,0,0,0,0,,0%
John Johnson DB LA (8),,HOUW 33-7 ,3,,1,3,0,0,0,0,0,,3%
OUTDeAngelo Hall DB WAS (5),,MINL 30-38 ,2,,1,2,0,0,0,0,0,,2%
IRAdam Jones DB CIN (6),,@TENL 20-24 ,2,,1,2,0,0,0,0,0,,4%
Michael Mitchell DB PIT (9),,@INDW 20-17 ,2,,2,2,0,0,0,0,0,,4%
Jason McCourty DB CLE (9),,@DETL 24-38 ,2,,1,2,0,0,0,0,0,,26%
Kurt Coleman DB CAR (11),,MIAW 45-21 ,2,,0,2,0,0,0,0,0,,29%
OUTAlterraun Verner DB MIA (1),,@CARL 21-45 ,2,,0,2,0,0,0,0,0,,1%
Andrew Sendejo DB MIN (9),,@WASW 38-30 ,2,,2,2,0,0,0,0,0,,14%
Jeremy Lane DB SEA (6),,@ARIW 22-16 ,2,,0,2,0,0,0,0,0,,0%
IRJanoris Jenkins DB NYG (8),,@SFL 21-31 ,2,,0,2,0,0,0,0,0,,11%
Chris Banjo DB NO (5),,@BUFW 47-10 ,2,,0,2,0,0,0,0,0,,0%
QXavier Rhodes DB MIN (9),,@WASW 38-30 ,2,,0,2,0,0,0,0,0,,11%
Jamar Taylor DB CLE (9),,@DETL 24-38 ,2,,0,2,0,0,0,0,0,,2%
Duron Harmon DB NE (9),,@DENW 41-16 ,2,,0,2,0,0,0,0,0,,0%
Ha Ha Clinton-Dix DB GB (8),,@CHIW 23-16 ,2,,1,2,0,0,0,0,0,,64%
Bradley Roby DB DEN (5),,NEL 16-41 ,2,,0,2,0,0,0,0,0,,3%
Lamarcus Joyner DB LA (8),,HOUW 33-7 ,2,,1,2,0,0,0,0,0,,15%
Ricardo Allen DB ATL (5),,DALW 27-7 ,2,,0,2,0,0,0,0,0,,5%
Marcus Williams DB HOU (7),,@LAL 7-33 ,2,,0,2,0,0,0,0,0,,0%
IRLandon Collins DB NYG (8),,@SFL 21-31 ,2,,5,2,0,0,0,0,0,,86%
Deshazor Everett DB WAS (5),,MINL 30-38 ,2,,1,2,0,0,0,0,0,,1%
Brandon King DB NE (9),,@DENW 41-16 ,2,,0,2,0,0,0,0,0,,0%
IRVernon Hargreaves DB TB (1),,NYJW 15-10 ,2,,1,2,0,0,0,0,0,,12%
Artie Burns DB PIT (9),,@INDW 20-17 ,2,,0,2,0,0,0,0,0,,3%
T.J. Green DB IND (11),,PITL 17-20 ,2,,0,2,0,0,0,0,0,,1%
IRLeShaun Sims DB TEN (8),,CINW 24-20 ,2,,0,2,0,0,0,0,0,,1%
Blake Countess DB LA (8),,HOUW 33-7 ,2,,0,0,1,0,0,0,0,,1%
QWill Parks DB DEN (5),,NEL 16-41 ,2,,0,2,0,0,0,0,0,,0%
DeAndre Houston-Carson DB CHI (9),,GBL 16-23 ,2,,0,2,0,0,0,0,0,,0%
Trevor Williams DB LAC (9),,@JACL 17-20 ,2,,1,2,0,0,0,0,0,,3%
De'Vante Harris DB NO (5),,@BUFW 47-10 ,2,,0,2,0,0,0,0,0,,0%
Matthias Farley DB IND (11),,PITL 17-20 ,2,,3,2,0,0,0,0,0,,33%
Jourdan Lewis DB DAL (6),,@ATLL 7-27 ,2,,0,2,0,0,0,0,0,,3%
IRKevin King DB GB (8),,@CHIW 23-16 ,2,,0,2,0,0,0,0,0,,3%
Nate Hairston DB IND (11),,PITL 17-20 ,2,,0,2,0,0,0,0,0,,1%
Terence Newman DB MIN (9),,@WASW 38-30 ,1,,2,1,0,0,0,0,0,,1%
William Gay DB PIT (9),,@INDW 20-17 ,1,,0,1,0,0,0,0,0,,1%
Leon Hall DB SF (11),,NYGW 31-21 ,1,,0,1,0,0,0,0,0,,0%
Dominique Rodgers-Cromartie DB NYG (8),,@SFL 21-31 ,1,,0,1,0,0,0,0,0,,7%
Darius Butler DB IND (11),,PITL 17-20 ,1,,0,1,0,0,0,0,0,,1%
Prince Amukamara DB CHI (9),,GBL 16-23 ,1,,0,1,0,0,0,0,0,,3%
Patrick Peterson DB ARI (8),,SEAL 16-22 ,1,,0,1,0,0,0,0,0,,12%
Marcus Gilchrist DB HOU (7),,@LAL 7-33 ,1,,1,1,0,0,0,0,0,,2%
Morris Claiborne DB NYJ (11),,@TBL 10-15 ,1,,0,1,0,0,0,0,0,,2%
Casey Hayward DB LAC (9),,@JACL 17-20 ,1,,0,1,0,0,0,0,0,,14%
Josh Robinson DB TB (1),,NYJW 15-10 ,1,,0,1,0,0,0,0,0,,0%
IRNate Ebner DB NE (9),,@DENW 41-16 ,1,,0,1,0,0,0,0,0,,0%
Peyton Thompson DB JAC (8),,LACW 20-17 ,1,,0,1,0,0,0,0,0,,0%
IRMichael Thomas DB MIA (1),,@CARL 21-45 ,1,,1,1,0,0,0,0,0,,0%
Desmond Trufant DB ATL (5),,DALW 27-7 ,1,,0,1,0,0,0,0,0,,7%
D.J. Hayden DB DET (7),,CLEW 38-24 ,1,,1,1,0,0,0,0,0,,2%
Robert Alford DB ATL (5),,DALW 27-7 ,1,,0,1,0,0,0,0,0,,10%
Terrence Brooks DB NYJ (11),,@TBL 10-15 ,1,,0,1,0,0,0,0,0,,0%
Aaron Colvin DB JAC (8),,LACW 20-17 ,1,,2,1,0,0,0,0,0,,1%
Bashaud Breeland DB WAS (5),,MINL 30-38 ,1,,2,1,0,0,0,0,0,,11%
Trae Waynes DB MIN (9),,@WASW 38-30 ,1,,0,1,0,0,0,0,0,,30%
Jordan Richards DB NE (9),,@DENW 41-16 ,1,,0,1,0,0,0,0,0,,1%
P.J. Williams DB NO (5),,@BUFW 47-10 ,1,,0,1,0,0,0,0,0,,3%
Derron Smith DB CLE (9),,@DETL 24-38 ,1,,0,1,0,0,0,0,0,,0%
Bobby McCain DB MIA (1),,@CARL 21-45 ,1,,2,1,0,0,0,0,0,,1%
Jermaine Whitehead DB GB (8),,@CHIW 23-16 ,1,,1,1,0,0,0,0,0,,0%
SUSEli Apple DB NYG (8),,@SFL 21-31 ,1,,1,1,0,0,0,0,0,,11%
Daryl Worley DB CAR (11),,MIAW 45-21 ,1,,0,1,0,0,0,0,0,,6%
Miles Killebrew DB DET (7),,CLEW 38-24 ,1,,0,1,0,0,0,0,0,,11%
OUTRashard Robinson DB NYJ (11),,@TBL 10-15 ,1,,0,1,0,0,0,0,0,,2%
QKevon Seymour DB CAR (11),,MIAW 45-21 ,1,,0,1,0,0,0,0,0,,0%
Kavon Frazier DB DAL (6),,@ATLL 7-27 ,1,,0,1,0,0,0,0,0,,0%
Jarrod Wilson DB JAC (8),,LACW 20-17 ,1,,0,1,0,0,0,0,0,,0%
Briean Boddy-Calhoun DB CLE (9),,@DETL 24-38 ,1,,0,1,0,0,0,0,0,,1%
Michael Jordan DB CLE (9),,@DETL 24-38 ,1,,0,1,0,0,0,0,0,,0%
Ken Crawley DB NO (5),,@BUFW 47-10 ,1,,0,1,0,0,0,0,0,,3%
Charles Washington DB DET (7),,CLEW 38-24 ,1,,0,1,0,0,0,0,0,,0%
Javien Elliott DB TB (1),,NYJW 15-10 ,1,,0,1,0,0,0,0,0,,0%
Marcus Williams DB NO (5),,@BUFW 47-10 ,1,,0,1,0,0,0,0,0,,4%
Rayshawn Jenkins DB LAC (9),,@JACL 17-20 ,1,,0,1,0,0,0,0,0,,0%
IRRudy Ford DB ARI (8),,SEAL 16-22 ,1,,0,1,0,0,0,0,0,,0%
Greg Mabin DB SF (11),,NYGW 31-21 ,1,,0,1,0,0,0,0,0,,0%
Michael Davis DB LAC (9),,@JACL 17-20 ,1,,0,1,0,0,0,0,0,,0%
IRTyvon Branch DB ARI (8),,SEAL 16-22 ,0,,0,0,0,0,0,0,0,,38%
Brice McCain DB TEN (8),,CINW 24-20 ,0,,0,0,0,0,0,0,0,,0%
Marcus Sherels DB MIN (9),,@WASW 38-30 ,0,,0,0,0,0,0,0,0,,1%
Chris Conte DB TB (1),,NYJW 15-10 ,0,,1,0,0,0,0,0,0,,25%
Colin Jones DB CAR (11),,MIAW 45-21 ,0,,1,0,0,0,0,0,0,,0%
Keith Tandy DB TB (1),,NYJW 15-10 ,0,,1,0,0,0,0,0,0,,6%
Leonard Johnson DB BUF (6),,NOL 10-47 ,0,,1,0,0,0,0,0,0,,1%
Kemal Ishmael DB ATL (5),,DALW 27-7 ,0,,2,0,0,0,0,0,0,,1%
Jayron Kearse DB MIN (9),,@WASW 38-30 ,0,,2,0,0,0,0,0,0,,0%
Shaquill Griffin DB SEA (6),,@ARIW 22-16 ,0,,0,0,0,0,0,0,0,,7%
Jamal Agnew DB DET (7),,CLEW 38-24 ,0,,0,0,0,0,0,0,0,,6%
Lenzy Pipkins DB GB (8),,@CHIW 23-16 ,0,,1,0,0,0,0,0,0,,0%
