Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Chris Baker DL TB (1),,CARL 3-17 ,3,,0,3,0,0,0,0,0,,4%
OUTBrandon Graham DL PHI (10),,SFW 33-10 ,3,,1,1,0,1,0,0,0,,58%
Ndamukong Suh DL MIA (1),,@BALL 0-40 ,3,,2,3,0,0,0,0,0,,44%
Earl Mitchell DL SF (11),,@PHIL 10-33 ,3,,0,1,0,1,0,0,0,,1%
Everson Griffen DL MIN (9),,@CLEW 33-16 ,3,,0,1,0,1,0,0,0,,78%
IRMitch Unrein DL CHI (9),,@NOL 12-20 ,3,,0,3,0,0,0,0,0,,0%
Cameron Jordan DL NO (5),,CHIW 20-12 ,3,,2,2,0,0.5,0,0,0,,85%
Dontari Poe DL ATL (5),,@NYJW 25-20 ,3,,2,2,0,0.5,0,0,0,,4%
Fletcher Cox DL PHI (10),,SFW 33-10 ,3,,1,1,0,1,0,0,0,,43%
Shelby Harris DL DEN (5),,@KCL 19-29 ,3,,0,3,0,0,0,0,0,,1%
Leonard Williams DL NYJ (11),,ATLL 20-25 ,3,,1,3,0,0,0,0,0,,31%
Danielle Hunter DL MIN (9),,@CLEW 33-16 ,3,,0,1,0,0,1,0,0,,50%
Trey Flowers DL NE (9),,LACW 21-13 ,3,,0,3,0,0,0,0,0,,44%
Darius Philon DL LAC (9),,@NEL 13-21 ,3,,1,1,0,1,0,0,0,,1%
Jarran Reed DL SEA (6),,HOUW 41-38 ,3,,2,3,0,0,0,0,0,,4%
Ufomba Kamalu DL HOU (7),,@SEAL 38-41 ,3,,1,1,0,1,0,0,0,,0%
James Cowser DL OAK (10),,@BUFL 14-34 ,3,,1,3,0,0,0,0,0,,0%
QTrey Hendrickson DL NO (5),,CHIW 20-12 ,3,,1,1,0,1,0,0,0,,1%
Tarell Basham DL IND (11),,@CINL 23-24 ,3,,1,1,0,1,0,0,0,,0%
Carl Lawson DL CIN (6),,INDW 24-23 ,3,,0,1,0,1,0,0,0,,6%
Domata Peko DL DEN (5),,@KCL 19-29 ,2,,1,1,0,0,0,1,0,,2%
Ahtyba Rubin DL ATL (5),,@NYJW 25-20 ,2,,0,2,0,0,0,0,0,,1%
OUTRobert Ayers DL TB (1),,CARL 3-17 ,2,,0,2,0,0,0,0,0,,6%
OUTEvander Hood DL WAS (5),,DALL 19-33 ,2,,0,2,0,0,0,0,0,,0%
Gerald McCoy DL TB (1),,CARL 3-17 ,2,,0,2,0,0,0,0,0,,23%
Adrian Clayborn DL ATL (5),,@NYJW 25-20 ,2,,0,2,0,0,0,0,0,,23%
Allen Bailey DL KC (10),,DENW 29-19 ,2,,1,2,0,0,0,0,0,,7%
Cedric Thornton DL BUF (6),,OAKW 34-14 ,2,,0,2,0,0,0,0,0,,1%
Melvin Ingram DL LAC (9),,@NEL 13-21 ,2,,0,2,0,0,0,0,0,,81%
William Gholston DL TB (1),,CARL 3-17 ,2,,1,2,0,0,0,0,0,,7%
Khalil Mack DL OAK (10),,@BUFL 14-34 ,2,,0,2,0,0,0,0,0,,92%
OUTTimmy Jernigan DL PHI (10),,SFW 33-10 ,2,,0,2,0,0,0,0,0,,3%
Kony Ealy DL NYJ (11),,ATLL 20-25 ,2,,0,2,0,0,0,0,0,,7%
Chris Smith DL CIN (6),,INDW 24-23 ,2,,1,2,0,0,0,0,0,,1%
Cassius Marsh DL NE (9),,LACW 21-13 ,2,,0,2,0,0,0,0,0,,2%
Danny Shelton DL CLE (9),,MINL 16-33 ,2,,1,2,0,0,0,0,0,,4%
Richard Ash DL DAL (6),,@WASW 33-19 ,2,,0,2,0,0,0,0,0,,0%
QMario Edwards DL OAK (10),,@BUFL 14-34 ,2,,0,2,0,0,0,0,0,,11%
Javon Hargrave DL PIT (9),,@DETW 20-15 ,2,,0,2,0,0,0,0,0,,3%
A'Shawn Robinson DL DET (7),,PITL 15-20 ,2,,2,2,0,0,0,0,0,,12%
David Onyemata DL NO (5),,CHIW 20-12 ,2,,3,2,0,0,0,0,0,,0%
Matt Judon DL BAL (10),,MIAW 40-0 ,2,,0,2,0,0,0,0,0,,58%
IRD.J. Reader DL HOU (7),,@SEAL 38-41 ,2,,4,2,0,0,0,0,0,,3%
Eddie Yarbrough DL BUF (6),,OAKW 34-14 ,2,,0,2,0,0,0,0,0,,1%
Destiny Vaeao DL PHI (10),,SFW 33-10 ,2,,0,2,0,0,0,0,0,,0%
Michael Pierce DL BAL (10),,MIAW 40-0 ,2,,0,2,0,0,0,0,0,,8%
Anthony Lanier DL WAS (5),,DALL 19-33 ,2,,1,2,0,0,0,0,0,,2%
OUTDerek Barnett DL PHI (10),,SFW 33-10 ,2,,0,2,0,0,0,0,0,,21%
Caleb Brantley DL CLE (9),,MINL 16-33 ,2,,0,2,0,0,0,0,0,,1%
Lawrence Thomas DL NYJ (11),,ATLL 20-25 ,1.1,,0,0,0,0,0,0,0,,0%
Tony McDaniel DL SF (11),,@PHIL 10-33 ,1,,0,1,0,0,0,0,0,,0%
Kyle Williams DL BUF (6),,OAKW 34-14 ,1,,1,1,0,0,0,0,0,,12%
IRWilliam Hayes DL MIA (1),,@BALL 0-40 ,1,,0,1,0,0,0,0,0,,4%
Michael Johnson DL CIN (6),,INDW 24-23 ,1,,0,1,0,0,0,0,0,,10%
Clinton McDonald DL TB (1),,CARL 3-17 ,1,,1,1,0,0,0,0,0,,2%
Jerry Hughes DL BUF (6),,OAKW 34-14 ,1,,1,1,0,0,0,0,0,,32%
Kyle Love DL CAR (11),,@TBW 17-3 ,1,,2,0,0,0.5,0,0,0,,0%
Lawrence Guy DL NE (9),,LACW 21-13 ,1,,4,1,0,0,0,0,0,,2%
IRDerek Wolfe DL DEN (5),,@KCL 19-29 ,1,,1,1,0,0,0,0,0,,11%
Derrick Shelby DL ATL (5),,@NYJW 25-20 ,1,,3,1,0,0,0,0,0,,1%
Ezekiel Ansah DL DET (7),,PITL 15-20 ,1,,1,1,0,0,0,0,0,,43%
Datone Jones DL SF (11),,@PHIL 10-33 ,1,,1,1,0,0,0,0,0,,0%
Stacy McGee DL WAS (5),,DALL 19-33 ,1,,0,1,0,0,0,0,0,,1%
Akeem Spence DL DET (7),,PITL 15-20 ,1,,0,1,0,0,0,0,0,,0%
Wes Horton DL CAR (11),,@TBW 17-3 ,1,,0,1,0,0,0,0,0,,0%
OUTBenson Mayowa DL DAL (6),,@WASW 33-19 ,1,,0,1,0,0,0,0,0,,2%
OUTKhyri Thornton DL DET (7),,PITL 15-20 ,1,,0,1,0,0,0,0,0,,0%
OUTShamar Stephen DL MIN (9),,@CLEW 33-16 ,1,,0,1,0,0,0,0,0,,0%
Tenny Palepoi DL LAC (9),,@NEL 13-21 ,1,,1,1,0,0,0,0,0,,0%
Carl Davis DL BAL (10),,MIAW 40-0 ,1,,0,1,0,0,0,0,0,,0%
Jordan Phillips DL MIA (1),,@BALL 0-40 ,1,,0,1,0,0,0,0,0,,0%
Ryan Russell DL TB (1),,CARL 3-17 ,1,,0,1,0,0,0,0,0,,0%
IRChristian Covington DL HOU (7),,@SEAL 38-41 ,1,,0,1,0,0,0,0,0,,0%
OUTRakeem Nunez-Roches DL KC (10),,DENW 29-19 ,1,,2,0,0,0.5,0,0,0,,0%
Tyeler Davison DL NO (5),,CHIW 20-12 ,1,,1,1,0,0,0,0,0,,0%
Leterrius Walton DL PIT (9),,@DETW 20-15 ,1,,0,1,0,0,0,0,0,,0%
T.Y. McGill DL CLE (9),,MINL 16-33 ,1,,0,1,0,0,0,0,0,,0%
Adam Gotsis DL DEN (5),,@KCL 19-29 ,1,,0,1,0,0,0,0,0,,2%
QChris Jones DL KC (10),,DENW 29-19 ,1,,2,1,0,0,0,0,0,,24%
Hassan Ridgeway DL IND (11),,@CINL 23-24 ,1,,0,1,0,0,0,0,0,,0%
Taco Charlton DL DAL (6),,@WASW 33-19 ,1,,0,1,0,0,0,0,0,,11%
Charles Harris DL MIA (1),,@BALL 0-40 ,1,,0,1,0,0,0,0,0,,5%
Solomon Thomas DL SF (11),,@PHIL 10-33 ,1,,1,1,0,0,0,0,0,,25%
Jordan Willis DL CIN (6),,INDW 24-23 ,1,,0,1,0,0,0,0,0,,2%
Chris Wormley DL BAL (10),,MIAW 40-0 ,1,,0,1,0,0,0,0,0,,1%
IRNazair Jones DL SEA (6),,HOUW 41-38 ,1,,2,1,0,0,0,0,0,,1%
Ryan Glasgow DL CIN (6),,INDW 24-23 ,1,,0,1,0,0,0,0,0,,0%
Davon Godchaux DL MIA (1),,@BALL 0-40 ,1,,3,1,0,0,0,0,0,,1%
Jeremiah Ledbetter DL DET (7),,PITL 15-20 ,1,,0,1,0,0,0,0,0,,0%
OUTTreyvon Hester DL OAK (10),,@BUFL 14-34 ,1,,0,1,0,0,0,0,0,,0%
Adam Butler DL NE (9),,LACW 21-13 ,1,,1,1,0,0,0,0,0,,0%
Jeremiah Valoaga DL DET (7),,PITL 15-20 ,1,,0,1,0,0,0,0,0,,0%
Patrick Ricard DL BAL (10),,MIAW 40-0 ,0.1,,0,0,0,0,0,0,0,,0%
Charles Johnson DL CAR (11),,@TBW 17-3 ,0,,0,0,0,0,0,0,0,,5%
Chris Long DL PHI (10),,SFW 33-10 ,0,,0,0,0,0,0,0,0,,5%
Pat Sims DL CIN (6),,INDW 24-23 ,0,,3,0,0,0,0,0,0,,0%
Cameron Wake DL MIA (1),,@BALL 0-40 ,0,,2,0,0,0,0,0,0,,43%
Al Woods DL IND (11),,@CINL 23-24 ,0,,1,0,0,0,0,0,0,,1%
IRJohn Hughes DL NO (5),,CHIW 20-12 ,0,,1,0,0,0,0,0,0,,0%
Ryan Davis DL BUF (6),,OAKW 34-14 ,0,,2,0,0,0,0,0,0,,0%
Sheldon Richardson DL SEA (6),,HOUW 41-38 ,0,,1,0,0,0,0,0,0,,23%
Cornelius Washington DL DET (7),,PITL 15-20 ,0,,0,0,0,0,0,0,0,,0%
OUTFreddie Bishop DL NYJ (11),,ATLL 20-25 ,0,,1,0,0,0,0,0,0,,0%
Terrence Fede DL MIA (1),,@BALL 0-40 ,0,,1,0,0,0,0,0,0,,0%
Eddie Goldman DL CHI (9),,@NOL 12-20 ,0,,4,0,0,0,0,0,0,,5%
