Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Eric Weddle DB BAL (10),,DETW 44-20 ,16,,1,2,1,1,1,0,1,,58%
IRJustin Simmons DB DEN (5),,@MIAL 9-35 ,14,,3,4,1,0,0,0,1,,18%
Xavien Howard DB MIA (1),,DENW 35-9 ,11,,0,1,2,0,0,0,1,,4%
Micah Hyde DB BUF (6),,NEL 3-23 ,10,,2,10,0,0,0,0,0,,46%
Jason McCourty DB CLE (9),,@LACL 10-19 ,9,,0,9,0,0,0,0,0,,26%
Kyle Fuller DB CHI (9),,SFL 14-15 ,8,,1,6,1,0,0,0,0,,10%
Ricardo Allen DB ATL (5),,MINL 9-14 ,8,,2,8,0,0,0,0,0,,5%
IRLandon Collins DB NYG (8),,@OAKL 17-24 ,8,,2,7,0,0,0,1,0,,86%
Budda Baker DB ARI (8),,LAL 16-32 ,8,,1,8,0,0,0,0,0,,31%
Desmond King DB LAC (9),,CLEW 19-10 ,8,,0,6,0,1,0,0,0,,39%
Mike Adams DB CAR (11),,@NOL 21-31 ,7,,1,5,0,0,1,0,0,,11%
Dre Kirkpatrick DB CIN (6),,PITL 20-23 ,7,,0,7,0,0,0,0,0,,4%
Trumaine Johnson DB LA (8),,@ARIW 32-16 ,7,,0,7,0,0,0,0,0,,33%
A.J. Bouye DB JAC (8),,INDW 30-10 ,7,,0,7,0,0,0,0,0,,17%
Bradley McDougald DB SEA (6),,PHIW 24-10 ,7,,5,7,0,0,0,0,0,,12%
Ha Ha Clinton-Dix DB GB (8),,TBW 26-20 ,7,,2,7,0,0,0,0,0,,64%
Malcolm Butler DB NE (9),,@BUFW 23-3 ,7,,1,7,0,0,0,0,0,,17%
Steven Nelson DB KC (10),,@NYJL 31-38 ,7,,2,7,0,0,0,0,0,,2%
Marlon Humphrey DB BAL (10),,DETW 44-20 ,7,,2,5,1,0,0,0,0,,3%
Byron Maxwell DB SEA (6),,PHIW 24-10 ,6,,3,4,1,0,0,0,0,,2%
OUTCoty Sensabaugh DB PIT (9),,@CINW 23-20 ,6,,1,6,0,0,0,0,0,,0%
Jeff Heath DB DAL (6),,WASW 38-14 ,6,,0,4,1,0,0,0,0,,11%
Bradley Roby DB DEN (5),,@MIAL 9-35 ,6,,1,3,0,0,1,1,0,,3%
Lamarcus Joyner DB LA (8),,@ARIW 32-16 ,6,,1,4,1,0,0,0,0,,15%
Andre Hal DB HOU (7),,@TENL 13-24 ,6,,1,4,0,0,1,0,0,,3%
Brandon Dixon DB NYG (8),,@OAKL 17-24 ,6,,2,4,0,0,1,0,0,,0%
Daniel Sorensen DB KC (10),,@NYJL 31-38 ,6,,5,6,0,0,0,0,0,,39%
Jalen Ramsey DB JAC (8),,INDW 30-10 ,6,,1,4,1,0,0,0,0,,26%
Kevin Byard DB TEN (8),,HOUW 24-13 ,6,,3,6,0,0,0,0,0,,54%
Tre'Davious White DB BUF (6),,NEL 3-23 ,6,,1,4,1,0,0,0,0,,41%
IRJustin Evans DB TB (1),,@GBL 20-26 ,6,,2,4,1,0,0,0,0,,14%
Brent Grimes DB TB (1),,@GBL 20-26 ,5,,0,5,0,0,0,0,0,,7%
Tramon Williams DB ARI (8),,LAL 16-32 ,5,,0,5,0,0,0,0,0,,2%
Darian Stewart DB DEN (5),,@MIAL 9-35 ,5,,0,5,0,0,0,0,0,,5%
OUTRodney McLeod DB PHI (10),,@SEAL 10-24 ,5,,0,5,0,0,0,0,0,,15%
QXavier Rhodes DB MIN (9),,@ATLW 14-9 ,5,,0,5,0,0,0,0,0,,11%
IRKenny Vaccaro DB NO (5),,CARW 31-21 ,5,,0,3,0,1,0,0,0,,49%
Tyrann Mathieu DB ARI (8),,LAL 16-32 ,5,,0,5,0,0,0,0,0,,62%
D.J. Swearinger DB WAS (5),,@DALL 14-38 ,5,,1,5,0,0,0,0,0,,13%
Johnathan Cyprien DB TEN (8),,HOUW 24-13 ,5,,1,5,0,0,0,0,0,,44%
Jordan Poyer DB BUF (6),,NEL 3-23 ,5,,5,5,0,0,0,0,0,,58%
Jahleel Addae DB LAC (9),,CLEW 19-10 ,5,,1,5,0,0,0,0,0,,38%
Marcus Peters DB KC (10),,@NYJL 31-38 ,5,,0,5,0,0,0,0,0,,40%
Quandre Diggs DB DET (7),,@BALL 20-44 ,5,,0,5,0,0,0,0,0,,2%
Bobby McCain DB MIA (1),,DENW 35-9 ,5,,0,3,0,1,0,0,0,,1%
Keanu Neal DB ATL (5),,MINL 9-14 ,5,,5,5,0,0,0,0,0,,84%
Sean Davis DB PIT (9),,@CINW 23-20 ,5,,2,5,0,0,0,0,0,,42%
OUTJalen Mills DB PHI (10),,@SEAL 10-24 ,5,,2,5,0,0,0,0,0,,45%
Matthias Farley DB IND (11),,@JACL 10-30 ,5,,2,5,0,0,0,0,0,,33%
John Johnson DB LA (8),,@ARIW 32-16 ,5,,1,5,0,0,0,0,0,,3%
Johnathan Joseph DB HOU (7),,@TENL 13-24 ,4,,0,4,0,0,0,0,0,,5%
Darrelle Revis DB KC (10),,@NYJL 31-38 ,4,,1,4,0,0,0,0,0,,2%
Patrick Chung DB NE (9),,@BUFW 23-3 ,4,,0,4,0,0,0,0,0,,26%
Earl Thomas DB SEA (6),,PHIW 24-10 ,4,,1,4,0,0,0,0,0,,36%
Kurt Coleman DB CAR (11),,@NOL 21-31 ,4,,2,4,0,0,0,0,0,,29%
Prince Amukamara DB CHI (9),,SFL 14-15 ,4,,0,4,0,0,0,0,0,,3%
Marcus Gilchrist DB HOU (7),,@TENL 13-24 ,4,,0,4,0,0,0,0,0,,2%
Josh Norman DB WAS (5),,@DALL 14-38 ,4,,0,4,0,0,0,0,0,,17%
Harrison Smith DB MIN (9),,@ATLW 14-9 ,4,,0,4,0,0,0,0,0,,80%
Keith Tandy DB TB (1),,@GBL 20-26 ,4,,0,4,0,0,0,0,0,,6%
Tashaun Gipson DB JAC (8),,INDW 30-10 ,4,,2,2,1,0,0,0,0,,15%
Eric Reid DB SF (11),,@CHIW 15-14 ,4,,0,4,0,0,0,0,0,,21%
Logan Ryan DB TEN (8),,HOUW 24-13 ,4,,2,4,0,0,0,0,0,,18%
T.J. McDonald DB MIA (1),,DENW 35-9 ,4,,1,2,1,0,0,0,0,,11%
Tre Boston DB LAC (9),,CLEW 19-10 ,4,,0,4,0,0,0,0,0,,9%
Terrance Mitchell DB KC (10),,@NYJL 31-38 ,4,,0,4,0,0,0,0,0,,26%
K'Waun Williams DB SF (11),,@CHIW 15-14 ,4,,0,4,0,0,0,0,0,,1%
P.J. Williams DB NO (5),,CARW 31-21 ,4,,0,4,0,0,0,0,0,,3%
QDexter McDonald DB OAK (10),,NYGW 24-17 ,4,,0,4,0,0,0,0,0,,0%
Justin Coleman DB SEA (6),,PHIW 24-10 ,4,,1,2,0,1,0,0,0,,1%
QKarl Joseph DB OAK (10),,NYGW 24-17 ,4,,1,4,0,0,0,0,0,,51%
Maurice Canady DB BAL (10),,DETW 44-20 ,4,,2,3,0,0,0,0,0,,0%
Briean Boddy-Calhoun DB CLE (9),,@LACL 10-19 ,4,,1,4,0,0,0,0,0,,1%
Jabrill Peppers DB CLE (9),,@LACL 10-19 ,4,,0,4,0,0,0,0,0,,32%
QMarcus Maye DB NYJ (11),,KCW 38-31 ,4,,1,4,0,0,0,0,0,,15%
Shaquill Griffin DB SEA (6),,PHIW 24-10 ,4,,1,4,0,0,0,0,0,,7%
Eddie Jackson DB CHI (9),,SFL 14-15 ,4,,1,4,0,0,0,0,0,,29%
