Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
Jaron Brown WR ARI (8),,@SEAW 26-24 ,8.5,,0,0,0,,1,5,25,1,,0,1,25,,11%
Tyler Lockett WR SEA (6),,ARIL 24-26 ,8.5,,0,0,0,,3,4,25,0,,0,1,220,,49%
Julio Jones WR ATL (5),,CARW 22-10 ,8,,0,0,0,,5,11,80,0,,0,0,80,,98%
Mike Evans WR TB (1),,NOW 31-24 ,7.5,,0,0,0,,5,13,55,0,,0,0,55,,96%
Aldrick Robinson WR SF (11),,@LAW 34-13 ,7.2,,0,0,0,,1,3,12,1,,0,1,12,,2%
Mohamed Sanu WR ATL (5),,CARW 22-10 ,7.1,,1,0,0,,7,11,71,0,,0,0,71,,57%
QChris Moore WR BAL (10),,CINL 27-31 ,6.6,,0,0,0,,1,3,6,1,,0,1,130,,2%
Martavis Bryant WR PIT (9),,CLEW 28-24 ,6.5,,0,0,0,,6,7,65,0,,0,0,65,,73%
QJordan Taylor WR DEN (5),,KCL 24-27 ,6.5,,0,0,0,,6,8,65,0,,0,0,71,,0%
OUTMike Thomas WR LA (8),,SFL 13-34 ,6.5,,0,0,0,,3,4,75,0,,1,0,75,,1%
Adam Thielen WR MIN (9),,CHIW 23-10 ,6.1,,0,0,0,,6,7,61,0,,0,0,61,,91%
Jermaine Kearse WR NYJ (11),,@NEL 6-26 ,5.9,,0,0,0,,5,7,59,0,,0,0,59,,49%
Bennie Fowler WR DEN (5),,KCL 24-27 ,5.6,,0,0,0,,4,6,56,0,,0,0,56,,7%
Trevor Davis WR GB (8),,@DETL 11-35 ,5.6,,0,0,0,,3,3,56,0,,0,0,138,,1%
Larry Fitzgerald WR ARI (8),,@SEAW 26-24 ,5.5,,0,0,0,,8,13,55,0,,0,0,55,,96%
DeVante Parker WR MIA (1),,BUFL 16-22 ,5.4,,0,0,0,,6,7,64,0,,1,0,64,,67%
Chris Thompson WR HOU (7),,@INDL 13-22 ,5.4,,0,0,0,,3,3,54,0,,0,0,82,,0%
Seth Roberts WR OAK (10),,@LACL 10-30 ,4.8,,0,0,0,,5,6,48,0,,0,0,48,,7%
Kendrick Bourne WR SF (11),,@LAW 34-13 ,4.8,,0,0,0,,2,5,28,0,,0,0,28,,1%
ArDarius Stewart WR NYJ (11),,@NEL 6-26 ,4.6,,0,0,0,,1,2,46,0,,0,0,46,,8%
Danny Amendola WR NE (9),,NYJW 26-6 ,4.3,,0,0,0,,4,7,43,0,,0,0,67,,42%
Chester Rogers WR IND (11),,HOUW 22-13 ,3.9,,0,0,0,,2,4,39,0,,0,0,97,,4%
Tavon Austin WR LA (8),,SFL 13-34 ,3.8,,4,24,0,,3,5,14,0,,0,0,38,,13%
Allen Hurns WR JAC (8),,@TENL 10-15 ,3.8,,0,0,0,,3,5,38,0,,0,0,38,,32%
Josh Doctson WR WAS (5),,@NYGL 10-18 ,3.7,,0,0,0,,4,10,37,0,,0,0,37,,50%
Brenton Bersin WR CAR (11),,@ATLL 10-22 ,3.6,,0,0,0,,2,4,36,0,,0,0,36,,0%
Josh Bellamy WR CHI (9),,@MINL 10-23 ,3.6,,1,6,0,,1,5,30,0,,0,0,36,,1%
Michael Campanaro WR BAL (10),,CINL 27-31 ,3.6,,0,0,0,,3,4,36,0,,0,0,151,,1%
Ted Ginn WR NO (5),,@TBL 24-31 ,3.5,,1,2,0,,3,6,33,0,,0,0,35,,69%
Brandon LaFell WR CIN (6),,@BALW 31-27 ,3.5,,0,0,0,,2,4,35,0,,0,0,35,,17%
QKenny Stills WR MIA (1),,BUFL 16-22 ,3.4,,0,0,0,,3,7,34,0,,0,0,34,,66%
Ryan Switzer WR DAL (6),,@PHIW 6-0 ,3.2,,0,0,0,,4,5,32,0,,0,0,58,,4%
Demarcus Robinson WR KC (10),,@DENW 27-24 ,3.1,,0,0,0,,4,10,31,0,,0,0,27,,3%
Pharoh Cooper WR LA (8),,SFL 13-34 ,3,,0,0,0,,2,4,30,0,,0,0,36,,4%
Kendall Wright WR CHI (9),,@MINL 10-23 ,2.9,,0,0,0,,5,8,29,0,,0,0,29,,19%
Trent Taylor WR SF (11),,@LAW 34-13 ,2.9,,0,0,0,,2,2,29,0,,0,0,61,,10%
Travis Rudolph WR NYG (8),,WASW 18-10 ,2.9,,0,0,0,,1,4,29,0,,0,0,29,,0%
Kelvin Benjamin WR BUF (6),,@MIAW 22-16 ,2.7,,0,0,0,,2,3,27,0,,0,0,27,,73%
Phillip Dorsett WR NE (9),,NYJW 26-6 ,2.6,,0,0,0,,3,5,26,0,,0,0,26,,8%
Jakeem Grant WR MIA (1),,BUFL 16-22 ,2.6,,0,0,0,,3,5,26,0,,0,0,38,,1%
Zay Jones WR BUF (6),,@MIAW 22-16 ,2.5,,0,0,0,,2,3,25,0,,0,0,25,,35%
Mack Hollins WR PHI (10),,DALL 0-6 ,2.5,,0,0,0,,3,5,25,0,,0,0,9,,7%
Dez Bryant WR DAL (6),,@PHIW 6-0 ,2.4,,0,0,0,,3,8,24,0,,0,0,24,,97%
Jamison Crowder WR WAS (5),,@NYGL 10-18 ,2.4,,1,-1,0,,3,7,25,0,,0,0,70,,74%
Deonte Thompson WR BUF (6),,@MIAW 22-16 ,2.3,,0,0,0,,2,3,23,0,,0,0,23,,8%
Ryan Grant WR WAS (5),,@NYGL 10-18 ,2.3,,0,0,0,,2,5,23,0,,0,0,23,,9%
Justin Hardy WR ATL (5),,CARW 22-10 ,2.2,,0,0,0,,2,3,32,0,,1,0,32,,2%
Corey Coleman WR CLE (9),,@PITL 24-28 ,1.8,,0,0,0,,1,6,18,0,,0,0,18,,51%
Eric Decker WR TEN (8),,JACW 15-10 ,1.8,,0,0,0,,3,6,18,0,,0,0,18,,47%
Nelson Agholor WR PHI (10),,DALL 0-6 ,1.8,,1,7,0,,3,3,11,0,,0,0,18,,74%
J.J. Nelson WR ARI (8),,@SEAW 26-24 ,1.8,,0,0,0,,1,1,18,0,,0,0,18,,27%
Michael Crabtree WR OAK (10),,@LACL 10-30 ,1.7,,0,0,0,,2,2,17,0,,0,0,17,,95%
A.J. Green WR CIN (6),,@BALW 31-27 ,1.7,,0,0,0,,2,10,17,0,,0,0,17,,98%
QWill Fuller WR HOU (7),,@INDL 13-22 ,1.7,,0,0,0,,2,2,17,0,,0,0,17,,50%
Laquon Treadwell WR MIN (9),,CHIW 23-10 ,1.6,,0,0,0,,3,3,16,0,,0,0,16,,11%
Josh Reynolds WR LA (8),,SFL 13-34 ,1.6,,0,0,0,,2,6,16,0,,0,0,16,,6%
QGeronimo Allison WR GB (8),,@DETL 11-35 ,1.5,,0,0,0,,2,3,15,0,,0,0,15,,5%
Chad Hansen WR NYJ (11),,@NEL 6-26 ,1.5,,0,0,0,,1,4,15,0,,0,0,15,,2%
T.Y. Hilton WR IND (11),,HOUW 22-13 ,1.4,,0,0,0,,3,6,14,0,,0,0,14,,95%
Terrance Williams WR DAL (6),,@PHIW 6-0 ,1.4,,1,9,0,,2,4,5,0,,0,0,14,,15%
Kaelin Clay WR CAR (11),,@ATLL 10-22 ,1.3,,1,-2,0,,1,2,15,0,,0,0,47,,0%
Keelan Cole WR JAC (8),,@TENL 10-15 ,1.3,,0,0,0,,4,8,33,0,,1-1,0,33,,29%
Shelton Gibson WR PHI (10),,DALL 0-6 ,1.1,,0,0,0,,2,3,11,0,,0,0,11,,0%
Freddie Martino WR TB (1),,NOW 31-24 ,0.9,,0,0,0,,1,1,9,0,,0,0,9,,0%
Braxton Miller WR HOU (7),,@INDL 13-22 ,0.9,,0,0,0,,2,4,9,0,,0,0,6,,5%
Dede Westbrook WR JAC (8),,@TENL 10-15 ,0.9,,0,0,0,,1,9,9,0,,0,0,9,,32%
Alshon Jeffery WR PHI (10),,DALL 0-6 ,0.8,,0,0,0,,1,2,8,0,,0,0,8,,96%
Cobi Hamilton WR HOU (7),,@INDL 13-22 ,0.8,,0,0,0,,1,5,8,0,,0,0,8,,0%
Mike Williams WR LAC (9),,OAKW 30-10 ,0.8,,0,0,0,,1,1,8,0,,0,0,8,,19%
Jehu Chesson WR KC (10),,@DENW 27-24 ,0.8,,0,0,0,,1,3,8,0,,0,0,53,,1%
Rishard Matthews WR TEN (8),,JACW 15-10 ,0.7,,0,0,0,,1,2,7,0,,0,0,7,,73%
Isaiah McKenzie WR DEN (5),,KCL 24-27 ,0.7,,0,0,0,,1,3,7,0,,0,0,7,,1%
Louis Murphy WR SF (11),,@LAW 34-13 ,0.6,,0,0,0,,1,2,6,0,,0,0,6,,0%
Taywan Taylor WR TEN (8),,JACW 15-10 ,0.5,,1,5,0,,0,0,0,0,,0,0,5,,9%
Amara Darboh WR SEA (6),,ARIL 24-26 ,0.5,,0,0,0,,1,1,5,0,,0,0,5,,3%
Michael Clark WR GB (8),,@DETL 11-35 ,0.5,,0,0,0,,1,5,5,0,,0,0,5,,0%
Cordarrelle Patterson WR OAK (10),,@LACL 10-30 ,0.4,,0,0,0,,1,1,4,0,,0,0,33,,11%
Bobo Wilson WR TB (1),,NOW 31-24 ,0.4,,2,4,0,,0,0,0,0,,0,0,4,,0%
QRobby Anderson WR NYJ (11),,@NEL 6-26 ,0.3,,1,1,0,,1,3,2,0,,0,0,3,,79%
Marcus Johnson WR PHI (10),,DALL 0-6 ,0.3,,0,0,0,,3,3,23,0,,1-1,0,23,,0%
Kamar Aiken WR IND (11),,HOUW 22-13 ,0.2,,0,0,0,,1,1,2,0,,0,0,2,,4%
Eli Rogers WR PIT (9),,CLEW 28-24 ,0.1,,0,0,0,,1,1,1,0,,0,0,12,,5%
Eric Weems WR TEN (8),,JACW 15-10 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Matt Slater WR NE (9),,NYJW 26-6 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Kenny Britt WR NE (9),,NYJW 26-6 ,0,,0,0,0,,0,2,0,0,,0,0,0,,36%
Brandon Tate WR BUF (6),,@MIAW 22-16 ,0,,0,0,0,,0,0,0,0,,0,0,35,,1%
Andre Roberts WR ATL (5),,CARW 22-10 ,0,,0,0,0,,0,0,0,0,,0,0,18,,1%
Torrey Smith WR PHI (10),,DALL 0-6 ,0,,0,0,0,,0,3,0,0,,0,0,0,,15%
Michael Floyd WR MIN (9),,CHIW 23-10 ,0,,0,0,0,,0,3,0,0,,0,0,0,,8%
Brian Quick WR WAS (5),,@NYGL 10-18 ,0,,0,0,0,,0,1,0,0,,0,0,0,,3%
Markus Wheaton WR CHI (9),,@MINL 10-23 ,0,,0,0,0,,0,1,0,0,,0,0,0,,5%
Russell Shepard WR CAR (11),,@ATLL 10-22 ,0,,0,0,0,,0,0,0,0,,0,0,0,,4%
John Brown WR ARI (8),,@SEAW 26-24 ,0,,0,0,0,,0,4,0,0,,0,0,0,,42%
Paul Richardson WR SEA (6),,ARIL 24-26 ,0,,0,0,0,,0,2,0,0,,0,0,0,,50%
Jeff Janis WR GB (8),,@DETL 11-35 ,0,,0,0,0,,1,3,0,0,,0,0,0,,2%
IRDe'Anthony Thomas WR KC (10),,@DENW 27-24 ,0,,0,0,0,,0,1,0,0,,0,0,1,,2%
Taylor Gabriel WR ATL (5),,CARW 22-10 ,0,,0,0,0,,0,1,0,0,,0,0,0,,18%
Brandon Coleman WR NO (5),,@TBL 24-31 ,0,,0,0,0,,0,1,0,0,,0,0,0,,12%
Vince Mayle WR BAL (10),,CINL 27-31 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Ricardo Louis WR CLE (9),,@PITL 24-28 ,0,,0,0,0,,0,2,0,0,,0,0,0,,4%
K.J. Brent WR IND (11),,HOUW 22-13 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Marquis Bundy WR NYG (8),,WASW 18-10 ,0,,0,0,0,,0,3,0,0,,0,0,0,,0%
Corey Davis WR TEN (8),,JACW 15-10 ,0,,0,0,0,,0,2,0,0,,0,0,0,,50%
Noah Brown WR DAL (6),,@PHIW 6-0 ,0,,0,0,0,,0,1,0,0,,0,0,0,,1%
JoJo Natson WR NYJ (11),,@NEL 6-26 ,0,,0,0,0,,0,2,0,0,,0,0,48,,0%
Alex Erickson WR CIN (6),,@BALW 31-27 ,-1,,0,0,0,,0,0,0,0,,1,0,42,,2%
Johnny Holton WR OAK (10),,@LACL 10-30 ,-1,,0,0,0,,0,1,0,0,,1,0,0,,1%
Kalif Raymond WR NYG (8),,WASW 18-10 ,-1,,0,0,0,,0,0,0,0,,1,0,31,,0%
Tommylee Lewis WR NO (5),,@TBL 24-31 ,-2,,0,0,0,,0,0,0,0,,1-1,0,-7,,1%
Jaydon Mickens WR JAC (8),,@TENL 10-15 ,-3,,0,0,0,,0,0,0,0,,2-1,0,13,,2%
