Name,,Opp,FPts,,Att,Yd,TD,,Rec,Tar,Yd,TD,,Fum,TD,Yd,,% Own
IRD'Onta Foreman RB HOU (7),,@CINW 13-9 ,4,,12,40,0,,0,0,0,0,,0,0,40,,23%
Matt Breida RB SF (11),,@SEAL 9-12 ,3.8,,4,35,0,,1,2,3,0,,0,0,38,,17%
QTheo Riddick RB DET (7),,@NYGW 24-10 ,3.7,,9,20,0,,3,3,17,0,,0,0,37,,65%
Isaiah Crowell RB CLE (9),,@BALL 10-24 ,3.7,,10,37,0,,0,1,0,0,,0,0,37,,85%
Elijah McGuire RB NYJ (11),,@OAKL 20-45 ,3.6,,6,29,0,,1,2,7,0,,0,0,36,,16%
Branden Oliver RB LAC (9),,MIAL 17-19 ,3.1,,3,31,0,,0,0,0,0,,0,0,31,,4%
OUTDeMarco Murray RB TEN (8),,@JACW 37-16 ,2.8,,9,25,0,,1,2,3,0,,0,0,28,,95%
IRAdrian Peterson RB NO (5),,NEL 20-36 ,2.6,,8,26,0,,0,0,0,0,,0,0,26,,73%
Giovani Bernard RB CIN (6),,HOUL 9-13 ,2.6,,5,10,0,,2,4,16,0,,0,0,26,,58%
Dion Lewis RB NE (9),,@NOW 36-20 ,2.5,,4,14,0,,1,1,11,0,,0,0,25,,76%
Jerick McKinnon RB MIN (9),,@PITL 9-26 ,2.5,,3,16,0,,3,5,9,0,,0,0,77,,72%
DeAndre Washington RB OAK (10),,NYJW 45-20 ,2.5,,6,20,0,,3,3,15,0,,1,0,35,,18%
Andre Ellington RB ARI (8),,@INDW 16-13 ,2.3,,2,11,0,,3,5,12,0,,0,0,23,,16%
Kerwynn Williams RB ARI (8),,@INDW 16-13 ,2.2,,9,22,0,,0,0,0,0,,0,0,63,,17%
Ezekiel Elliott RB DAL (6),,@DENL 17-42 ,2.2,,9,8,0,,4,5,14,0,,0,0,22,,95%
IRC.J. Prosise RB SEA (6),,SFW 12-9 ,2.2,,0,0,0,,3,6,22,0,,0,0,22,,32%
Paul Perkins RB NYG (8),,DETL 10-24 ,2.2,,7,10,0,,2,2,12,0,,0,0,22,,34%
Alex Collins RB BAL (10),,CLEW 24-10 ,2.2,,7,42,0,,0,0,0,0,,1-1,0,42,,72%
Orleans Darkwa RB NYG (8),,DETL 10-24 ,2,,3,17,0,,1,1,3,0,,0,0,20,,45%
IRRobert Turbin RB IND (11),,ARIL 13-16 ,1.9,,3,11,0,,1,1,8,0,,0,0,19,,5%
IRJeremy Hill RB CIN (6),,HOUL 9-13 ,1.9,,6,17,0,,1,1,2,0,,0,0,19,,35%
David Fluellen RB TEN (8),,@JACW 37-16 ,1.8,,3,18,0,,0,0,0,0,,0,0,18,,0%
IRTyler Ervin RB HOU (7),,@CINW 13-9 ,1.6,,0,0,0,,3,5,16,0,,0,0,48,,2%
Bilal Powell RB NYJ (11),,@OAKL 20-45 ,1.3,,6,13,0,,0,2,0,0,,0,0,13,,75%
Corey Grant RB JAC (8),,TENL 16-37 ,1.3,,1,13,0,,0,0,0,0,,0,0,87,,2%
Jamaal Williams RB GB (8),,@ATLL 23-34 ,1.1,,2,6,0,,1,1,5,0,,0,0,11,,74%
OUTDwayne Washington RB DET (7),,@NYGW 24-10 ,0.9,,3,9,0,,0,0,0,0,,0,0,9,,3%
IRJames Conner RB PIT (9),,MINW 26-9 ,0.9,,1,9,0,,0,0,0,0,,0,0,9,,17%
OUTRod Smith RB DAL (6),,@DENL 17-42 ,0.8,,2,8,0,,0,0,0,0,,0,0,8,,20%
Marlon Mack RB IND (11),,ARIL 13-16 ,0.8,,6,-3,0,,1,1,11,0,,0,0,8,,34%
Mike Tolbert RB BUF (6),,@CARL 3-9 ,0.7,,3,5,0,,1,1,2,0,,0,0,7,,6%
Jordan Howard RB CHI (9),,@TBL 7-29 ,0.7,,9,7,0,,0,1,0,0,,0,0,7,,95%
James Develin RB NE (9),,@NOW 36-20 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,0%
Latavius Murray RB MIN (9),,@PITL 9-26 ,0.6,,3,6,0,,0,0,0,0,,0,0,6,,82%
Alan Cross RB TB (1),,CHIW 29-7 ,0.6,,0,0,0,,1,1,6,0,,0,0,6,,0%
Thomas Rawls RB SEA (6),,SFW 12-9 ,0.4,,5,4,0,,0,0,0,0,,0,0,4,,39%
Aaron Ripkowski RB GB (8),,@ATLL 23-34 ,0.2,,0,0,0,,1,1,2,0,,0,0,2,,0%
Terrell Watson RB PIT (9),,MINW 26-9 ,0.1,,1,1,0,,0,0,0,0,,0,0,26,,1%
Wendell Smallwood RB PHI (10),,@KCL 20-27 ,0.1,,3,4,0,,1,2,-3,0,,0,0,56,,14%
LeGarrette Blount RB PHI (10),,@KCL 20-27 ,0,,0,0,0,,1,1,0,0,,0,0,0,,76%
Anthony Sherman RB KC (10),,PHIW 27-20 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Patrick DiMarco RB BUF (6),,@CARL 3-9 ,0,,0,0,0,,0,1,0,0,,0,0,0,,0%
Kyle Juszczyk RB SF (11),,@SEAL 9-12 ,0,,0,0,0,,0,0,0,0,,0,0,0,,3%
Tommy Bohanon RB JAC (8),,TENL 16-37 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
Ryan Hewitt RB CIN (6),,HOUL 9-13 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
IRRaheem Mostert RB SF (11),,@SEAL 9-12 ,0,,0,0,0,,0,0,0,0,,0,0,0,,0%
IRAkeem Hunt RB KC (10),,PHIW 27-20 ,0,,0,0,0,,0,0,0,0,,0,0,40,,1%
Derek Watt RB LAC (9),,MIAL 17-19 ,0,,1,0,0,,0,0,0,0,,0,0,0,,0%
Elijhaa Penny RB ARI (8),,@INDW 16-13 ,0,,0,0,0,,0,0,0,0,,0,0,0,,2%
Matthew Dayes RB CLE (9),,@BALL 10-24 ,0,,0,0,0,,0,0,0,0,,0,0,0,,2%
Austin Ekeler RB LAC (9),,MIAL 17-19 ,0,,0,0,0,,0,0,0,0,,0,0,49,,29%
Trey Edmunds RB NO (5),,NEL 20-36 ,0,,0,0,0,,0,0,0,0,,0,0,43,,1%
Kenyan Drake RB MIA (1),,@LACW 19-17 ,-0.3,,1,-3,0,,0,0,0,0,,0,0,68,,67%
Malcolm Brown RB LA (8),,WASL 20-27 ,-0.4,,0,0,0,,1,1,-4,0,,0,0,-4,,5%
Charles Sims RB TB (1),,CHIW 29-7 ,-1.1,,2,2,0,,2,3,7,0,,1-1,0,9,,13%
