Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Eddie Jackson DB CHI (9),,CARW 17-3 ,23,,0,4,1,0,0,1,2,,29%
Malcolm Jenkins DB PHI (10),,WASW 34-24 ,12,,0,10,0,1,0,0,0,,44%
IRAntoine Bethea DB ARI (8),,@LAL 0-33 ,10,,1,10,0,0,0,0,0,,35%
Tramon Williams DB ARI (8),,@LAL 0-33 ,10,,0,10,0,0,0,0,0,,2%
Jeff Heath DB DAL (6),,@SFW 40-10 ,8,,0,6,0,0,0,0,0,,11%
Kevin Byard DB TEN (8),,@CLEW 12-9 ,8,,2,2,3,0,0,0,0,,54%
Corey Graham DB PHI (10),,WASW 34-24 ,7,,0,5,1,0,0,0,0,,8%
Brandon Carr DB BAL (10),,@MINL 16-24 ,7,,1,5,1,0,0,0,0,,4%
Reshad Jones DB MIA (1),,NYJW 31-28 ,7,,0,7,0,0,0,0,0,,91%
Robert McClain DB TB (1),,@BUFL 27-30 ,7,,1,7,0,0,0,0,0,,2%
OUTShareece Wright DB BUF (6),,TBW 30-27 ,7,,0,5,0,0,1,0,0,,2%
QDavon House DB GB (8),,NOL 17-26 ,7,,1,5,1,0,0,0,0,,2%
Leonard Johnson DB BUF (6),,TBW 30-27 ,7,,2,6,0,0,0,1,0,,1%
Kemal Ishmael DB ATL (5),,@NEL 7-23 ,7,,2,7,0,0,0,0,0,,1%
Dontae Johnson DB SF (11),,DALL 10-40 ,7,,0,7,0,0,0,0,0,,6%
IRKentrell Brice DB GB (8),,NOL 17-26 ,7,,0,7,0,0,0,0,0,,0%
Jamal Adams DB NYJ (11),,@MIAL 28-31 ,7,,2,5,0,1,0,0,0,,44%
Reggie Nelson DB OAK (10),,KCW 31-30 ,6,,2,6,0,0,0,0,0,,20%
Barry Church DB JAC (8),,@INDW 27-0 ,6,,1,6,0,0,0,0,0,,63%
Johnson Bademosi DB NE (9),,ATLW 23-7 ,6,,2,6,0,0,0,0,0,,0%
