Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
James White RB - NE,HOU,-,-,-,22.41,0.25,43.26,0.28,-,0.01,0.06,9.65
Matt Forte RB - NYJ,MIA,-,-,-,54.09,0.34,18.55,0.07,-,0.01,0.09,9.56
Marshawn Lynch RB - OAK,@WAS,-,-,-,53.14,0.45,12.64,0.05,-,0.01,0.09,9.42
Tevin Coleman RB - ATL View News View Videos,@DET,-,-,-,40.16,0.32,24.85,0.19,-,-,0.08,9.40
Chris Johnson RB,Bye,-,-,-,59.36,0.41,6.92,0.04,-,-,0.09,-
Tarik Cohen RB - CHI View Videos,PIT,-,-,-,30.77,0.19,38.07,0.19,-,-,0.08,9.00
Rob Kelley RB - WAS,OAK,-,-,-,61.92,0.39,4.59,0.03,-,-,0.09,8.99
Bilal Powell RB - NYJ,MIA,-,-,-,43.42,0.27,21.76,0.1,-,0.01,0.07,8.62
Christian McCaffrey RB - CAR View Videos,NO,-,-,-,33.82,0.2,31.13,0.13,-,0.01,0.09,8.32
Jonathan Stewart RB - CAR,NO,-,-,-,50.18,0.35,8.95,0.05,-,0.01,0.09,8.15
Matt Jones RB - IND,CLE,-,-,-,46.06,0.33,11.68,0.06,-,-,0.1,7.91
Frank Gore RB - IND,CLE,-,-,-,45.14,0.26,10.3,0.06,-,0.01,0.08,7.32
Chris Thompson RB - WAS,OAK,-,-,-,24.46,0.21,27.16,0.17,-,-,0.06,7.32
Chris Carson RB - SEA,@TEN,-,-,-,43.14,0.25,10.81,0.04,-,-,0.08,6.98
Duke Johnson RB - CLE,@IND,-,-,-,19.48,0.12,34.4,0.15,-,0.01,0.05,6.93
Theo Riddick RB - DET,ATL,-,-,-,21.39,0.11,29.94,0.19,-,0.01,0.05,6.85
Orleans Darkwa RB - NYG,@PHI,-,-,-,37.88,0.26,11.12,0.04,-,0.01,0.07,6.58
Darren Sproles RB - PHI,NYG,-,-,-,24.11,0.14,24.76,0.1,-,0.01,0.05,6.25
Giovani Bernard RB - CIN View News,@GB,-,-,-,25.32,0.15,22.19,0.08,-,0.01,0.05,6.05
LeGarrette Blount RB - PHI,NYG,-,-,-,38.13,0.29,3.78,0.02,-,0.01,0.07,5.93
Jamaal Charles RB - DEN,@BUF,-,-,-,30.15,0.25,11.19,0.05,-,0.01,0.06,5.83
Joe Mixon RB - CIN,@GB,-,-,-,31.57,0.17,11.74,0.04,-,0.01,0.06,5.49
Jeremy Hill RB - CIN,@GB,-,-,-,31.03,0.25,7.07,0.02,-,0.01,0.05,5.35
Alvin Kamara RB - NO View Videos,@CAR,-,-,-,18.12,0.11,22.59,0.09,-,0.01,0.06,5.17
Chris Ivory RB - JAX,BAL,-,-,-,23.45,0.14,14.52,0.06,-,0.01,0.06,4.90
Jalen Richard RB - OAK,@WAS,-,-,-,24.19,0.15,13.1,0.06,-,-,0.06,4.87
Shane Vereen RB - NYG,@PHI,-,-,-,13.89,0.09,23.5,0.11,-,0.01,0.05,4.86
Charles Sims RB - TB,@MIN,-,-,-,14.54,0.08,20.9,0.1,-,-,0.04,4.54
Jerick McKinnon RB - MIN,TB,-,-,-,18.4,0.14,14.63,0.07,-,0.01,0.06,4.46
Matt Breida RB - SF,LA,-,-,-,22.57,0.16,8.74,0.04,-,-,0.05,4.23
Kerwynn Williams RB - ARI,DAL,-,-,-,22.92,0.2,4.36,0.03,-,-,0.04,4.03
DeMarco Murray RB - TEN View Videos,SEA,-,-,-,24.5,0.15,3.64,0.02,-,-,0.04,3.75
DeAndre Washington RB - OAK,@WAS,-,-,-,18.7,0.1,9.29,0.04,-,-,0.05,3.54
Branden Oliver RB - LAC,KC,-,-,-,18.32,0.11,7.43,0.03,-,-,0.04,3.34
Terrance West RB - BAL,@JAX,-,-,-,18.62,0.15,5.19,0.02,-,-,0.04,3.32
Thomas Rawls RB - SEA,@TEN,-,-,-,19.09,0.15,3.97,0.01,-,-,0.04,3.19
Samaje Perine RB - WAS,OAK,-,-,-,18.63,0.12,4.87,0.03,-,-,0.04,3.17
Paul Perkins RB - NYG,@PHI,-,-,-,18.76,0.09,6.94,0.02,-,0.01,0.04,3.17
Charcandrick West RB - KC,@LAC,-,-,-,14.49,0.13,7.45,0.04,-,-,0.03,3.15
Robert Turbin RB - IND,CLE,-,-,-,9.6,0.11,11.98,0.06,-,-,0.02,3.14
Adrian Peterson RB - ARI,DAL,-,-,-,21.07,0.11,3.72,0.01,-,0.01,0.05,3.12
Wendell Smallwood RB - PHI,NYG,-,-,-,17.58,0.08,7.23,0.03,-,0.01,0.05,3.06
Dion Lewis RB - NE,HOU,-,-,-,14.56,0.09,8.36,0.04,-,0.01,0.04,3.01
Andre Ellington RB - HOU,@NE,-,-,-,7.26,0.06,14.44,0.06,-,-,0.03,2.83
D'Onta Foreman RB - HOU,@NE,-,-,-,14.08,0.1,5.16,0.02,-,-,0.03,2.58
Mike Tolbert RB - BUF,DEN,-,-,-,13.24,0.09,5.3,0.03,-,0.01,0.02,2.55
C.J. Prosise RB - SEA,@TEN,-,-,-,7.53,0.05,12.38,0.05,-,-,0.03,2.53
D.J. Foster RB - ARI,DAL,-,-,-,11.01,0.08,6.59,0.04,-,-,0.03,2.42
Latavius Murray RB - MIN,TB,-,-,-,11.27,0.1,3.84,0.02,-,0.01,0.04,2.17
Peyton Barber RB - TB,@MIN,-,-,-,13.88,0.08,2.5,0.01,-,-,0.03,2.12
Elijah McGuire RB - NYJ,MIA,-,-,-,11.49,0.08,4.23,0.02,-,-,0.03,2.11
James Conner RB - PIT,@CHI,-,-,-,11.5,0.08,4.25,0.01,-,-,0.03,2.06
Kyle Juszczyk RB - SF,LA,-,-,-,3.62,0.03,11.35,0.05,-,0.01,0.02,1.96
Justin Davis RB - LA,@SF,-,-,-,9.91,0.07,4.22,0.02,-,-,0.03,1.89
Alfred Morris RB - DAL,@ARI,-,-,-,12.65,0.08,1.78,-,-,-,0.03,1.86
Tyler Ervin RB - HOU,@NE,-,-,-,3.21,0.02,11.16,0.05,-,-,0.03,1.80
Terrell Watson RB - PIT,@CHI,-,-,-,9.99,0.09,2.6,0.01,-,-,0.03,1.80
Elijhaa Penny RB - ARI,DAL,-,-,-,7.58,0.06,5.01,0.03,-,-,0.02,1.76
Austin Ekeler RB - LAC,KC,-,-,-,7.81,0.06,4.4,0.02,-,-,0.03,1.64
Tion Green RB - DET,ATL,-,-,-,6.91,0.06,4.16,0.03,-,-,0.02,1.61
Benny Cunningham RB - CHI,PIT,-,-,-,5.33,0.04,6.19,0.03,-,-,0.05,1.47
Aaron Ripkowski RB - GB,CIN,-,-,-,4.08,0.04,5.34,0.03,-,0.01,0.02,1.34
Alex Collins RB - BAL,@JAX,-,-,-,7.07,0.04,3.72,0.01,-,-,0.03,1.32
Jamaal Williams RB - GB,CIN,-,-,-,6.8,0.05,2.56,0.01,-,0.01,0.02,1.28
Kenyan Drake RB - MIA,@NYJ,-,-,-,7.94,0.06,1.98,-,-,-,0.04,1.27
Eddie Lacy RB - SEA,@TEN,-,-,-,8.02,0.05,2.01,-,-,-,0.02,1.26
Corey Clement RB - PHI,NYG,-,-,-,5.61,0.04,3.22,0.02,-,-,0.02,1.20
Wayne Gallman RB - NYG,@PHI,-,-,-,6.17,0.04,3.11,0.01,-,-,0.02,1.19
Aaron Jones RB - GB,CIN,-,-,-,5.93,0.04,2.56,0.01,-,0.01,0.02,1.13
Matt Dayes RB - CLE,@IND,-,-,-,5.25,0.04,3.05,0.01,-,-,0.02,1.09
Joe Banyard RB,Bye,-,-,-,4.13,0.03,3.27,0.02,-,-,0.02,-
Raheem Mostert RB - SF,LA,-,-,-,4.7,0.04,1.63,0.01,-,-,0.03,0.87
Devante Mays RB - GB,CIN,-,-,-,4.31,0.03,2.24,0.01,-,-,0.02,0.86
C.J. Ham RB - MIN,TB,-,-,-,2.51,0.03,2.85,0.02,-,-,0.01,0.82
De'Angelo Henderson RB - DEN,@BUF,-,-,-,4.43,0.03,2.03,-,-,-,0.02,0.79
Patrick DiMarco RB - BUF,DEN,-,-,-,0.05,-,5.58,0.03,-,-,0.01,0.72
Damien Williams RB - MIA,@NYJ,-,-,-,1.21,0.01,4.35,0.02,-,-,0.01,0.72
Akeem Hunt RB - KC,@LAC,-,-,-,3.76,0.03,1.58,-,-,-,0.03,0.65
Shane Smith RB - NYG,@PHI,-,-,-,3.19,0.02,1.67,-,-,-,0.02,0.57
Alfred Blue RB - HOU,@NE,-,-,-,3.97,0.02,0.66,-,-,-,0.01,0.56
Fozzy Whittaker RB - CAR,NO,-,-,-,2.13,0.02,1.99,0.01,-,-,0.02,0.55
Corey Grant RB - JAX,BAL,-,-,-,2.62,0.02,1.03,0.01,-,-,0.02,0.51
James Develin RB - NE,HOU,-,-,-,-,-,3.45,0.02,-,-,-,0.47
J.D. McKissic RB - SEA,@TEN,-,-,-,1.09,0.01,2.27,0.01,-,-,0.01,0.44
Danny Vitale RB - CLE,@IND,-,-,-,0.13,-,3.33,0.01,-,-,0.01,0.39
Taiwan Jones RB - BUF,DEN,-,-,-,-,-,2.64,0.02,-,-,0.01,0.36
Jalston Fowler RB - SEA,@TEN,-,-,-,1.06,0.01,1.4,0.01,-,-,0.01,0.35
Rod Smith RB - DAL,@ARI,-,-,-,1.59,0.01,1.31,-,-,-,0.01,0.33
Trey Edmunds RB - NO,@CAR,-,-,-,0.52,-,2.36,0.01,-,-,0.02,0.31
Andy Janovich RB - DEN,@BUF,-,-,-,0.29,-,2.42,0.01,-,-,0.01,0.31
Jordan Todman RB - HOU,@NE,-,-,-,1.2,0.01,1.15,-,-,0.01,0.02,0.28
Anthony Sherman RB - KC,@LAC,-,-,-,-,-,2.4,-,-,-,-,0.24
Tre Madden RB - SEA,@TEN,-,-,-,0.49,-,1.84,-,-,-,0.01,0.21
Jay Prosch RB - HOU,@NE,-,-,-,0.38,-,1.81,-,-,-,0.01,0.20
Roosevelt Nix RB - PIT,@CHI,-,-,-,-,-,2.08,-,-,-,0.01,0.19
Antonio Andrews RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Dri Archer RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Cameron Artis-Payne RB - CAR,NO,-,-,-,-,-,-,-,-,-,-,0.00
Matt Asiata RB,Bye,-,-,-,-,-,-,-,-,-,-,-
George Atkinson RB - KC,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
Kenjon Barner RB - PHI,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Kapri Bibbs RB - WAS,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Bolden RB - NE,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Devontae Booker RB - DEN,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Zac Brooks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mack Brown RB - MIN,TB,-,-,-,-,-,-,-,-,-,-,0.00
Malcolm Brown RB - LA,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Rex Burkhead RB - NE,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Burks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Travaris Cadet RB - BUF,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Ka'Deem Carey RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tra Carson RB - CIN,@GB,-,-,-,-,-,-,-,-,-,-,0.00
David Cobb RB,Bye,-,-,-,-,-,-,-,-,-,-,-
John Crockett RB - BAL,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Alan Cross RB - TB,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
LeShun Daniels RB - WAS,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Knile Davis RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike Davis RB - SEA,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Kenneth Dixon RB - BAL,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Shaun Draughn RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Lance Dunbar RB - LA,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Kenneth Farrow RB - LAC,KC,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Felton RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Ferguson RB - IND,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Justin Forsett RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Aaron Green RB - BUF,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Jonathan Grimes RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Glenn Gronkowski RB,Bye,-,-,-,-,-,-,-,-,-,-,-
DuJuan Harris RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Quayvon Hicks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tim Hightower RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Brian Hill RB - CIN View News,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Ronnie Hillman RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Elijah Hood RB - OAK,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Darius Jackson RB - CLE,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Don Jackson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike James RB - DET,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Rashad Jennings RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Austin Johnson RB - TB,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
David Johnson RB - ARI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Devon Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Storm Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Will Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
John Kuhn RB - NO,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Langford RB - NYJ,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Daniel Lasco RB - NO,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Zach Line RB - NO,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
T.J. Logan RB - ARI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Marlon Mack RB - IND,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Byron Marshall RB - WAS,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Keith Marshall RB - WAS,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Doug Martin RB - TB,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Tre Mason RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan Mathews RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Darren McFadden RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jeremy McNichols RB - SF,LA,-,-,-,-,-,-,-,-,-,-,0.00
Christine Michael RB - IND,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Taquan Mizzell RB - CHI,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Khalfani Muhammad RB - TEN,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Marcus Murphy RB - BUF,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Dare Ogunbowale RB - WAS,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Jamize Olawale RB - OAK,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Cedric Peerman RB - CIN,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Senorise Perry RB - MIA,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Troymaine Pope RB - HOU,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Jhurrell Pressley RB,Bye,-,-,-,-,-,-,-,-,-,-,-
DJ Pumphrey RB - PHI,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Bobby Rainey RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Darrin Reaves RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Devine Redding RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Marcel Reece RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Patrick Ricard RB - BAL,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Daryl Richardson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Stevan Ridley RB - PIT,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
Denard Robinson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Khiry Robinson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Sam Rogers RB - LA,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Bishop Sankey RB - MIN,TB,-,-,-,-,-,-,-,-,-,-,0.00
Antone Smith RB,Bye,-,-,-,-,-,-,-,-,-,-,-
De'Veon Smith RB - MIA,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
C.J. Spiller RB - KC View News,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
James Starks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Lorenzo Taliaferro RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kelvin Taylor RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Stepfan Taylor RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Juwan Thompson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Fitzgerald Toussaint RB - PIT,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
Harvey Unga RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Daryl Virgies RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Terron Ward RB - ATL,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Spencer Ware RB - KC,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
Dwayne Washington RB - DET View News,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Derek Watt RB - LAC,KC,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Wilds RB - JAX,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Andre Williams RB - LAC,KC,-,-,-,-,-,-,-,-,-,-,0.00
DeAngelo Williams RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jarveon Williams RB - CIN,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Joe Williams RB - SF,LA,-,-,-,-,-,-,-,-,-,-,0.00
Jonathan Williams RB - NO,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Karlos Williams RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Marquez Williams RB - CLE,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Wilson RB - CIN,@GB,-,-,-,-,-,-,-,-,-,-,0.00
George Winn RB - IND,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Glenn Winston RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Danny Woodhead RB - BAL,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
T.J. Yeldon RB - JAX View Videos,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Zach Zenner RB - DET View News,ATL,-,-,-,-,-,-,-,-,-,-,0.00
