Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Ameer Abdullah RB - DET View News View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Jay Ajayi RB - PHI View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Javorius Allen RB - BAL View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
C.J. Anderson RB - DEN View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Antonio Andrews RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Dri Archer RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Cameron Artis-Payne RB - CAR,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Asiata RB,Bye,-,-,-,-,-,-,-,-,-,-,-
George Atkinson RB - KC,Bye,-,-,-,-,-,-,-,-,-,-,-
Joe Banyard RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Peyton Barber RB - TB View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Kenjon Barner RB - PHI View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Le'Veon Bell RB - PIT View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Giovani Bernard RB - CIN View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Kapri Bibbs RB - WAS View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
LeGarrette Blount RB - PHI,Bye,-,-,-,-,-,-,-,-,-,-,-
Alfred Blue RB - HOU View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Bolden RB - NE View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Devontae Booker RB - DEN View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Breida RB - SF View News,Bye,-,-,-,-,-,-,-,-,-,-,-
Zac Brooks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mack Brown RB - MIN,Bye,-,-,-,-,-,-,-,-,-,-,-
Malcolm Brown RB - LA View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Rex Burkhead RB - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Burks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
