Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Austin Traylor TE - DEN,@IND,-,-,-,0.2,-,17.74,0.11,-,-,0.02,2.41
Nick O'Leary TE - BUF,MIA,-,-,-,0.12,-,16.36,0.12,-,-,0.01,2.35
Josh Hill TE - NO,NYJ,-,-,-,0.24,0.01,14.03,0.1,-,-,0.01,2.07
Nick Boyle TE - BAL,@CLE,-,-,-,0.14,-,14.82,0.08,-,0.01,0.01,1.98
Antonio Gates TE - LAC,@KC,-,-,-,-,-,14.2,0.09,-,0.01,-,1.98
Gerald Everett TE - LA,@SEA,-,-,-,0.42,-,12.22,0.09,-,-,0.01,1.78
Nick Vannett TE - SEA,LA,-,-,-,0.13,-,12.16,0.09,-,-,0.01,1.75
Daniel Brown TE - CHI,@DET,-,-,-,0.12,-,13.14,0.07,-,-,0.01,1.73
David Morgan TE - MIN,CIN,-,-,-,0.18,0.01,11.11,0.09,-,-,0.01,1.71
Demetrius Harris TE - KC View Videos,LAC,-,-,-,-,-,11.52,0.08,-,0.01,0.01,1.63
Maxx Williams TE - BAL,@CLE,-,-,-,0.22,-,11.57,0.07,-,0.01,0.01,1.60
Rhett Ellison TE - NYG,PHI,-,-,-,-,-,9.55,0.08,-,-,0.01,1.42
Virgil Green TE - DEN,@IND,-,-,-,-,-,10.18,0.07,-,-,0.01,1.42
Levine Toilolo TE - ATL,@TB,-,-,-,-,-,10.05,0.07,-,-,0.01,1.41
Brent Celek TE - PHI,@NYG,-,-,-,-,-,9.69,0.07,-,0.01,0.01,1.39
Darren Fells TE - DET,CHI,-,-,-,-,-,8.67,0.08,-,-,0.01,1.33
Richard Rodgers TE - GB,@CAR,-,-,-,-,-,9.81,0.06,-,-,0.01,1.32
Ross Travis TE - IND,DEN,-,-,-,0.2,0.01,8.58,0.06,-,0.01,0.01,1.30
Troy Niklas TE - ARI View News,@WAS,-,-,-,0.02,-,9.23,0.06,-,-,0.01,1.27
Jonnu Smith TE - TEN View Videos,@SF,-,-,-,0.14,-,9.06,0.05,-,-,0.01,1.20
Luke Willson TE - SEA,LA,-,-,-,-,-,7.5,0.06,-,-,0.01,1.09
Anthony Fasano TE - MIA,@BUF,-,-,-,-,-,7.26,0.05,-,0.01,-,1.05
Jeff Heuerman TE - DEN,@IND,-,-,-,0.13,-,6.93,0.05,-,-,0.01,0.99
Michael Hoomanawanui TE - NO,NYJ,-,-,-,-,-,6.28,0.05,-,0.01,-,0.95
Niles Paul TE - WAS,ARI,-,-,-,0.16,-,6.08,0.05,-,0.01,0.01,0.92
Dwayne Allen TE - NE,@PIT,-,-,-,-,-,5.34,0.04,-,-,0.01,0.75
James O'Shaughnessy TE - JAX View News,HOU,-,-,-,-,-,5.29,0.04,-,-,0.01,0.75
Michael Roberts TE - DET,CHI,-,-,-,0.26,0.01,4.33,0.04,-,-,0.01,0.74
Brandon Williams TE - IND,DEN,-,-,-,-,-,5.05,0.04,-,-,0.01,0.73
C.J. Uzomah TE - CIN View News,@MIN,-,-,-,0.18,-,4.8,0.04,-,-,0.01,0.72
Logan Thomas TE - BUF,MIA,-,-,-,0.05,-,4.45,0.04,-,-,0.01,0.67
Randall Telfer TE - CLE View News,BAL,-,-,-,0.07,-,4.32,0.04,-,-,0.01,0.66
Garrett Griffin TE - NO,NYJ,-,-,-,0.03,0.01,4.15,0.03,-,-,0.01,0.64
Xavier Grimble TE - PIT,NE,-,-,-,0.08,-,3.95,0.04,-,0.01,0.01,0.64
Lee Smith TE - OAK,DAL,-,-,-,-,-,4.04,0.04,-,-,-,0.64
Jeremy Sprinkle TE - WAS,ARI,-,-,-,0.16,-,3.96,0.04,-,-,0.01,0.63
Eric Tomlinson TE - NYJ,@NO,-,-,-,-,-,4.21,0.03,-,-,0.01,0.58
Chris Manhertz TE - CAR,GB,-,-,-,-,-,3.94,0.03,-,0.01,0.01,0.57
Ben Koyack TE - JAX,HOU,-,-,-,-,-,3.6,0.03,-,0.01,0.01,0.54
Jerell Adams TE - NYG,PHI,-,-,-,0.16,-,3.49,0.03,-,-,0.01,0.53
Ryan Hewitt TE - CIN,@MIN,-,-,-,0.04,-,3.45,0.03,-,-,0.01,0.51
Jeff Cumberland TE - LAC,@KC,-,-,-,-,-,4.01,0.02,-,-,0.01,0.50
Luke Stocker TE - TEN,@SF,-,-,-,-,-,3.39,0.02,-,-,-,0.46
MarQueis Gray TE - MIA,@BUF,-,-,-,1.07,0.01,1.95,0.01,-,-,0.01,0.40
Neal Sterling TE - NYJ,@NO,-,-,-,-,-,2.99,0.02,-,-,0.01,0.40
Ben Braunecker TE - CHI,@DET,-,-,-,0.26,-,2.18,0.02,-,-,0.01,0.34
Geoff Swaim TE - DAL,@OAK,-,-,-,0.08,-,2.31,0.01,-,-,0.01,0.28
Derek Carrier TE - LA,@SEA,-,-,-,-,-,1.91,0.01,-,-,0.01,0.23
James Hanna TE - DAL,@OAK,-,-,-,-,-,1.66,0.01,-,-,-,0.23
Eric Saubert TE - ATL,@TB,-,-,-,0.05,-,1.8,0.01,-,-,0.01,0.23
Logan Paulsen TE - SF,TEN,-,-,-,-,-,1.33,0.01,-,-,-,0.19
Jacob Hollister TE - NE,@PIT,-,-,-,0.15,-,1.14,0.01,-,-,0.01,0.17
Phillip Supernaw TE - TEN,@SF,-,-,-,-,-,0.89,-,-,-,-,0.09
Sean McGrath TE - LAC,@KC,-,-,-,-,-,0.68,-,-,-,-,0.07
MyCole Pruitt TE - HOU,@JAX,-,-,-,-,-,0.77,-,-,-,0.01,0.06
Mo Alie-Cox TE - IND,DEN,-,-,-,-,-,-,-,-,-,-,0.00
RaShaun Allen TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jace Amaro TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Rory Anderson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Antony Auclair TE - TB,ATL,-,-,-,-,-,-,-,-,-,-,0.00
David Ausberry TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kennard Backman TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Gary Barnidge TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Blake Bell TE - MIN,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Martellus Bennett TE - NE,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
E.J. Bibbs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Bostick TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Briggs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake Butt TE - DEN,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Gerald Christian TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Asante Cleveland TE - LAC,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Sean Culkin TE - LAC,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Cunningham TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kellen Davis TE,Bye,-,-,-,-,-,-,-,-,-,-,-
A.J. Derby TE - MIA,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Dorin Dickerson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Larry Donnell TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jim Dray TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Thomas Duarte TE - MIA,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Eifert TE - CIN,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Gavin Escobar TE,Bye,-,-,-,-,-,-,-,-,-,-,-
C.J. Fiedorowicz TE - HOU,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Coby Fleener TE - NO,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Rico Gathers TE - DAL,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Crockett Gillmore TE - BAL,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Chris Gragg TE - NYJ,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Ladarius Green TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jermaine Gresham TE - ARI,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Ryan Griffin TE - HOU,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Clay Harbor TE - NO,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Cory Harkey TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Cooper Helfet TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Temarrick Hemingway TE - LA,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Bucky Hodges TE,Bye,-,-,-,-,-,-,-,-,-,-,-
David Johnson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Dominique Jones TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Leggett TE - NYJ,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Matt Lengel TE - CLE,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Brian Leonhardt TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Vance McDonald TE - PIT,NE,-,-,-,-,-,-,-,-,-,-,0.00
Jake McGee TE - PIT,NE,-,-,-,-,-,-,-,-,-,-,0.00
Zach Miller TE - CHI,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Ifeanyi Momah TE - ARI,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Matthew Mulligan TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Johnny Mundt TE - LA,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Myers TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan O'Malley TE - NYG,PHI,-,-,-,-,-,-,-,-,-,-,0.00
Justin Perillo TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Perkins TE - ATL,@TB,-,-,-,-,-,-,-,-,-,-,0.00
John Phillips TE - NO,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Dennis Pitta TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Reed TE - WAS,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Mychal Rivera TE - JAX,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Beau Sandland TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Wes Saxton TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Mason Schreck TE - CIN,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Greg Scruggs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Adam Shaheen TE - CHI,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Jake Stoneburner TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Erik Swoope TE - IND,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Jacob Tamme TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Nick Truesdell TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Will Tye TE - NE,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Hakeem Valles TE - DET,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Clive Walford TE - OAK,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Eric Wallace TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Darren Waller TE - BAL,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Cole Wick TE - SF,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Michael Williams TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Travis Wilson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Timothy Wright TE,Bye,-,-,-,-,-,-,-,-,-,-,-
