Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
George Kittle TE - SF,SEA,-,-,-,0.02,-,25.43,0.16,-,-,0.02,3.47
Tyler Higbee TE - LA,NO,-,-,-,-,-,25.29,0.16,-,-,0.02,3.45
O.J. Howard TE - TB,@ATL,-,-,-,0.1,-,23.68,0.17,-,-,0.02,3.36
Seth DeValve TE - CLE View News,@CIN,-,-,-,0.11,-,24.54,0.15,-,-,0.02,3.33
Coby Fleener TE - NO,@LA,-,-,-,-,-,24.3,0.15,-,-,0.01,3.31
Stephen Anderson TE - HOU,@BAL,-,-,-,0.09,-,20.68,0.11,-,-,0.02,2.70
Nick Boyle TE - BAL,HOU,-,-,-,0.09,-,18.86,0.11,-,0.01,0.02,2.54
Gerald Everett TE - LA,NO,-,-,-,0.77,0.01,15.61,0.1,-,-,0.02,2.26
Adam Shaheen TE - CHI,@PHI,-,-,-,0.09,-,15.43,0.12,-,-,0.02,2.23
Dion Sims TE - CHI,@PHI,-,-,-,-,-,15.61,0.11,-,-,0.01,2.20
Antonio Gates TE - LAC,@DAL,-,-,-,-,-,14.25,0.09,-,0.01,-,1.99
Virgil Green TE - DEN,@OAK,-,-,-,-,-,14.75,0.08,-,-,0.01,1.94
Garrett Celek TE - SF,SEA,-,-,-,-,-,12.51,0.1,-,-,0.01,1.83
Jonnu Smith TE - TEN View Videos,@IND,-,-,-,0.25,-,13.14,0.08,-,-,0.01,1.80
Nick O'Leary TE - BUF,@KC,-,-,-,-,-,13.11,0.08,-,-,0.01,1.77
Ross Travis TE - IND,TEN,-,-,-,0.02,-,12.64,0.08,-,0.01,0.01,1.75
Levine Toilolo TE - ATL,TB,-,-,-,-,-,11.92,0.09,-,0.01,0.01,1.73
Austin Traylor TE - DEN,@OAK,-,-,-,0.06,-,11.87,0.07,-,-,0.01,1.59
Ricky Seals-Jones TE - ARI,JAX,-,-,-,0.02,0.01,10.55,0.08,-,-,0.01,1.58
Josh Hill TE - NO,@LA,-,-,-,-,-,11.38,0.07,-,-,0.01,1.54
Maxx Williams TE - BAL,HOU,-,-,-,0.24,-,10.87,0.07,-,0.01,0.01,1.53
Demetrius Harris TE - KC View Videos,BUF,-,-,-,-,-,10.13,0.07,-,0.01,0.01,1.43
Trey Burton TE - PHI,CHI,-,-,-,-,-,9.62,0.07,-,0.01,0.01,1.38
Ed Dickson TE - CAR,@NYJ,-,-,-,-,-,10.04,0.06,-,-,0.01,1.34
Brent Celek TE - PHI,CHI,-,-,-,-,-,9.39,0.06,-,0.01,-,1.32
Dwayne Allen TE - NE,MIA,-,-,-,-,-,8.86,0.07,-,0.01,0.01,1.31
Luke Willson TE - SEA,@SF,-,-,-,-,-,9.06,0.07,-,-,0.01,1.31
Daniel Brown TE - CHI,@PHI,-,-,-,0.02,-,9.73,0.05,-,-,0.01,1.26
Troy Niklas TE - ARI View News,JAX,-,-,-,-,-,8.48,0.06,-,0.01,0.01,1.21
Darren Fells TE - DET,MIN,-,-,-,-,-,7.84,0.07,-,-,0.01,1.18
Richard Rodgers TE - GB,@PIT,-,-,-,0.08,-,8.62,0.05,-,-,0.01,1.15
Rhett Ellison TE - NYG,@WAS,-,-,-,-,-,8.08,0.05,-,-,0.01,1.09
Jeremy Sprinkle TE - WAS,NYG,-,-,-,0.22,-,6.81,0.06,-,-,0.01,1.04
C.J. Uzomah TE - CIN View News,CLE,-,-,-,0.11,-,6.48,0.05,-,0.01,0.01,0.96
James Hanna TE - DAL,LAC,-,-,-,-,-,6.58,0.05,-,-,0.01,0.94
Ben Koyack TE - JAX,@ARI,-,-,-,-,-,7.07,0.04,-,-,0.01,0.93
David Morgan TE - MIN,@DET,-,-,-,0.13,-,6.24,0.05,-,-,0.01,0.92
Eric Tomlinson TE - NYJ,CAR,-,-,-,0.03,-,5.64,0.05,-,-,0.01,0.85
Brandon Williams TE - IND,TEN,-,-,-,-,-,5.39,0.05,-,-,0.01,0.82
Niles Paul TE - WAS,NYG,-,-,-,1.2,0.01,3.94,0.04,-,0.01,0.01,0.81
Michael Hoomanawanui TE - NO,@LA,-,-,-,-,-,5.37,0.04,-,-,0.01,0.76
Nick Vannett TE - SEA,@SF,-,-,-,0.02,-,5.14,0.03,-,-,0.01,0.68
Derek Carrier TE - LA,NO,-,-,-,-,-,4.33,0.03,-,0.01,-,0.63
James O'Shaughnessy TE - JAX View News,@ARI,-,-,-,-,-,4.57,0.03,-,-,0.01,0.62
Jerell Adams TE - NYG,@WAS,-,-,-,0.15,-,4.29,0.03,-,-,0.01,0.60
Michael Roberts TE - DET,MIN,-,-,-,0.2,0.01,3.17,0.03,-,-,0.01,0.56
Clive Walford TE - OAK,DEN,-,-,-,-,-,3.96,0.03,-,-,0.01,0.56
Jeff Heuerman TE - DEN,@OAK,-,-,-,0.02,-,4.15,0.02,-,-,0.01,0.52
Xavier Grimble TE - PIT,GB,-,-,-,0.08,-,3.09,0.03,-,0.01,0.01,0.50
Geoff Swaim TE - DAL,LAC,-,-,-,-,-,3.3,0.03,-,-,0.01,0.49
Logan Thomas TE - BUF,@KC,-,-,-,-,-,3.73,0.02,-,-,0.01,0.47
Anthony Fasano TE - MIA,@NE,-,-,-,-,-,3.14,0.02,-,0.01,-,0.45
Randall Telfer TE - CLE View News,@CIN,-,-,-,0.04,-,3.36,0.02,-,-,0.01,0.44
Ryan Hewitt TE - CIN,CLE,-,-,-,-,-,2.61,0.02,-,-,0.01,0.36
Neal Sterling TE - NYJ,CAR,-,-,-,0.03,-,2.56,0.02,-,-,0.01,0.36
Phillip Supernaw TE - TEN,@IND,-,-,-,-,-,2.28,0.02,-,-,-,0.35
Lee Smith TE - OAK,DEN,-,-,-,-,-,1.88,0.02,-,-,-,0.31
Luke Stocker TE - TEN,@IND,-,-,-,-,-,2.53,0.01,-,-,-,0.31
Eric Saubert TE - ATL,TB,-,-,-,0.1,-,1.89,0.02,-,-,0.01,0.30
Jacob Hollister TE - NE,MIA,-,-,-,0.1,-,1.8,0.02,-,-,0.01,0.29
Sean McGrath TE - LAC,@DAL,-,-,-,-,-,2,0.01,-,-,-,0.26
Ben Braunecker TE - CHI,@PHI,-,-,-,0.16,-,1.83,0.01,-,-,0.01,0.24
Jeff Cumberland TE - LAC,@DAL,-,-,-,-,-,1.9,0.01,-,-,0.01,0.23
Chris Manhertz TE - CAR,@NYJ,-,-,-,0.02,-,1.9,0.01,-,-,0.01,0.23
Blake Bell TE - MIN,@DET,-,-,-,-,-,1.84,0.01,-,-,0.01,0.22
Matt Lengel TE - CLE,@CIN,-,-,-,-,-,1.47,0.01,-,-,0.01,0.19
Logan Paulsen TE - SF,SEA,-,-,-,-,-,1.1,0.01,-,-,-,0.17
MarQueis Gray TE - MIA,@NE,-,-,-,0.37,-,1,-,-,-,0.01,0.12
Mo Alie-Cox TE - IND,TEN,-,-,-,-,-,-,-,-,-,-,0.00
RaShaun Allen TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jace Amaro TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Rory Anderson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Antony Auclair TE - TB,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
David Ausberry TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kennard Backman TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Gary Barnidge TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Martellus Bennett TE - NE,MIA,-,-,-,-,-,-,-,-,-,-,0.00
E.J. Bibbs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Bostick TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Briggs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake Butt TE - DEN,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Gerald Christian TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Asante Cleveland TE - LAC,@DAL,-,-,-,-,-,-,-,-,-,-,0.00
Sean Culkin TE - LAC,@DAL,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Cunningham TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kellen Davis TE,Bye,-,-,-,-,-,-,-,-,-,-,-
A.J. Derby TE - MIA,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Dorin Dickerson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Larry Donnell TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jim Dray TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Thomas Duarte TE - MIA,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Eifert TE - CIN,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Gavin Escobar TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Rico Gathers TE - DAL,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Crockett Gillmore TE - BAL,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Chris Gragg TE - NYJ,CAR,-,-,-,-,-,-,-,-,-,-,0.00
Ladarius Green TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Garrett Griffin TE - NO,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Ryan Griffin TE - HOU,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Clay Harbor TE - NO,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Cory Harkey TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Cooper Helfet TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Temarrick Hemingway TE - LA,NO,-,-,-,-,-,-,-,-,-,-,0.00
Bucky Hodges TE,Bye,-,-,-,-,-,-,-,-,-,-,-
David Johnson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Dominique Jones TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Leggett TE - NYJ,CAR,-,-,-,-,-,-,-,-,-,-,0.00
Brian Leonhardt TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Vance McDonald TE - PIT,GB,-,-,-,-,-,-,-,-,-,-,0.00
Jake McGee TE - PIT,GB,-,-,-,-,-,-,-,-,-,-,0.00
Zach Miller TE - CHI,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Ifeanyi Momah TE - ARI,JAX,-,-,-,-,-,-,-,-,-,-,0.00
Matthew Mulligan TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Johnny Mundt TE - LA,NO,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Myers TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan O'Malley TE - NYG,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Justin Perillo TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Perkins TE - ATL,TB,-,-,-,-,-,-,-,-,-,-,0.00
John Phillips TE - NO,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Dennis Pitta TE,Bye,-,-,-,-,-,-,-,-,-,-,-
MyCole Pruitt TE - HOU,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Jordan Reed TE - WAS,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Mychal Rivera TE - JAX,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Beau Sandland TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Wes Saxton TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Mason Schreck TE - CIN,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Greg Scruggs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake Stoneburner TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Erik Swoope TE - IND,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Jacob Tamme TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Nick Truesdell TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Will Tye TE - NE,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Hakeem Valles TE - DET,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Eric Wallace TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Darren Waller TE - BAL,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Cole Wick TE - SF,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Michael Williams TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Travis Wilson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Timothy Wright TE,Bye,-,-,-,-,-,-,-,-,-,-,-
