Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Jacoby Brissett QB - IND,ARI,189.96,0.97,0.58,19.65,0.17,-,-,-,0.11,0.23,13.06
Carson Wentz QB - PHI View Videos,@KC,230.47,0.96,0.9,10.58,0.09,-,-,-,0.06,0.22,12.54
Jay Cutler QB - MIA,@LAC,219.4,1.16,0.89,6.45,0.05,-,-,-,0.05,0.17,12.34
DeShone Kizer QB - CLE,@BAL,202.26,1.09,0.94,12.91,0.11,-,-,-,0.05,0.21,12.20
Josh McCown QB - NYJ,@OAK,197.2,1.39,1.05,6.26,0.05,-,-,-,0.07,0.21,11.99
Brian Hoyer QB - NE,@NO,205.82,1.22,0.88,4.49,0.04,-,-,-,0.02,0.2,11.68
Deshaun Watson QB - HOU,@CIN,186.7,0.92,0.88,13.92,0.11,-,-,-,0.04,0.2,11.12
Jared Goff QB - LA View News View Videos,WAS,171.52,0.86,0.9,5.61,0.05,-,-,-,0.05,0.17,9.12
Brock Osweiler QB - DEN,DAL,14.17,0.07,0.07,0.46,0.01,-,-,-,0.02,0.01,0.83
Patrick Mahomes QB - KC,PHI,12.68,0.05,0.07,1.11,0.01,-,-,-,0.01,0.02,0.72
Cardale Jones QB - LAC,MIA,8.36,0.04,0.07,2.29,0.02,-,-,-,0.01,0.02,0.68
Geno Smith QB - NYG,DET,10.11,0.06,0.06,0.59,0.01,-,-,-,0.01,0.01,0.64
Sean Mannion QB - LA,WAS,12.05,0.04,0.07,0.63,0.01,-,-,-,0.01,0.02,0.61
Ryan Fitzpatrick QB - TB,CHI,11.02,0.07,0.07,-,-,-,-,-,0.01,0.01,0.58
Derek Anderson QB - CAR,BUF,8.82,0.07,0.07,-,-,-,-,-,0.03,0.01,0.53
Chase Daniel QB - NO,NE,9.04,0.05,0.05,-,-,-,-,-,0.01,0.01,0.46
Matt Schaub QB - ATL,GB,8.91,0.04,0.05,0.07,-,-,-,-,0.01,-,0.44
Jimmy Garoppolo QB - SF View Videos,@SEA,8.95,0.04,0.05,0.08,-,-,-,-,0.01,0.01,0.43
EJ Manuel QB - OAK,NYJ,8.94,0.04,0.05,0.1,-,-,-,-,0.01,0.01,0.43
AJ McCarron QB - CIN,HOU,8.89,0.04,0.05,0.14,-,-,-,-,0.01,0.01,0.43
Chad Henne QB - JAX,TEN,8.15,0.04,0.05,-,-,-,-,-,0.01,-,0.41
Ryan Mallett QB - BAL,CLE,9.32,0.04,0.06,-,-,-,-,-,0.01,0.01,0.41
Kellen Moore QB - DAL,@DEN,9.1,0.04,0.07,0.05,-,-,-,-,0.01,0.01,0.39
Austin Davis QB - SEA,SF,8.08,0.04,0.06,0.19,-,-,-,-,0.01,0.01,0.38
Nathan Peterman QB - BUF,@CAR,8.91,0.03,0.07,0.59,-,-,-,-,0.01,0.02,0.38
C.J. Beathard QB - SF,@SEA,8.27,0.03,0.06,0.64,-,-,-,-,0.01,0.02,0.37
Cooper Rush QB - DAL,@DEN,8.88,0.03,0.07,0.51,-,-,-,-,0.01,0.02,0.37
Kellen Clemens QB - LAC,MIA,6.54,0.04,0.05,0.15,-,-,-,-,0.01,-,0.36
Landry Jones QB - PIT,MIN,7.96,0.04,0.06,0.02,-,-,-,-,0.01,0.01,0.36
Jake Rudock QB - DET,@NYG,8.74,0.03,0.07,0.55,-,-,-,-,0.01,0.02,0.36
Brett Hundley QB - GB,@ATL,4.64,0.03,0.05,0.72,0.01,-,-,-,0.01,0.01,0.34
Scott Tolzien QB - IND,ARI,8.11,0.04,0.07,-,-,-,-,-,0.01,0.01,0.34
Tom Savage QB - HOU,@CIN,7.19,0.03,0.06,0.45,-,-,-,-,0.01,0.01,0.33
Mitchell Trubisky QB - CHI View Videos,@TB,8.49,0.03,0.07,0.28,-,-,-,-,0.01,0.02,0.33
Case Keenum QB - MIN,@PIT,8.01,0.03,0.06,0.03,-,-,-,-,0.01,0.01,0.32
Christian Hackenberg QB - NYJ,@OAK,4.41,0.04,0.05,0.51,-,-,-,-,0.01,0.01,0.29
Cody Kessler QB - CLE,@BAL,6.04,0.03,0.05,0.2,-,-,-,-,0.01,0.01,0.28
Nick Foles QB - PHI View Videos,@KC,6.7,0.03,0.06,0.05,-,-,-,-,0.01,0.01,0.27
Matt Cassel QB - TEN,@JAX,5.83,0.04,0.07,-,-,-,-,-,0.01,0.01,0.25
Joe Webb QB - BUF,@CAR,6.13,0.03,0.06,-,-,-,-,-,0.01,0.01,0.25
Matt Moore QB - MIA,@LAC,3.48,0.03,0.06,0.09,-,-,-,-,0.01,-,0.17
Colt McCoy QB - WAS,@LA,2.32,0.03,0.04,-,-,-,-,-,0.01,0.01,0.13
Drew Stanton QB - ARI,@IND,3.14,0.03,0.06,-,-,-,-,-,0.01,0.01,0.13
Bryce Petty QB - NYJ,@OAK,2.15,0.03,0.05,0.13,-,-,-,-,0.01,0.01,0.12
Brandon Allen QB - LA,WAS,-,-,-,-,-,-,-,-,-,-,0.00
Matt Barkley QB - ARI,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Trevone Boykin QB - SEA,SF,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Bray QB - KC,PHI,-,-,-,-,-,-,-,-,-,-,0.00
Teddy Bridgewater QB - MIN,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Joe Callahan QB - GB,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
Connor Cook QB - OAK,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Joshua Dobbs QB - PIT,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Jeff Driskel QB - CIN,HOU,-,-,-,-,-,-,-,-,-,-,0.00
David Fales QB - MIA,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
Blaine Gabbert QB - ARI View News,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Garrett Grayson QB - ATL,GB,-,-,-,-,-,-,-,-,-,-,0.00
Robert Griffin III QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Shaun Hill QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Taysom Hill QB - NO View Videos,NE,-,-,-,-,-,-,-,-,-,-,0.00
Kevin Hogan QB - CLE,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Bart Houston QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Brad Kaaya QB - IND,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Colin Kaepernick QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Chad Kelly QB - DEN,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Andrew Luck QB - IND,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Paxton Lynch QB - DEN,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Luke McCown QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt McGloin QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Zach Mettenberger QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Stephen Morris QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Aaron Murray QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan Nassib QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tony Romo QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mark Sanchez QB - CHI,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Connor Shaw QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kyle Sloter QB - MIN,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
