Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Travis Kelce TE - KC View News View Videos,@DAL,-,-,-,0.02,-,76.36,0.48,-,-,0.04,10.44
Zach Ertz TE - PHI,DEN,-,-,-,-,-,57.46,0.45,-,-,0.03,8.39
Jared Cook TE - OAK,@MIA,-,-,-,-,-,54.52,0.29,-,-,0.03,7.13
Evan Engram TE - NYG,LA,-,-,-,0.09,-,49.62,0.32,-,-,0.03,6.83
Jason Witten TE - DAL,KC,-,-,-,-,-,46.27,0.32,-,0.01,0.02,6.53
Jimmy Graham TE - SEA View News,WAS,-,-,-,-,-,42.56,0.37,-,-,0.02,6.44
Jack Doyle TE - IND,@HOU,-,-,-,-,-,46.65,0.3,-,-,0.03,6.41
Cameron Brate TE - TB,@NO,-,-,-,-,-,43.8,0.34,-,-,0.02,6.38
Austin Seferian-Jenkins TE - NYJ,BUF,-,-,-,-,-,44.95,0.31,-,-,0.03,6.30
Vernon Davis TE - WAS,@SEA,-,-,-,-,-,43.58,0.27,-,0.01,0.02,5.96
Delanie Walker TE - TEN View News View Videos,BAL,-,-,-,0.15,-,40.43,0.21,-,-,0.02,5.28
Austin Hooper TE - ATL View Videos,@CAR,-,-,-,0.04,-,34.48,0.25,-,-,0.02,4.91
Tyler Kroft TE - CIN,@JAX,-,-,-,-,-,33.39,0.25,-,-,0.02,4.80
Benjamin Watson TE - BAL View Videos,@TEN,-,-,-,-,-,33.74,0.21,-,0.01,0.02,4.61
Ed Dickson TE - CAR,ATL,-,-,-,-,-,32.59,0.2,-,-,0.02,4.42
George Kittle TE - SF,ARI,-,-,-,0.02,-,31.37,0.22,-,-,0.02,4.42
Eric Ebron TE - DET,@GB,-,-,-,0.16,-,33.55,0.17,-,0.01,0.02,4.37
Ryan Griffin TE - HOU,IND,-,-,-,-,-,33.16,0.18,-,-,0.02,4.36
Lance Kendricks TE - GB,DET,-,-,-,-,-,30.43,0.2,-,-,0.02,4.20
Marcedes Lewis TE - JAX,CIN,-,-,-,-,-,26.87,0.2,-,0.01,0.01,3.89
Tyler Higbee TE - LA,@NYG,-,-,-,0.02,-,28.49,0.16,-,-,0.02,3.77
A.J. Derby TE - MIA,OAK,-,-,-,-,-,26.55,0.18,-,-,0.02,3.70
Julius Thomas TE - MIA,OAK,-,-,-,-,-,26.58,0.14,-,-,0.02,3.46
O.J. Howard TE - TB,@NO,-,-,-,0.05,-,23.18,0.17,-,-,0.02,3.30
Jermaine Gresham TE - ARI,@SF,-,-,-,-,-,24.02,0.13,-,-,0.02,3.14
Nick O'Leary TE - BUF,@NYJ,-,-,-,-,-,19.96,0.11,-,0.01,0.02,2.64
Coby Fleener TE - NO,TB,-,-,-,-,-,18.98,0.12,-,-,0.01,2.60
Darren Fells TE - DET,@GB,-,-,-,-,-,15.68,0.14,-,-,0.01,2.39
Stephen Anderson TE - HOU,IND,-,-,-,-,-,16.14,0.1,-,-,0.01,2.19
Jonnu Smith TE - TEN View Videos,BAL,-,-,-,0.06,-,13.64,0.09,-,-,0.01,1.89
Nick Boyle TE - BAL,@TEN,-,-,-,-,-,14.62,0.07,-,0.01,0.01,1.88
Virgil Green TE - DEN,@PHI,-,-,-,-,-,13.35,0.09,-,-,0.01,1.86
Garrett Celek TE - SF,ARI,-,-,-,-,-,12.5,0.1,-,-,0.01,1.83
Trey Burton TE - PHI,DEN,-,-,-,-,-,12.8,0.09,-,-,0.01,1.80
Gerald Everett TE - LA,@NYG,-,-,-,0.09,-,12.71,0.09,-,-,0.01,1.80
Demetrius Harris TE - KC View Videos,@DAL,-,-,-,-,-,12.99,0.08,-,0.01,0.01,1.78
Josh Hill TE - NO,TB,-,-,-,-,-,12.65,0.08,-,-,0.01,1.73
Levine Toilolo TE - ATL,@CAR,-,-,-,-,-,10.31,0.06,-,-,0.01,1.37
Michael Hoomanawanui TE - NO,TB,-,-,-,-,-,8.5,0.07,-,0.01,0.01,1.27
Luke Willson TE - SEA,WAS,-,-,-,-,-,8.01,0.07,-,-,0.01,1.20
Ross Travis TE - IND,@HOU,-,-,-,-,-,8.99,0.05,-,-,0.01,1.18
Rhett Ellison TE - NYG,LA,-,-,-,-,-,7.9,0.06,-,-,0.01,1.13
Jeff Heuerman TE - DEN,@PHI,-,-,-,-,-,7.66,0.05,-,-,0.01,1.05
Brent Celek TE - PHI,DEN,-,-,-,-,-,7.11,0.05,-,0.01,-,1.03
Eric Tomlinson TE - NYJ,BUF,-,-,-,-,-,6.9,0.06,-,-,0.01,1.03
Logan Thomas TE - BUF,@NYJ,-,-,-,-,-,7.29,0.05,-,-,0.01,1.01
Anthony Fasano TE - MIA,OAK,-,-,-,-,-,5.97,0.05,-,0.01,-,0.92
Jeremy Sprinkle TE - WAS,@SEA,-,-,-,0.18,-,6.63,0.04,-,-,0.01,0.90
James O'Shaughnessy TE - JAX View News,CIN,-,-,-,-,-,5.95,0.04,-,-,0.01,0.82
Ben Koyack TE - JAX,CIN,-,-,-,-,-,5.63,0.04,-,-,0.01,0.78
Troy Niklas TE - ARI View News,@SF,-,-,-,-,-,5.44,0.04,-,-,0.01,0.76
Geoff Swaim TE - DAL,KC,-,-,-,-,-,5.33,0.04,-,-,0.01,0.75
James Hanna TE - DAL,KC,-,-,-,-,-,4.86,0.04,-,-,-,0.73
Nick Vannett TE - SEA,WAS,-,-,-,0.12,-,4.62,0.04,-,-,0.01,0.69
Maxx Williams TE - BAL,@TEN,-,-,-,0.12,-,4.68,0.02,-,-,0.01,0.58
Phillip Supernaw TE - TEN,BAL,-,-,-,-,-,3.67,0.03,-,0.01,-,0.57
Chris Manhertz TE - CAR,ATL,-,-,-,-,-,3.48,0.03,-,-,0.01,0.51
Richard Rodgers TE - GB,DET,-,-,-,0.09,-,3.21,0.03,-,-,0.01,0.49
Neal Sterling TE - NYJ,BUF,-,-,-,-,-,3.29,0.03,-,-,0.01,0.49
Gavin Escobar TE,Bye,-,-,-,-,-,3.84,0.02,-,-,0.01,-
