Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Cody Kessler QB - CLE,MIN,8.99,0.04,0.04,0.98,0.01,-,-,-,0.01,0.01,0.60
Cooper Rush QB - DAL,@WAS,2.84,0.03,0.03,3.06,0.02,-,-,-,0.01,0.02,0.58
Nathan Peterman QB - BUF,OAK,9.03,0.04,0.05,0.54,0.01,-,-,-,0.01,0.01,0.54
Joe Webb QB - BUF,OAK,8.91,0.04,0.05,0.6,0.01,-,-,-,0.01,0.01,0.54
Jake Rudock QB - DET,PIT,9.19,0.04,0.06,0.23,0.01,-,-,-,0.01,0.01,0.49
Patrick Mahomes QB - KC,DEN,8.42,0.04,0.04,0.3,-,-,-,-,0.01,0.01,0.45
AJ McCarron QB - CIN,IND,7.67,0.04,0.03,0.05,-,-,-,-,0.01,-,0.43
Bryce Petty QB - NYJ,ATL,8.36,0.04,0.04,-,-,-,-,-,0.01,0.01,0.41
Nick Foles QB - PHI View Videos,SF,7.08,0.04,0.03,-,-,-,-,-,0.01,-,0.40
Jimmy Garoppolo QB - SF View Videos,@PHI,7.4,0.04,0.04,0.06,-,-,-,-,0.01,-,0.40
Colt McCoy QB - WAS,DAL,6.35,0.04,0.03,-,-,-,-,-,0.01,-,0.37
Chase Daniel QB - NO,CHI,5.89,0.04,0.03,-,-,-,-,-,0.01,-,0.36
Ryan Mallett QB - BAL,MIA,6.76,0.04,0.05,-,-,-,-,-,0.01,0.01,0.33
Cardale Jones QB - LAC,@NE,5.36,0.03,0.05,0.08,-,-,-,-,0.01,0.01,0.24
Kyle Sloter QB - MIN,@CLE,3.45,0.03,0.04,0.32,-,-,-,-,0.01,0.01,0.21
Brian Hoyer QB - NE,LAC,3.39,0.03,0.04,-,-,-,-,-,0.01,-,0.20
Landry Jones QB - PIT,@DET,4.44,0.03,0.05,-,-,-,-,-,0.01,0.01,0.20
Brock Osweiler QB - DEN,@KC,1.56,0.04,0.04,0.59,-,-,-,-,0.01,0.01,0.20
Mike Glennon QB - CHI,@NO,3.3,0.03,0.04,-,-,-,-,-,0.01,-,0.19
Derek Anderson QB - CAR,@TB,2.4,0.04,0.05,-,-,-,-,-,0.01,-,0.18
Scott Tolzien QB - IND,@CIN,3.44,0.03,0.05,-,-,-,-,-,0.01,0.01,0.16
EJ Manuel QB - OAK,@BUF,2.2,0.03,0.04,0.22,-,-,-,-,0.01,0.01,0.15
Tom Savage QB - HOU,@SEA,2.6,0.02,0.04,0.22,-,-,-,-,0.01,0.01,0.13
Matt Schaub QB - ATL,@NYJ,-,0.03,0.03,-,-,-,-,-,0.01,-,0.08
Brandon Allen QB - LA,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Barkley QB - ARI,Bye,-,-,-,-,-,-,-,-,-,-,-
Blake Bortles QB - JAX View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Trevone Boykin QB - SEA,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Sam Bradford QB - MIN,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Bray QB - KC,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Teddy Bridgewater QB - MIN,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Joe Callahan QB - GB,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Cassel QB - TEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Kellen Clemens QB - LAC,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Connor Cook QB - OAK,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Jay Cutler QB - MIA,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Joshua Dobbs QB - PIT,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Jeff Driskel QB - CIN,IND,-,-,-,-,-,-,-,-,-,-,0.00
David Fales QB - MIA,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Blaine Gabbert QB - ARI View News,Bye,-,-,-,-,-,-,-,-,-,-,-
Jared Goff QB - LA View News View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Garrett Grayson QB - ATL,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Robert Griffin III QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Christian Hackenberg QB - NYJ,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Chad Henne QB - JAX,Bye,-,-,-,-,-,-,-,-,-,-,-
Shaun Hill QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Taysom Hill QB - NO View Videos,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Kevin Hogan QB - CLE,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Bart Houston QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Brett Hundley QB - GB,Bye,-,-,-,-,-,-,-,-,-,-,-
Brad Kaaya QB - IND,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Colin Kaepernick QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Chad Kelly QB - DEN,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Andrew Luck QB - IND,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Paxton Lynch QB - DEN,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Eli Manning QB - NYG,Bye,-,-,-,-,-,-,-,-,-,-,-
Sean Mannion QB - LA,Bye,-,-,-,-,-,-,-,-,-,-,-
Marcus Mariota QB - TEN View News View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Luke McCown QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt McGloin QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Zach Mettenberger QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kellen Moore QB - DAL,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Stephen Morris QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Aaron Murray QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan Nassib QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Carson Palmer QB - ARI,Bye,-,-,-,-,-,-,-,-,-,-,-
Aaron Rodgers QB - GB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tony Romo QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mark Sanchez QB - CHI,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Connor Shaw QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Geno Smith QB - NYG,Bye,-,-,-,-,-,-,-,-,-,-,-
Drew Stanton QB - ARI,Bye,-,-,-,-,-,-,-,-,-,-,-
