Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Christine Michael RB - IND,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Taquan Mizzell RB - CHI,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Khalfani Muhammad RB - TEN,@HOU,-,-,-,-,-,-,-,-,-,-,0.00
Marcus Murphy RB - BUF,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
Dare Ogunbowale RB - WAS,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Cedric Peerman RB - CIN,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Senorise Perry RB - MIA,NO,-,-,-,-,-,-,-,-,-,-,0.00
Troymaine Pope RB - HOU,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Jhurrell Pressley RB,Bye,-,-,-,-,-,-,-,-,-,-,-
C.J. Prosise RB - SEA,IND,-,-,-,-,-,-,-,-,-,-,0.00
DJ Pumphrey RB - PHI,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
Bobby Rainey RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Darrin Reaves RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Devine Redding RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Marcel Reece RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Patrick Ricard RB - BAL,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Daryl Richardson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Stevan Ridley RB - PIT,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Denard Robinson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Khiry Robinson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Sam Rogers RB - LA,@DAL,-,-,-,-,-,-,-,-,-,-,0.00
Bishop Sankey RB - MIN,DET,-,-,-,-,-,-,-,-,-,-,0.00
Antone Smith RB,Bye,-,-,-,-,-,-,-,-,-,-,-
De'Veon Smith RB - MIA,NO,-,-,-,-,-,-,-,-,-,-,0.00
Shane Smith RB - NYG,@TB,-,-,-,-,-,-,-,-,-,-,0.00
C.J. Spiller RB - KC View News,WAS,-,-,-,-,-,-,-,-,-,-,0.00
Darren Sproles RB - PHI,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
James Starks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Lorenzo Taliaferro RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kelvin Taylor RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Stepfan Taylor RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Juwan Thompson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Fitzgerald Toussaint RB - PIT,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Harvey Unga RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Daryl Virgies RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Terron Ward RB - ATL,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Spencer Ware RB - KC,WAS,-,-,-,-,-,-,-,-,-,-,0.00
Dwayne Washington RB - DET View News,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Wilds RB - JAX,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Andre Williams RB - LAC,PHI,-,-,-,-,-,-,-,-,-,-,0.00
DeAngelo Williams RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jarveon Williams RB - CIN,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Joe Williams RB - SF,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Jonathan Williams RB - NO,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Karlos Williams RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Marquez Williams RB - CLE,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Wilson RB - CIN,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
George Winn RB - IND,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Glenn Winston RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Danny Woodhead RB - BAL,PIT,-,-,-,-,-,-,-,-,-,-,0.00
T.J. Yeldon RB - JAX View Videos,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
