Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Antonio Brown WR - PIT,JAX,-,-,-,-,-,83.17,0.52,-,0.02,0.04,11.40
A.J. Green WR - CIN,BUF,-,-,-,-,-,84,0.51,-,-,0.04,11.38
Jordy Nelson WR - GB,@DAL,-,-,-,-,-,72.93,0.64,-,-,0.03,11.07
Stefon Diggs WR - MIN,@CHI,-,-,-,1.43,0.01,74.28,0.56,-,0.01,0.04,10.93
Brandin Cooks WR - NE,@TB,-,-,-,2.09,0.01,73.43,0.48,-,0.02,0.04,10.45
Mike Evans WR - TB,NE,-,-,-,-,-,74.67,0.49,-,0.02,0.04,10.37
Chris Hogan WR - NE,@TB,-,-,-,1.62,0.01,67.05,0.54,-,-,0.04,10.09
T.Y. Hilton WR - IND,SF,-,-,-,-,-,72.24,0.45,-,0.01,0.04,9.86
Keenan Allen WR - LAC,@NYG,-,-,-,-,-,74.24,0.41,-,0.01,0.04,9.82
Doug Baldwin WR - SEA,@LA,-,-,-,0.45,-,68.4,0.44,-,0.02,0.04,9.49
DeAndre Hopkins WR - HOU View Videos,KC,-,-,-,-,-,70.77,0.41,-,0.01,0.04,9.48
Odell Beckham WR - NYG,LAC,-,-,-,0.18,-,69.19,0.43,-,0.01,0.05,9.44
Dez Bryant WR - DAL,GB,-,-,-,-,-,64.75,0.47,-,0.01,0.03,9.26
Tyreek Hill WR - KC View News View Videos,@HOU,-,-,-,6.4,0.04,61.39,0.38,-,-,0.05,9.20
Sammy Watkins WR - LA View Videos,SEA,-,-,-,-,-,60.89,0.51,-,0.01,0.03,9.11
Golden Tate WR - DET,CAR,-,-,-,2.5,0.02,64.5,0.36,-,0.01,0.04,8.92
Adam Thielen WR - MIN,@CHI,-,-,-,-,-,63.52,0.42,-,-,0.03,8.81
Pierre Garcon WR - SF,@IND,-,-,-,-,-,64.64,0.38,-,-,0.03,8.68
Rishard Matthews WR - TEN View Videos,@MIA,-,-,-,-,-,62.6,0.39,-,0.01,0.03,8.56
Alshon Jeffery WR - PHI,ARI,-,-,-,-,-,63.15,0.37,-,0.01,0.03,8.50
Michael Crabtree WR - OAK,BAL,-,-,-,-,-,60.1,0.41,-,0.01,0.03,8.43
Randall Cobb WR - GB,@DAL,-,-,-,0.57,0.01,60.54,0.38,-,0.01,0.03,8.41
Jarvis Landry WR - MIA,TEN,-,-,-,0.87,0.01,63.88,0.3,-,0.01,0.04,8.28
Martavis Bryant WR - PIT,JAX,-,-,-,2.84,0.02,58.35,0.35,-,-,0.04,8.26
Larry Fitzgerald WR - ARI View Videos,@PHI,-,-,-,-,-,59.7,0.37,-,0.01,0.03,8.15
Kelvin Benjamin WR - BUF View Videos,@CIN,-,-,-,-,-,59.73,0.36,-,-,0.03,8.07
Devin Funchess WR - CAR,@DET,-,-,-,0.03,-,57.22,0.39,-,0.01,0.03,8.03
DeVante Parker WR - MIA,TEN,-,-,-,-,-,58.54,0.37,-,0.01,0.03,8.03
Davante Adams WR - GB,@DAL,-,-,-,-,-,53.8,0.42,-,0.01,0.03,7.86
DeSean Jackson WR - TB,NE,-,-,-,-,-,56.27,0.36,-,0.01,0.03,7.75
Danny Amendola WR - NE,@TB,-,-,-,-,-,52.56,0.37,-,-,0.03,7.42
Tyrell Williams WR - LAC,@NYG,-,-,-,-,-,56.02,0.31,-,-,0.03,7.40
