Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Ameer Abdullah RB - DET,GB,-,-,-,-,-,-,-,-,-,-,0.00
Jay Ajayi RB - PHI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Javorius Allen RB - BAL,CIN,-,-,-,-,-,-,-,-,-,-,0.00
C.J. Anderson RB - DEN,KC,-,-,-,-,-,-,-,-,-,-,0.00
Antonio Andrews RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Dri Archer RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Cameron Artis-Payne RB - CAR,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
Matt Asiata RB,Bye,-,-,-,-,-,-,-,-,-,-,-
George Atkinson RB - KC,@DEN,-,-,-,-,-,-,-,-,-,-,0.00
Joe Banyard RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Peyton Barber RB - TB,NO,-,-,-,-,-,-,-,-,-,-,0.00
Kenjon Barner RB - PHI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Le'Veon Bell RB - PIT,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Giovani Bernard RB - CIN View News,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Kapri Bibbs RB - WAS,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
LeGarrette Blount RB - PHI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Alfred Blue RB - HOU,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Bolden RB - NE,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Devontae Booker RB - DEN,KC,-,-,-,-,-,-,-,-,-,-,0.00
Matt Breida RB - SF,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Zac Brooks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mack Brown RB - MIN,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Malcolm Brown RB - LA,SF,-,-,-,-,-,-,-,-,-,-,0.00
Rex Burkhead RB - NE,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Burks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Travaris Cadet RB - BUF,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Ka'Deem Carey RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Carson RB - SEA,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Tra Carson RB - CIN,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Jamaal Charles RB - DEN,KC,-,-,-,-,-,-,-,-,-,-,0.00
Corey Clement RB - PHI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
David Cobb RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tarik Cohen RB - CHI View Videos,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Tevin Coleman RB - ATL View News View Videos,CAR,-,-,-,-,-,-,-,-,-,-,0.00
Alex Collins RB - BAL,CIN,-,-,-,-,-,-,-,-,-,-,0.00
James Conner RB - PIT,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Dalvin Cook RB - MIN,CHI,-,-,-,-,-,-,-,-,-,-,0.00
John Crockett RB - BAL,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Alan Cross RB - TB,NO,-,-,-,-,-,-,-,-,-,-,0.00
Isaiah Crowell RB - CLE,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Benny Cunningham RB - CHI,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
LeShun Daniels RB - WAS,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
Orleans Darkwa RB - NYG,WAS,-,-,-,-,-,-,-,-,-,-,0.00
Justin Davis RB - LA,SF,-,-,-,-,-,-,-,-,-,-,0.00
Knile Davis RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike Davis RB - SEA,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Matt Dayes RB - CLE,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
James Develin RB - NE,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Patrick DiMarco RB - BUF,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Kenneth Dixon RB - BAL,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Kenyan Drake RB - MIA,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Shaun Draughn RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Lance Dunbar RB - LA,SF,-,-,-,-,-,-,-,-,-,-,0.00
Trey Edmunds RB - NO,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Austin Ekeler RB - LAC,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Andre Ellington RB - HOU,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Ezekiel Elliott RB - DAL,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Ervin RB - HOU,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Kenneth Farrow RB - LAC,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Felton RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Ferguson RB - IND,HOU,-,-,-,-,-,-,-,-,-,-,0.00
D'Onta Foreman RB - HOU,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Justin Forsett RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Forte RB - NYJ,@NE,-,-,-,-,-,-,-,-,-,-,0.00
D.J. Foster RB - ARI,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Leonard Fournette RB - JAX View Videos,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Jalston Fowler RB - SEA,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Devonta Freeman RB - ATL View News View Videos,CAR,-,-,-,-,-,-,-,-,-,-,0.00
Wayne Gallman RB - NYG,WAS,-,-,-,-,-,-,-,-,-,-,0.00
