Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Albert Wilson WR - KC View News View Videos,MIA,-,-,-,0.55,0.01,38.56,0.26,-,0.01,0.02,5.51
Jordy Nelson WR - GB,MIN,-,-,-,-,-,40.46,0.24,-,0.01,0.02,5.47
Kenny Golladay WR - DET,@CIN,-,-,-,0.99,0.01,39.66,0.22,-,0.01,0.03,5.41
Amari Cooper WR - OAK,@PHI,-,-,-,0.54,-,38.49,0.25,-,0.01,0.03,5.36
J.J. Nelson WR - ARI View News,NYG,-,-,-,1.23,0.01,39.14,0.21,-,-,0.02,5.32
Dontrelle Inman WR - CHI,CLE,-,-,-,-,-,37.5,0.25,-,0.01,0.02,5.23
Allen Hurns WR - JAX,@SF,-,-,-,-,-,38.57,0.23,-,-,0.02,5.20
Corey Davis WR - TEN View Videos,LA,-,-,-,0.26,-,40.46,0.19,-,-,0.03,5.15
Chris Moore WR - BAL,IND,-,-,-,1.02,0.01,35,0.25,-,-,0.03,5.10
Roger Lewis WR - NYG,@ARI,-,-,-,-,-,38.89,0.21,-,-,0.03,5.09
Geronimo Allison WR - GB,MIN,-,-,-,0.42,-,36.84,0.23,-,0.01,0.03,5.07
Ryan Grant WR - WAS,DEN,-,-,-,-,-,35.43,0.26,-,-,0.02,5.06
Terrance Williams WR - DAL,SEA,-,-,-,0.31,0.01,35.91,0.23,-,0.01,0.02,5.04
Chris Hogan WR - NE,BUF,-,-,-,0.1,-,35.59,0.25,-,-,0.02,5.03
Josh Bellamy WR - CHI,CLE,-,-,-,0.07,-,35.37,0.22,-,-,0.02,4.82
Adam Humphries WR - TB,@CAR,-,-,-,0.93,0.01,34.69,0.2,-,-,0.03,4.76
DeVante Parker WR - MIA,@KC,-,-,-,0.22,-,35.94,0.2,-,-,0.03,4.76
Jaron Brown WR - ARI View News,NYG,-,-,-,-,-,33.29,0.23,-,-,0.02,4.67
Damiere Byrd WR - CAR,TB,-,-,-,0.58,0.01,30.96,0.23,-,0.01,0.03,4.55
Willie Snead WR - NO,ATL,-,-,-,-,-,31.92,0.19,-,0.01,0.02,4.31
Deonte Thompson WR - BUF,@NE,-,-,-,0.03,-,32.71,0.18,-,-,0.03,4.29
Eli Rogers WR - PIT,@HOU,-,-,-,0.4,-,30.72,0.19,-,-,0.02,4.21
Chester Rogers WR - IND,@BAL,-,-,-,1.77,0.01,30.58,0.16,-,-,0.03,4.20
Cole Beasley WR - DAL,SEA,-,-,-,-,-,30.94,0.19,-,-,0.02,4.19
Travis Benjamin WR - LAC,@NYJ,-,-,-,3.5,0.02,28.01,0.16,-,-,0.02,4.19
Isaiah McKenzie WR - DEN,@WAS,-,-,-,0.74,0.01,30.63,0.17,-,-,0.03,4.16
Torrey Smith WR - PHI,OAK,-,-,-,0.21,-,30.63,0.17,-,0.01,0.02,4.08
Seth Roberts WR - OAK,@PHI,-,-,-,0.02,-,30.43,0.15,-,-,0.02,3.91
Kendrick Bourne WR - SF,JAX,-,-,-,0.17,-,28.49,0.17,-,0.01,0.02,3.87
Zay Jones WR - BUF,@NE,-,-,-,0.36,-,28.02,0.17,-,-,0.03,3.80
Braxton Miller WR - HOU,PIT,-,-,-,0.74,0.01,25.65,0.16,-,-,0.02,3.62
Travis Rudolph WR - NYG,@ARI,-,-,-,0.11,-,28.07,0.14,-,-,0.02,3.62
Bennie Fowler WR - DEN,@WAS,-,-,-,-,-,23.69,0.16,-,-,0.02,3.29
Cordarrelle Patterson WR - OAK,@PHI,-,-,-,2.37,0.01,22.75,0.1,-,-,0.04,3.09
Taylor Gabriel WR - ATL,@NO,-,-,-,2.98,0.02,19.69,0.11,-,-,0.02,3.01
Josh Malone WR - CIN View News,DET,-,-,-,1.12,0.01,19.99,0.14,-,0.01,0.02,2.99
Rashard Higgins WR - CLE,@CHI,-,-,-,0.31,-,19.78,0.11,-,-,0.02,2.63
Chad Hansen WR - NYJ,LAC,-,-,-,0.56,0.01,18.5,0.11,-,0.01,0.02,2.61
Brandon Coleman WR - NO,ATL,-,-,-,-,-,18.53,0.12,-,0.01,0.01,2.57
Tyler Boyd WR - CIN,DET,-,-,-,0.23,-,17.57,0.12,-,0.01,0.01,2.50
Kamar Aiken WR - IND,@BAL,-,-,-,-,-,18.77,0.1,-,0.01,0.01,2.48
Mike Williams WR - LAC,@NYJ,-,-,-,0.18,-,18.43,0.11,-,-,0.02,2.48
Louis Murphy WR - SF,JAX,-,-,-,-,-,15.48,0.11,-,0.01,0.01,2.21
Russell Shepard WR - CAR,TB,-,-,-,0.16,-,15.16,0.1,-,-,0.02,2.09
Markus Wheaton WR - CHI,CLE,-,-,-,0.1,-,14.81,0.1,-,0.01,0.01,2.09
Tavon Austin WR - LA,@TEN,-,-,-,11.69,0.06,4.56,0.02,-,-,0.03,2.05
Breshad Perriman WR - BAL,IND,-,-,-,0.06,-,14.88,0.08,-,0.01,0.01,1.97
Laquon Treadwell WR - MIN,@GB,-,-,-,0.78,-,13.08,0.08,-,0.01,0.01,1.87
Demarcus Robinson WR - KC View Videos,MIA,-,-,-,0.24,-,12.63,0.09,-,0.01,0.01,1.83
Shelton Gibson WR - PHI,OAK,-,-,-,0.7,0.01,12.16,0.08,-,0.01,0.02,1.81
Jaydon Mickens WR - JAX,@SF,-,-,-,0.1,-,12.19,0.09,-,-,0.02,1.73
Justin Hardy WR - ATL,@NO,-,-,-,-,-,11.55,0.09,-,-,0.01,1.68
De'Anthony Thomas WR - KC,MIA,-,-,-,0.2,-,11.68,0.08,-,0.01,0.02,1.65
Noah Brown WR - DAL,SEA,-,-,-,0.28,0.01,10.49,0.07,-,0.01,0.01,1.56
Taywan Taylor WR - TEN,LA,-,-,-,1.34,0.01,9.92,0.06,-,0.01,0.01,1.55
Brian Quick WR - WAS,DEN,-,-,-,-,-,10.12,0.07,-,-,0.01,1.41
Jarius Wright WR - MIN,@GB,-,-,-,-,-,10.14,0.07,-,-,0.01,1.41
Michael Campanaro WR - BAL,IND,-,-,-,0.39,-,10.12,0.06,-,-,0.01,1.39
Darrius Heyward-Bey WR - PIT,@HOU,-,-,-,-,-,9.81,0.06,-,0.01,0.01,1.34
Kalif Raymond WR - NYG,@ARI,-,-,-,0.27,-,9.46,0.06,-,-,0.04,1.25
Michael Floyd WR - MIN,@GB,-,-,-,-,-,8.97,0.06,-,-,0.01,1.24
Josh Reynolds WR - LA,@TEN,-,-,-,0.25,-,8.6,0.06,-,-,0.01,1.23
Brandon Tate WR - BUF,@NE,-,-,-,-,-,9.33,0.06,-,0.01,0.04,1.23
Tommylee Lewis WR - NO,ATL,-,-,-,0.8,0.01,7.8,0.06,-,-,0.03,1.22
Jaelen Strong WR - JAX,@SF,-,-,-,0.1,-,9.05,0.05,-,0.01,0.01,1.22
Kenny Britt WR - NE,BUF,-,-,-,-,-,8.1,0.06,-,0.01,-,1.19
Mack Hollins WR - PHI,OAK,-,-,-,0.46,0.01,6.94,0.05,-,-,0.01,1.08
Sammie Coates WR - CLE View News,@CHI,-,-,-,0.24,-,7.68,0.05,-,-,0.01,1.07
Andy Jones WR - DET,@CIN,-,-,-,0.33,-,7.46,0.05,-,-,0.01,1.06
Brenton Bersin WR - CAR,TB,-,-,-,-,-,7.51,0.05,-,0.01,0.01,1.05
Phillip Dorsett WR - NE,BUF,-,-,-,0.53,0.01,6.15,0.05,-,0.01,0.01,1.03
Jordan Taylor WR - DEN,@WAS,-,-,-,0.03,-,7.49,0.05,-,-,0.01,1.03
Pharoh Cooper WR - LA,@TEN,-,-,-,0.7,-,7.63,0.04,-,0.01,0.04,1.01
Alex Erickson WR - CIN View News,DET,-,-,-,0.88,0.01,6.36,0.05,-,-,0.04,1.00
Ricardo Louis WR - CLE,@CHI,-,-,-,0.31,-,6.51,0.04,-,-,0.01,0.90
Tanner McEvoy WR - SEA,@DAL,-,-,-,0.07,-,6.38,0.04,-,-,0.01,0.87
Marvin Hall WR - ATL,@NO,-,-,-,0.01,-,6.38,0.04,-,-,0.01,0.86
Kaelin Clay WR - CAR,TB,-,-,-,0.69,0.01,5.16,0.04,-,-,0.02,0.85
Chad Williams WR - ARI View News,NYG,-,-,-,1.05,0.01,4.61,0.04,-,-,0.01,0.85
Jehu Chesson WR - KC,MIA,-,-,-,0.27,-,5.48,0.04,-,-,0.01,0.80
Johnny Holton WR - OAK,@PHI,-,-,-,0.02,-,5.52,0.04,-,-,0.01,0.77
ArDarius Stewart WR - NYJ,LAC,-,-,-,1.67,0.01,4.01,0.03,-,-,0.02,0.77
Justin Hunter WR - PIT,@HOU,-,-,-,-,-,5.37,0.04,-,-,0.01,0.76
Max McCaffrey WR - SF,JAX,-,-,-,0.12,-,5.07,0.04,-,0.01,0.01,0.76
Ryan Switzer WR - DAL,SEA,-,-,-,0.92,0.01,4.14,0.04,-,-,0.03,0.75
Amara Darboh WR - SEA,@DAL,-,-,-,0.14,-,4.6,0.03,-,-,0.01,0.63
Mike Thomas WR - LA View News,@TEN,-,-,-,0.18,-,4.36,0.03,-,-,0.01,0.61
Jakeem Grant WR - MIA,@KC,-,-,-,1.37,0.01,3.28,0.02,-,-,0.03,0.59
Freddie Martino WR - TB,@CAR,-,-,-,-,-,4.16,0.03,-,-,0.01,0.58
Chris Thompson WR - HOU,PIT,-,-,-,0.11,0.01,2.82,0.03,-,-,0.02,0.49
Leonte Carroo WR - MIA,@KC,-,-,-,0.24,-,3.51,0.02,-,-,0.01,0.48
Trevor Davis WR - GB,MIN,-,-,-,1.01,0.01,1.84,0.02,-,-,0.04,0.39
Cody Core WR - CIN View News,DET,-,-,-,0.21,-,2.29,0.02,-,0.01,0.01,0.37
Bradley Marquez WR - DET,@CIN,-,-,-,0.07,-,1.98,0.01,-,-,0.01,0.25
Jeff Janis WR - GB,MIN,-,-,-,0.14,-,1.14,0.02,-,-,0.01,0.23
Andre Roberts WR - ATL,@NO,-,-,-,-,-,1.53,0.01,-,0.01,0.04,0.15
Vince Mayle WR - BAL,IND,-,-,-,0.08,-,0.88,0.01,-,-,0.01,0.14
Geremy Davis WR - LAC,@NYJ,-,-,-,0.04,-,1.14,-,-,-,0.01,0.10
Eric Weems WR - TEN,LA,-,-,-,-,-,0.66,-,-,0.01,-,0.09
Jared Abbrederis WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Davante Adams WR - GB,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Rodney Adams WR - MIN,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Quincy Adeboyejo WR - BAL,IND,-,-,-,-,-,-,-,-,-,-,0.00
Carlton Agudosi WR - ARI,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Mario Alford WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Donnie Avery WR,Bye,-,-,-,-,-,-,-,-,-,-,-
DeMarcus Ayers WR - CHI,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Stedman Bailey WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Odell Beckham WR - NYG,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Kenny Bell WR - BAL,IND,-,-,-,-,-,-,-,-,-,-,0.00
Arrelious Benn WR - JAX,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Jace Billingsley WR - DET,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Harvey Binford WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Justin Blackmon WR - JAX,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Moritz Boehringer WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Victor Bolden WR - SF,JAX,-,-,-,-,-,-,-,-,-,-,0.00
Anquan Boldin WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Boyce WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Daniel Braverman WR - KC,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Quan Bray WR - BUF,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Antonio Brown WR - PIT,@HOU,-,-,-,-,-,-,-,-,-,-,0.00
Corey Brown WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Da'Ron Brown WR,Bye,-,-,-,-,-,-,-,-,-,-,-
John Brown WR - ARI,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Marlon Brown WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Marquis Bundy WR - NYG,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Aaron Burbridge WR - SF,JAX,-,-,-,-,-,-,-,-,-,-,0.00
Isaiah Burse WR - LAC,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Brice Butler WR - DAL,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Butler WR - BUF,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Andre Caldwell WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Austin Carr WR - NO,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Michael Clark WR - GB,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Stacy Coley WR - MIN,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Chris Conley WR - KC,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Victor Cruz WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Robert Davis WR - WAS,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Harry Douglas WR - TEN,LA,-,-,-,-,-,-,-,-,-,-,0.00
Malachi Dupre WR - BUF,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Travin Dural WR - NO,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Donteea Dye WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Ed Eagan WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Marcus Easley WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Julian Edelman WR - NE,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Bruce Ellington WR - HOU,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Quincy Enunwa WR - NYJ,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Amba Etta-Tawo WR - NYG,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Isaiah Ford WR - MIA,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Corey Fuller WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Devin Fuller WR - ATL,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Pierre Garcon WR - SF,JAX,-,-,-,-,-,-,-,-,-,-,0.00
Keyarris Garrett WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Tanner Gentry WR - CHI,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Brittan Golden WR - ARI,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Cyril Grayson WR - SEA,@DAL,-,-,-,-,-,-,-,-,-,-,0.00
Dorial Green-Beckham WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Rashad Greene WR - JAX,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Rannell Hall WR - ATL,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Cobi Hamilton WR - HOU,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Frankie Hammond WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Harper WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Dwayne Harris WR - NYG,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Maurice Harris WR - WAS,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Keon Hatcher WR - OAK,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Andrew Hawkins WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Hazel WR - CLE,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
Carlos Henderson WR - DEN,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Javontee Herndon WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Krishawn Hogan WR - IND,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Andre Holmes WR - BUF,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Chris Hubert WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Huff WR,Bye,-,-,-,-,-,-,-,-,-,-,-
DeSean Jackson WR - TB,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Vincent Jackson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Darius Jennings WR - TEN,LA,-,-,-,-,-,-,-,-,-,-,0.00
Charles D. Johnson WR - CAR,TB,-,-,-,-,-,-,-,-,-,-,0.00
Marcus Johnson WR - PHI,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Steve Johnson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Seantavius Jones WR,Bye,-,-,-,-,-,-,-,-,-,-,-
T.J. Jones WR - DET,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Kerley WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Tavarres King WR - NYG,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Jonathan Krause WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake Lampman WR - TB,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Cody Latimer WR - DEN,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Kenny Lawler WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Marqise Lee WR - JAX View Videos,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Lance Lenoir WR - DAL,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Jordan Leslie WR - DEN,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Dezmin Lewis WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kolby Listenbee WR - IND,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Devin Lucien WR - TB,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Maclin WR - BAL,IND,-,-,-,-,-,-,-,-,-,-,0.00
Marc Mariani WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Marshall WR - NYG,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Jalin Marshall WR - NYJ,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Chris Matthews WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Matthews WR - BUF,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Tre McBride WR - NYJ,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Riley McCarron WR - NE,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Dexter McCluster WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Mekale McKay WR - CHI,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Cameron Meredith WR - CHI,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Malcolm Mitchell WR - NE,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Donte Moncrief WR - IND,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
David Moore WR - SEA,@DAL,-,-,-,-,-,-,-,-,-,-,0.00
Keith Mumphery WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Marquez North WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Norwood WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kevin Norwood WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Quinton Patton WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Payton WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Charone Peake WR - NYJ,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Walt Powell WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Terrelle Pryor WR - WAS,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Bernard Reedy WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Reilly WR - BUF,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Keenan Reynolds WR - WAS,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Aldrick Robinson WR - SF,JAX,-,-,-,-,-,-,-,-,-,-,0.00
Allen Robinson WR - JAX,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Eric Rogers WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Fred Ross WR - CAR,TB,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Ross WR,Bye,-,-,-,-,-,-,-,-,-,-,-
John Ross WR - CIN,DET,-,-,-,-,-,-,-,-,-,-,0.00
Rashad Ross WR - ARI,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Eddie Royal WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Curtis Samuel WR - CAR,TB,-,-,-,-,-,-,-,-,-,-,0.00
Emmanuel Sanders WR - DEN,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Garrett Scantling WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Artavis Scott WR - LAC,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Hunter Sharp WR - NYG,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Tajae Sharpe WR - TEN,LA,-,-,-,-,-,-,-,-,-,-,0.00
Cecil Shorts WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Matthew Slater WR - NE,BUF,-,-,-,-,-,-,-,-,-,-,0.00
DeAndre Smelter WR - SF,JAX,-,-,-,-,-,-,-,-,-,-,0.00
Devin Smith WR - NYJ,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Tevaun Smith WR - JAX,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Nelson Spruce WR - CHI,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Rod Streater WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Devin Street WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Damore'ea Stringfellow WR - NYJ,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Kendal Thompson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Bryce Treggs WR - PHI,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Paul Turner WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Bryan Walters WR,Bye,-,-,-,-,-,-,-,-,-,-,-
David Watford WR,Bye,-,-,-,-,-,-,-,-,-,-,-
