Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Jerell Adams TE - NYG,WAS,-,-,-,-,-,-,-,-,-,-,0.00
Mo Alie-Cox TE - IND,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Dwayne Allen TE - NE,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
RaShaun Allen TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jace Amaro TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Rory Anderson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Stephen Anderson TE - HOU,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Antony Auclair TE - TB,NO,-,-,-,-,-,-,-,-,-,-,0.00
David Ausberry TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kennard Backman TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Gary Barnidge TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Blake Bell TE - MIN,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Martellus Bennett TE - NE,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
E.J. Bibbs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Bostick TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Nick Boyle TE - BAL,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Cameron Brate TE - TB,NO,-,-,-,-,-,-,-,-,-,-,0.00
Ben Braunecker TE - CHI,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Chris Briggs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Daniel Brown TE - CHI,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Trey Burton TE - PHI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Jake Butt TE - DEN,KC,-,-,-,-,-,-,-,-,-,-,0.00
Derek Carrier TE - LA,SF,-,-,-,-,-,-,-,-,-,-,0.00
Brent Celek TE - PHI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Garrett Celek TE - SF,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Gerald Christian TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Charles Clay TE - BUF,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Asante Cleveland TE - LAC,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Jared Cook TE - OAK,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
Sean Culkin TE - LAC,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Jeff Cumberland TE - LAC,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Cunningham TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kellen Davis TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Vernon Davis TE - WAS,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
A.J. Derby TE - MIA,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Seth DeValve TE - CLE View News,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Dorin Dickerson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ed Dickson TE - CAR,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
Larry Donnell TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jack Doyle TE - IND,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Jim Dray TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Thomas Duarte TE - MIA,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Eric Ebron TE - DET,GB,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Eifert TE - CIN,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Rhett Ellison TE - NYG,WAS,-,-,-,-,-,-,-,-,-,-,0.00
Evan Engram TE - NYG,WAS,-,-,-,-,-,-,-,-,-,-,0.00
Zach Ertz TE - PHI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Gavin Escobar TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Gerald Everett TE - LA,SF,-,-,-,-,-,-,-,-,-,-,0.00
Anthony Fasano TE - MIA,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Darren Fells TE - DET,GB,-,-,-,-,-,-,-,-,-,-,0.00
C.J. Fiedorowicz TE - HOU,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Coby Fleener TE - NO,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Antonio Gates TE - LAC,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Rico Gathers TE - DAL,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
