Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Alfred Morris RB - DAL,GB,-,-,-,15.29,0.1,2.25,0.01,-,-,0.03,2.35
Jamaal Williams RB - GB,@DAL,-,-,-,12.54,0.08,5.36,0.02,-,0.01,0.03,2.35
James Conner RB - PIT,JAX,-,-,-,13.75,0.09,3.04,0.02,-,-,0.03,2.28
Zach Zenner RB - DET View News,CAR,-,-,-,11,0.08,4.78,0.03,-,-,0.02,2.20
Kenjon Barner RB - PHI,ARI,-,-,-,7.45,0.06,8.8,0.04,-,-,0.04,2.15
Kerwynn Williams RB - ARI,@PHI,-,-,-,12.85,0.1,1.92,-,-,-,0.03,2.02
DeAndre Washington RB - OAK,BAL,-,-,-,9.66,0.05,6.05,0.03,-,-,0.03,1.99
Justin Davis RB - LA,SEA,-,-,-,8.51,0.06,5.09,0.03,-,0.01,0.02,1.88
Kenyan Drake RB - MIA,TEN,-,-,-,7.31,0.05,7.13,0.03,-,-,0.04,1.84
Kyle Juszczyk RB - SF,@IND,-,-,-,1.88,0.02,11.51,0.05,-,0.01,0.01,1.76
Austin Ekeler RB - LAC,@NYG,-,-,-,7.44,0.05,6.19,0.02,-,-,0.03,1.72
Benny Cunningham RB - CHI,MIN,-,-,-,5.54,0.04,7.32,0.03,-,-,0.04,1.63
Stevan Ridley RB - PIT,JAX,-,-,-,10.8,0.07,1.12,-,-,0.01,0.02,1.59
Peyton Barber RB - TB,NE,-,-,-,10.08,0.06,1.53,0.01,-,-,0.02,1.54
Malcolm Brown RB - LA,SEA,-,-,-,7.7,0.06,3.07,0.02,-,-,0.02,1.52
Devante Mays RB - GB,@DAL,-,-,-,6.97,0.05,4.22,0.02,-,-,0.02,1.50
D.J. Foster RB - ARI,@PHI,-,-,-,7.42,0.05,4,0.01,-,-,0.02,1.46
Matt Dayes RB - CLE,NYJ,-,-,-,6.53,0.05,3.63,0.02,-,-,0.02,1.40
Tre Madden RB - SEA,@LA,-,-,-,5.7,0.05,3.32,0.01,-,-,0.02,1.22
Corey Grant RB - JAX,@PIT,-,-,-,7.65,0.05,2.07,-,-,-,0.03,1.21
Alfred Blue RB - HOU,KC,-,-,-,5.76,0.04,3.02,0.02,-,-,0.02,1.20
Terrell Watson RB - PIT,JAX,-,-,-,6.16,0.05,1.98,0.01,-,-,0.02,1.13
Jordan Todman RB - HOU,KC,-,-,-,3.52,0.03,2.33,0.02,-,0.01,0.02,0.87
Raheem Mostert RB - SF,@IND,-,-,-,4.64,0.04,1.69,-,-,-,0.03,0.81
Elijhaa Penny RB - ARI,@PHI,-,-,-,4.07,0.03,2.05,-,-,-,0.02,0.75
Patrick DiMarco RB - BUF,@CIN,-,-,-,1.01,0.01,4.19,0.02,-,-,0.01,0.68
Jamize Olawale RB - OAK,BAL,-,-,-,1.1,0.01,3.72,0.02,-,-,0.01,0.64
Joe Banyard RB,Bye,-,-,-,3.33,0.02,2.07,-,-,-,0.02,-
Akeem Hunt RB - KC,@HOU,-,-,-,2.34,0.02,2.17,0.01,-,-,0.03,0.57
Rod Smith RB - DAL,GB,-,-,-,1.95,0.02,1.67,0.01,-,-,0.01,0.52
Danny Vitale RB - CLE,NYJ,-,-,-,0.89,0.01,2.75,0.02,-,-,0.01,0.52
Jay Prosch RB - HOU,KC,-,-,-,0.11,0.01,2.34,0.02,-,-,0.01,0.41
Fozzy Whittaker RB - CAR,@DET,-,-,-,0.6,0.01,2.36,0.01,-,-,0.01,0.40
James Develin RB - NE,@TB,-,-,-,-,-,3.39,0.01,-,-,0.01,0.38
Roosevelt Nix RB - PIT,JAX,-,-,-,0.36,0.01,2.06,0.01,-,-,0.01,0.34
Cameron Artis-Payne RB - CAR,@DET,-,-,-,1.43,0.01,1.36,-,-,-,0.01,0.32
Anthony Sherman RB - KC,@HOU,-,-,-,-,-,2.47,0.01,-,-,-,0.31
Derek Watt RB - LAC,@NYG,-,-,-,0.29,-,1.7,-,-,-,0.01,0.18
Taiwan Jones RB - BUF,@CIN,-,-,-,-,-,1.29,-,-,-,0.01,0.11
Brandon Bolden RB - NE,@TB,-,-,-,0.24,-,0.97,-,-,-,0.01,0.10
Jalston Fowler RB - SEA,@LA,-,-,-,0.07,-,0.83,-,-,-,0.01,0.07
C.J. Anderson RB - DEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Antonio Andrews RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Dri Archer RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Asiata RB,Bye,-,-,-,-,-,-,-,-,-,-,-
George Atkinson RB - KC,@HOU,-,-,-,-,-,-,-,-,-,-,0.00
Kapri Bibbs RB - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
Devontae Booker RB - DEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Zac Brooks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mack Brown RB - MIN,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
Rex Burkhead RB - NE,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Burks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ka'Deem Carey RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Carson RB - SEA,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Tra Carson RB - CIN,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Jamaal Charles RB - DEN,Bye,-,-,-,-,-,-,-,-,-,-,-
David Cobb RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tevin Coleman RB - ATL View News View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Dalvin Cook RB - MIN,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
John Crockett RB - BAL,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Alan Cross RB - TB,NE,-,-,-,-,-,-,-,-,-,-,0.00
LeShun Daniels RB - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
Knile Davis RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike Davis RB - SEA,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Kenneth Dixon RB - BAL,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Shaun Draughn RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Lance Dunbar RB - LA,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Trey Edmunds RB - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
Tyler Ervin RB - HOU,KC,-,-,-,-,-,-,-,-,-,-,0.00
Kenneth Farrow RB - LAC,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Felton RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Ferguson RB - IND,SF,-,-,-,-,-,-,-,-,-,-,0.00
Justin Forsett RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Forte RB - NYJ,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Devonta Freeman RB - ATL View News View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Aaron Green RB - BUF,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Tion Green RB - DET,CAR,-,-,-,-,-,-,-,-,-,-,0.00
Jonathan Grimes RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Glenn Gronkowski RB,Bye,-,-,-,-,-,-,-,-,-,-,-
C.J. Ham RB - MIN,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
DuJuan Harris RB,Bye,-,-,-,-,-,-,-,-,-,-,-
De'Angelo Henderson RB - DEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Quayvon Hicks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tim Hightower RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Brian Hill RB - CIN View News,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Ronnie Hillman RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Elijah Hood RB - OAK,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Mark Ingram RB - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
Darius Jackson RB - CLE,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Don Jackson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike James RB - DET,CAR,-,-,-,-,-,-,-,-,-,-,0.00
Andy Janovich RB - DEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Rashad Jennings RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Austin Johnson RB - TB,NE,-,-,-,-,-,-,-,-,-,-,0.00
David Johnson RB - ARI,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Devon Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Storm Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Will Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Jones RB - IND,SF,-,-,-,-,-,-,-,-,-,-,0.00
Alvin Kamara RB - NO View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Rob Kelley RB - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
John Kuhn RB - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
Jeremy Langford RB - NYJ,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Daniel Lasco RB - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
Zach Line RB - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
T.J. Logan RB - ARI,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Byron Marshall RB - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
Keith Marshall RB - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
Tre Mason RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan Mathews RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Darren McFadden RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jeremy McNichols RB - SF,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Christine Michael RB - IND,SF,-,-,-,-,-,-,-,-,-,-,0.00
Taquan Mizzell RB - CHI,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Ty Montgomery RB - GB,@DAL,-,-,-,-,-,-,-,-,-,-,0.00
Khalfani Muhammad RB - TEN,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Marcus Murphy RB - BUF,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Dare Ogunbowale RB - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
Branden Oliver RB - LAC,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
Cedric Peerman RB - CIN,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Samaje Perine RB - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
Paul Perkins RB - NYG,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Senorise Perry RB - MIA,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Adrian Peterson RB - ARI,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Troymaine Pope RB - HOU,KC,-,-,-,-,-,-,-,-,-,-,0.00
Jhurrell Pressley RB,Bye,-,-,-,-,-,-,-,-,-,-,-
C.J. Prosise RB - SEA,@LA,-,-,-,-,-,-,-,-,-,-,0.00
DJ Pumphrey RB - PHI,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Bobby Rainey RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Darrin Reaves RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Devine Redding RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Marcel Reece RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Patrick Ricard RB - BAL,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Daryl Richardson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Aaron Ripkowski RB - GB,@DAL,-,-,-,-,-,-,-,-,-,-,0.00
Denard Robinson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Khiry Robinson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Sam Rogers RB - LA,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Bishop Sankey RB - MIN,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
Wendell Smallwood RB - PHI,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Antone Smith RB,Bye,-,-,-,-,-,-,-,-,-,-,-
De'Veon Smith RB - MIA,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Shane Smith RB - NYG,LAC,-,-,-,-,-,-,-,-,-,-,0.00
C.J. Spiller RB - KC View News,@HOU,-,-,-,-,-,-,-,-,-,-,0.00
Darren Sproles RB - PHI,ARI,-,-,-,-,-,-,-,-,-,-,0.00
James Starks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Lorenzo Taliaferro RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kelvin Taylor RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Stepfan Taylor RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Thompson RB - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
Juwan Thompson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Fitzgerald Toussaint RB - PIT,JAX,-,-,-,-,-,-,-,-,-,-,0.00
Harvey Unga RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Daryl Virgies RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Terron Ward RB - ATL,Bye,-,-,-,-,-,-,-,-,-,-,-
Spencer Ware RB - KC,@HOU,-,-,-,-,-,-,-,-,-,-,0.00
Dwayne Washington RB - DET View News,CAR,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Wilds RB - JAX,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
DeAngelo Williams RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jarveon Williams RB - CIN,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Joe Williams RB - SF,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Jonathan Williams RB - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
Karlos Williams RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Marquez Williams RB - CLE,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Wilson RB - CIN,BUF,-,-,-,-,-,-,-,-,-,-,0.00
George Winn RB - IND,SF,-,-,-,-,-,-,-,-,-,-,0.00
Glenn Winston RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Danny Woodhead RB - BAL,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
T.J. Yeldon RB - JAX View Videos,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
