Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Rob Gronkowski TE - NE,KC,-,-,-,0.18,-,66.28,0.55,-,0.01,0.03,9.91
Jordan Reed TE - WAS,PHI,-,-,-,0.11,-,63.29,0.52,-,0.01,0.03,9.42
Travis Kelce TE - KC View News View Videos,@NE,-,-,-,0.24,-,67.58,0.38,-,0.01,0.04,9.00
Kyle Rudolph TE - MIN,NO,-,-,-,0.18,0.01,61.55,0.43,-,0.01,0.03,8.77
Zach Ertz TE - PHI,@WAS,-,-,-,0.05,-,57.46,0.38,-,-,0.03,7.97
Greg Olsen TE - CAR,@SF,-,-,-,-,-,55.64,0.31,-,0.02,0.03,7.40
Jared Cook TE - OAK,@TEN,-,-,-,-,-,55.77,0.31,-,-,0.03,7.38
Tyler Eifert TE - CIN,BAL,-,-,-,0.12,-,44.56,0.4,-,-,0.02,6.83
Jimmy Graham TE - SEA View News,@GB,-,-,-,0.05,-,45.84,0.34,-,-,0.02,6.59
Delanie Walker TE - TEN View News View Videos,OAK,-,-,-,-,-,47.4,0.3,-,0.01,0.02,6.52
Antonio Gates TE - LAC,@DEN,-,-,-,-,-,45.96,0.32,-,0.01,0.02,6.50
Eric Ebron TE - DET,ARI,-,-,-,0.43,0.01,46.25,0.25,-,0.01,0.03,6.19
Jason Witten TE - DAL,NYG,-,-,-,-,-,43.3,0.3,-,0.01,0.02,6.11
C.J. Fiedorowicz TE - HOU,JAX,-,-,-,0.08,0.01,43.86,0.28,-,-,0.03,6.07
Charles Clay TE - BUF,NYJ,-,-,-,0.12,-,39.32,0.29,-,-,0.02,5.64
Jack Doyle TE - IND,@LA,-,-,-,-,-,37.77,0.23,-,-,0.02,5.12
Garrett Celek TE - SF,CAR,-,-,-,-,-,33.87,0.24,-,-,0.02,4.79
Martellus Bennett TE - NE,KC,-,-,-,-,-,33.87,0.23,-,0.01,0.02,4.75
Coby Fleener TE - NO,@MIN,-,-,-,-,-,34.27,0.21,-,0.01,0.02,4.67
Zach Miller TE - CHI,ATL,-,-,-,-,-,32.61,0.22,-,-,0.02,4.54
Jesse James TE - PIT,@CLE,-,-,-,0.21,-,32.19,0.19,-,0.01,0.02,4.36
Jermaine Gresham TE - ARI,@DET,-,-,-,-,-,30.14,0.18,-,-,0.02,4.05
Benjamin Watson TE - BAL View Videos,@CIN,-,-,-,-,-,28.67,0.19,-,-,0.01,3.99
Hunter Henry TE - LAC,@DEN,-,-,-,0.41,-,24.14,0.21,-,0.01,0.02,3.70
Dion Sims TE - CHI,ATL,-,-,-,0.3,-,24.66,0.2,-,-,0.02,3.66
Austin Hooper TE - ATL View Videos,@CHI,-,-,-,0.39,-,24.41,0.17,-,0.01,0.02,3.48
Marcedes Lewis TE - JAX,@HOU,-,-,-,-,-,27.09,0.13,-,-,0.01,3.47
Trey Burton TE - PHI,@WAS,-,-,-,0.22,-,25.03,0.13,-,-,0.02,3.27
David Njoku TE - CLE,PIT,-,-,-,0.8,0.01,20.91,0.13,-,0.01,0.02,2.99
Ryan Griffin TE - HOU,JAX,-,-,-,-,0.01,21.72,0.13,-,-,0.02,2.97
Will Tye TE - NE,KC,-,-,-,0.2,-,22.31,0.11,-,-,0.02,2.87
A.J. Derby TE - MIA,Bye,-,-,-,0.16,-,21.13,0.11,-,-,0.02,-
Virgil Green TE - DEN,LAC,-,-,-,0.13,-,19.57,0.13,-,-,0.01,2.73
Dwayne Allen TE - NE,KC,-,-,-,0.19,-,17.83,0.15,-,0.01,0.01,2.70
Tyler Higbee TE - LA,IND,-,-,-,0.31,0.01,17.79,0.12,-,-,0.02,2.55
Vance McDonald TE - PIT,@CLE,-,-,-,0.04,-,18.5,0.12,-,-,0.02,2.53
Lance Kendricks TE - GB,SEA,-,-,-,-,-,17.5,0.1,-,-,0.01,2.33
Josh Hill TE - NO,@MIN,-,-,-,-,-,16.57,0.1,-,-,0.01,2.24
Clive Walford TE - OAK,@TEN,-,-,-,0.14,-,15.83,0.11,-,-,0.01,2.24
Seth DeValve TE - CLE View News,PIT,-,-,-,0.25,-,14.63,0.11,-,-,0.02,2.11
Vernon Davis TE - WAS,PHI,-,-,-,-,-,14.72,0.1,-,0.01,0.01,2.07
Evan Engram TE - NYG,@DAL,-,-,-,0.29,-,13.79,0.09,-,-,0.02,1.91
Gerald Everett TE - LA,IND,-,-,-,0.25,-,13.24,0.09,-,-,0.01,1.87
Jerell Adams TE - NYG,@DAL,-,-,-,0.16,-,13.61,0.08,-,-,0.01,1.84
Adam Shaheen TE - CHI,ATL,-,-,-,0.41,0.01,11.04,0.08,-,-,0.01,1.67
Jonnu Smith TE - TEN View Videos,OAK,-,-,-,0.32,0.01,10.88,0.07,-,-,0.01,1.58
Demetrius Harris TE - KC View Videos,@NE,-,-,-,0.08,-,11.16,0.07,-,0.01,0.01,1.54
Nick Boyle TE - BAL,@CIN,-,-,-,0.33,-,11.06,0.06,-,0.01,0.01,1.50
Ben Koyack TE - JAX,@HOU,-,-,-,0.19,-,10.66,0.07,-,-,0.01,1.49
Michael Hoomanawanui TE - NO,@MIN,-,-,-,0.03,-,10,0.08,-,-,0.01,1.46
Richard Rodgers TE - GB,SEA,-,-,-,0.17,-,8.75,0.07,-,-,0.01,1.29
Luke Willson TE - SEA,@GB,-,-,-,-,-,9.36,0.06,-,-,0.01,1.28
Neal Sterling TE - NYJ,@BUF,-,-,-,0.19,-,9.67,0.05,-,-,0.01,1.27
Levine Toilolo TE - ATL,@CHI,-,-,-,0.15,-,9.62,0.05,-,-,0.01,1.26
Rhett Ellison TE - NYG,@DAL,-,-,-,0.06,-,9.28,0.05,-,-,0.01,1.21
Brent Celek TE - PHI,@WAS,-,-,-,-,-,8.86,0.05,-,-,0.01,1.17
Darren Fells TE - DET,ARI,-,-,-,-,-,7.64,0.07,-,-,0.01,1.16
Jeff Heuerman TE - DEN,LAC,-,-,-,0.3,-,8.33,0.05,-,-,0.01,1.14
Geoff Swaim TE - DAL,NYG,-,-,-,0.31,0.01,5.98,0.05,-,0.01,0.01,0.99
Randall Telfer TE - CLE View News,PIT,-,-,-,0.23,-,6.57,0.05,-,-,0.01,0.96
