Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Rob Gronkowski TE - NE,BUF,-,-,-,-,-,80.57,0.57,-,0.02,0.03,11.46
Travis Kelce TE - KC View News View Videos,MIA,-,-,-,-,-,62.08,0.46,-,-,0.03,8.91
Delanie Walker TE - TEN View News View Videos,LA,-,-,-,-,-,59,0.38,-,0.01,0.03,8.14
Evan Engram TE - NYG,@ARI,-,-,-,0.17,-,54.56,0.34,-,-,0.04,7.43
Zach Ertz TE - PHI,OAK,-,-,-,-,-,51.58,0.37,-,-,0.03,7.32
Jack Doyle TE - IND,@BAL,-,-,-,-,-,47.75,0.29,-,0.01,0.03,6.48
Jared Cook TE - OAK,@PHI,-,-,-,-,-,46.39,0.28,-,0.01,0.02,6.30
Jimmy Graham TE - SEA View News,@DAL,-,-,-,-,-,42.39,0.34,-,0.01,0.02,6.26
Greg Olsen TE - CAR,TB,-,-,-,-,-,45.37,0.27,-,0.01,0.02,6.14
Eric Ebron TE - DET,@CIN,-,-,-,0.14,-,44.16,0.28,-,0.01,0.03,6.07
Cameron Brate TE - TB,@CAR,-,-,-,-,-,39.66,0.31,-,-,0.02,5.79
Jason Witten TE - DAL,SEA,-,-,-,-,-,37.25,0.28,-,0.01,0.02,5.39
Stephen Anderson TE - HOU,PIT,-,-,-,0.04,0.01,38.82,0.24,-,-,0.03,5.33
Charles Clay TE - BUF,@NE,-,-,-,-,-,39.05,0.24,-,-,0.03,5.29
Kyle Rudolph TE - MIN,@GB,-,-,-,0.05,-,32.34,0.32,-,-,0.02,5.12
Benjamin Watson TE - BAL View Videos,IND,-,-,-,-,-,31.94,0.25,-,-,0.01,4.67
Vernon Davis TE - WAS,DEN,-,-,-,-,-,32.47,0.22,-,0.01,0.02,4.55
David Njoku TE - CLE,@CHI,-,-,-,0.61,-,31.63,0.22,-,0.01,0.02,4.52
Ricky Seals-Jones TE - ARI,NYG,-,-,-,0.12,0.01,29.63,0.2,-,0.01,0.02,4.22
Austin Seferian-Jenkins TE - NYJ,LAC,-,-,-,0.04,-,30.51,0.18,-,0.01,0.02,4.12
Garrett Celek TE - SF,JAX,-,-,-,-,-,28.01,0.22,-,-,0.02,4.08
Austin Hooper TE - ATL View Videos,@NO,-,-,-,0.08,-,30,0.18,-,-,0.02,4.05
Antonio Gates TE - LAC,@NYJ,-,-,-,-,-,26.22,0.19,-,0.01,0.01,3.76
Jesse James TE - PIT,@HOU,-,-,-,0.14,-,27.7,0.16,-,0.01,0.02,3.72
Tyler Kroft TE - CIN,DET,-,-,-,0.07,-,26.36,0.18,-,-,0.02,3.68
Seth DeValve TE - CLE View News,@CHI,-,-,-,0.24,-,27.04,0.16,-,-,0.02,3.65
Marcedes Lewis TE - JAX,@SF,-,-,-,-,-,24.02,0.15,-,0.02,0.01,3.32
A.J. Derby TE - MIA,@KC,-,-,-,0.03,-,21.7,0.14,-,-,0.02,2.97
Jermaine Gresham TE - ARI,NYG,-,-,-,-,-,20.92,0.14,-,0.01,0.01,2.93
George Kittle TE - SF,JAX,-,-,-,0.03,-,20.16,0.13,-,-,0.02,2.76
Tyler Higbee TE - LA,@TEN,-,-,-,0.11,-,19.81,0.13,-,-,0.02,2.73
Lance Kendricks TE - GB,MIN,-,-,-,-,-,20.04,0.12,-,-,0.01,2.70
Trey Burton TE - PHI,OAK,-,-,-,0.02,-,17.4,0.15,-,0.01,0.01,2.64
Richard Rodgers TE - GB,MIN,-,-,-,0.21,-,17.57,0.13,-,0.01,0.01,2.56
Dion Sims TE - CHI,CLE,-,-,-,0.1,-,17.55,0.12,-,0.01,0.01,2.49
Josh Hill TE - NO,ATL,-,-,-,0.2,0.01,16.15,0.11,-,-,0.01,2.34
Daniel Brown TE - CHI,CLE,-,-,-,0.17,-,15.87,0.1,-,-,0.01,2.18
Vance McDonald TE - PIT,@HOU,-,-,-,-,-,15.36,0.11,-,-,0.01,2.18
Niles Paul TE - WAS,DEN,-,-,-,0.28,-,14.17,0.09,-,0.01,0.01,1.99
Nick Boyle TE - BAL,IND,-,-,-,0.06,-,13.5,0.08,-,0.01,0.01,1.84
Anthony Fasano TE - MIA,@KC,-,-,-,-,-,12.62,0.08,-,0.01,0.01,1.74
Austin Traylor TE - DEN,@WAS,-,-,-,0.1,-,12.69,0.08,-,-,0.01,1.74
Demetrius Harris TE - KC View Videos,MIA,-,-,-,0.03,-,11.27,0.08,-,0.01,0.01,1.61
Adam Shaheen TE - CHI,CLE,-,-,-,0.29,-,9.97,0.1,-,-,0.01,1.61
Gerald Everett TE - LA,@TEN,-,-,-,0.34,-,9.86,0.08,-,-,0.01,1.48
