Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Justin Blackmon WR - JAX,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Moritz Boehringer WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Victor Bolden WR - SF,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Anquan Boldin WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Boyce WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Daniel Braverman WR - KC,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Quan Bray WR - BUF,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Corey Brown WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Da'Ron Brown WR,Bye,-,-,-,-,-,-,-,-,-,-,-
John Brown WR - ARI,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Marlon Brown WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Marquis Bundy WR - NYG,PHI,-,-,-,-,-,-,-,-,-,-,0.00
Aaron Burbridge WR - SF,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Isaiah Burse WR - LAC,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Brice Butler WR - DAL,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Butler WR - BUF,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Andre Caldwell WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Austin Carr WR - NO,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Michael Clark WR - GB,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Sammie Coates WR - CLE View News,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Stacy Coley WR - MIN,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Chris Conley WR - KC,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Amari Cooper WR - OAK,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Victor Cruz WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Geremy Davis WR - LAC,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Harry Douglas WR - TEN,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Malachi Dupre WR - BUF,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Travin Dural WR - NO,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Donteea Dye WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Ed Eagan WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Marcus Easley WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Julian Edelman WR - NE,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Bruce Ellington WR - HOU,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Quincy Enunwa WR - NYJ,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Amba Etta-Tawo WR - NYG,PHI,-,-,-,-,-,-,-,-,-,-,0.00
Isaiah Ford WR - MIA,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Corey Fuller WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Devin Fuller WR - ATL,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Pierre Garcon WR - SF,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Keyarris Garrett WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Tanner Gentry WR - CHI,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Cyril Grayson WR - SEA,LA,-,-,-,-,-,-,-,-,-,-,0.00
Dorial Green-Beckham WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Rashad Greene WR - JAX,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Rannell Hall WR - ATL,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Frankie Hammond WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Harper WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Dwayne Harris WR - NYG,PHI,-,-,-,-,-,-,-,-,-,-,0.00
Keon Hatcher WR - OAK,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Andrew Hawkins WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Carlos Henderson WR - DEN,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Javontee Herndon WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Krishawn Hogan WR - IND,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Chris Hubert WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Huff WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Allen Hurns WR - JAX,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Vincent Jackson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Darius Jennings WR - TEN,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Charles D. Johnson WR - CAR,GB,-,-,-,-,-,-,-,-,-,-,0.00
Marcus Johnson WR - PHI,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
Steve Johnson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Andy Jones WR - DET,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Seantavius Jones WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jeremy Kerley WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jonathan Krause WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake Lampman WR - TB,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Kenny Lawler WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Lance Lenoir WR - DAL,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Jordan Leslie WR - DEN,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Dezmin Lewis WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kolby Listenbee WR - IND,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Devin Lucien WR - TB,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Marc Mariani WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Bradley Marquez WR - DET,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Marshall WR - NYG,PHI,-,-,-,-,-,-,-,-,-,-,0.00
Jalin Marshall WR - NYJ,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Chris Matthews WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Matthews WR - BUF,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Tre McBride WR - NYJ,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Riley McCarron WR - NE,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Dexter McCluster WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Mekale McKay WR - CHI,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Isaiah McKenzie WR - DEN,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Cameron Meredith WR - CHI,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Jaydon Mickens WR - JAX,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Braxton Miller WR - HOU,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Malcolm Mitchell WR - NE,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Donte Moncrief WR - IND,DEN,-,-,-,-,-,-,-,-,-,-,0.00
David Moore WR - SEA,LA,-,-,-,-,-,-,-,-,-,-,0.00
Keith Mumphery WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Marquez North WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Norwood WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kevin Norwood WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Quinton Patton WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Payton WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Charone Peake WR - NYJ,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Breshad Perriman WR - BAL,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Walt Powell WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Terrelle Pryor WR - WAS,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Bernard Reedy WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Reilly WR - BUF,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Keenan Reynolds WR - WAS,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Allen Robinson WR - JAX,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Eric Rogers WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Fred Ross WR - CAR,GB,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Ross WR,Bye,-,-,-,-,-,-,-,-,-,-,-
John Ross WR - CIN,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Rashad Ross WR - ARI,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Eddie Royal WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Curtis Samuel WR - CAR,GB,-,-,-,-,-,-,-,-,-,-,0.00
Garrett Scantling WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Artavis Scott WR - LAC,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Tajae Sharpe WR - TEN,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Cecil Shorts WR,Bye,-,-,-,-,-,-,-,-,-,-,-
DeAndre Smelter WR - SF,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Devin Smith WR - NYJ,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Tevaun Smith WR - JAX,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Nelson Spruce WR - CHI,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Rod Streater WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Devin Street WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Damore'ea Stringfellow WR - NYJ,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Jaelen Strong WR - JAX,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Mike Thomas WR - LA View News,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Kendal Thompson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Bryce Treggs WR - PHI,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
Paul Turner WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Bryan Walters WR,Bye,-,-,-,-,-,-,-,-,-,-,-
