Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Brandon Allen QB - LA,SF,-,-,-,-,-,-,-,-,-,-,0.00
Derek Anderson QB - CAR,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
Matt Barkley QB - ARI,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
C.J. Beathard QB - SF,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Blake Bortles QB - JAX View Videos,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Trevone Boykin QB - SEA,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Sam Bradford QB - MIN,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Tom Brady QB - NE View Videos,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Bray QB - KC,@DEN,-,-,-,-,-,-,-,-,-,-,0.00
Drew Brees QB - NO View Videos,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Teddy Bridgewater QB - MIN,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Jacoby Brissett QB - IND,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Joe Callahan QB - GB,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Derek Carr QB - OAK,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
Matt Cassel QB - TEN,JAX,-,-,-,-,-,-,-,-,-,-,0.00
Kellen Clemens QB - LAC,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Connor Cook QB - OAK,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
Kirk Cousins QB - WAS View Videos,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
Jay Cutler QB - MIA,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Andy Dalton QB - CIN View Videos,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Chase Daniel QB - NO,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Austin Davis QB - SEA,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Joshua Dobbs QB - PIT,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Jeff Driskel QB - CIN,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
David Fales QB - MIA,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Ryan Fitzpatrick QB - TB,NO,-,-,-,-,-,-,-,-,-,-,0.00
Joe Flacco QB - BAL View Videos,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Nick Foles QB - PHI View Videos,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Blaine Gabbert QB - ARI View News,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Jimmy Garoppolo QB - SF View Videos,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Mike Glennon QB - CHI,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Jared Goff QB - LA View News View Videos,SF,-,-,-,-,-,-,-,-,-,-,0.00
Garrett Grayson QB - ATL,CAR,-,-,-,-,-,-,-,-,-,-,0.00
