Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Travis Kelce TE - KC View News View Videos,@LAC,-,-,-,0.39,-,72.27,0.42,-,0.01,0.04,9.73
Rob Gronkowski TE - NE,HOU,-,-,-,-,-,58.77,0.43,-,-,0.03,8.40
Kyle Rudolph TE - MIN,TB,-,-,-,-,-,59.22,0.42,-,0.01,0.03,8.40
Zach Ertz TE - PHI,NYG,-,-,-,-,-,58.34,0.37,-,-,0.03,7.99
Jared Cook TE - OAK,@WAS,-,-,-,-,-,58.58,0.34,-,-,0.03,7.84
Delanie Walker TE - TEN View News View Videos,SEA,-,-,-,0.95,0.01,51.18,0.33,-,0.01,0.03,7.21
Jordan Reed TE - WAS,OAK,-,-,-,-,-,46.08,0.34,-,-,0.03,6.59
Jason Witten TE - DAL,@ARI,-,-,-,-,-,45.65,0.34,-,0.01,0.02,6.59
Eric Ebron TE - DET,ATL,-,-,-,-,-,48.6,0.28,-,0.01,0.03,6.50
Benjamin Watson TE - BAL View Videos,@JAX,-,-,-,-,-,46.62,0.3,-,-,0.02,6.42
Charles Clay TE - BUF,DEN,-,-,-,-,-,42.97,0.3,-,-,0.02,6.06
Antonio Gates TE - LAC,KC,-,-,-,-,-,41.48,0.32,-,0.01,0.02,6.05
Jack Doyle TE - IND,CLE,-,-,-,-,-,43.32,0.28,-,-,0.03,5.95
Cameron Brate TE - TB,@MIN,-,-,-,-,-,40.23,0.31,-,-,0.02,5.84
Coby Fleener TE - NO,@CAR,-,-,-,-,-,39.33,0.29,-,-,0.02,5.63
Jesse James TE - PIT,@CHI,-,-,-,-,-,37.57,0.24,-,0.01,0.02,5.18
Martellus Bennett TE - NE,HOU,-,-,-,-,-,37.64,0.22,-,0.01,0.02,5.06
Evan Engram TE - NYG,@PHI,-,-,-,-,-,36.41,0.24,-,-,0.03,5.02
David Njoku TE - CLE,@IND,-,-,-,0.1,-,35.08,0.24,-,0.01,0.02,4.94
Zach Miller TE - CHI,PIT,-,-,-,-,-,34.48,0.23,-,-,0.02,4.79
Hunter Henry TE - LAC,KC,-,-,-,0.06,-,31.37,0.25,-,0.01,0.02,4.62
Ryan Griffin TE - HOU,@NE,-,-,-,-,-,33.43,0.18,-,-,0.02,4.38
Jimmy Graham TE - SEA View News,@TEN,-,-,-,-,-,30.91,0.2,-,-,0.02,4.25
Seth DeValve TE - CLE View News,@IND,-,-,-,-,-,29.88,0.21,-,-,0.02,4.21
Austin Hooper TE - ATL View Videos,@DET,-,-,-,0.04,-,28.81,0.21,-,0.01,0.02,4.13
Julius Thomas TE - MIA,@NYJ,-,-,-,-,-,29.26,0.19,-,-,0.02,4.03
Jermaine Gresham TE - ARI,DAL,-,-,-,-,-,26.35,0.16,-,-,0.02,3.56
George Kittle TE - SF,LA,-,-,-,0.16,-,24.82,0.15,-,-,0.02,3.36
Will Tye TE - NE,HOU,-,-,-,-,-,24.98,0.14,-,-,0.02,3.30
Marcedes Lewis TE - JAX,BAL,-,-,-,-,-,25.46,0.12,-,0.01,0.01,3.27
Dwayne Allen TE - NE,HOU,-,-,-,-,-,21.36,0.17,-,0.01,0.01,3.16
O.J. Howard TE - TB,@MIN,-,-,-,0.06,-,23.05,0.14,-,-,0.02,3.11
Vernon Davis TE - WAS,OAK,-,-,-,-,-,21.97,0.14,-,0.01,0.01,3.04
Virgil Green TE - DEN,@BUF,-,-,-,-,-,21.24,0.14,-,-,0.01,2.94
Gerald Everett TE - LA,@SF,-,-,-,0.09,-,20.83,0.13,-,-,0.02,2.83
