Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Brandon Bolden RB - NE,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Zac Brooks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Rex Burkhead RB - NE,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Burks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ka'Deem Carey RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Carson RB - SEA,Bye,-,-,-,-,-,-,-,-,-,-,-
Tra Carson RB - CIN,Bye,-,-,-,-,-,-,-,-,-,-,-
David Cobb RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Dalvin Cook RB - MIN,GB,-,-,-,-,-,-,-,-,-,-,0.00
John Crockett RB - BAL,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Alan Cross RB - TB,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
LeShun Daniels RB - WAS,SF,-,-,-,-,-,-,-,-,-,-,0.00
Knile Davis RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike Davis RB - SEA,Bye,-,-,-,-,-,-,-,-,-,-,-
Patrick DiMarco RB - BUF,Bye,-,-,-,-,-,-,-,-,-,-,-
Kenneth Dixon RB - BAL,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Shaun Draughn RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Lance Dunbar RB - LA,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Ezekiel Elliott RB - DAL,Bye,-,-,-,-,-,-,-,-,-,-,-
Tyler Ervin RB - HOU,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Kenneth Farrow RB - LAC,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Felton RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Ferguson RB - IND,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Justin Forsett RB,Bye,-,-,-,-,-,-,-,-,-,-,-
D.J. Foster RB - ARI,TB,-,-,-,-,-,-,-,-,-,-,0.00
Aaron Green RB - BUF,Bye,-,-,-,-,-,-,-,-,-,-,-
Tion Green RB - DET,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Jonathan Grimes RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Glenn Gronkowski RB,Bye,-,-,-,-,-,-,-,-,-,-,-
DuJuan Harris RB,Bye,-,-,-,-,-,-,-,-,-,-,-
De'Angelo Henderson RB - DEN,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Quayvon Hicks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tim Hightower RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Brian Hill RB - CIN View News,Bye,-,-,-,-,-,-,-,-,-,-,-
Jeremy Hill RB - CIN,Bye,-,-,-,-,-,-,-,-,-,-,-
Ronnie Hillman RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Elijah Hood RB - OAK,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Darius Jackson RB - CLE,@HOU,-,-,-,-,-,-,-,-,-,-,0.00
Don Jackson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike James RB - DET,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Rashad Jennings RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Austin Johnson RB - TB,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Chris Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
David Johnson RB - ARI,TB,-,-,-,-,-,-,-,-,-,-,0.00
Devon Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Storm Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Will Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Jones RB - IND,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Taiwan Jones RB - BUF,Bye,-,-,-,-,-,-,-,-,-,-,-
Kyle Juszczyk RB - SF,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Rob Kelley RB - WAS,SF,-,-,-,-,-,-,-,-,-,-,0.00
John Kuhn RB - NO,DET,-,-,-,-,-,-,-,-,-,-,0.00
Eddie Lacy RB - SEA,Bye,-,-,-,-,-,-,-,-,-,-,-
Jeremy Langford RB - NYJ,NE,-,-,-,-,-,-,-,-,-,-,0.00
Daniel Lasco RB - NO,DET,-,-,-,-,-,-,-,-,-,-,0.00
T.J. Logan RB - ARI,TB,-,-,-,-,-,-,-,-,-,-,0.00
Tre Madden RB - SEA,Bye,-,-,-,-,-,-,-,-,-,-,-
Byron Marshall RB - WAS,SF,-,-,-,-,-,-,-,-,-,-,0.00
Keith Marshall RB - WAS,SF,-,-,-,-,-,-,-,-,-,-,0.00
Tre Mason RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan Mathews RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Devante Mays RB - GB,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
LeSean McCoy RB - BUF View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Darren McFadden RB,Bye,-,-,-,-,-,-,-,-,-,-,-
J.D. McKissic RB - SEA,Bye,-,-,-,-,-,-,-,-,-,-,-
Jeremy McNichols RB - SF,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Christine Michael RB - IND,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Joe Mixon RB - CIN,Bye,-,-,-,-,-,-,-,-,-,-,-
Taquan Mizzell RB - CHI,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Alfred Morris RB - DAL,Bye,-,-,-,-,-,-,-,-,-,-,-
Khalfani Muhammad RB - TEN,IND,-,-,-,-,-,-,-,-,-,-,0.00
Marcus Murphy RB - BUF,Bye,-,-,-,-,-,-,-,-,-,-,-
Dare Ogunbowale RB - WAS,SF,-,-,-,-,-,-,-,-,-,-,0.00
Jamize Olawale RB - OAK,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Cedric Peerman RB - CIN,Bye,-,-,-,-,-,-,-,-,-,-,-
Paul Perkins RB - NYG,@DEN,-,-,-,-,-,-,-,-,-,-,0.00
Senorise Perry RB - MIA,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
Troymaine Pope RB - HOU,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Bilal Powell RB - NYJ,NE,-,-,-,-,-,-,-,-,-,-,0.00
Jhurrell Pressley RB,Bye,-,-,-,-,-,-,-,-,-,-,-
C.J. Prosise RB - SEA,Bye,-,-,-,-,-,-,-,-,-,-,-
DJ Pumphrey RB - PHI,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Thomas Rawls RB - SEA,Bye,-,-,-,-,-,-,-,-,-,-,-
Darrin Reaves RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Devine Redding RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Marcel Reece RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Patrick Ricard RB - BAL,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Daryl Richardson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Stevan Ridley RB - PIT,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Denard Robinson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Khiry Robinson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Sam Rogers RB - LA,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Bishop Sankey RB - MIN,GB,-,-,-,-,-,-,-,-,-,-,0.00
Wendell Smallwood RB - PHI,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Antone Smith RB,Bye,-,-,-,-,-,-,-,-,-,-,-
De'Veon Smith RB - MIA,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
Rod Smith RB - DAL,Bye,-,-,-,-,-,-,-,-,-,-,-
Shane Smith RB - NYG,@DEN,-,-,-,-,-,-,-,-,-,-,0.00
C.J. Spiller RB - KC View News,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Darren Sproles RB - PHI,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
James Starks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Lorenzo Taliaferro RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kelvin Taylor RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Stepfan Taylor RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Juwan Thompson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Todman RB - HOU,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Mike Tolbert RB - BUF,Bye,-,-,-,-,-,-,-,-,-,-,-
Fitzgerald Toussaint RB - PIT,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Harvey Unga RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Daryl Virgies RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Spencer Ware RB - KC,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Terrance West RB - BAL,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Wilds RB - JAX,LA,-,-,-,-,-,-,-,-,-,-,0.00
Andre Williams RB - LAC,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
DeAngelo Williams RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jarveon Williams RB - CIN,Bye,-,-,-,-,-,-,-,-,-,-,-
Joe Williams RB - SF,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Jonathan Williams RB - NO,DET,-,-,-,-,-,-,-,-,-,-,0.00
Karlos Williams RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Marquez Williams RB - CLE,@HOU,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Wilson RB - CIN,Bye,-,-,-,-,-,-,-,-,-,-,-
George Winn RB - IND,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Glenn Winston RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Danny Woodhead RB - BAL,CHI,-,-,-,-,-,-,-,-,-,-,0.00
T.J. Yeldon RB - JAX View Videos,LA,-,-,-,-,-,-,-,-,-,-,0.00
