Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Le'Veon Bell RB - PIT,@IND,-,-,-,101.16,0.7,27.22,0.09,-,0.01,0.17,17.26
Todd Gurley RB - LA View News View Videos,HOU,-,-,-,80.33,0.58,30.95,0.18,-,0.01,0.17,15.37
Leonard Fournette RB - JAX View Videos,LAC,-,-,-,88.73,0.63,21.59,0.12,-,-,0.15,15.23
Jordan Howard RB - CHI,GB,-,-,-,98.74,0.59,15.84,0.07,-,0.01,0.15,15.14
Melvin Gordon RB - LAC,@JAX,-,-,-,73.42,0.51,32.71,0.21,-,-,0.13,14.67
LeSean McCoy RB - BUF View Videos,NO,-,-,-,78.53,0.52,28.43,0.11,-,0.01,0.14,14.22
Devonta Freeman RB - ATL View News View Videos,DAL,-,-,-,73.22,0.56,24.7,0.13,-,0.01,0.11,13.73
Mark Ingram RB - NO,@BUF,-,-,-,69.96,0.55,25.5,0.09,-,0.01,0.13,13.15
Christian McCaffrey RB - CAR View Videos,MIA,-,-,-,49.9,0.34,44.82,0.23,-,0.01,0.11,12.69
Bilal Powell RB - NYJ,@TB,-,-,-,65.77,0.42,24.29,0.1,-,-,0.1,11.93
Jerick McKinnon RB - MIN,@WAS,-,-,-,56.19,0.41,32.3,0.12,-,0.03,0.14,11.81
Lamar Miller RB - HOU,@LA,-,-,-,68.61,0.39,20.81,0.11,-,0.01,0.11,11.74
Alvin Kamara RB - NO View Videos,@BUF,-,-,-,42.21,0.37,40.64,0.23,-,0.01,0.1,11.71
Carlos Hyde RB - SF,NYG,-,-,-,61.85,0.4,26.49,0.11,-,-,0.12,11.65
Orleans Darkwa RB - NYG,@SF,-,-,-,69.35,0.45,14.32,0.05,-,0.01,0.11,11.17
Kenyan Drake RB - MIA,@CAR,-,-,-,58.24,0.49,18.43,0.08,-,-,0.12,10.85
Adrian Peterson RB - ARI,SEA,-,-,-,68.58,0.44,10.44,0.05,-,0.01,0.15,10.56
Joe Mixon RB - CIN,@TEN,-,-,-,55.88,0.32,23.92,0.09,-,0.01,0.11,10.24
Frank Gore RB - IND,PIT,-,-,-,57.43,0.34,16.08,0.07,-,0.01,0.11,9.61
Isaiah Crowell RB - CLE,@DET,-,-,-,49.59,0.35,21.94,0.09,-,0.01,0.11,9.59
Aaron Jones RB - GB,@CHI,-,-,-,56.85,0.43,10.84,0.04,-,0.01,0.1,9.41
Ameer Abdullah RB - DET,CLE,-,-,-,60,0.29,13.6,0.07,-,0.01,0.13,9.28
Doug Martin RB - TB,NYJ,-,-,-,55.84,0.35,12.22,0.06,-,0.03,0.11,9.11
Alfred Morris RB - DAL,@ATL,-,-,-,57.9,0.34,10.01,0.04,-,-,0.09,8.89
DeMarco Murray RB - TEN View Videos,CIN,-,-,-,46.97,0.31,18.73,0.08,-,-,0.1,8.71
Dion Lewis RB - NE,@DEN,-,-,-,49.2,0.35,13.5,0.06,-,0.01,0.1,8.55
Thomas Rawls RB - SEA,@ARI,-,-,-,49.25,0.42,9.88,0.04,-,0.01,0.1,8.49
Derrick Henry RB - TEN View News View Videos,CIN,-,-,-,51.28,0.37,8.37,0.05,-,-,0.08,8.33
Tevin Coleman RB - ATL View News View Videos,DAL,-,-,-,40.68,0.26,19.51,0.14,-,0.01,0.07,8.30
C.J. Anderson RB - DEN,NE,-,-,-,53.45,0.3,9.08,0.06,-,0.01,0.08,8.27
Latavius Murray RB - MIN,@WAS,-,-,-,50.26,0.34,9.73,0.04,-,0.01,0.1,8.10
Chris Thompson RB - WAS,MIN,-,-,-,24.14,0.13,37.35,0.21,-,-,0.08,8.03
Duke Johnson RB - CLE,@DET,-,-,-,28.64,0.22,31.91,0.12,-,0.01,0.06,8.00
Rob Kelley RB - WAS,MIN,-,-,-,44.18,0.33,6.66,0.04,-,-,0.07,7.16
Ty Montgomery RB - GB,@CHI,-,-,-,36.5,0.25,15.41,0.07,-,0.01,0.07,6.99
James White RB - NE,@DEN,-,-,-,10.04,0.08,37.76,0.23,-,-,0.04,6.56
Damien Williams RB - MIA,@CAR,-,-,-,24.5,0.14,25.18,0.14,-,0.01,0.06,6.55
Marlon Mack RB - IND,PIT,-,-,-,32.61,0.16,17.18,0.1,-,0.01,0.07,6.42
