Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Aaron Rodgers QB - GB,CHI,292.91,2.05,0.44,21.26,0.19,-,-,-,0.03,0.23,21.90
Dak Prescott QB - DAL,LA,264.2,1.9,0.53,20.68,0.25,-,-,-,0.02,0.22,20.28
Russell Wilson QB - SEA View News View Videos,IND,277.23,1.73,0.58,22.63,0.14,-,-,-,0.09,0.25,19.63
Tom Brady QB - NE View Videos,CAR,308.84,2.03,0.89,7.18,0.06,-,-,-,0.11,0.2,19.59
Matt Ryan QB - ATL View News View Videos,BUF,298.35,2,0.86,9.15,0.09,-,-,-,0.06,0.21,19.37
Drew Brees QB - NO View Videos,@MIA,291.19,2.16,0.8,3.83,0.03,-,-,-,0.05,0.21,18.93
Tyrod Taylor QB - BUF View Videos,@ATL,231.04,1.21,0.58,38.5,0.28,-,-,-,0.12,0.2,18.29
Alex Smith QB - KC View News View Videos,WAS,268.86,1.63,0.45,12.93,0.11,-,-,-,0.12,0.2,18.17
Matthew Stafford QB - DET View Videos,@MIN,262.23,1.79,0.91,10.13,0.07,-,-,-,0.14,0.22,17.10
Jay Cutler QB - MIA,NO,261.73,1.72,0.58,7.9,0.06,-,-,-,0.04,0.19,17.04
Kirk Cousins QB - WAS View Videos,@KC,293.71,1.51,1.03,10.58,0.1,-,-,-,0.04,0.23,17.01
Carson Palmer QB - ARI,SF,278,1.8,0.9,4.15,0.04,-,-,-,0.1,0.2,16.98
Blake Bortles QB - JAX View Videos,@NYJ,250.16,1.45,0.94,20.93,0.18,-,-,-,0.04,0.21,16.76
Ben Roethlisberger QB - PIT View Videos,@BAL,281.24,1.61,0.89,6.31,0.05,-,-,-,0.17,0.21,16.76
Philip Rivers QB - LAC View Videos,PHI,257.31,1.78,0.82,4.48,0.04,-,-,-,0.06,0.2,16.18
Case Keenum QB - MIN,DET,255.99,1.51,0.8,11.15,0.1,-,-,-,0.03,0.22,16.01
Trevor Siemian QB - DEN,OAK,231.21,1.63,0.86,11.19,0.1,-,-,-,0.03,0.21,15.41
Jameis Winston QB - TB,NYG,226.67,1.61,0.8,12.45,0.09,-,-,-,0.08,0.22,15.41
Marcus Mariota QB - TEN View News View Videos,@HOU,224.46,1.37,0.89,19.17,0.14,-,-,-,0.06,0.21,15.14
Andy Dalton QB - CIN View Videos,@CLE,245.33,1.28,0.58,9.73,0.09,-,-,-,0.01,0.19,14.93
Derek Carr QB - OAK,@DEN,249.77,1.33,0.91,7.64,0.04,-,-,-,0.07,0.22,14.19
Mike Glennon QB - CHI,@GB,237.7,1.45,0.9,6.24,0.05,-,-,-,0.05,0.2,14.13
Cam Newton QB - CAR View Videos,@NE,199.27,1.26,0.93,19.7,0.2,-,-,-,0.06,0.21,14.02
Eli Manning QB - NYG,@TB,245.59,1.38,0.94,4.39,0.04,-,-,-,0.04,0.19,13.84
Deshaun Watson QB - HOU,TEN,207.92,1.31,0.93,17.06,0.13,-,-,-,0.06,0.23,13.84
DeShone Kizer QB - CLE,CIN,210.46,1.16,1.22,22.72,0.21,-,-,-,0.02,0.24,13.71
Carson Wentz QB - PHI View Videos,@LAC,229.76,1.06,0.8,14.42,0.12,-,-,-,0.05,0.23,13.63
Brian Hoyer QB - NE,CAR,218.56,1.29,0.87,4.04,0.04,-,-,-,0.08,0.2,12.57
Jared Goff QB - LA View News View Videos,@DAL,211.29,1.25,0.89,7.52,0.07,-,-,-,0.03,0.19,12.52
Josh McCown QB - NYJ,JAX,194.68,1.36,1,8.95,0.08,-,-,-,0.08,0.21,12.34
Joe Flacco QB - BAL View Videos,PIT,212.29,1.24,0.93,5.55,0.06,-,-,-,0.06,0.19,12.25
Jacoby Brissett QB - IND,@SEA,173.6,0.86,0.91,21.23,0.19,-,-,-,0.01,0.23,11.39
Kevin Hogan QB - CLE,CIN,8.9,0.04,0.05,3.59,0.03,-,-,-,0.01,0.02,0.94
Ryan Fitzpatrick QB - TB,NYG,8.51,0.05,0.05,1.83,0.01,-,-,-,0.01,0.01,0.68
Brock Osweiler QB - DEN,OAK,9.05,0.06,0.05,0.78,0.01,-,-,-,0.01,0.01,0.64
Cardale Jones QB - LAC,PHI,8.74,0.04,0.04,1.23,0.01,-,-,-,0.01,0.01,0.61
Patrick Mahomes QB - KC,WAS,8.41,0.04,0.03,1,0.01,-,-,-,0.01,0.01,0.60
