Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Antonio Brown WR - PIT,CIN,-,-,-,-,-,91.18,0.57,-,0.01,0.04,12.48
A.J. Green WR - CIN,@PIT,-,-,-,-,-,87.22,0.51,-,-,0.04,11.70
T.Y. Hilton WR - IND,JAX,-,-,-,-,-,80.01,0.48,-,0.01,0.04,10.82
Julio Jones WR - ATL View News View Videos,@NE,-,-,-,-,-,79.98,0.47,-,0.01,0.04,10.76
Mike Evans WR - TB,@BUF,-,-,-,-,-,70.7,0.48,-,0.02,0.04,9.91
Larry Fitzgerald WR - ARI View Videos,@LA,-,-,-,-,-,71.24,0.45,-,0.01,0.03,9.78
Brandin Cooks WR - NE,ATL,-,-,-,0.96,0.01,69.66,0.43,-,0.02,0.03,9.68
Dez Bryant WR - DAL,@SF,-,-,-,-,-,66.82,0.48,-,0.01,0.03,9.52
Michael Thomas WR - NO,@GB,-,-,-,0.08,-,67.66,0.46,-,-,0.04,9.45
Michael Crabtree WR - OAK,KC,-,-,-,-,-,63.63,0.48,-,0.01,0.03,9.20
Jordy Nelson WR - GB,NO,-,-,-,-,-,59.42,0.55,-,0.01,0.03,9.20
Adam Thielen WR - MIN,BAL,-,-,-,0.84,0.01,64.6,0.41,-,-,0.04,8.98
Demaryius Thomas WR - DEN,@LAC,-,-,-,-,-,67.15,0.37,-,-,0.04,8.86
Keenan Allen WR - LAC,DEN,-,-,-,-,-,66.66,0.36,-,0.01,0.04,8.77
Doug Baldwin WR - SEA,@NYG,-,-,-,-,-,63.27,0.4,-,0.02,0.03,8.71
DeSean Jackson WR - TB,@BUF,-,-,-,-,-,61.97,0.41,-,0.02,0.03,8.64
Tyreek Hill WR - KC View News View Videos,@OAK,-,-,-,5.87,0.04,55.81,0.33,-,-,0.04,8.31
Pierre Garcon WR - SF,DAL,-,-,-,-,-,62.88,0.34,-,0.01,0.03,8.29
Rishard Matthews WR - TEN View Videos,@CLE,-,-,-,0.17,-,60.25,0.36,-,0.01,0.03,8.16
Jarvis Landry WR - MIA,NYJ,-,-,-,0.35,-,62.35,0.32,-,0.01,0.04,8.13
Davante Adams WR - GB,NO,-,-,-,0.08,-,54.21,0.45,-,0.01,0.03,8.09
Chris Hogan WR - NE,ATL,-,-,-,0.53,0.01,52.3,0.41,-,0.01,0.03,7.76
Alshon Jeffery WR - PHI,WAS,-,-,-,-,-,57.75,0.33,-,0.01,0.03,7.72
Sammy Watkins WR - LA View Videos,ARI,-,-,-,0.03,-,51.83,0.42,-,0.01,0.03,7.67
Ted Ginn WR - NO,@GB,-,-,-,4.29,0.03,49.35,0.36,-,0.01,0.03,7.66
Robert Woods WR - LA View News View Videos,ARI,-,-,-,0.48,-,56.82,0.31,-,0.01,0.03,7.55
Terrelle Pryor WR - WAS,@PHI,-,-,-,-,-,56.27,0.32,-,0.01,0.03,7.51
Devin Funchess WR - CAR,@CHI,-,-,-,0.1,-,52.28,0.34,-,0.01,0.03,7.24
Martavis Bryant WR - PIT,CIN,-,-,-,2.04,0.02,51.73,0.29,-,-,0.03,7.18
Eric Decker WR - TEN View News,@CLE,-,-,-,-,-,50.72,0.32,-,-,0.03,6.93
Donte Moncrief WR - IND,JAX,-,-,-,-,-,47.65,0.36,-,0.01,0.03,6.89
Paul Richardson WR - SEA,@NYG,-,-,-,-,-,47.95,0.35,-,0.01,0.03,6.86
Taylor Gabriel WR - ATL,@NE,-,-,-,1.31,0.01,48.2,0.31,-,-,0.03,6.81
Allen Hurns WR - JAX,@IND,-,-,-,-,-,47.46,0.32,-,0.01,0.03,6.63
Marqise Lee WR - JAX View Videos,@IND,-,-,-,1,0.01,48.75,0.26,-,-,0.03,6.54
Mohamed Sanu WR - ATL View Videos,@NE,-,-,-,1.31,0.01,44.91,0.32,-,-,0.03,6.54
Randall Cobb WR - GB,NO,-,-,-,0.64,-,46.33,0.31,-,0.01,0.03,6.52
Nelson Agholor WR - PHI,WAS,-,-,-,0.79,0.01,45.18,0.31,-,0.01,0.03,6.48
Tyrell Williams WR - LAC,DEN,-,-,-,-,-,49.17,0.27,-,-,0.03,6.48
Kenny Stills WR - MIA,NYJ,-,-,-,-,-,45.94,0.32,-,0.01,0.03,6.47
Tyler Lockett WR - SEA,@NYG,-,-,-,3.23,0.02,44.78,0.26,-,-,0.05,6.38
Sterling Shepard WR - NYG,SEA,-,-,-,2.68,0.02,41.26,0.28,-,-,0.03,6.13
John Brown WR - ARI,@LA,-,-,-,0.49,-,43.22,0.27,-,0.01,0.03,5.95
Cooper Kupp WR - LA View News View Videos,ARI,-,-,-,0.46,0.01,40.46,0.3,-,-,0.03,5.89
Jaron Brown WR - ARI View News,@LA,-,-,-,-,-,43.31,0.26,-,0.01,0.03,5.85
Willie Snead WR - NO,@GB,-,-,-,0.05,-,43.83,0.25,-,-,0.03,5.83
Jermaine Kearse WR - NYJ,@MIA,-,-,-,-,-,42.3,0.27,-,-,0.02,5.81
Kendall Wright WR - CHI,CAR,-,-,-,-,-,41.58,0.27,-,-,0.02,5.74
Danny Amendola WR - NE,ATL,-,-,-,-,-,40.64,0.28,-,0.01,0.02,5.72
Marquise Goodwin WR - SF,DAL,-,-,-,0.65,0.01,42.28,0.21,-,-,0.02,5.57
Robby Anderson WR - NYJ,@MIA,-,-,-,-,-,42.97,0.22,-,-,0.03,5.56
Mike Wallace WR - BAL,@MIN,-,-,-,0.12,-,41.69,0.23,-,-,0.02,5.52
Cole Beasley WR - DAL,@SF,-,-,-,-,-,40.62,0.25,-,-,0.03,5.50
Kenny Britt WR - NE,ATL,-,-,-,-,-,41,0.24,-,-,0.02,5.50
Jeremy Kerley WR,Bye,-,-,-,-,-,40.18,0.24,-,-,0.03,-
Ricardo Louis WR - CLE,TEN,-,-,-,0.02,-,41.17,0.22,-,-,0.03,5.38
Brandon LaFell WR - CIN View News,@PIT,-,-,-,-,-,41.44,0.21,-,-,0.02,5.36
Adam Humphries WR - TB,@BUF,-,-,-,-,-,40.75,0.21,-,0.01,0.03,5.30
Jordan Matthews WR - BUF,TB,-,-,-,-,-,36.64,0.24,-,0.01,0.02,5.08
Taywan Taylor WR - TEN,@CLE,-,-,-,2.55,0.02,34.71,0.21,-,-,0.03,5.05
Jeremy Maclin WR - BAL,@MIN,-,-,-,-,-,37.82,0.21,-,0.01,0.02,5.02
Curtis Samuel WR - CAR,@CHI,-,-,-,2.7,0.02,36.52,0.17,-,0.01,0.03,5.02
Terrance Williams WR - DAL,@SF,-,-,-,-,-,36.91,0.22,-,0.01,0.02,4.99
JuJu Smith-Schuster WR - PIT View Videos,CIN,-,-,-,0.57,0.01,33.96,0.23,-,0.01,0.03,4.85
Jamison Crowder WR - WAS,@PHI,-,-,-,0.93,0.01,36.34,0.17,-,-,0.03,4.75
Bennie Fowler WR - DEN,@LAC,-,-,-,-,-,34.65,0.21,-,-,0.02,4.69
Amari Cooper WR - OAK,KC,-,-,-,0.37,-,34.79,0.2,-,0.01,0.03,4.68
Tavarres King WR - NYG,SEA,-,-,-,-,-,33.77,0.22,-,-,0.02,4.66
Travis Benjamin WR - LAC,DEN,-,-,-,0.05,-,34.28,0.19,-,-,0.02,4.53
Albert Wilson WR - KC View News View Videos,@OAK,-,-,-,2.04,0.01,31.01,0.2,-,-,0.02,4.53
Trent Taylor WR - SF,DAL,-,-,-,0.28,-,31.39,0.21,-,-,0.03,4.37
Jordan Taylor WR - DEN,@LAC,-,-,-,0.06,-,31.38,0.18,-,-,0.02,4.18
Demarcus Robinson WR - KC View Videos,@OAK,-,-,-,0.31,-,30.7,0.18,-,-,0.02,4.14
Torrey Smith WR - PHI,WAS,-,-,-,0.27,-,29.8,0.19,-,0.01,0.02,4.13
