Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Mitchell Trubisky QB - CHI View Videos,PIT,8.93,0.04,0.05,0.92,0.01,-,-,-,0.01,0.01,0.57
Brett Hundley QB - GB,CIN,7.71,0.04,0.03,0.53,0.01,-,-,-,0.01,0.01,0.52
Jake Rudock QB - DET,ATL,8.57,0.04,0.04,0.38,0.01,-,-,-,0.01,0.01,0.52
Ryan Fitzpatrick QB - TB,@MIN,5.47,0.04,0.05,1.49,0.01,-,-,-,0.01,0.01,0.49
Bryce Petty QB - NYJ,MIA,9.29,0.04,0.05,-,-,-,-,-,0.01,0.01,0.43
Nick Foles QB - PHI View Videos,NYG,7.75,0.04,0.04,-,-,-,-,-,0.01,-,0.41
Jimmy Garoppolo QB - SF View Videos,LA,7.32,0.04,0.03,-,-,-,-,-,0.01,-,0.41
Scott Tolzien QB - IND,CLE,8.06,0.04,0.07,0.05,0.01,-,-,-,0.01,0.01,0.41
Derek Anderson QB - CAR,NO,7.14,0.04,0.05,-,-,-,-,-,0.02,-,0.39
Colt McCoy QB - WAS,OAK,6.46,0.04,0.03,-,-,-,-,-,0.01,-,0.38
Drew Stanton QB - ARI,DAL,8.54,0.04,0.06,-,-,-,-,-,0.01,0.01,0.38
Patrick Mahomes QB - KC,@LAC,3.47,0.03,0.04,1.28,0.01,-,-,-,0.01,0.01,0.37
Davis Webb QB - NYG,@PHI,3.85,0.03,0.04,1.14,0.01,-,-,-,0.01,0.01,0.37
Tom Savage QB - HOU,@NE,5.12,0.03,0.05,0.75,0.01,-,-,-,0.01,0.01,0.36
Cooper Rush QB - DAL,@ARI,3.71,0.03,0.04,0.97,0.01,-,-,-,0.01,0.01,0.35
Joshua Dobbs QB - PIT,@CHI,2.77,0.03,0.03,1.01,0.01,-,-,-,0.01,0.01,0.33
Matt Cassel QB - TEN,SEA,4.94,0.04,0.03,-,-,-,-,-,0.01,-,0.32
Brock Osweiler QB - DEN,@BUF,2.04,0.03,0.04,0.91,0.01,-,-,-,0.01,0.01,0.27
Geno Smith QB - NYG,@PHI,2.42,0.03,0.04,0.51,-,-,-,-,0.01,0.01,0.19
Chase Daniel QB - NO,@CAR,2.38,0.03,0.04,-,-,-,-,-,0.01,-,0.16
Kellen Moore QB - DAL,@ARI,2.88,0.03,0.04,-,-,-,-,-,0.01,0.01,0.16
Ryan Mallett QB - BAL,@JAX,1.24,0.03,0.03,0.23,-,-,-,-,0.01,-,0.15
Austin Davis QB - SEA,@TEN,1.53,0.03,0.03,-,-,-,-,-,0.01,-,0.14
EJ Manuel QB - OAK,@WAS,1.81,0.03,0.03,0.06,-,-,-,-,0.01,0.01,0.14
Matt Moore QB - MIA,@NYJ,2.06,0.03,0.04,-,-,-,-,-,0.01,-,0.14
AJ McCarron QB - CIN,@GB,3.15,0.02,0.04,-,-,-,-,-,0.01,0.01,0.13
Landry Jones QB - PIT,@CHI,1.99,0.02,0.03,-,-,-,-,-,0.01,0.01,0.10
Matt Schaub QB - ATL,@DET,0.36,0.03,0.04,-,-,-,-,-,0.01,-,0.07
Brandon Allen QB - LA,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Matt Barkley QB - ARI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Trevone Boykin QB - SEA,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Sam Bradford QB - MIN,TB,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Bray QB - KC,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
Teddy Bridgewater QB - MIN,TB,-,-,-,-,-,-,-,-,-,-,0.00
Joe Callahan QB - GB,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Kellen Clemens QB - LAC,KC,-,-,-,-,-,-,-,-,-,-,0.00
Connor Cook QB - OAK,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Jeff Driskel QB - CIN,@GB,-,-,-,-,-,-,-,-,-,-,0.00
David Fales QB - MIA,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Blaine Gabbert QB - ARI View News,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Garrett Grayson QB - ATL,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Robert Griffin III QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Christian Hackenberg QB - NYJ,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Shaun Hill QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Taysom Hill QB - NO View Videos,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Bart Houston QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Brad Kaaya QB - IND,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Colin Kaepernick QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Chad Kelly QB - DEN,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Cody Kessler QB - CLE,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Andrew Luck QB - IND,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Paxton Lynch QB - DEN,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Luke McCown QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt McGloin QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Zach Mettenberger QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Stephen Morris QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Aaron Murray QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan Nassib QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tony Romo QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mark Sanchez QB - CHI,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Connor Shaw QB,Bye,-,-,-,-,-,-,-,-,-,-,-
