Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Ezekiel Elliott RB - DAL,@DEN,-,-,-,106.2,0.72,19.13,0.07,-,0.02,0.18,16.95
LeSean McCoy RB - BUF View Videos,@CAR,-,-,-,92.98,0.72,28.78,0.1,-,0.01,0.14,16.84
Le'Veon Bell RB - PIT,MIN,-,-,-,83.13,0.54,28.04,0.14,-,0.01,0.14,14.94
Melvin Gordon RB - LAC,MIA,-,-,-,76.69,0.52,27.23,0.13,-,-,0.13,14.03
Devonta Freeman RB - ATL View News View Videos,GB,-,-,-,60.29,0.56,34.34,0.23,-,0.01,0.1,14.02
Kareem Hunt RB - KC View News View Videos,PHI,-,-,-,78.88,0.52,19.58,0.09,-,-,0.13,13.25
Jordan Howard RB - CHI,@TB,-,-,-,83.43,0.55,14.35,0.06,-,-,0.12,13.20
Ty Montgomery RB - GB,@ATL,-,-,-,64.16,0.5,31.6,0.12,-,0.02,0.11,13.12
Dalvin Cook RB - MIN,@PIT,-,-,-,72.52,0.52,23.3,0.1,-,0.02,0.14,13.06
Jay Ajayi RB - PHI,@KC,-,-,-,81.86,0.48,14.5,0.06,-,-,0.14,12.60
Lamar Miller RB - HOU,@CIN,-,-,-,74.67,0.46,18.34,0.08,-,0.01,0.13,12.30
Jacquizz Rodgers RB - TB,CHI,-,-,-,72.54,0.48,14.26,0.07,-,0.01,0.11,11.78
Leonard Fournette RB - JAX View Videos,TEN,-,-,-,61.08,0.44,23.04,0.11,-,0.01,0.12,11.49
C.J. Anderson RB - DEN,DAL,-,-,-,63.84,0.5,17.13,0.09,-,0.01,0.1,11.46
Isaiah Crowell RB - CLE,@BAL,-,-,-,62.8,0.42,20.62,0.06,-,0.01,0.12,11.00
Marshawn Lynch RB - OAK,NYJ,-,-,-,61.96,0.52,12.53,0.06,-,0.01,0.09,10.77
Rob Kelley RB - WAS,@LA,-,-,-,65.82,0.48,11.8,0.05,-,0.01,0.1,10.76
Terrance West RB - BAL,CLE,-,-,-,56.46,0.4,21.98,0.11,-,-,0.1,10.70
Carlos Hyde RB - SF,@SEA,-,-,-,62.56,0.41,16.56,0.1,-,-,0.15,10.67
Frank Gore RB - IND,ARI,-,-,-,63.5,0.38,13.54,0.08,-,0.01,0.11,10.26
Todd Gurley RB - LA View News View Videos,WAS,-,-,-,54.97,0.37,22.05,0.08,-,0.01,0.1,10.22
DeMarco Murray RB - TEN View Videos,@JAX,-,-,-,55.43,0.4,19.57,0.08,-,-,0.11,10.16
Mark Ingram RB - NO,NE,-,-,-,49.55,0.44,20.56,0.09,-,0.02,0.08,10.07
Paul Perkins RB - NYG,DET,-,-,-,62.89,0.35,13.83,0.06,-,0.01,0.11,9.93
Kerwynn Williams RB - ARI,@IND,-,-,-,56.55,0.45,13.75,0.06,-,-,0.09,9.91
Matt Forte RB - NYJ,@OAK,-,-,-,54.69,0.34,19.32,0.09,-,0.01,0.1,9.80
Mike Gillislee RB - NE,@NO,-,-,-,59.3,0.52,6.75,0.03,-,0.01,0.08,9.77
Bilal Powell RB - NYJ,@OAK,-,-,-,43.5,0.29,24.6,0.1,-,0.01,0.08,9.01
Jonathan Stewart RB - CAR,BUF,-,-,-,55.01,0.43,7.29,0.03,-,0.01,0.09,8.83
Tevin Coleman RB - ATL View News View Videos,GB,-,-,-,35.95,0.3,20.17,0.18,-,0.01,0.08,8.35
LeGarrette Blount RB - PHI,@KC,-,-,-,50.11,0.47,2.97,0.01,-,0.01,0.09,8.03
Christian McCaffrey RB - CAR View Videos,BUF,-,-,-,38.65,0.29,19.42,0.09,-,0.01,0.08,7.95
Thomas Rawls RB - SEA,SF,-,-,-,47.83,0.38,6.44,0.04,-,-,0.07,7.81
Ameer Abdullah RB - DET,@NYG,-,-,-,39.26,0.22,17.06,0.09,-,0.01,0.1,7.31
Duke Johnson RB - CLE,@BAL,-,-,-,25.57,0.15,30.45,0.12,-,0.01,0.06,7.12
James White RB - NE,@NO,-,-,-,9.8,0.11,39.54,0.26,-,0.01,0.04,7.09
Jeremy Hill RB - CIN,HOU,-,-,-,41.48,0.33,7.87,0.04,-,0.01,0.07,7.04
Giovani Bernard RB - CIN View News,HOU,-,-,-,31.37,0.2,21.59,0.09,-,0.01,0.06,6.94
Theo Riddick RB - DET,@NYG,-,-,-,22.11,0.11,30.66,0.16,-,0.01,0.06,6.80
Shane Vereen RB - NYG,DET,-,-,-,22.88,0.16,24.86,0.13,-,0.01,0.06,6.41
Derrick Henry RB - TEN View News View Videos,@JAX,-,-,-,35.25,0.33,6.7,0.03,-,-,0.06,6.24
Charles Sims RB - TB,CHI,-,-,-,21.84,0.11,22.4,0.11,-,-,0.06,5.62
Darren Sproles RB - PHI,@KC,-,-,-,19.38,0.14,21.1,0.1,-,0.01,0.04,5.43
Chris Thompson RB - WAS,@LA,-,-,-,16.8,0.13,22.39,0.12,-,0.01,0.06,5.32
Jamaal Charles RB - DEN,DAL,-,-,-,24.71,0.2,10.24,0.06,-,0.01,0.04,5.00
Joe Mixon RB - CIN,HOU,-,-,-,23.35,0.16,10.92,0.05,-,0.01,0.05,4.61
DeAndre Washington RB - OAK,NYJ,-,-,-,27.92,0.18,6.46,0.03,-,-,0.05,4.60
Jalen Richard RB - OAK,NYJ,-,-,-,23.12,0.13,11.52,0.06,-,-,0.06,4.48
Robert Turbin RB - IND,ARI,-,-,-,14,0.19,13.89,0.08,-,-,0.03,4.35
Eddie Lacy RB - SEA,SF,-,-,-,28.83,0.17,3.69,0.02,-,-,0.05,4.29
Chris Johnson RB,Bye,-,-,-,26.54,0.19,2.67,0.01,-,-,0.04,-
Darren McFadden RB,Bye,-,-,-,26.44,0.12,6.25,0.02,-,0.01,0.05,-
Wendell Smallwood RB - PHI,@KC,-,-,-,24.79,0.14,6.11,0.02,-,0.01,0.06,3.95
Rex Burkhead RB - NE,@NO,-,-,-,20.01,0.16,8.12,0.03,-,-,0.04,3.87
Chris Ivory RB - JAX,TEN,-,-,-,18.5,0.11,11.41,0.05,-,0.01,0.05,3.87
Damien Williams RB - MIA,@LAC,-,-,-,10.75,0.09,17.04,0.1,-,-,0.03,3.86
