Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
MarQueis Gray TE - MIA,@LAC,-,-,-,0.39,-,2.89,0.03,-,-,0.01,0.49
Derek Carrier TE - LA,WAS,-,-,-,0.17,-,2.84,0.03,-,-,-,0.48
Brandon Williams TE - IND,ARI,-,-,-,-,-,3.15,0.03,-,-,0.01,0.48
Michael Roberts TE - DET,@NYG,-,-,-,0.29,-,3.23,0.02,-,-,0.01,0.45
Randall Telfer TE - CLE View News,@BAL,-,-,-,0.18,-,3.18,0.02,-,-,0.01,0.44
Chris Manhertz TE - CAR,BUF,-,-,-,0.22,-,3.04,0.02,-,-,0.01,0.43
Xavier Grimble TE - PIT,MIN,-,-,-,0.45,-,2.4,0.02,-,0.01,0.01,0.41
Tyler Kroft TE - CIN,HOU,-,-,-,0.34,-,2.68,0.02,-,-,0.01,0.40
David Morgan TE - MIN,@PIT,-,-,-,0.27,-,2.69,0.02,-,-,0.01,0.40
Niles Paul TE - WAS,@LA,-,-,-,0.04,-,2.97,0.02,-,-,0.01,0.40
Ryan Hewitt TE - CIN,HOU,-,-,-,0.16,-,2.35,0.02,-,-,0.01,0.35
James O'Shaughnessy TE - JAX View News,TEN,-,-,-,0.11,-,2.3,0.02,-,-,0.01,0.34
Jim Dray TE,Bye,-,-,-,-,-,1.93,0.01,-,-,-,-
Logan Paulsen TE - SF,@SEA,-,-,-,-,-,1.89,0.01,-,-,-,0.25
Blake Bell TE - MIN,@PIT,-,-,-,0.14,-,1.64,0.01,-,-,0.01,0.22
Troy Niklas TE - ARI View News,@IND,-,-,-,0.16,-,1.64,0.01,-,-,0.01,0.22
Sean McGrath TE - LAC,MIA,-,-,-,0.38,-,0.66,0.01,-,-,-,0.16
Phillip Supernaw TE - TEN,@JAX,-,-,-,0.04,-,1.63,-,-,-,0.01,0.15
Mo Alie-Cox TE - IND,ARI,-,-,-,-,-,-,-,-,-,-,0.00
RaShaun Allen TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jace Amaro TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Rory Anderson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Stephen Anderson TE - HOU,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Antony Auclair TE - TB,CHI,-,-,-,-,-,-,-,-,-,-,0.00
David Ausberry TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kennard Backman TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Gary Barnidge TE,Bye,-,-,-,-,-,-,-,-,-,-,-
E.J. Bibbs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Bostick TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ben Braunecker TE - CHI,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Chris Briggs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Daniel Brown TE - CHI,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Jake Butt TE - DEN,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Gerald Christian TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Asante Cleveland TE - LAC,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Sean Culkin TE - LAC,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Jeff Cumberland TE - LAC,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Cunningham TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kellen Davis TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Dorin Dickerson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Larry Donnell TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Thomas Duarte TE - MIA,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
Gavin Escobar TE,Bye,-,-,-,-,-,-,-,-,-,-,-
C.J. Fiedorowicz TE - HOU,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Rico Gathers TE - DAL,@DEN,-,-,-,-,-,-,-,-,-,-,0.00
Crockett Gillmore TE - BAL,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Chris Gragg TE - NYJ,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Ladarius Green TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Garrett Griffin TE - NO,NE,-,-,-,-,-,-,-,-,-,-,0.00
Ryan Griffin TE - HOU,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Clay Harbor TE - NO,NE,-,-,-,-,-,-,-,-,-,-,0.00
Cory Harkey TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Cooper Helfet TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Temarrick Hemingway TE - LA,WAS,-,-,-,-,-,-,-,-,-,-,0.00
Bucky Hodges TE,Bye,-,-,-,-,-,-,-,-,-,-,-
David Johnson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Dominique Jones TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Leggett TE - NYJ,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Matt Lengel TE - CLE,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Brian Leonhardt TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake McGee TE - PIT,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Matthew Mulligan TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Johnny Mundt TE - LA,WAS,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Myers TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan O'Malley TE - NYG,DET,-,-,-,-,-,-,-,-,-,-,0.00
Justin Perillo TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Perkins TE - ATL,GB,-,-,-,-,-,-,-,-,-,-,0.00
John Phillips TE - NO,NE,-,-,-,-,-,-,-,-,-,-,0.00
Dennis Pitta TE,Bye,-,-,-,-,-,-,-,-,-,-,-
MyCole Pruitt TE - HOU,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Mychal Rivera TE - JAX,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Beau Sandland TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Wes Saxton TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Mason Schreck TE - CIN,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Greg Scruggs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ricky Seals-Jones TE - ARI,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Austin Seferian-Jenkins TE - NYJ,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Sprinkle TE - WAS,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Jake Stoneburner TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Erik Swoope TE - IND,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Jacob Tamme TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Logan Thomas TE - BUF,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Eric Tomlinson TE - NYJ,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Ross Travis TE - IND,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Austin Traylor TE - DEN,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Nick Truesdell TE,Bye,-,-,-,-,-,-,-,-,-,-,-
C.J. Uzomah TE - CIN View News,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Hakeem Valles TE - DET,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
Eric Wallace TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Darren Waller TE - BAL,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Cole Wick TE - SF,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Michael Williams TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Travis Wilson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Timothy Wright TE,Bye,-,-,-,-,-,-,-,-,-,-,-
