Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Brandin Cooks WR - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jamison Crowder WR - WAS,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Victor Cruz WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Geremy Davis WR - LAC,Bye,-,-,-,-,-,-,-,-,-,-,-
Robert Davis WR - WAS,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Stefon Diggs WR - MIN,Bye,-,-,-,-,-,-,-,-,-,-,-
Phillip Dorsett WR - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
Harry Douglas WR - TEN,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Malachi Dupre WR - BUF,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Travin Dural WR - NO,TB,-,-,-,-,-,-,-,-,-,-,0.00
Donteea Dye WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Marcus Easley WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Julian Edelman WR - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
Quincy Enunwa WR - NYJ,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Amba Etta-Tawo WR - NYG,LA,-,-,-,-,-,-,-,-,-,-,0.00
Michael Floyd WR - MIN,Bye,-,-,-,-,-,-,-,-,-,-,-
Isaiah Ford WR - MIA,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Corey Fuller WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Devin Fuller WR - ATL,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Pierre Garcon WR - SF,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Keyarris Garrett WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Tanner Gentry WR - CHI,Bye,-,-,-,-,-,-,-,-,-,-,-
Shelton Gibson WR - PHI,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Kenny Golladay WR - DET,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Josh Gordon WR - CLE,Bye,-,-,-,-,-,-,-,-,-,-,-
Cyril Grayson WR - SEA,WAS,-,-,-,-,-,-,-,-,-,-,0.00
Dorial Green-Beckham WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Rashad Greene WR - JAX,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Marvin Hall WR - ATL,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Rannell Hall WR - ATL,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Cobi Hamilton WR - HOU,IND,-,-,-,-,-,-,-,-,-,-,0.00
Frankie Hammond WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Harper WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Dwayne Harris WR - NYG,LA,-,-,-,-,-,-,-,-,-,-,0.00
Maurice Harris WR - WAS,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Keon Hatcher WR - OAK,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Andrew Hawkins WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Hazel WR - CLE,Bye,-,-,-,-,-,-,-,-,-,-,-
Carlos Henderson WR - DEN,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Javontee Herndon WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Darrius Heyward-Bey WR - PIT,Bye,-,-,-,-,-,-,-,-,-,-,-
Rashard Higgins WR - CLE,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Hogan WR - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
Krishawn Hogan WR - IND,@HOU,-,-,-,-,-,-,-,-,-,-,0.00
Chris Hubert WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Huff WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Justin Hunter WR - PIT,Bye,-,-,-,-,-,-,-,-,-,-,-
Dontrelle Inman WR - CHI,Bye,-,-,-,-,-,-,-,-,-,-,-
Vincent Jackson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Charles D. Johnson WR - CAR,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Steve Johnson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Andy Jones WR - DET,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Seantavius Jones WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jonathan Krause WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake Lampman WR - TB,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Kenny Lawler WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Lance Lenoir WR - DAL,KC,-,-,-,-,-,-,-,-,-,-,0.00
Jordan Leslie WR - DEN,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Dezmin Lewis WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kolby Listenbee WR - IND,@HOU,-,-,-,-,-,-,-,-,-,-,0.00
Ricardo Louis WR - CLE,Bye,-,-,-,-,-,-,-,-,-,-,-
Devin Lucien WR - TB,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Marc Mariani WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Bradley Marquez WR - DET,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Marshall WR - NYG,LA,-,-,-,-,-,-,-,-,-,-,0.00
Jalin Marshall WR - NYJ,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Freddie Martino WR - TB,@NO,-,-,-,-,-,-,-,-,-,-,0.00
Chris Matthews WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Tre McBride WR - NYJ,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Max McCaffrey WR - SF,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Riley McCarron WR - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
Dexter McCluster WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Mekale McKay WR - CHI,Bye,-,-,-,-,-,-,-,-,-,-,-
Cameron Meredith WR - CHI,Bye,-,-,-,-,-,-,-,-,-,-,-
Jaydon Mickens WR - JAX,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Malcolm Mitchell WR - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
David Moore WR - SEA,WAS,-,-,-,-,-,-,-,-,-,-,0.00
Keith Mumphery WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Louis Murphy WR - SF,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Marquez North WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Norwood WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kevin Norwood WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Quinton Patton WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Payton WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Charone Peake WR - NYJ,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Walt Powell WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kalif Raymond WR - NYG,LA,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Reilly WR - BUF,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Keenan Reynolds WR - WAS,@SEA,-,-,-,-,-,-,-,-,-,-,0.00
Allen Robinson WR - JAX,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Eli Rogers WR - PIT,Bye,-,-,-,-,-,-,-,-,-,-,-
Eric Rogers WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Fred Ross WR - CAR,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Ross WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Rashad Ross WR - ARI,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Eddie Royal WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Garrett Scantling WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Artavis Scott WR - LAC,Bye,-,-,-,-,-,-,-,-,-,-,-
Hunter Sharp WR - NYG,LA,-,-,-,-,-,-,-,-,-,-,0.00
Tajae Sharpe WR - TEN,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Cecil Shorts WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Matthew Slater WR - NE,Bye,-,-,-,-,-,-,-,-,-,-,-
DeAndre Smelter WR - SF,ARI,-,-,-,-,-,-,-,-,-,-,0.00
Devin Smith WR - NYJ,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Tevaun Smith WR - JAX,CIN,-,-,-,-,-,-,-,-,-,-,0.00
JuJu Smith-Schuster WR - PIT View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
Nelson Spruce WR - CHI,Bye,-,-,-,-,-,-,-,-,-,-,-
Rod Streater WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Devin Street WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Damore'ea Stringfellow WR - NYJ,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Jaelen Strong WR - JAX,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Tate WR - BUF,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Adam Thielen WR - MIN,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike Thomas WR - LA View News,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
Kendal Thompson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Laquon Treadwell WR - MIN,Bye,-,-,-,-,-,-,-,-,-,-,-
Bryce Treggs WR - PHI,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Paul Turner WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Bryan Walters WR,Bye,-,-,-,-,-,-,-,-,-,-,-
David Watford WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Westerkamp WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Griff Whalen WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Markus Wheaton WR - CHI,Bye,-,-,-,-,-,-,-,-,-,-,-
Kevin White WR - CHI,Bye,-,-,-,-,-,-,-,-,-,-,-
Myles White WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Lucky Whitehead WR - NYJ,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Isaac Whitney WR - OAK,@MIA,-,-,-,-,-,-,-,-,-,-,0.00
Chad Williams WR - ARI View News,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Kasen Williams WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike Williams WR - LAC,Bye,-,-,-,-,-,-,-,-,-,-,-
Nick Williams WR - ATL,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Tyrell Williams WR - LAC,Bye,-,-,-,-,-,-,-,-,-,-,-
Wendall Williams WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Albert Wilson WR - KC View News View Videos,@DAL,-,-,-,-,-,-,-,-,-,-,0.00
Marquess Wilson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
James Wright WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jarius Wright WR - MIN,Bye,-,-,-,-,-,-,-,-,-,-,-
