Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Danny Amendola WR - NE,HOU,-,-,-,-,-,21.92,0.16,-,-,0.01,3.13
Ricardo Louis WR - CLE,@IND,-,-,-,-,-,21.99,0.13,-,0.01,0.02,2.96
Seth Roberts WR - OAK,@WAS,-,-,-,-,-,21.06,0.13,-,0.01,0.02,2.87
JuJu Smith-Schuster WR - PIT View Videos,@CHI,-,-,-,0.29,-,19.14,0.13,-,0.01,0.02,2.70
Chad Williams WR - ARI View News,DAL,-,-,-,0.25,0.01,19.13,0.12,-,-,0.02,2.68
Braxton Miller WR - HOU,@NE,-,-,-,0.76,0.01,19.09,0.11,-,-,0.02,2.67
Keelan Cole WR - JAX View Videos,BAL,-,-,-,0.17,-,19.64,0.12,-,-,0.02,2.66
Tavon Austin WR - LA,@SF,-,-,-,8.84,0.06,9.89,0.04,-,-,0.03,2.41
Ryan Grant WR - WAS,OAK,-,-,-,-,-,17.12,0.12,-,-,0.01,2.41
Taywan Taylor WR - TEN,SEA,-,-,-,2.52,0.02,14.8,0.1,-,-,0.02,2.41
Curtis Samuel WR - CAR,NO,-,-,-,0.28,-,17.52,0.1,-,0.01,0.02,2.36
ArDarius Stewart WR - NYJ,MIA,-,-,-,0.14,-,17.08,0.11,-,-,0.02,2.34
Dontrelle Inman WR - CHI,PIT,-,-,-,-,-,17.13,0.1,-,-,0.01,2.29
Jordan Taylor WR - DEN,@BUF,-,-,-,-,-,16.54,0.1,-,-,0.01,2.23
Phillip Dorsett WR - NE,HOU,-,-,-,0.95,0.01,14.37,0.1,-,-,0.01,2.17
Chris Godwin WR - TB View Videos,@MIN,-,-,-,0.32,-,15.42,0.1,-,0.01,0.02,2.15
Roger Lewis WR - NYG,@PHI,-,-,-,-,-,14.8,0.09,-,-,0.01,2.00
Josh Doctson WR - WAS,OAK,-,-,-,0.23,0.01,13.44,0.09,-,-,0.02,1.93
Jarius Wright WR - MIN,TB,-,-,-,-,-,13.16,0.1,-,-,0.01,1.90
Alex Erickson WR - CIN View News,@GB,-,-,-,0.75,-,13.88,0.08,-,-,0.04,1.86
Aldrick Robinson WR - SF,LA,-,-,-,-,-,12.76,0.08,-,-,0.01,1.74
Justin Hardy WR - ATL,@DET,-,-,-,-,-,12.8,0.08,-,-,0.02,1.72
Damiere Byrd WR - CAR,NO,-,-,-,-,-,12.03,0.08,-,-,0.02,1.64
Amara Darboh WR - SEA,@TEN,-,-,-,0.07,-,12.19,0.07,-,-,0.02,1.61
Charone Peake WR - NYJ,MIA,-,-,-,-,-,10.61,0.07,-,-,0.01,1.46
Cody Core WR - CIN View News,@GB,-,-,-,-,-,11.82,0.05,-,-,0.02,1.44
Arrelious Benn WR - JAX,BAL,-,-,-,-,-,9.76,0.07,-,0.01,0.01,1.40
Victor Bolden WR - SF,LA,-,-,-,0.27,-,9.67,0.07,-,-,0.02,1.37
Tommylee Lewis WR - NO,@CAR,-,-,-,-,-,10.32,0.05,-,-,0.02,1.29
Tanner McEvoy WR - SEA,@TEN,-,-,-,-,-,9.09,0.05,-,-,0.01,1.19
De'Anthony Thomas WR - KC,@LAC,-,-,-,1.34,0.01,7.67,0.04,-,0.01,0.03,1.16
Brittan Golden WR - ARI,DAL,-,-,-,-,-,8.3,0.06,-,-,0.02,1.15
Matt Hazel WR - CLE,@IND,-,-,-,-,-,8.1,0.06,-,-,0.01,1.15
Kasen Williams WR,Bye,-,-,-,0.22,-,8.49,0.05,-,-,0.01,-
Isaiah McKenzie WR - DEN,@BUF,-,-,-,0.17,-,8.6,0.05,-,-,0.02,1.14
Quan Bray WR - BUF,DEN,-,-,-,0.36,0.01,7.39,0.05,-,-,0.03,1.08
Noah Brown WR - DAL,@ARI,-,-,-,0.26,-,7.97,0.05,-,-,0.02,1.08
Brandon Tate WR - BUF,DEN,-,-,-,0.23,-,7.92,0.05,-,0.01,0.03,1.08
Cody Latimer WR - DEN,@BUF,-,-,-,-,-,8.18,0.04,-,0.01,0.02,1.04
Mack Hollins WR - PHI,NYG,-,-,-,-,-,7.48,0.05,-,-,0.01,1.03
Andre Roberts WR - ATL,@DET,-,-,-,-,-,7.79,0.05,-,-,0.04,1.00
Josh Reynolds WR - LA,@SF,-,-,-,0.28,-,6.63,0.04,-,-,0.01,0.91
Brian Quick WR - WAS,OAK,-,-,-,-,-,6.84,0.04,-,-,0.01,0.90
Michael Campanaro WR - BAL,@JAX,-,-,-,4.62,0.03,2.15,0.01,-,-,0.02,0.88
Jehu Chesson WR - KC,@LAC,-,-,-,0.09,-,6.75,0.04,-,-,0.02,0.88
Brice Butler WR - DAL,@ARI,-,-,-,-,-,5.76,0.04,-,-,0.01,0.80
Marcus Johnson WR - PHI,NYG,-,-,-,0.08,-,5.7,0.04,-,-,0.01,0.80
Pharoh Cooper WR - LA,@SF,-,-,-,0.16,-,6.42,0.03,-,-,0.03,0.78
Stacy Coley WR - MIN,TB,-,-,-,0.07,0.01,4.52,0.04,-,-,0.01,0.74
Ryan Switzer WR - DAL,@ARI,-,-,-,0.15,-,5.77,0.03,-,-,0.02,0.73
Andy Jones WR - DET,ATL,-,-,-,0.03,-,5.43,0.03,-,-,0.01,0.71
Kaelin Clay WR - CAR,NO,-,-,-,-,-,4.81,0.04,-,-,0.03,0.66
Chad Hansen WR - NYJ,MIA,-,-,-,0.15,-,4.89,0.03,-,-,0.01,0.66
Shelton Gibson WR - PHI,NYG,-,-,-,0.11,-,4.82,0.03,-,-,0.01,0.65
Demarcus Robinson WR - KC View Videos,@LAC,-,-,-,-,-,4.93,0.03,-,-,0.01,0.65
Trevor Davis WR - GB,CIN,-,-,-,-,-,3.59,0.03,-,-,0.01,0.52
Darrius Heyward-Bey WR - PIT,@CHI,-,-,-,-,-,3.88,0.02,-,-,-,0.51
Chris Moore WR - BAL,@JAX,-,-,-,0.14,-,3.73,0.02,-,-,0.02,0.47
Leonte Carroo WR - MIA,@NYJ,-,-,-,-,-,3.59,0.02,-,-,0.01,0.46
Eric Weems WR - TEN,SEA,-,-,-,-,-,2.75,0.02,-,0.01,0.01,0.40
Jeff Janis WR - GB,CIN,-,-,-,-,-,2.9,0.02,-,-,0.01,0.39
Vince Mayle WR - BAL,@JAX,-,-,-,-,-,2.69,0.01,-,-,0.01,0.31
Jakeem Grant WR - MIA,@NYJ,-,-,-,-,-,2.22,0.01,-,-,0.02,0.24
Johnny Holton WR - OAK,@WAS,-,-,-,-,-,1.8,0.01,-,-,0.01,0.22
Matthew Slater WR - NE,HOU,-,-,-,-,-,0.66,-,-,-,-,0.07
Dwayne Harris WR - NYG,@PHI,-,-,-,-,-,0.91,-,-,-,0.02,0.05
Jared Abbrederis WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Rodney Adams WR - MIN,TB,-,-,-,-,-,-,-,-,-,-,0.00
Quincy Adeboyejo WR - BAL,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Carlton Agudosi WR - ARI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Mario Alford WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Donnie Avery WR,Bye,-,-,-,-,-,-,-,-,-,-,-
DeMarcus Ayers WR - CHI,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Stedman Bailey WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kenny Bell WR - BAL,@JAX,-,-,-,-,-,-,-,-,-,-,0.00
Brenton Bersin WR - CAR,NO,-,-,-,-,-,-,-,-,-,-,0.00
Jace Billingsley WR - DET,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Harvey Binford WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Justin Blackmon WR - JAX,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Moritz Boehringer WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Anquan Boldin WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kendrick Bourne WR - SF,LA,-,-,-,-,-,-,-,-,-,-,0.00
Josh Boyce WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Daniel Braverman WR - KC,@LAC,-,-,-,-,-,-,-,-,-,-,0.00
Corey Brown WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Da'Ron Brown WR,Bye,-,-,-,-,-,-,-,-,-,-,-
John Brown WR - ARI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Marlon Brown WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Marquis Bundy WR - NYG,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Aaron Burbridge WR - SF,LA,-,-,-,-,-,-,-,-,-,-,0.00
Isaiah Burse WR - LAC,KC,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Butler WR - BUF,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Andre Caldwell WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Austin Carr WR - NO,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Michael Clark WR - GB,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Sammie Coates WR - CLE View News,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Randall Cobb WR - GB,CIN,-,-,-,-,-,-,-,-,-,-,0.00
Corey Coleman WR - CLE,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Victor Cruz WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Corey Davis WR - TEN View Videos,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Geremy Davis WR - LAC,KC,-,-,-,-,-,-,-,-,-,-,0.00
Robert Davis WR - WAS,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Harry Douglas WR - TEN,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Malachi Dupre WR - BUF,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Travin Dural WR - NO,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Donteea Dye WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Ed Eagan WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Marcus Easley WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Julian Edelman WR - NE,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Quincy Enunwa WR - NYJ,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Amba Etta-Tawo WR - NYG,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Michael Floyd WR - MIN,TB,-,-,-,-,-,-,-,-,-,-,0.00
Isaiah Ford WR - MIA,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Corey Fuller WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Devin Fuller WR - ATL,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Will Fuller WR - HOU,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Keyarris Garrett WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Tanner Gentry WR - CHI,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Josh Gordon WR - CLE,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Cyril Grayson WR - SEA,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Dorial Green-Beckham WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Rashad Greene WR - JAX,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Marvin Hall WR - ATL,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Rannell Hall WR - ATL,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Cobi Hamilton WR - HOU,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Frankie Hammond WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Harper WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Maurice Harris WR - WAS,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Keon Hatcher WR - OAK,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
Andrew Hawkins WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Carlos Henderson WR - DEN,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Javontee Herndon WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Krishawn Hogan WR - IND,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Chris Hubert WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Huff WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Justin Hunter WR - PIT,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
Vincent Jackson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Charles D. Johnson WR - CAR,NO,-,-,-,-,-,-,-,-,-,-,0.00
Steve Johnson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Seantavius Jones WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Tavarres King WR - NYG,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Jonathan Krause WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake Lampman WR - TB,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Kenny Lawler WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Lance Lenoir WR - DAL,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
Jordan Leslie WR - DEN,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Dezmin Lewis WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kolby Listenbee WR - IND,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Devin Lucien WR - TB,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Josh Malone WR - CIN View News,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Marc Mariani WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Bradley Marquez WR - DET,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Jalin Marshall WR - NYJ,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Freddie Martino WR - TB,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Chris Matthews WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Tre McBride WR - NYJ,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Max McCaffrey WR - SF,LA,-,-,-,-,-,-,-,-,-,-,0.00
Riley McCarron WR - NE,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Dexter McCluster WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Mekale McKay WR - CHI,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Cameron Meredith WR - CHI,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Jaydon Mickens WR - JAX,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Malcolm Mitchell WR - NE,HOU,-,-,-,-,-,-,-,-,-,-,0.00
David Moore WR - SEA,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Keith Mumphery WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Louis Murphy WR - SF,LA,-,-,-,-,-,-,-,-,-,-,0.00
Marquez North WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Norwood WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kevin Norwood WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Quinton Patton WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Jordan Payton WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Walt Powell WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kalif Raymond WR - NYG,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Bernard Reedy WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Reilly WR - BUF,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Keenan Reynolds WR - WAS,OAK,-,-,-,-,-,-,-,-,-,-,0.00
Allen Robinson WR - JAX,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Chester Rogers WR - IND,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Eric Rogers WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Fred Ross WR - CAR,NO,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Ross WR,Bye,-,-,-,-,-,-,-,-,-,-,-
John Ross WR - CIN,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Rashad Ross WR - ARI,DAL,-,-,-,-,-,-,-,-,-,-,0.00
Eddie Royal WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Travis Rudolph WR - NYG,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Garrett Scantling WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Artavis Scott WR - LAC,KC,-,-,-,-,-,-,-,-,-,-,0.00
Hunter Sharp WR - NYG,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Tajae Sharpe WR - TEN,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Cecil Shorts WR,Bye,-,-,-,-,-,-,-,-,-,-,-
DeAndre Smelter WR - SF,LA,-,-,-,-,-,-,-,-,-,-,0.00
Devin Smith WR - NYJ,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Tevaun Smith WR - JAX,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Willie Snead WR - NO,@CAR,-,-,-,-,-,-,-,-,-,-,0.00
Nelson Spruce WR - CHI,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Rod Streater WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Devin Street WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Damore'ea Stringfellow WR - NYJ,MIA,-,-,-,-,-,-,-,-,-,-,0.00
Jaelen Strong WR - JAX,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Mike Thomas WR - LA View News,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Chris Thompson WR - HOU,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Kendal Thompson WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Bryce Treggs WR - PHI,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Paul Turner WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Bryan Walters WR,Bye,-,-,-,-,-,-,-,-,-,-,-
David Watford WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Dede Westbrook WR - JAX,BAL,-,-,-,-,-,-,-,-,-,-,0.00
Jordan Westerkamp WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Griff Whalen WR,Bye,-,-,-,-,-,-,-,-,-,-,-
Kevin White WR - CHI,PIT,-,-,-,-,-,-,-,-,-,-,0.00
