Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Julio Jones WR - ATL View News View Videos,@CHI,-,-,-,0.01,-,92.47,0.65,-,0.01,0.04,13.09
Antonio Brown WR - PIT,@CLE,-,-,-,-,-,83.48,0.57,-,0.01,0.04,11.71
Jordy Nelson WR - GB,SEA,-,-,-,-,-,79.03,0.62,-,-,0.03,11.56
A.J. Green WR - CIN,BAL,-,-,-,-,-,80.67,0.5,-,-,0.04,10.99
Dez Bryant WR - DAL,NYG,-,-,-,-,-,73.26,0.61,-,0.01,0.03,10.95
Michael Thomas WR - NO,@MIN,-,-,-,0.19,-,72.83,0.54,-,-,0.04,10.46
T.Y. Hilton WR - IND,@LA,-,-,-,-,-,75.19,0.46,-,0.02,0.04,10.24
Doug Baldwin WR - SEA,@GB,-,-,-,0.79,-,67.99,0.47,-,0.01,0.04,9.64
Brandin Cooks WR - NE,KC,-,-,-,2.01,0.02,65.56,0.43,-,0.01,0.04,9.40
Tyreek Hill WR - KC View News View Videos,@NE,-,-,-,14.72,0.11,53.26,0.32,-,-,0.06,9.26
Odell Beckham WR - NYG,@DAL,-,-,-,-,-,67.07,0.43,-,-,0.04,9.21
Pierre Garcon WR - SF,CAR,-,-,-,-,-,67.54,0.42,-,-,0.03,9.21
Keenan Allen WR - LAC,@DEN,-,-,-,0.08,-,66.58,0.4,-,0.01,0.04,9.01
Davante Adams WR - GB,SEA,-,-,-,0.3,-,61.09,0.47,-,0.02,0.03,8.94
Rishard Matthews WR - TEN View Videos,OAK,-,-,-,-,-,62.37,0.45,-,-,0.03,8.88
Eric Decker WR - TEN View News,OAK,-,-,-,-,-,60.69,0.46,-,-,0.03,8.77
Martavis Bryant WR - PIT,@CLE,-,-,-,3.84,0.03,60.23,0.36,-,-,0.04,8.67
Sammy Watkins WR - LA View Videos,IND,-,-,-,0.5,0.01,61.44,0.41,-,0.01,0.03,8.67
DeAndre Hopkins WR - HOU View Videos,JAX,-,-,-,0.08,0.01,64.88,0.36,-,0.01,0.04,8.66
Demaryius Thomas WR - DEN,LAC,-,-,-,0.17,-,64.41,0.36,-,0.01,0.03,8.58
Randall Cobb WR - GB,SEA,-,-,-,0.97,0.01,58.5,0.43,-,0.01,0.03,8.55
Alshon Jeffery WR - PHI,@WAS,-,-,-,-,-,63.24,0.38,-,-,0.03,8.54
Michael Crabtree WR - OAK,@TEN,-,-,-,0.11,-,62.35,0.37,-,0.01,0.04,8.41
Golden Tate WR - DET,ARI,-,-,-,1.49,0.02,60.57,0.35,-,0.01,0.04,8.37
Emmanuel Sanders WR - DEN,LAC,-,-,-,-,-,62.51,0.36,-,-,0.03,8.35
Tyrell Williams WR - LAC,@DEN,-,-,-,0.17,-,60.32,0.37,-,-,0.04,8.19
Stefon Diggs WR - MIN,NO,-,-,-,0.76,0.01,57.37,0.36,-,0.01,0.04,7.97
Terrelle Pryor WR - WAS,PHI,-,-,-,0.4,0.01,59.04,0.32,-,0.01,0.03,7.88
Adam Thielen WR - MIN,NO,-,-,-,0.21,0.01,53.82,0.41,-,-,0.03,7.86
Ted Ginn WR - NO,@MIN,-,-,-,2.02,0.01,57.29,0.32,-,0.01,0.04,7.85
Allen Robinson WR - JAX,@HOU,-,-,-,0.32,-,58.04,0.34,-,0.01,0.04,7.82
Chris Hogan WR - NE,KC,-,-,-,0.2,-,53.2,0.41,-,-,0.02,7.76
Kenny Britt WR - NE,KC,-,-,-,0.41,-,57.17,0.33,-,0.01,0.03,7.70
Larry Fitzgerald WR - ARI View Videos,@DET,-,-,-,-,-,57.06,0.32,-,0.01,0.03,7.59
Taylor Gabriel WR - ATL,@CHI,-,-,-,0.64,-,54.97,0.34,-,-,0.03,7.54
Amari Cooper WR - OAK,@TEN,-,-,-,0.98,0.01,55.4,0.31,-,0.02,0.04,7.52
Kelvin Benjamin WR - BUF View Videos,NYJ,-,-,-,-,-,53.42,0.36,-,-,0.03,7.44
J.J. Nelson WR - ARI View News,@DET,-,-,-,0.41,0.01,52.2,0.35,-,-,0.03,7.36
Marqise Lee WR - JAX View Videos,@HOU,-,-,-,0.27,-,53.73,0.32,-,-,0.04,7.24
Brandon LaFell WR - CIN View News,BAL,-,-,-,-,-,53.88,0.3,-,-,0.03,7.13
Marvin Jones WR - DET,ARI,-,-,-,0.13,0.01,51.59,0.3,-,-,0.03,6.97
Josh Doctson WR - WAS,PHI,-,-,-,0.52,0.01,50.23,0.3,-,-,0.03,6.88
Kevin White WR - CHI,ATL,-,-,-,0.86,0.01,51.55,0.26,-,-,0.04,6.78
Mohamed Sanu WR - ATL View Videos,@CHI,-,-,-,0.25,-,46.54,0.35,-,-,0.03,6.72
Sammie Coates WR - CLE View News,PIT,-,-,-,4.48,0.04,44.81,0.26,-,-,0.04,6.65
Robert Woods WR - LA View News View Videos,IND,-,-,-,0.33,-,49.14,0.29,-,0.01,0.03,6.65
Brandon Marshall WR - NYG,@DAL,-,-,-,-,-,49.35,0.28,-,-,0.03,6.56
Sterling Shepard WR - NYG,@DAL,-,-,-,0.79,0.01,45.03,0.33,-,-,0.03,6.56
Cole Beasley WR - DAL,NYG,-,-,-,-,-,47.55,0.3,-,-,0.03,6.50
Breshad Perriman WR - BAL,@CIN,-,-,-,0.42,-,46.67,0.28,-,-,0.03,6.33
Terrance Williams WR - DAL,NYG,-,-,-,-,-,44.72,0.31,-,-,0.02,6.29
Jordan Matthews WR - BUF,NYJ,-,-,-,0.2,-,46,0.28,-,0.01,0.03,6.26
Paul Richardson WR - SEA,@GB,-,-,-,0.31,-,43.74,0.32,-,-,0.04,6.25
Donte Moncrief WR - IND,@LA,-,-,-,0.32,-,42.8,0.31,-,-,0.03,6.11
Jeremy Maclin WR - BAL,@CIN,-,-,-,0.08,-,45.39,0.25,-,0.01,0.02,6.03
Corey Coleman WR - CLE,PIT,-,-,-,1.94,0.02,44.03,0.21,-,-,0.03,5.92
Tavon Austin WR - LA,IND,-,-,-,10.08,0.07,36.06,0.16,-,-,0.04,5.91
Zay Jones WR - BUF,NYJ,-,-,-,0.85,0.01,42.01,0.27,-,-,0.03,5.91
Corey Davis WR - TEN View Videos,OAK,-,-,-,0.44,0.01,42.06,0.27,-,-,0.03,5.87
Jeremy Kerley WR,Bye,-,-,-,-,-,45.02,0.23,-,-,0.03,-
Travis Benjamin WR - LAC,@DEN,-,-,-,0.3,-,43.54,0.24,-,-,0.02,5.78
Tyler Lockett WR - SEA,@GB,-,-,-,0.22,-,43.21,0.25,-,-,0.06,5.72
Eli Rogers WR - PIT,@CLE,-,-,-,0.25,-,43.19,0.24,-,-,0.03,5.72
Devin Funchess WR - CAR,@SF,-,-,-,0.09,-,40.78,0.27,-,0.01,0.03,5.67
Robby Anderson WR - NYJ,@BUF,-,-,-,0.4,-,41.39,0.25,-,-,0.03,5.62
John Brown WR - ARI,@DET,-,-,-,-,-,41.28,0.25,-,-,0.02,5.59
Mike Wallace WR - BAL,@CIN,-,-,-,0.08,-,43.77,0.21,-,-,0.03,5.59
Kendall Wright WR - CHI,ATL,-,-,-,0.47,0.01,40.02,0.25,-,-,0.02,5.57
Tyler Boyd WR - CIN,BAL,-,-,-,2.88,0.02,38.02,0.22,-,0.01,0.03,5.49
Andy Jones WR - DET,ARI,-,-,-,0.42,0.01,36.53,0.23,-,0.01,0.03,5.10
Jamison Crowder WR - WAS,PHI,-,-,-,0.1,-,35.13,0.24,-,-,0.02,4.92
Kenny Golladay WR - DET,ARI,-,-,-,0.39,0.01,34.85,0.22,-,-,0.03,4.84
